n_backing,width
11.583403284287925,6.016507422823501
11.046770146511086,6.027896343448158
11.007372749177089,5.914070936377078
11.735157212633382,6.02186628045902
11.309072405614183,5.864486653686608
11.091990193934095,5.798090740108031
11.165277730978515,5.800528904555157
11.810193290007067,6.029614502681011
11.016712847476795,5.936837561005476
11.118484676964053,6.014096048958158
11.131669835528905,5.980024192189824
10.954458849611129,5.989688355963766
11.015066228554444,5.826166665606596
11.709022029333132,6.053077062466686
12.038924411453223,6.189587211559842
11.78153518088072,5.975402251489194
12.256062233254898,6.339029962619665
11.260754903977958,5.984086261602691
11.234268191038568,5.909331149939703
11.997587322871102,6.062887502296987
11.251355990430964,5.773589185994452
10.884703603718176,5.726236635897391
11.412240154515183,5.876020516897334
11.678963418965916,6.021510860516873
11.291659641433759,6.036473816357629
11.31326469332047,6.034390859012615
11.164923828884733,6.005745653793793
11.008873443973314,5.995250015425849
10.751056075468535,5.725583425940932
11.45535454708426,5.9923895441959605
11.90279138845142,6.1748001105130355
12.068060012409072,6.049573177717361
12.24592317927682,6.295064103723157
11.162101962486405,5.9751441050856355
11.590329709102402,6.041218384187628
11.258815968454748,5.942226825953228
11.525437397318877,5.876997150599339
10.896348692080924,5.60225587148483
12.172865754163851,6.091838819781623
11.670625985718027,6.036919820547302
11.41786701671514,6.042915811731984
11.717910683034564,6.093357437396906
11.894719205847245,6.031254637876431
10.852626359340572,5.977758184779995
10.922317419647696,5.785789394395745
11.507439801614968,5.917406730186464
12.417741649848766,6.214675552704415
12.416621847092136,6.15528785408579
11.760039016461658,6.266157454736137
10.999854956650147,5.751658381901381
11.470756582308228,6.017162560764896
10.790042063654429,5.80017114655664
11.393027214350468,5.82240971570666
10.872010838801776,5.573950551021097
11.922754478806379,6.019193803618997
11.571459357009061,6.023938475693212
11.296516351137209,6.045058747043982
11.892800043357562,6.358531172712935
12.368257882804018,6.135211001161963
11.289238441864505,5.994349700978283
11.001584830388643,5.807818563319095
11.519553140765899,5.796568737429182
12.202476304404422,6.191428132902945
12.151345860483053,6.053495964535056
11.535844157769068,6.016294104369
11.14382141783021,5.779328765403499
11.443429408381158,6.025157348727829
10.698443046389293,5.762100551613278
11.077717658218111,5.752485637691406
11.496520990543685,5.852060755680434
11.939701896519415,6.153724310003925
11.576864101950301,6.03017652451719
11.53517280986726,6.045842440245724
11.637546817134146,6.196925597976115
11.943054017323309,6.1057946560313585
11.199855477345139,5.88815054009236
10.95736771880535,5.767870551119569
11.492829753969207,5.811210650399717
12.050892986336033,6.293931716134656
12.189018630484435,6.055717736371492
11.585257832195492,6.044475946950426
11.439383075909351,5.870279721230415
11.610772356759023,6.062596113058227
11.081689519785822,5.796469296458496
11.44059813146624,5.909612271085534
10.975243342883317,5.714940707123654
12.03035108813373,6.164799345593356
11.479303509542778,5.985137214093028
11.501318715974527,6.0241324896594355
11.342863222198035,6.039435444831379
12.206219962113078,6.2705452703025495
11.222752188394136,5.895736724793944
11.725423619580704,5.945572678354766
11.6794097778078,5.916321553205672
11.605543771710652,6.1781115383923595
12.036391857960162,6.110928909547659
11.342466175660626,5.971680596309952
11.420508220799531,6.053590936543079
11.711652673640767,6.005792664360109
10.899860864396027,5.743439159794034
11.123052504321821,5.796831647610548
11.089887768590676,5.78133704385222
11.368165074451985,6.024795747521008
11.034594300503587,5.788482706890947
11.771687966462595,6.120797676187688
11.472587991153397,6.122431929920954
12.19549573276708,6.265957948466927
10.984818980354454,5.895675228368253
12.177638205694878,6.086907507243166
12.076928171488959,6.060917328588351
11.907386017316346,6.33553819981794
11.999768364942808,6.049720742415558
11.441763128332806,6.033351765046552
11.45712696274018,6.04650584179144
11.986095359818762,6.083772326678678
11.00982665711758,5.760926342204772
11.258269321522887,5.847365792348806
11.073244410601838,5.7761330333741485
11.437409068495379,5.950142116071508
10.979282208706003,5.7282480619352985
12.074239442807768,6.234519886680568
11.019820237715617,5.954508678379048
12.336947162962893,6.278851732548474
10.980208041979731,5.7820313428642685
12.575179212677302,6.05322910455192
11.841656804070277,6.058150427039439
11.519716432308998,6.012185569217722
11.83747334341388,6.038151234404158
11.354728658691414,6.010114705890877
11.986278455776011,6.250948477958117
12.105625664860582,6.1552253449073335
10.991642184269901,5.7413282368810545
11.328101257940412,5.795296202860454
11.419640857954173,5.994448579774971
11.482964075514861,5.897244410677907
11.172630487835491,5.721038691317405
11.641802521517608,5.9804099016538474
11.048141434992907,5.95898329801629
11.797764627893255,6.054362967534093
11.584524719167874,5.999596338558497
12.100060038972508,6.019077804381056
11.787743786716977,6.049640661796488
11.220641495233274,5.9220641177717885
11.729888341217489,5.993609207777135
11.443472921566181,5.990964711734588
12.093824869737444,6.298657977103927
11.718301880220993,6.072391242283075
11.19765889811647,5.781141468945595
11.568101779609714,5.988248109473549
11.417749061862876,5.932486269465704
11.750504635819079,6.062142568741664
11.204179388166935,5.805431735348363
11.554005378329602,5.990679228906008
10.94802428949945,5.954873118330085
11.86712068136972,6.048483317345584
11.371273050923863,5.993174114284779
11.82908414823221,5.993162422058109
11.81738873973387,6.045703101844204
11.244106696011903,5.953400582633194
11.65118838564116,5.991021844224717
11.259928338933587,5.844509137381749
11.408481944224938,6.127092517503593
11.799190341377027,6.02337551780475
11.266508186648515,5.8567076423535855
11.179595725244166,5.923256262868583
11.167289308387392,5.730026804552583
11.688811105701637,6.076196772664929
11.001101971630483,5.713545854439199
12.358302200163335,6.18161651971312
11.102977807889427,5.951751754763637
11.75162161888295,6.002179711569297
11.276955107798468,6.0175907703817995
11.884756760925656,6.002802461283583
12.407910354019371,6.184931881896133
11.506869880906576,6.024180755810019
11.808708837893244,6.055095763092817
11.421260742581572,5.84880366759631
11.456414047919846,6.0100573391461865
11.716538888829964,6.043247717831081
10.845068874340686,5.703753804099226
10.990720980974313,5.887177891070671
11.262805680528013,5.7326034045139975
11.721173455505792,6.057281627374175
11.361963746316675,5.884047633731929
12.423857475067157,6.215206215641765
11.367548398589067,5.981817920559918
11.748963327173467,6.022449319584014
11.01093766528866,5.985613425083533
11.852538568046512,6.009733337587348
12.612761370726567,6.30272998608724
11.59859943604902,6.038230589422076
11.837923372291717,5.956203820541066
11.435384595973789,5.781002091562021
11.137750697663199,5.876718492457174
11.830616016412387,6.016600851094689
11.071129519911693,5.761365755209248
