n_backing,mean,std
3.5569694157993053,1.2406518498662418,6.603764709371195
3.5862722658665924,1.334292407922531,6.5411588123239515
3.7312516676266645,1.4049177029239943,7.054965153723107
3.821046660199222,1.218379552937244,7.15619716694067
3.689874574549627,1.3420978652992401,6.988110211156441
3.6101022141423966,1.3247968880301957,6.754737283104073
3.557706643187291,1.4951482165648826,6.524636913910454
3.8285378223133857,1.234693776621716,7.15512594602336
3.5485655965232854,1.4931615677789702,6.496373971724895
3.612751017940944,1.4068667544505775,6.617835983544243
3.8328438019492923,1.1524228824976763,7.094784939639654
3.6519426998721394,1.2964066782533037,6.785048496614876
3.63069784925948,1.4549548173382618,6.742295177567446
3.903029381164967,1.1151157894545025,7.42257236629671
3.5656165156901665,1.4820999376680837,6.919671195153062
3.585683783280166,1.5586256469591395,6.630963168776325
3.652854731086539,1.1881171898934992,6.897501273626261
3.558840152703365,1.3027552770862945,6.466291994308912
3.580479596744824,1.5660104374909236,6.767597735919814
4.052809658371307,1.0733975450460365,7.660510733437686
3.5008479078055332,1.5452443891974397,6.560770506240736
3.597073602302168,1.394507322432622,6.730897232366185
3.692552019104688,1.249823545283361,6.6865843145916415
3.8212459181663476,1.2734829167319945,7.170132545372563
3.595809777687658,1.5218201534779632,6.676969118574191
3.6798146818746953,1.3905338196472745,6.6700014049464285
3.9251884177615377,1.0517921654001212,7.2875622854321715
3.6995420129448364,1.2828069268559783,6.99886591365156
3.4584238638276554,1.653570873501644,6.353420937010753
3.9281018029512182,1.1665061167702822,7.443402801625372
3.718556978218143,1.25732089095388,7.233018990021249
3.7629285565461212,1.4891005460826583,7.128911287696895
3.6483211162429603,1.2154371832552344,6.88846062820772
3.544469679814235,1.306025957253805,6.439618513130503
3.51088003912215,1.4075109093922398,6.675736299114554
3.7915989396240013,1.274775137501164,7.020600240022673
3.5640266772228726,1.4973284581112667,6.620231407174652
3.5783877877709553,1.5065710170575974,6.66946538996651
3.6587684617956873,1.2825243169618497,6.7601187740734145
3.8143955454448473,1.2647197272044535,7.121334913740957
3.573666819045306,1.5385363475782607,6.7145428569380865
3.7659741233519686,1.2947384213781221,6.819069035822795
3.995848267476375,0.9512327949827142,7.46119083847053
3.6430163810051988,1.334518162620732,6.922017729839904
3.4584238638276554,1.653570873501644,6.353420937010753
3.8275079503814777,1.3000715635080689,7.240574207582991
3.745164481531163,1.2498215681855092,7.353157315910818
3.670527666258028,1.48909316786899,7.0077566489295915
3.6858711722303927,1.3282483587657667,6.887505259524855
3.5540034135113396,1.2977992802810085,6.50645502954377
3.5580665714924695,1.4220321009622454,6.677809826116229
3.8164969650972913,1.2027966004984219,6.947421639270673
3.8207086993171866,1.23795407600253,7.105439321403069
3.7360541692876588,1.2955153025002835,6.982127204525365
3.6201143362629504,1.251989651341817,6.587861129609693
3.8337927514534624,1.2258507688689324,7.125975942917086
3.748526618108112,1.430407399541456,6.8490152137146545
3.73782463702637,1.3316731263122739,6.9234762744210245
3.9437763574700835,1.006273253764157,7.37676589442811
3.5750553982589914,1.3960144934240817,6.778953247553765
3.4537448694625694,1.6042390240079072,6.360588299580734
3.8219697854274455,1.3602031105687773,7.171447206493191
3.6618414386847746,1.2811876255032222,7.003718525060912
3.700432744286505,1.3786068936725158,7.015962415232912
3.6860354822097205,1.3398905999571666,6.783872537056515
3.6383084999157447,1.2722031227679487,6.838435278362701
3.6087247760355035,1.352383160960512,6.834397934559015
3.8034081755308797,1.3101251007669223,6.896405045376383
3.8368998444353632,1.2067466643157778,7.1887882311207925
3.6917995969189694,1.2150073452087624,6.8899352728716625
3.6875876523547144,1.1086105005042317,6.8627133517177485
3.8548974429527267,1.2427743899353687,7.163977871747259
3.8656296412874247,1.4506216924730597,6.957466823621362
3.588187222670989,1.385099411016124,6.553754265642531
3.8655097380380004,1.2101278958519475,7.148332431984829
3.558716502102661,1.4171876738438847,6.752047345418829
3.604387627303214,1.4972566326604795,6.825431146979282
3.7998190648345904,1.3924389941672584,7.137355779552949
3.528373834638971,1.3644400630983744,6.821384129823457
3.6925444368702443,1.3142906059639181,7.163539523701306
3.7350605645861976,1.2915519571233331,6.920025239550949
3.7214939043654685,1.2569496367602047,6.861305865111187
3.4580194150584656,1.4843086832281696,6.63289363676611
3.7848280443590445,1.260042612858208,7.032416435167664
3.784497769737762,1.1818065607822772,7.069381540695703
3.7039247017125434,0.9357677420232016,7.046697404843423
3.6836665379041236,1.0616376933577116,6.870203138301361
3.9361104989049442,1.0230507072961728,7.4302512502109685
3.8656296412874247,1.4506216924730597,6.957466823621362
3.6847260175433383,1.368027043230317,6.808283017824761
3.848267765198906,1.142690328893624,7.154684761183181
3.7237234468162472,1.289681520594274,7.023330617135686
3.6432870812374354,1.3902346683281717,6.8999894616311295
3.826377532065999,1.3323284583265769,7.178306585183958
3.592999518549588,1.3311595090125907,6.838893084581139
3.706620686988619,1.2338515594469694,7.145073954955022
3.7355034228728505,1.2896547070530342,6.915370090500466
3.759773668324912,1.1856785000408119,6.660250984736252
3.6654084946080543,1.3494635444155105,6.909600931064764
3.796263093825498,1.1974872039646476,6.945899483227338
3.793752588566441,1.3016475532133562,7.1755201645549125
3.6964195463774665,1.0005805927537001,7.170383509164119
3.5495334032819854,1.2776267685554221,6.729143928202552
3.883628203190547,1.1513061159998585,7.2350031810420115
3.8065261736772715,1.4417555011849463,6.949225458090452
3.488629933259423,1.6430680062981382,6.368911112615643
3.922438917255087,1.099038775306241,7.252055252740641
3.6413789003684767,1.3283973541164031,6.893482496565831
3.7005028936162843,1.4170481159522321,6.908373038456109
3.7766674266604108,1.3441830615541357,7.085833257478369
3.604195283513231,1.2716085554531034,6.621577739980582
3.755259365144385,1.3649176240446863,7.177179167723784
3.7685204390590066,1.1729482274648544,7.069481168105262
3.7612837041839278,1.239082363177307,6.837341280215737
3.6295797800540006,1.3698881331761164,6.860015267550223
3.8299056297887333,1.1703276902926911,6.956230284366121
3.7836488999006432,1.34126945219276,7.076788619464197
3.706738256924267,1.025723994445737,7.27546964215767
3.634241102354251,1.2842787250962313,6.892079187514355
3.8828065963731864,1.0965498858319456,7.261009855002125
3.7587648539456024,1.3959106641826275,6.922128507115382
3.626955168116415,1.5380291434166082,6.639635617572325
4.018616370361341,1.3460784532042,7.10452946237328
3.7528149778729945,1.2430572296016495,7.104021927593615
3.6102352227470087,1.4643191887144678,6.827108184515975
3.813948786133817,1.193217032142956,7.2886344949144295
3.6336025366959364,1.285775416389666,6.732181825317221
3.7606417693266767,1.3932348615015195,7.158910625946406
3.741894904615211,1.183934051473961,6.987940554109785
3.7452183745830583,1.2446319359713074,6.851863444865417
3.6597901216082933,1.2892001054895277,6.96125951994659
3.810200993940038,1.2069444431671752,6.994644282954004
3.762576800024787,1.3293348778676513,6.958966024890534
3.743488103530598,1.1347977614399194,7.139617674175666
3.6692567272325194,1.1805818445323681,6.905709834620082
4.1358172223977965,0.8782040704961107,7.789818706459772
3.784892629653818,1.3146256527951108,7.006684998006808
3.6225106957679456,1.6057668654622077,6.514979828083264
3.97387906945365,1.4036515659935602,7.1852391753734235
3.793679936870794,1.2490249974260308,7.221851989911923
3.6012669560775072,1.4166602725270947,6.804167169789215
3.805606332055015,1.1531698601444178,7.231548032582848
3.6653588967190696,1.2911306508830496,6.8336030991357095
3.769293631629118,1.2119503526775537,7.07679660369223
3.7402320696789255,1.356008574583002,6.90187350304453
3.7465408481132623,1.2407265576785742,6.867896865537869
3.589363467437455,1.231147119198052,6.930420430647639
3.60512847254914,1.3156943447344704,6.71186358763482
3.7700737514078853,1.308225245607536,6.964971539943022
3.703833982489898,1.3014150964105686,6.958276358826791
3.702570799858018,1.211544131170925,6.950683546951186
3.9776593934188185,1.0377258796276418,7.439277418050732
3.7802262445068444,1.3215596118782413,6.898796598578432
3.6477280574458772,1.5590576804382126,6.552822244651445
4.00049977395833,1.4053198409955792,7.227386062055254
3.7711448500815363,1.2964480514825525,7.174359629037427
3.4953405182759663,1.4327954387085589,6.811314210114711
3.8569604555759867,1.1289902242068157,7.417060286903469
3.6470134158167293,1.3303418343994913,6.767486132419419
3.77291789950002,1.139246948347835,7.28412636570193
3.7228849202613876,1.440462464887483,6.706116690476056
3.673359911647254,1.2868179440503833,6.699875421490535
3.580674117707792,1.2092480469030953,7.005525517460931
3.534698653064517,1.482693570653173,6.488330547831789
3.9200820228962807,1.2644980305235738,7.14067961590689
3.8277208610671325,1.1982802310343863,7.4221999022527685
3.7562722155379817,1.0613380355837205,7.110202962827072
3.878236226959682,1.1165964265153916,7.300196740374589
3.7005506180911376,1.3516032859232423,6.647566880371102
3.686838871178829,1.5080532441274455,6.6264918030933355
3.925775857477744,1.4054606230798294,7.0734152792384295
3.8271744439063022,1.2657067916528588,7.293628594061127
3.5282449848319177,1.4600587683279218,6.755499014995085
3.8179156404958716,1.2098901005693798,7.196481376222001
3.625462179159749,1.2914036342790747,7.068122263962063
3.7391862018109454,1.1465015314140576,7.278979293646348
3.6581327606146403,1.3649748847518621,6.699669857546745
3.6528518229944478,1.2993098958716276,6.6956174007805656
3.6931799313589724,1.3067403834225386,6.936539540791614
3.733035243032157,1.3635037700940866,6.854796065848651
4.050608055932092,1.067233399795519,7.595798884048852
3.8488843763558505,1.327612181932946,7.152627621088935
3.7711797856666722,1.1397176590865405,7.148519081597835
3.8335824074728664,1.2010980127147801,7.218733734120515
3.7942798732333363,1.3625268819615153,6.869297645975557
3.6639633130637,1.473933044947261,6.558045099243334
3.747483322093128,1.4541850997210022,6.831199930433922
3.7274696042038062,1.3633497063288362,7.040753668209828
3.4071223046819736,1.6553367392388854,6.5007895482179165
3.93210553543337,1.1873605647747763,7.289750689627681
3.627284496078052,1.294103340222064,6.789695429485609
3.9175581608030656,1.0408674828173896,7.402746062314126
3.535521353941307,1.37307528053151,6.549089103821911
3.6756258777310573,1.3800544708970193,6.732593152449965
3.732364569600473,1.272923631063416,7.106748798160202
3.7563853233976947,1.4185762400791146,6.870152596942281
3.7564919212024925,1.3783997554408083,6.964256588340231
3.799790269023601,1.2625849179015882,7.211063470733062
3.8841997165027435,1.1125372089112566,7.287098039186914
3.892767582841295,1.0924175948035566,7.342536413781186
3.6275384014315977,1.5096864296748123,6.629281875939815
3.697162878316821,1.4219426271876177,6.785503812256993
3.637500314063586,1.6701183430329067,6.600269728708718
3.7853739934641015,1.3754371093246716,7.078758714603593
3.487220542494554,1.6469037550098522,6.543575603932188
3.90294537306691,1.2615644949426827,7.140152098102474
3.627284496078052,1.294103340222064,6.789695429485609
3.8410192693419374,1.147284754646104,7.1481774109666345
3.5720105476478263,1.3397888683806376,6.649086982763015
3.643156458216069,1.3896940963102087,6.561622567091979
3.617034067690786,1.2812700761514633,7.072669730029663
3.7813653416733004,1.331723930968633,6.949469934477471
3.801002586226823,1.3898513204391472,7.144697849216947
