n_backing,mean,std
3.6346761666248124,1.2798526177223466,8.221785447648413
3.3903446155038535,1.54444625866918,7.771097022781219
3.450020347985672,1.3253143462847294,7.925798354645917
3.4066391336702697,1.281442382629989,7.57298083596909
3.3680753925329614,1.2761559321830382,7.628542235716302
3.307330167027391,1.7220254449582142,7.2009372507198925
3.231610062945061,1.6531096947337862,7.1576678708393695
3.542975927233888,1.3027182523734515,8.03793782203143
3.3606543197067897,1.5631192848009918,7.672265633601755
3.2100930020708724,1.6379243415594804,7.123030935332455
3.3232480450483655,1.5529729097017044,7.747273803498424
3.542395915463382,1.4154504268414876,7.99920760539696
3.3935971394470656,1.4746283343678324,7.333367036615756
3.446658618538088,1.3732530552556172,7.554494931648932
3.0894429343424408,1.5483308648277958,6.790686214709485
3.3791552341562086,1.4890088146560494,7.822075899048076
3.7408083941826957,1.0784607651208864,8.496818589278808
3.3331424504249965,1.6119508942866791,7.705601513378387
3.472702571368644,1.302831441722815,8.007665102340793
3.4228805332820222,0.9981655831016477,7.699175313647466
3.347790210955438,1.4794132646501,7.319172045331435
3.3422242258400554,1.6858536901799883,7.4177026956325145
3.247441990573937,1.662378889395457,7.345279347053964
3.60611443435637,1.209491249431999,8.227090354701277
3.2559882234875173,1.5736318920711516,7.390246474030938
3.4707824455683816,1.3935525054364293,7.748279652991631
3.391990576621624,1.5273318332408485,7.8652061006977645
3.5012458682162357,1.5098010532382775,7.8013024298792235
3.3578061629193656,1.6066291730382531,7.099032012404043
3.6517087509122863,0.9832245531858298,8.114797478199002
3.2571870454457335,1.3283352835215676,7.47507909023803
3.3507903093542604,1.5545302120677735,7.780559283970222
3.6768216598913863,1.1797136470051657,8.315288733433789
3.2717872672265624,1.7088392522025808,7.5659345793131285
3.487392207070946,1.4437221340363333,7.974897673578725
3.3320444450185054,1.38148671094023,7.407550470304276
3.3172591897852035,1.4441371018728353,7.3365448407773854
3.340498267452779,1.682029225246034,7.426725959248886
3.155786512234912,1.7531043222576925,7.101967928983906
