n_backing,mean,std
2.530927002371055,5.945114331320742,4.300333554760298
2.539501021400918,5.837427350017944,4.366113631509216
2.58469973365016,5.951400671994217,4.432608296652103
2.5664974472647826,5.887936392090342,4.353458864894208
2.5423095817609287,5.8461590722161425,4.357881069334935
2.585448736876169,5.934423171249316,4.41104317477158
2.508986151745596,5.922009936301858,4.2633888287149935
2.5310448845127023,5.899839761091768,4.235301049133109
2.580457290109548,5.944425693740286,4.41064925837567
2.605714004634272,5.920068733125449,4.437595464327784
2.536587171516438,5.891671950101184,4.28881392873528
2.4964536477536012,5.899304581360417,4.224796690921392
2.6085924201581747,5.835492603591208,4.545462982591886
2.5734129695032757,5.866417280606496,4.3064108492642506
2.5371669141540854,5.875060496481611,4.333405338887654
2.4944059473580693,6.0150834348705295,4.284062879213438
2.5257340759123417,5.9414266290737245,4.288037501884817
2.520804643486377,5.897611573888933,4.319417225972193
2.5622382380504467,5.944325872298621,4.380761285574664
2.5267503443351025,5.787364561155874,4.244873799783731
2.5441473244046064,5.869482587886525,4.359982095621222
2.543800061203946,5.903278297652666,4.318848305919995
2.4805107638486517,5.94785736960511,4.224301931258447
2.5271068582413587,5.866486488385815,4.259968771693311
2.561672961020267,5.935754658733514,4.367884154751256
2.6107089188978163,5.882658272281482,4.417198820745113
2.511233202676102,5.906690220554086,4.249439518299994
2.482313882251553,5.90320834328217,4.2109078076685025
2.5629186680371943,5.889003226095117,4.4073342698234175
2.575107070952964,5.902235293443022,4.351191025315035
2.5752337182843035,5.837898172786232,4.427384698537551
2.5471356863878185,5.942910240610761,4.361666574564411
2.5374359776685167,6.007697847591474,4.309607004810749
2.547656541339954,5.8907360144679295,4.37668557463777
2.537085306176303,5.9997122129430105,4.361082378658396
2.523770483309785,5.842577366033627,4.2707199079416185
2.540486224004209,5.885692742885826,4.360330734323025
2.5252257607325297,5.8710801331521205,4.278973753971573
2.48650591070475,5.963733677753993,4.217548206304092
2.5281011438605416,5.885491976560224,4.2761198658895045
2.561484599408107,5.9489409260504,4.368838026124951
2.575726806001096,5.889917083252077,4.369520708374251
2.5125607228316986,5.900499232573522,4.248833158494577
2.508472402713394,5.958844175138785,4.31935094329213
2.6048899278159077,5.870990780080067,4.530595867107463
2.5517246263728435,5.902277911900761,4.314309369771477
2.57989107834815,5.776547078569201,4.431056131115314
2.5686119845448676,5.948959468396279,4.440057064610113
2.5337520972471954,6.006779681835112,4.301850791198304
2.5521163509660894,5.875596307406074,4.416636316985764
2.540525824111791,5.948446078346611,4.36228875240503
2.5652077792685475,5.8222635008381065,4.375609777531162
2.5416241153768206,5.852289695145355,4.365448073464944
2.506994169559546,5.938677870880739,4.275319231141517
2.5187376188584523,5.952446289554792,4.271491051787719
