n_backing,width
2.249535628292884,6.738410651732494
2.2724714525620913,6.83727780209717
2.3927986430473616,6.865491748903289
2.379841775010666,7.151498760295307
2.248206646097207,6.910087662885001
2.372687205775043,7.279755438153404
2.2649263637686046,6.811234737537579
2.2583634122783267,6.9671029177027295
2.209101897448536,6.842024098956956
2.3404077403660724,7.1011858507731
2.2720703181997775,7.01904655184174
2.226079911057353,7.021382405671279
2.303602590277623,6.967523590333487
2.2008166294522398,6.868496624692562
2.1087087306865824,6.735374440501445
2.293338801987277,6.854533477490597
2.2953550151297697,6.84530987470969
2.2606236591275044,6.8682548882837295
2.2880681490014134,6.861449785551727
2.3194375220489616,7.031240404462232
2.227060233828471,6.846064643985781
2.3063923269898248,7.111260226024788
2.322028838441194,7.010202535924051
2.2475783908705274,6.960140404505331
2.2509880584457784,6.925688472678643
2.3385242119335055,7.041480368622047
2.2807848380405416,7.040186371844056
2.2445824379469004,6.870244531308915
2.3530753807069145,6.820842668780652
2.25730282325837,6.961531613663382
2.1691831971865905,6.855878555349295
2.2776247305626263,6.807857914609612
2.3061022022899245,6.834932541674215
2.232154862494692,6.859426356969656
2.3155292459306254,6.900612041827752
2.3816694869443165,7.200444835070972
2.251844640251357,6.874745277093029
2.357679939110144,7.198983992127124
2.42527147164369,7.300552551771643
2.266432673810027,6.990961991632462
2.251254378815423,6.971790446005772
2.2371860333758367,6.825921361709569
2.3582597893556736,7.193636813548214
2.268690414680554,6.987545226572287
2.364440905764613,6.937036096269959
2.246959319438884,6.926323653310633
2.246310386174499,6.895056134160669
2.229896106216133,6.6989875545952815
2.4274526155018834,6.859015593849936
2.2105617549996994,6.845914394308273
2.3187566144481164,6.903489379943047
2.2690857979846073,6.973258447383387
2.2351709497056835,6.910286188013699
2.345703538584122,7.31217332812224
2.391412342619168,7.215447150640682
2.216586919944171,6.895321652723814
2.1898956041269533,6.89211844164246
2.239342594704231,6.841394801966855
2.4176379652852864,7.143939761012064
2.227937964893877,6.9698124522381075
2.308727291798618,6.905165255436821
2.255663896819954,7.007626774234758
2.267633921637173,6.784358394378778
2.233234879424054,6.749320067331316
2.3850792880389,6.93131725621539
2.24604864213994,6.839576995702044
2.3414072313539136,6.926468090486683
2.1835284403052038,6.948871098097911
2.342365708839537,7.082147145479208
2.326194438173568,7.24843314349361
2.2734138097217995,7.06785615674452
2.262879991523898,6.922784887577214
2.169120543913513,6.859203276654254
2.2523895802367426,6.783955007977525
2.4403881428331307,7.098789552010077
2.2168895745409656,6.959732544286176
2.3178040661068713,6.942494597843698
2.2885653487106388,7.039445761287867
2.267633921637173,6.784358394378778
