n_backing,mean,std
2.2365812217834726,1.6018891908101,8.463359162277943
2.1916688024220234,1.5781449317913927,8.4359464672105
2.2256957401122124,1.7350185913148004,8.505366807210814
2.1893987880958665,1.469038694465153,8.466500342571083
2.15863612011608,1.6449658183188516,8.253431280273722
2.194353049536227,1.6528099808756531,8.110864593236466
2.2777924372518723,1.4988709192676355,8.591379272125979
2.1109653428047923,1.8611522233662836,8.18581288971075
2.1383844216503345,1.7184839801056464,8.299733862945148
2.2797399426566285,1.5350727816292056,8.834256029308785
2.1305266822783087,1.879583601423693,8.116510437820688
2.0947069025334306,1.7526211892095196,7.919327790253709
2.2784391270352047,1.3072864482271598,8.631570258965871
2.1522840625897985,1.890310068407923,7.987334587014902
2.1744091528927556,1.8729565960265646,8.0613977684188
2.273195158809938,1.6554869120464197,8.781724307150274
2.3061039289382923,1.2759723846150952,8.734287546196779
2.2246034747942143,1.5009192223787424,8.536186853923853
2.370162813150571,1.5746625902781664,8.891503777061237
2.2203830857979487,1.51853332925784,8.52023179168132
2.0897175049784105,1.817201849730286,8.125646204733762
2.1886115833785635,1.6793877643908157,8.078861954138768
2.2477567265322285,1.6898850006369996,8.481808430086318
2.1250579981612456,1.7970812711648203,8.158344451692843
2.0908042095601638,1.8106112801941368,8.254812654124784
2.207197793111495,1.7238358334753743,8.455155913018935
2.088556197799345,2.0336091497760598,7.903337582883638
2.0613819339016053,1.7915726224034556,7.8229249292167715
2.1913684388850054,1.6184522420342482,8.287495238178991
2.1702738129759545,1.7480518288857485,8.189724220836865
2.172047468766422,1.839525823556929,8.027769804361753
2.192867084927455,1.784378712656753,8.342748919993427
2.2940994413484903,1.299371336658092,8.685279630687743
2.1992151366293844,1.6702731590684223,8.378520297309384
2.205348797420182,1.69731644416876,8.513410843345737
2.1917079167673577,1.5864342121652064,8.41919125217983
2.1657522647387037,1.5624290777402001,8.331383185786311
2.194723744707976,1.6803842068885129,8.147936564449967
2.1813139181120653,1.7380433060202853,8.315522266850499
2.156250047437588,1.7144851631631002,8.364946161212956
2.129552353399633,1.7769846060586305,8.219189912662387
2.3283971306309,1.4311129879132227,8.987540227306699
2.1561343140725064,1.8410224346370079,8.187444163367934
2.093979813459641,1.8132355551941393,8.10015589839873
2.0862107008906943,1.7581859638916206,7.723831342930572
2.182746662240658,1.8000937387726639,8.149629141852047
2.1754957347401565,1.7527293203116814,8.208689008278599
2.188824915819964,1.9241649118796897,8.271621681073766
2.327159587923686,1.2366784374768698,8.828915834737769
2.2102795502460504,1.6707502152591482,8.418359886410178
2.2416365146163715,1.5564861070894112,8.572010697487856
2.1989730344104204,1.5863522847510432,8.43106107150976
2.1686500804562643,1.7664247630504897,8.259968837765493
2.1569385771319998,1.529789122280068,8.035557359806464
2.15650596156205,1.7084130944379528,8.222809989688564
2.148241322280138,1.5631576337503994,8.533217182300548
2.1719891793116255,1.7927309507103066,8.48906303897695
2.337752559540439,1.3839293680430647,9.161889311460472
2.140616686015543,1.8972542419598244,7.934506169275216
2.2132205857186644,1.5541160234085876,8.443164664945073
2.1237458684326858,1.7241830982439896,7.898681287589378
2.170166742066879,1.9798820145506542,7.867807366180027
2.19347576010888,1.7757220415507498,8.166374890624525
2.2143713009612274,1.7585255440740166,8.474664132702555
2.2846184773420912,1.3707452177994224,8.69013231055068
2.2339385174947997,1.7204762295099416,8.47065868082001
2.320173953326546,1.3397292072655476,8.803229666785509
2.1563451666163735,1.668427422540428,8.324902137639986
2.2438724180841163,1.5886325666522303,8.630704673622414
2.1609231563540665,1.6374084772641526,8.175695209407003
2.075513263562293,1.7584880988774159,7.916014317798646
2.1469387196284546,1.7545496222414032,8.10594367486628
2.1798843780924284,1.7562591467415902,8.2801714079559
2.349244900335509,1.3561845135249548,9.226789809419248
2.097617561549355,2.01964408155637,7.622442906506889
2.3163539156058137,1.3846062325708501,8.877337262810702
2.111398022156263,1.8731997692975337,7.734015380731255
2.1702127725596436,1.9767116400225795,7.873321274393265
2.1658860881045032,1.6829838579743064,8.266355478131088
2.1418588153312346,1.9883648911429717,7.9257291806189905
2.2474692127260365,1.4584407864298825,8.513617066080979
2.3228651859282667,1.6511657437161817,8.859205026131999
2.293306147875205,1.3909778319843082,8.638383390475356
2.1173631658081966,1.72944122699243,8.165898041288786
2.16138050694441,1.8094711125880338,7.987271485044522
2.1859912298317643,1.5616999277111134,8.286139116936532
2.191837448284156,1.6388768790997679,8.446091429015638
2.249892624907883,1.5405439881516367,8.69158451860265
2.2145694030071854,1.678848494564248,8.629652208258616
2.1819932280372556,1.6951172983180145,8.399326639513896
2.12295879160278,1.954241982943415,7.777660910121127
2.2838467177852677,1.4967851743192313,8.786930256416978
2.1622376946099156,1.7009875371520855,8.142078823250468
2.157159016744298,1.9162635793556548,7.898962493621035
2.1525353849055757,1.7824122145765837,8.037033779833887
2.264940035589006,1.6158196948371424,8.695863425787946
2.302486036690917,1.3608019079316918,8.62329945571922
2.26423720038809,1.6573114026565305,8.684194440862724
2.253947359032885,1.5035943553737625,8.3776163935626
2.118769620209729,1.632785667195128,8.2470943044246
2.1659385718753517,1.8391564936959532,7.93273760994061
2.1493647327811796,1.5986227978048817,8.171567642341682
2.163981869852086,1.6300704868315659,8.405553113506135
2.222715128216637,1.6276723573986915,8.799237103799399
2.217684566977427,1.6797883123492723,8.65717942629397
2.1774190936315327,1.6533711605033559,8.354078167384502
2.1427089783490887,1.860560017920712,8.024109020326105
2.3451146815586768,1.4103555423429515,8.954765090227514
2.2063176950412604,1.546478420437906,8.563936159793446
2.1783145582222883,1.8224687951968526,8.11913556458517
2.1692236069171535,1.7469550720320122,8.093772212267154
2.2178245610326637,1.697076754785433,8.44030507515155
2.302486036690917,1.3608019079316918,8.62329945571922
2.197062745934124,1.6133318723554806,8.495004028602889
2.218390599172673,1.6204122184107246,8.444791316564801
2.139174014221443,1.6274028210199856,8.325956189309833
2.1547584481042,1.8395176320989561,7.838603153860917
2.1549666335434194,1.586825461899211,8.210124107584976
2.226612299179602,1.508108244786464,8.783324107487317
2.1481945170117727,1.8010364131287495,8.359506488735617
2.222298076620226,1.551072239276047,8.638323429077445
2.184233792736339,1.6450517730130292,8.374120351758476
2.1306467242298837,1.9181147667245622,8.010648690284206
2.2349759261009123,1.600486436803276,8.474794005770613
2.2194233443579416,1.3932444667496366,8.59530078995446
2.1555493371195666,1.860859453524036,8.030713776832775
2.1154741832839075,1.9027042208339853,7.880195256016479
2.204425858849157,1.7314901944708616,8.35067590826846
2.241373478139759,1.446547328861297,8.509625511132615
2.1700291872261994,1.7385780115658052,8.375491142043126
2.1951856808361483,1.8473202202174097,8.233383683060417
2.1394395465286333,1.574280319593893,8.371934010277187
2.175580157708116,1.731462189550258,8.195994866770084
2.179343334939601,1.4851426994088939,8.34944414835955
2.210233993015423,1.5290246022242096,8.672525110785422
2.1338738060645825,1.6795280579378402,8.426690173334176
2.1879907097489366,1.6806392187020864,8.39656436685626
2.2132585082378644,1.6620487455567834,8.476134394998226
2.147206628015728,1.941201272385738,7.99925758421433
2.273625421452057,1.5973771694173107,8.698003809189538
2.255464979609699,1.4245657024128606,8.718465864468008
2.135096532995512,1.8197127418174905,8.03975621964675
2.1253887065813735,1.8330442479409066,8.102590701442681
2.1923719970134843,1.8247294711438244,7.958650869326522
2.2137470926450384,1.7569924807841066,8.251762448409009
2.087181988575795,1.8482782704412186,8.180698803842501
2.191159706099894,1.877009526092821,8.180762754254207
2.152772159338404,1.5169525474961139,8.313905102335832
2.185589486282354,1.7352156853148775,8.128883130791168
2.1889222242580404,1.568472534433408,8.338676805127706
2.201077886552437,1.6083109248586658,8.445223368415666
2.1409057417210704,1.6567007870367192,8.43787840260024
2.1729201651342596,1.5481549526067435,8.51456388362923
2.2821706375125994,1.5355269170721104,8.6066686105388
2.1377177218330123,1.893337659923235,7.987759731151834
2.213625755449276,1.7302535903519578,8.381297658027853
2.227681115150406,1.4411239434354066,8.706869897236803
2.1232685024940103,1.875971602325914,7.792802743713571
2.191134324191371,1.4847819763498118,8.57790572286913
2.1888684366306697,1.849428013687336,7.994393069617177
2.2182456731635893,1.7968934968953827,8.248096637400065
2.0958137930654006,1.8670662956128687,8.231272871291635
2.2004508851368825,1.7740118570720573,8.361321092915114
2.1558983056334693,1.5219059682863494,8.121405650658685
2.168503049930621,1.7834090129040325,8.050511451965523
2.1535679638468146,1.6004009295806656,8.347800294097556
2.0663248019185354,1.7569628524405818,8.112898212159713
2.1469533128764393,1.6416328135735272,8.41369553982812
2.1830815471416116,1.624012351725709,8.48675449245668
2.2746461494154215,1.5106694152232978,8.67117030255236
2.09112265350473,1.9762313152826305,7.780901872963449
2.2337422381999223,1.6888081169554783,8.458304697980214
2.146536936802898,1.5352370021874024,8.336106272851243
2.151404376831677,1.845457134972738,7.993160717994876
2.2544609612236024,1.5898576194275407,8.497011066027028
2.175580705764959,1.8308392209485043,8.057658235455184
2.202043005639644,1.6577205609817736,8.321639117908681
2.170809075738018,1.7111861715543841,8.335111615807074
2.181064604609288,1.7694660594744347,8.258861731468368
2.209844997122697,1.5288942042591076,8.26941709822972
2.2237201111117426,1.691611281076678,8.09643895537243
2.208800317572028,1.6147365995499263,8.322650275018514
2.123478609345212,1.6787526485914677,8.260472163395635
2.273399413946593,1.6538848011661156,8.354353604064473
2.191370370894567,1.5724860320344722,8.88867067394889
2.316661721572602,1.4232311781450435,8.815153917300115
2.112647519900678,1.9281360448760827,7.851503182940175
2.221923230623828,1.7689323847589329,8.333790476651949
2.172563713581804,1.4470448821627748,8.491814804760986
2.116220879670217,1.9102954836542079,7.797783979364952
2.289140600886118,1.4882038258640744,8.475671752800746
2.2095170184551547,1.7464392066022967,8.211816884040756
2.1914708768958517,1.729637872461215,8.286313801248502
2.1937375764010816,1.6860876328050458,8.468155564080542
2.2132037167669742,1.6947153188003607,8.181778148959433
2.309288015276582,1.4098169360090491,8.533901022913842
2.2146877272195935,1.7497328881246765,8.037364258721901
2.195447147934463,1.5845457351916539,8.31455169401399
2.2116091300382235,1.6164034224648336,8.56333070413725
2.30493039305191,1.538027048281053,8.44596534960674
2.1781286592398095,1.647366661240314,8.42724195979659
2.31992160154741,1.4833495999879593,8.88859234947068
2.11761384167556,1.8399738530018486,7.997632106779234
2.2344371327211836,1.867119220829497,8.38161905141158
2.2115421089782186,1.446272296677484,8.518649597164274
2.0937516343082483,1.9079866316556306,7.811855975593365
2.219027670486532,1.5852902054458318,8.46247026629917
2.263140076131348,1.3610295084305408,8.339050553971497
2.19318363221069,1.8132822030633355,8.243370643652694
2.203216656490505,1.6656263171738293,8.376469104034452
2.233320066854755,1.6049290572298476,8.251389574750895
2.261924517360716,1.559964988056673,8.427591981457606
2.231562740078237,1.6692792737597346,8.401875184626816
2.1560012017348567,1.6888618615206328,8.200674099164335
2.202658339207351,1.6648667336626755,8.370284014413492
2.315721944919778,1.5181428671501358,8.503126830169482
2.204046312408526,1.6082600638177182,8.3190008958882
2.2314146736633895,1.4968675191333503,8.762420842611759
2.131681703812369,1.817918292425871,8.037210071954062
2.2479264146736404,1.7270380947812187,8.41195114185588
2.202533452614704,1.604275329692137,8.362147589519708
2.1266895583075516,1.8364673617769318,7.919335815959411
2.2264998234907734,1.5388610510382839,8.473138641622878
2.305202672481732,1.132731662005024,8.49385193179703
2.219090976518658,1.6938289543087197,8.571135641078785
2.192117079381887,1.7028676348728853,8.393641674218099
2.167391412339242,1.6677370821700663,8.01629870193729
2.2806487182285062,1.4689528674898904,8.467862355478973
2.1692259332888315,1.8061412162577883,8.048933180707538
2.0777396334629468,1.7704486907895145,8.003160412081693
2.1942223937003824,1.6982857363330692,8.371536075744292
2.2701329700210247,1.649604339196331,8.383221879453224
2.1943600277722317,1.6459638787828181,8.257400540312869
2.198051754721159,1.5729994321393324,8.622515994102828
2.117314526413634,1.886477729151339,8.083288118018494
2.1568709773286296,1.8733254408341324,8.180588484004536
2.1616812689163862,1.6672512241966895,8.252742081432482
2.0786624969883425,1.9405612667494834,7.790792832742893
2.188121933513507,1.5081601511487808,8.496563229315573
2.2748356001587653,1.441702444056316,8.447480426141956
2.233703364195536,1.6892701263775773,8.621937527540412
2.262789228854006,1.5257139787575862,8.580969434134943
2.1452286114342334,1.6879580978146782,7.9127538614722095
2.2536410616599367,1.536777247662516,8.532269673885024
2.192101579082416,1.6526508584123236,8.217296708442397
2.1310349059460445,1.6686293084733141,8.299434892131726
2.1892849132837644,1.505378513228134,8.558345792850794
2.2232036698678925,1.6305232785001909,8.331700877557815
2.227564943936252,1.7977678976393974,8.44209273577882
2.1690393352295496,1.4297887847950927,8.542390582551544
2.127333361776188,1.8651093465936104,8.132661638925219
2.194325312677193,1.8620022618827532,8.29587238388588
2.16438098770834,1.6828652088417395,8.1805289408577
2.147829365192351,1.7748126754424642,8.117142381765838
2.216088004750443,1.5752017227583783,8.440591652288914
2.2247146806590963,1.5473305658139402,8.301644922196784
2.1473639465392083,1.7827461846056276,8.470623987386029
2.3312226404278373,1.417271934951927,8.9401457058301
2.157823812014568,1.6718290982127955,8.10209423452777
2.259304791459953,1.6956586069065547,8.60021020866021
2.2004151316593283,1.49387615489049,8.245220970292165
2.238230113439732,1.5169421894068944,8.486682908939823
2.1853654900159856,1.4247905064911193,8.529689761340812
2.2241522778102647,1.7327906540434816,8.031223206790825
2.2026085712555186,1.7877394450298392,8.253616322647181
2.1682166344214506,1.471986897579685,8.49560716545639
2.1486948339833223,1.7925607531148222,8.219115345420837
2.2111192691201844,1.679486333950245,8.35026528363974
2.140587302691239,1.8317112033253387,7.85775348272723
2.170039779115057,1.7315983080757942,8.371159143502792
2.2189042699083497,1.5864805295534945,8.492109706877967
2.252333528066625,1.4606643420955239,8.254774961338983
2.129658695819608,1.8186366266516538,8.117793732938427
