n_backing,mean,std
2.3203896990830133,6.217468366200103,4.5705861729401045
2.2880585592278386,6.216201096141516,4.517319407915867
2.3141779873891464,6.2245479964805375,4.576498142847816
2.29995740733379,6.232420472644482,4.473381104313662
2.351955581134197,6.2402894886218245,4.639684008368234
2.292211878948154,6.225605780690183,4.581972904406641
2.278867403828054,6.154100099743594,4.510046847498567
2.3234971623186755,6.266510517889671,4.667142877329457
2.3301458722976434,6.24243030720724,4.5927646611574025
2.3104832791742402,6.171676580373086,4.554741812295421
2.276721588763384,6.233334565036949,4.489239960366704
2.326935888724481,6.198667443647613,4.590571427489891
2.278512756519546,6.21018574602324,4.434400145923873
2.289652899416195,6.257326203099838,4.557808015597243
2.2913604328019113,6.212940504060509,4.57120459128832
2.3298028148216523,6.195930680726106,4.598424238455887
2.3111309964289637,6.221287100870719,4.552230366248093
2.254465778209646,6.231443586367316,4.442637828436633
2.3401113282526085,6.222383425637595,4.6208114785825005
2.2874451601177768,6.232730888695471,4.464942877791381
2.314262221158216,6.213300126294031,4.5709742664114765
2.3000095471196573,6.214406271000376,4.578241823711028
2.26421201871082,6.18843795374898,4.531075385209051
2.3361871788446975,6.290226421537809,4.698195726914482
2.3255595456289293,6.245898153109701,4.606240904096129
2.301782736646234,6.126082992531053,4.525783112913253
2.3036863273937924,6.237131214335146,4.558801525518094
2.346162249068831,6.204361728512108,4.673455236238005
2.2854540965911587,6.214100787795086,4.477867817712844
2.3018124623982867,6.265923140306865,4.594491794493969
2.281312396564102,6.183860906754422,4.554870298727759
2.3700354900930716,6.1729594667560015,4.689654358838513
2.3075774490066574,6.225649983352834,4.528678334603338
2.2610751140888685,6.232504075610102,4.464765989222492
2.2974428300972587,6.268352474233675,4.53737351427607
2.2945984592914277,6.224710617720301,4.483592485204653
2.305153018797027,6.219120608146699,4.54131408107907
2.290730466384335,6.155991448782376,4.588131636262687
2.3177330919911165,6.20227537897382,4.617250519549874
2.3110202267596396,6.268376866322686,4.628302009617773
2.333157626513422,6.239490988450479,4.610000131459378
2.298183036848533,6.14560643286944,4.508200613378844
