n_backing,mean,std
1.1290429109455888,1.8187687768997916,6.309491194559195
1.1826301076237735,1.881822847723726,6.5585496582833285
1.0565256791770632,2.067970353430222,6.169440443543973
1.0222333527524112,2.221717471777762,6.116273217316556
1.1562334582739227,2.0537907176052514,6.373769642682481
1.2009220676697905,1.8858143387417077,6.910640237676139
1.1192996058579543,1.6800491068770018,6.4076955333724195
1.1232297054784364,1.8304610759538464,6.5612303320187975
1.0440885620781704,2.045843915819031,5.788161241012496
1.212718162669065,2.1068455547405147,6.598536168334248
1.1525790534883187,1.846417470910757,6.607000602747163
1.0652910859410174,2.0344880016652938,6.225281492246416
1.0979652403684395,2.119588319178665,6.098143123454919
1.128939380360858,2.0530764365345426,6.410821245158399
1.0665877630774367,2.0562426827296285,6.199483392015319
1.070425626669884,2.0295180081586612,6.181530841319605
1.1172010239241936,1.902990718622292,6.1645415579238145
1.0906513188486262,1.9016813856749528,6.361951704881672
1.1273273804901767,2.10762212300559,6.360233387265811
1.084941813631913,2.181367240288795,6.269846981223315
1.2457706559450046,1.8699664184017109,6.792559284744944
1.2144448752927395,1.8287725460225228,7.032829831217275
1.0796755767137158,1.8677571533177422,6.271779787928472
1.1266954779834137,1.9065218612078698,6.669395356070289
1.052468060370059,2.0779323305037134,5.811020324665268
1.1723438728261855,2.0342896558319246,6.499375762545529
1.2582381999743912,1.6668267089916986,7.123238428002363
1.0190602041368857,2.0991173744022995,6.111998444157658
1.114593394987813,2.1307560490649187,6.2745189515257405
1.10352442220696,2.1287766186876347,6.194518492955997
1.0513185213400007,2.017702458094406,6.164038955240068
1.0770688033015956,2.1463702535066607,6.250721052359759
1.1195048812107136,1.8939924917580315,6.219543898513083
1.0569849029955392,2.0151765559890515,6.252914154065772
1.1443123339555823,2.087966288454579,6.4560908180331555
1.0871098933568872,2.124202750315804,6.3212529146921765
1.1845825093639488,1.833991702008123,6.741039579812294
1.1915772061707512,1.868190345387559,6.918254091066328
1.142458424783027,1.814253103864414,6.582125199301
1.0732030844206282,1.9368758386681357,6.391125897874293
1.0762120915118452,2.0469341213258723,5.984645876282726
1.1546760456641019,2.086015290940467,6.370668994922229
1.259714404599499,1.7507398784146262,7.259647431163202
1.0606667838640085,1.995589052872269,6.113264474827423
1.1205941071738517,2.188516832651298,6.404966945923761
1.126547576252887,1.9204416179374928,6.430959671618879
0.9654539186454345,2.0569645717829292,5.941933129526813
1.0776105379960788,2.191803768174328,6.373964033879004
1.1311966753633445,1.915421909996594,6.244666285386889
1.0685541672233547,1.8843314602088441,6.269051101806901
1.117624532375664,2.256280016932072,6.267249921819301
1.0817079754070682,2.211670357072349,6.1405748137471345
1.1901473346891456,1.8819450566193185,6.722297257719737
1.2327363212005271,1.8232004328078069,6.950533537704415
1.195359365300247,1.6913058375376884,6.799228590312158
1.0983105030075693,1.873625650370441,6.439295170887247
1.0171105959531384,1.9217172876111255,6.067747474472135
1.1095873128461502,2.022876336144908,6.358463446087422
1.150778487444184,1.8803247282882063,6.632543076039513
1.050402586397587,1.954803878005745,6.114056486138598
1.1506414549739217,2.1823465754818607,6.596544837021047
1.0650922174171784,2.184513630490765,5.872103658864031
1.032569479435189,1.9777401076234693,6.180564612204254
1.05565924402517,2.239235948723585,6.296533564119254
1.1586982773059813,1.8878810854206223,6.468227264610634
0.9704640233528081,1.9990186571062147,5.796378836267786
1.1167042594645964,2.242029736202829,6.296675870051676
1.0824987118858116,2.1662889584481833,6.106463597569492
1.2612445822485123,1.7090195562553587,7.142657916606038
1.1495597206322974,1.9226163891259627,6.575866859127004
1.150115726436181,1.8901833568404216,6.622543212600811
1.0447845030244214,1.9352643773921638,6.175155692003992
1.0270986454769666,1.9427018462155519,6.109996948240703
1.0657925747508132,1.9989240369401982,6.134342768983488
1.1428976523838354,1.8511959568789034,6.598683797229225
1.0750016025107254,1.8645960056434878,6.351852802985011
1.1257350518621634,2.163423741393013,6.426592623292381
1.0891938389614277,2.1435273531300956,6.169526923232604
1.046636826226044,2.0228619561187506,6.3262339991478225
1.0798920175703948,2.1527006052507947,6.192236597402273
1.079829626342899,1.959557243079594,6.1122875738814795
0.9804221203631156,1.928475489909112,5.909759904500045
1.0687858896560318,2.047556299406785,6.192916583163409
1.0398967490631092,2.0337266350544816,5.981738439007498
1.2467226167792214,1.7337883049133769,7.069220655855339
1.1614380705763419,1.899970223945306,6.560544353513503
1.1799547564817185,1.820532041539445,6.907439123256404
1.0842737423168047,1.8496463984002476,6.306328394091665
1.030238743447878,1.9107040033804252,6.149740620154086
1.0949470906816043,2.074795885316171,6.106947055467849
1.1070303618752448,1.9928798924773883,6.483477110696797
1.0343437438486298,1.9108865942780422,6.171589197727955
1.1870862086255516,1.9953763213929365,6.6994282433241334
1.0871869314115856,2.1390574925717103,6.164869529523756
1.0460932779626653,2.0245944256518515,6.2873759062945656
1.0542628483214753,2.251785065305112,6.02171244791783
1.077052694079328,1.9369822351421706,6.274009412813807
1.089565564056126,1.9143403286871445,6.37608774530851
1.1110209755105367,1.9654610353302202,6.315918380518077
1.0533477096083443,2.0044323941447355,6.101395533925138
1.1204363757625038,1.7832446356032017,6.487728807329172
1.146195202899169,1.7964026863458706,6.440870447306058
1.1799547564817185,1.820532041539445,6.907439123256404
1.086785701376704,1.8622776143885924,6.348822509108502
1.070697871177744,1.7533550682005177,6.444434236670919
