n_backing,mean,std
2.6472819326659764,2.054863762401788,7.874419103520973
2.8583002045815946,1.5975487113617683,9.249894479777156
2.721463398109934,2.014327047184893,8.20592540501189
2.6413445850000943,2.1618351998825527,8.251060705216466
2.837398195097397,2.021335516244812,8.434505618252372
2.737150505224293,1.8100247984906368,8.2901631228234
2.8792377119031105,1.8996216523547496,8.87329251891724
2.850317778659718,1.7976612154874585,8.426573431546098
2.645983469752429,1.8197002779508196,8.18438398981771
2.8546004185228147,1.7576432178288013,8.76699798545507
2.7587074114742993,1.8113795154253858,8.741238614724562
2.8093184348439464,1.6717548005350027,8.45384486674646
2.90328032340398,1.5103351749402305,9.253195017946314
2.773459903549154,2.020539142602784,8.305429597709182
2.806720441023034,1.5533455827161728,8.78919541586217
2.788933838463179,1.9413885906203987,8.729486965996049
2.6699871756161153,2.069653816342159,7.933526367056628
2.8434952184583238,1.6361267412568927,9.16246024859318
2.616725150910466,2.1667186409441475,7.943689590879956
2.7214952876029783,2.044832373224149,8.27188929459669
2.791493724896919,2.061901050717312,8.262970295483399
2.6752370492765185,1.8371087761397678,8.096678644325257
2.837567319842478,1.930081956634543,8.776724140861816
2.8814061088662903,1.7178400239049505,8.352678922077509
2.7798726268680847,1.7064184289777375,8.4432580488188
2.999164577878008,1.50099976138575,9.178048040549202
2.7687923537903223,1.6138087056230472,9.009898435967074
2.8082621716271396,1.6685110824044915,8.454547458817228
2.9341152921137597,1.4882590959261346,9.3015361585191
2.760819346763688,1.9942670122209947,8.271700162102364
2.8445955632132978,1.5888085340868041,8.827876419236542
2.8061973830876656,1.9050944986944616,8.779015070684833
2.7176030894426892,2.004247282869012,7.9933918223512315
2.729897382977245,1.837587332630766,8.769350691123902
2.5532822837951907,2.200065363929865,7.698752417371778
2.7598534737043763,2.137496335913833,8.507534987759296
2.7817453661788605,1.945275656791815,8.353470222065246
2.6199212153564306,1.8138284185905,7.834952378151103
2.695151051785484,2.098085689118024,8.246325031530656
2.9222697289672053,1.6759291600834472,8.55834008111082
2.7775585961473217,1.816793827333187,8.412694282972616
2.876851966102503,1.709813594528581,8.736045886721284
2.77767861067253,1.6648035994914596,8.970025578143265
2.7139325464487567,1.9610158020628916,8.051905441922603
2.8314869108312246,1.7540632520750692,8.720867873744378
2.7674491774381877,2.0137245350234556,8.298752504692699
2.8449992946561156,1.675966164541116,8.620998488118648
2.830925809925394,1.7834651002349864,8.876070392418114
2.6917963872658146,2.131768094968628,7.923513693776396
2.773300206807218,1.8202646522473729,8.73738843145244
2.588442423751971,2.175365298876125,7.764544895077741
2.721919801016836,2.066325463182877,8.331348177292458
2.7743173768993032,1.8000763007665836,8.530084957485249
2.73141353766898,1.9083734415394806,8.19628599267918
2.7533247355714234,1.9672913482130894,8.394713446964193
2.8306651708084516,1.8529066549259314,8.335722073558657
2.759110613224583,1.714764164946453,8.343427030820909
2.8531853726287495,1.7441252492287673,8.712990587539798
2.7695343324195156,1.6631791767386928,8.95297667902549
2.6755213562995612,1.8906934511065219,7.838169669245417
2.8447048261818946,1.7845273320014001,8.758307129473515
2.8114950999152626,1.8475093884345222,8.435275282604554
2.8874821640930324,1.6716521628252292,8.381405123113783
2.831016813346786,1.7786964948914759,8.850898520369512
2.6992402851122277,2.242031173791085,7.962548470529059
2.7607266797841903,1.8340064031022896,8.631835657861515
2.6168586457347853,2.076416653668286,8.046281684358263
2.8251119796535473,1.943540496721869,8.571431634871185
2.729616343461232,1.8250439599872994,8.653332804524952
2.73246707438011,1.9092154111827144,8.199670038463575
2.671130226677822,2.072353091154379,7.995049505178557
2.8555573618094052,1.818431942612087,8.319339299975761
2.7400738603939656,1.8125887896920567,8.205024292575995
2.9908610173914445,1.6986409283468669,8.987401648418126
2.9354778056245143,1.5732598254192256,9.138455333797049
