n_backing,mean,std
3.066729740455434,1.5392185430438237,7.785495273593274
3.279087173120329,1.5839477845999992,7.826068260778279
3.212217552869972,1.476728333915886,8.06193912072781
3.253487904747535,1.6539610827945552,8.064915330188546
3.2020149275058465,1.4471921002117767,7.970970820360109
3.2806508230175484,1.4022632126901684,7.928881872803666
3.130294935217221,1.586791917248375,7.701711897111986
3.218593426158699,1.5509454411028756,8.154924782187692
3.216401928962701,1.6550892507378634,7.644626773195753
3.24309194019586,1.4983634689282415,7.782477650275245
3.446881245909375,1.3108069095366293,8.314513914337239
3.240958055737686,1.5638187581483969,8.038904808270948
3.2313033745774016,1.5726732625895734,7.922675285821176
3.3745503091981996,1.4242715861873625,8.252336864794895
3.3054830788776974,1.1597083993350576,8.056664140339267
3.115260668505416,1.5570672379062735,7.872704286188406
3.066729740455434,1.5392185430438237,7.785495273593274
3.2758348920143034,1.6016525284617489,7.806111436764712
3.2013632485095957,1.5058112135428552,8.014711110377473
3.23886096023652,1.7274732490676217,8.270474764148513
3.1874633773506535,1.5591630195259334,7.84602444550281
3.2268865736178007,1.420247779751929,7.894329849371003
3.113259151657071,1.589285512545152,7.5501275276960245
3.404423685691481,1.4022867767405125,8.38631438944358
3.2283139892157795,1.4572137319265592,7.853198820270677
3.2636263282823745,1.4886668692561336,7.878135510781067
3.4682310534641276,1.3223062695087355,8.370638420633096
3.271027026753584,1.550313318371587,8.207323628493565
3.146814375628889,1.7340526250710124,7.625547406192744
3.4136702719909984,1.4667260070745107,8.4629977423077
3.231168183889334,1.3606262272052336,7.9309347187388575
3.050052542401022,1.4670587716819345,7.920355727787178
3.2503435939613747,1.4504024584975286,8.11536250773453
3.281995434461029,1.6220323647514419,7.776505093840751
3.299337328149893,1.428728056061281,7.920541149862456
3.2606846910262046,1.5732421867573014,7.991175668734437
3.127676122563447,1.5793569124836992,7.627711593673597
3.2012498479317766,1.40366910991954,7.7558076067690545
3.3178573680653094,1.4269645594293312,8.00025213401165
3.4891654117984787,1.3488741003175162,8.606709140360277
3.258610299940796,1.4405689619364987,7.9010365300845695
3.267418781565605,1.5031501429127072,7.758135414248345
3.499979600951255,1.273340997275083,8.469801422046178
3.21560983608104,1.5533693471281276,7.935742932141117
3.113088138527593,1.8751687206935077,7.384936983549255
3.323050832404337,1.4869985829847279,8.331100632138174
3.2195027273395938,1.3177490594331485,7.843192114159481
3.042888450869988,1.457630971929198,7.884007411076959
3.181139279858375,1.5232745809928772,8.06840525595222
3.23964108604077,1.725222788372228,7.5030057061873565
3.3326110332594308,1.4430392346146557,8.170194363222839
3.3684915510309885,1.334706056028065,8.348830972948491
3.2707799422277546,1.4361942139284116,7.998363707322524
3.1824499187886346,1.4658832134264064,7.668691507006274
3.3075770662202544,1.441172011706972,8.026480655760157
3.3175763236346283,1.4585933924769794,8.246519732291812
3.295595627232186,1.2288874924212931,8.17175384526623
3.327644379598246,1.3741505688726912,7.972420956954683
3.542006836991785,1.2291570570646437,8.630224244514071
3.1619759690661833,1.5826112276755673,7.781807058063252
3.1552801555351455,1.8251776185419435,7.424300409305009
3.159320996775547,1.6364752412564112,7.9161713849488695
3.210071034501258,1.327256505041784,7.84641676992881
3.052215738689931,1.5582820398502593,7.717251938690723
3.1627205506417524,1.5426005186856762,8.024294498452356
3.3274504631683133,1.4380545759138954,8.091339850432451
3.2311098513397853,1.4563364547656317,7.970347984161547
3.4324912090598954,1.2523454304062138,8.475060101193286
3.5135281809845833,1.1411336332352664,8.568191488179657
3.345387788427378,1.3212402712841453,8.112969559362663
3.251577265417119,1.4701822547135033,7.960002483425651
3.3280003578558515,1.4567630224716916,8.29177288722788
3.2653533727151336,1.229003087784763,8.062532355659583
3.2438966624786545,1.4412770864874265,7.904195442789388
3.4022832336991073,1.361500800387542,8.398156084908724
3.143525582263817,1.4975974699691172,7.729693892246479
3.1356636951695247,1.7743788394732394,7.480058470536496
