============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000117   5.2793E+02  2.6469E+02  1.3555E+02
0000118   1.8316E+02 -9.3068E+01 -2.7827E+02
0000119   2.4859E+02  7.5026E+01  3.7178E+02
0000120   3.1706E+02  3.6000E+01 -1.3197E+02
0000121   3.6919E+02 -3.7596E+02  1.8074E+02
0000122   3.7852E+02  1.6509E+02 -4.3025E+01
0000123   1.8748E+02  2.7578E+02  8.8538E+01
0000124   5.1613E+02  1.6800E+02  6.5798E+01
0000125   2.2430E+02 -1.5291E+02 -8.9517E+01
0000126   3.0120E+02  2.9671E+02 -4.4522E+01
0000127   3.0987E+02  3.1711E+02  9.0509E+01
0000128   6.3518E+02 -1.1289E+02  1.6939E+02
0000129   4.4354E+02  7.6267E+01  5.9967E-03
0000130   2.7873E+02 -2.0105E+02  2.2889E+02
0000131   4.7038E+02  2.2017E+02 -1.0798E+01
0000132   2.3768E+02 -6.5434E+01 -1.4063E+02
0000133   4.0402E+02 -7.1947E+01 -6.2681E+01
0000134   3.7004E+02  6.1655E+01 -1.8556E+02
0000135   3.7405E+02 -3.4981E+01 -9.9825E+00
0000136   4.9886E+02 -6.6519E+01 -8.5685E+01
0000137   2.4460E+02 -1.6046E+02 -9.6609E+01
0000138   1.9138E+02  2.2935E+02 -1.5508E+02
0000139   4.3036E+02 -1.8370E+02 -2.0323E+01
0000140   2.8051E+02 -1.1029E+01  3.9534E+01
0000141   3.6810E+02 -1.8871E+02  2.1714E+02
0000142   3.1365E+01  1.6554E+02 -4.0655E+01
0000143   4.6438E+02  8.2293E+01  2.6828E+02
0000144   3.1258E+01  1.0810E+02 -1.7076E+02
0000145   5.4869E+01 -6.3764E+01  8.1545E+01
0000146   2.0645E+02 -5.0729E+01  2.5824E+02
0000147   4.5465E+02  3.4661E+01  2.5129E+01
0000148   1.5970E+02 -4.3852E+01  4.4045E+02
0000149   2.0567E+02 -2.9170E+02 -2.3971E+02
0000150   3.1656E+02 -1.8424E+02  2.8845E+02
0000151   4.9898E+02 -3.7045E+01  1.3917E+01
0000153   4.6926E+02 -1.6710E+02 -1.6514E+02
0000154   1.5370E+02 -7.0946E+01  1.9214E+01
0000155   1.5024E+02 -9.4724E+01  5.3817E+02
0000156   6.1368E+02  5.1095E+01 -6.8041E+01
0000157   3.7522E+02  2.8915E+02  9.0517E+01
0000158   3.9408E+02 -2.0002E+02 -2.2602E+02
0000159   1.5016E+02  6.2822E+01 -1.1362E+02
0000160   2.7212E+02  1.3625E+02 -2.2208E+02
0000161   3.9826E+02 -2.0218E+02  4.2545E+01
0000162   3.8455E+02 -1.5354E+02 -3.0617E+01
0000163   1.5700E+02  1.4865E+01  7.4910E+01
0000164   2.3402E+02 -3.1379E+02 -1.0145E+02
0000165   2.9737E+02 -1.7523E+01  6.3930E+01
0000166   3.9716E+02 -7.9276E+01 -2.0211E+02
0000167   4.2149E+02  6.2539E+01 -1.0548E+01
0000168   5.0616E+02 -1.1268E+02  4.9056E+01
0000169   2.1423E+02  3.3848E+02  1.3824E+02
0000170   4.2118E+02  1.2611E+02  3.7770E+02
0000171   4.5560E+02  2.4114E+02 -2.5604E+02
0000172   4.6480E+02 -1.2369E+02  1.6343E+02
0000173   5.1397E+02  2.0918E+01 -6.8666E+01
0000174   1.1632E+02 -1.5960E+02 -5.1114E+01
0000175   3.1476E+02 -1.7131E+02 -7.7367E+01
0000176   4.2751E+02 -2.3810E+02  4.7618E+01
0000178   4.9705E+02 -3.6543E+02 -3.5871E+01
0000179   4.1973E+02  3.8306E+01 -1.5347E+02
0000180   1.3576E+02  6.2607E+01  8.9986E+01
0000181   3.5934E+02 -1.6617E+02 -2.1174E+02
0000182   2.8609E+02  8.9027E+01 -1.3812E+02
0000183   3.0634E+02 -3.3344E+02 -1.3503E+02
0000184   3.2415E+02 -3.9774E+01 -1.1042E+02
0000185   3.8354E+02  4.7512E+02  3.9356E+02
0000186   2.6683E+01  2.7464E+02 -4.8287E+01
0000187   9.8140E+01 -4.3315E+01 -6.4308E+01
0000188   2.1862E+02  1.1454E+02  1.4292E+02
0000189   3.1195E+02 -2.1316E+01  6.8245E+01
0000190   6.2181E+02  6.1178E+01 -7.9534E+01
0000191   2.7201E+02 -1.5129E+02  1.0748E+02
0000192   3.2354E+02 -1.4532E+02 -1.5631E+02
0000193   2.8092E+02 -3.8620E+01  3.6382E+02
0000194   1.5881E+02 -2.6976E+02 -3.2824E+01
0000195   1.9771E+02  9.4270E+01  2.6924E+02
0000196   4.9409E+02 -1.4559E+02  8.8599E+01
0000197   1.8900E+02 -2.2327E+02  7.3619E+01
0000198   4.1941E+02  1.9936E+02  2.1005E+01
0000199   3.1432E+02 -1.1715E+02  1.4922E+02
0000200   5.2801E+02  9.8626E+01 -1.4366E+01
0000202   5.0443E+02  2.9467E+01  2.0859E+02
0000203   2.5669E+02  1.9503E+01 -3.7725E+01
0000204   5.6772E+02  3.4058E+02 -3.6399E+01
0000205   1.5516E+02  9.2148E+01  1.8673E+02
0000206   2.8040E+02  2.0680E+01 -1.9045E+02
0000207   4.1544E+02 -9.9551E+01  9.4167E+01
0000208   1.5523E+02 -1.4521E+02 -2.2672E+01
0000210   9.9492E+01  3.7204E+02  7.7647E+01
0000211   7.4799E+01 -6.9381E+00 -1.3431E+02
0000212   4.0842E+02 -1.7921E+02  1.0596E+02
0000213   2.5436E+02 -1.0880E+02  2.0413E+02
0000215   1.6095E+02 -1.0958E+02  4.9370E+01
0000216   3.7172E+02 -8.4111E+01 -1.6803E+02
0000218   3.5946E+02 -4.4147E+01 -2.3235E+02
0000219   2.7467E+02 -1.5437E+02  3.0532E+02
0000220   2.6524E+02 -3.0949E+02  4.9958E+01
0000221   2.1807E+02  1.0727E+02  2.0973E+01
0000222   5.2474E+02 -9.1257E+01 -3.9380E+02
0000223   4.5107E+02  2.7021E+02  1.3107E+02
0000224   1.1527E+02 -6.5497E+01  4.4532E+02
0000225   9.8857E+01 -2.7214E+01 -6.1449E+01
0000226   3.6620E+02 -7.3439E+01 -1.2987E+02
0000227   1.1070E+02  6.7197E+01 -1.2501E+00
0000228   2.1581E+02 -2.3429E+02  2.1115E+02
0000229   4.6697E+02 -4.1600E+01  2.1578E+02
0000230   2.3406E+02 -1.1288E+02  5.1534E+01
0000231   4.7315E+02 -7.5565E+01  4.1170E+02
0000232   1.9850E+02 -3.8827E+02  2.9274E+02
0000233   8.9179E+01 -2.6836E+01  1.8517E+02
0000234   4.8492E+02 -3.5926E+02 -3.9675E+01
0000235   4.7926E+02 -1.6690E+02  4.3219E+01
0000236   2.9138E+02  1.2184E+02 -8.1078E+01
0000237   1.0941E+02 -1.5730E+02 -7.4974E+01
0000239   4.3322E+02  1.6164E+02  2.1724E+01
0000240   2.2042E+02  2.7624E+02 -3.9201E+02
0000241   3.4419E+02  1.7374E+02  2.5205E+02
0000242   4.2119E+02 -1.4963E+02 -4.6133E+01
0000244   5.1442E+02  1.2556E+01  9.6332E+01
0000245   2.1138E+02 -2.6126E+01 -2.4760E+01
0000246   2.9700E+02 -2.9998E+02  6.6076E+01
0000247   2.9093E+02 -3.5115E+01  8.0827E+01
0000249   1.8201E+02 -1.0580E+02  2.1215E+02
0000250   1.8425E+02  1.3075E+02  1.7209E+02
0000251   2.0652E+02  1.9563E+02  2.4698E+02
0000252   3.7853E+02  1.8893E+02 -7.8028E+01
0000253   6.4751E+00  1.4918E+02  5.0680E+01
0000254   2.9206E+02 -9.5263E+01  9.8063E+01
0000255   9.9100E+01 -6.5891E+01 -1.4169E+02
0000256   1.7358E+02 -3.3496E+02  8.3550E+01
0000257   3.3810E+02 -1.4738E+02  3.8258E+01
0000258   1.7674E+02 -9.8371E+01  2.1593E+02
0000259   2.4870E+02 -3.8534E+01 -3.3111E+02
0000261   1.4564E+02  6.7584E+01  1.3586E+02
0000262   5.1292E+01  3.6068E+02 -3.1128E+02
0000263   3.9149E+02  1.9527E+02 -2.7466E+01
0000264   7.0797E+02 -5.7144E+01  7.1840E+01
0000265   2.2965E+02 -1.2071E+02  9.4508E+00
0000266   1.5810E+02  1.6448E+02 -2.4114E+02
0000267   7.2821E+01 -1.7798E+02 -2.1845E+02
0000268   4.6536E+01 -2.2327E+02 -2.0786E+01
0000269   4.9583E+02  4.7072E+01 -4.0829E+01
0000270   2.2710E+02 -4.0961E+02 -2.8070E+01
0000271   5.8979E+02 -1.1672E+02  7.0854E+01
0000272   2.6294E+02 -4.2168E+01  3.6943E+02
0000273   6.8820E+01 -1.8127E+01 -4.1897E+01
0000274   4.5919E+02 -5.1635E-01  7.2165E+01
0000275   4.1058E+02 -1.4052E+02  7.5521E+01
0000276   7.2675E+01 -1.3549E+02  1.1901E+02
0000277   2.2316E+02  6.6549E+01 -7.0647E+01
0000278   2.9320E+02 -3.0522E+02 -1.9716E+02
0000279   2.7192E+02  3.9053E+02  1.7221E+02
0000280   4.6209E+02  3.1141E+02  2.4486E+01
0000281   6.1532E+02  2.9363E+01  2.6721E+02
0000282   4.4054E+02  2.3829E+02  1.1215E+02
0000283   3.8712E+02 -1.4523E+02 -1.5380E+02
0000284   1.7555E+02  2.3324E+02 -5.7571E+01
0000285   8.3899E+01 -3.0068E+01  8.4436E+01
0000287   2.2688E+02 -2.0715E+02  8.0992E+01
0000288   3.4678E+02  1.4075E+01 -4.7507E+01
0000289   6.0833E+02  1.0243E+02 -8.8533E+01
0000290   4.5069E+02 -7.5461E+01 -7.7456E+01
0000291   1.6459E+02 -1.1795E+02  8.3263E+01
0000292   2.0650E+02 -1.8125E+02 -7.2312E+01
0000293   1.3118E+02  3.8923E+01  1.0331E+02
0000295   5.7942E+02  2.3451E+01 -7.0986E+01
0000296   3.2488E+02  1.5909E+02  7.8297E+01
0000297   2.5071E+02 -2.3799E+02  2.7554E+02
0000298   6.5168E+02  1.0051E+02  2.8015E+01
0000299   2.1139E+02 -2.5524E+02 -1.9598E+01
0000300   6.0466E+01  1.3990E+02  1.8432E+01
0000301   2.2665E+02 -1.4908E+02 -1.3305E+02
0000302   2.2520E+02 -2.6190E+01  1.8867E+02
0000303   4.2081E+02 -1.5580E+02 -2.7892E+02
0000304   5.3767E+02  5.6133E+01  6.1624E+01
0000305   3.3904E+02  1.7811E+02  2.4257E+02
0000306   2.1579E+02  4.6568E+01 -3.3800E+02
0000307   3.8741E+02 -3.1306E+01 -6.0324E+01
0000308   4.6240E+02  5.8902E+01  1.4355E+02
0000309   3.5448E+02  4.1498E+01 -2.2430E+01
0000310   1.6942E+01  5.0087E+01  1.6822E+02
0000311   5.0778E+02  9.6600E+01  4.5211E+01
0000312   2.3805E+02 -1.7471E+02 -9.2751E+01
0000313   5.3645E+02  1.5161E+02  3.2859E+02
0000314   3.1865E+02 -1.3856E+02  2.1602E+01
0000315   2.6978E+02 -1.6052E+02 -2.3821E+02
0000316   2.4807E+02  3.5543E+02  4.1490E+01
0000317   6.4090E+02 -8.0118E+00  2.5021E+02
0000318   1.8315E+02  2.0717E+02 -3.1239E+01
0000319   2.7960E+02  5.1625E+01  9.3219E+01
0000320   4.5781E+02 -4.8124E+01  1.1068E+02
0000321   5.1690E+02  1.6156E+02  3.5500E+02
0000322   2.8642E+02  6.9831E+01  1.1839E+02
0000323   6.4050E+01  3.3013E+01 -4.8164E+01
0000324   8.3168E+01  3.2346E+02  1.4296E+02
0000325   4.4705E+02  2.6694E+02 -3.1849E+01
0000326   3.2169E+02 -2.5968E+02 -2.6243E+01
0000327   2.6094E+02  2.0017E+00  8.6317E+01
0000328   2.2474E+02  4.5643E+01  3.9379E+00
0000329   1.0156E+02  1.6204E+02 -6.9854E+01
0000330   4.0228E+02  1.4625E+02 -3.3736E+02
0000332   4.3835E+02  1.0364E+02  2.1975E+02
0000333   2.0153E+02  7.1942E+01 -8.5530E+01
0000334   6.9850E+01  3.5113E+02  1.4907E+02
0000335   3.1334E+02 -2.2202E+02  1.2836E+01
0000336   7.5760E+02  1.3031E+01 -1.7635E+02
0000337   1.7207E+02 -8.8479E+01 -4.3159E+02
0000338   1.5437E+02 -4.4810E+01  1.8889E+02
0000339   2.5864E+02  1.1206E+02  1.4153E+02
0000340   4.1509E+02 -1.6417E+02  1.7770E+02
0000341   5.3062E+02 -9.2279E+01 -1.6335E+02
0000342   2.7310E+02  1.0949E+01  1.4842E+02
0000343   5.4921E+02  1.0816E+02  1.5345E+02
0000345   3.4262E+02 -1.4856E+02  1.1326E+02
0000346   1.0633E+02 -5.9551E+01  1.1784E+02
0000347   4.1363E+02 -6.6463E+00  1.4797E+02
0000348   5.4781E+01 -1.6327E+02 -2.1921E+02
0000349   3.1110E+02  2.9100E+01  1.4477E+02
0000350   1.9845E+02  1.5370E+02  7.4035E+01
0000351   3.7583E+02  7.2411E+01 -3.5926E+00
0000352   1.4684E+02 -2.8106E+02 -7.8737E+01
0000353   4.8143E+02 -1.1492E+02  7.0901E+01
0000354   5.4615E+02 -7.2780E+01  4.9178E+01
0000355   2.8558E+01 -7.3752E+01  1.2239E+02
0000356   2.3537E+02 -6.0585E+01  3.5396E+01
0000358   2.8010E+02 -7.9759E+01  3.7083E+01
0000359   1.2046E+02  1.3362E+02 -1.0738E+02
0000360   2.9113E+02 -1.4703E+02 -1.0204E+02
0000361   2.4025E+02  6.9424E-02 -1.6414E+02
0000362   3.4920E+02  2.9621E+02  1.3886E+02
0000363   2.7120E+02 -1.6043E+02  4.3168E+01
0000364   3.3310E+02  4.8582E+01  1.7209E+02
0000365   3.9010E+02 -2.1817E+02 -1.5074E+02
0000366   9.8623E+01  2.3963E+02  2.8375E+02
0000368   4.2346E+02  7.6241E+01 -3.6176E+02
0000369   5.5149E+02 -3.3297E+02 -1.0454E+02
0000371   4.8301E+02  1.9654E+02  7.5483E+01
0000372   1.6704E+02 -9.0348E+00 -5.4316E+01
0000373   4.2959E+02  1.9209E+01 -8.3859E+01
0000374   2.7099E+02  8.9188E+01 -1.7581E+02
0000375   3.2671E+02 -3.2561E+01 -3.6736E+01
0000377   3.3340E+02 -1.6619E+02  1.2920E+02
0000378   2.9688E+02  9.9451E+01  8.1847E+01
0000379   2.8894E+02  9.7514E+01  2.5729E+02
0000380   2.1610E+02 -1.2495E+01  1.4334E+02
0000381   4.1655E+02  1.2743E+02  6.1003E+01
0000382   2.5908E+02 -2.0487E+02  6.5693E+01
0000383   4.2242E+02  9.6546E+01 -9.1878E+01
0000384   1.1970E+02  3.1425E+02 -2.1156E+02
0000385   1.8295E+02  2.6517E+01 -3.3788E+02
0000386   1.9416E+02 -1.9706E+02 -2.1250E+02
0000387   2.5409E+02  1.1242E+02  3.4572E+01
0000388   5.0093E+02 -2.1059E+02  5.5450E+01
0000389   1.8659E+02  2.4627E+01 -1.3308E+02
0000390   1.6308E+02  2.0804E+02  2.7391E+02
0000391   3.5079E+02 -9.4843E+01  1.9627E+01
0000392   2.1622E+02  9.6929E+01 -7.9902E+01
0000393   4.9585E+02  2.5590E+02  1.7736E+02
0000394   4.7108E+02  9.6659E+01 -6.6282E+01
0000396   2.8392E+02  1.3149E+02 -2.6750E+02
0000398   9.6197E+01 -3.0775E+02  1.1119E+02
0000399   8.5628E+01 -1.5694E+02 -1.2436E+02
0000400   7.1047E+02  5.1933E+01 -1.4561E+02
0000401   1.5645E+02 -4.7724E+02  1.1261E+02
0000402   9.4058E+01  1.5408E+02 -8.2091E+01
0000403   3.8452E+02 -8.0160E+01 -4.9306E+01
0000404   4.3433E+01 -2.0688E+02  1.6893E+02
0000405   4.4219E+02 -1.2335E+02  1.4341E+02
0000406   4.9972E+02 -3.4318E+02 -9.6728E+01
0000407   4.8960E+02  1.8915E+02 -3.8668E+01
0000408   5.1938E+02  8.4294E+00  1.1647E+02
0000409   4.4433E+02 -3.4372E+02  1.4268E+02
0000410   3.9561E+02 -1.6921E+02  7.4257E+01
0000411   2.1706E+02 -1.0308E+01  6.8400E+01
0000412   2.4678E+02 -4.4484E+01  2.1492E+02
0000413   1.8936E+02 -8.7016E+01  7.9515E+01
0000414   1.8165E+02  2.1911E+02 -2.2674E+02
0000416   2.6762E+02  1.1370E+02 -2.7556E+02
0000417   3.8058E+02  3.7929E+01  2.3757E+02
0000418   3.7561E+02  6.3128E+01 -2.8672E+02
0000419   5.3330E+01 -5.4553E+01  1.2621E+02
0000420   2.2974E+02  8.6837E+01  1.0381E+02
0000422   1.4741E+02 -4.4690E+02 -1.5771E+02
0000423   1.5692E+02 -1.5578E+02  1.6540E+02
0000424   9.2981E+01  1.4060E+02  1.8014E+02
0000425   3.8952E+02 -1.6475E+02  9.3069E+01
0000426   6.1326E+02  4.7673E+00 -4.0036E+02
0000427   4.2332E+02  2.0783E+02 -1.0512E+02
0000428   1.6121E+02  4.5078E+01  1.5970E+02
0000429   4.3587E+02  2.7993E+02 -3.0145E+01
0000430   1.5713E+02 -1.7772E+02  2.3827E+00
0000431   3.4267E+02  1.2322E+02 -1.0854E+02
0000432   1.3414E+02 -6.8274E+01 -2.2689E+02
0000433   2.3739E+02 -2.8438E+02  4.7171E+01
0000434   1.9766E+02 -5.1895E+01  4.2259E+02
0000435   2.7032E+02 -8.6043E+01  2.5531E+02
0000436   3.1254E+02 -1.4798E+02 -7.9563E+01
0000437   1.8865E+02 -4.3195E+01 -1.1247E+02
0000438   3.3057E+02  1.0473E+02 -2.1082E+02
0000439   2.4497E+02 -7.1258E+01  2.3835E+02
0000440   3.1364E+02  1.1220E+02 -2.6489E+02
0000441   2.3406E+02 -2.0798E+01  1.7387E+02
0000442   3.2889E+02 -8.6529E+01 -1.1137E+02
0000443   2.0718E+02 -1.5093E+02  1.6576E+02
0000444   2.7471E+02  1.3629E+02  3.2541E+02
0000445   8.7446E+01  4.6605E+00 -4.7821E+01
0000446   4.8075E+02  1.9204E+01  3.0767E+02
0000447   2.7968E+02  9.6899E+01  1.2599E+02
0000448   3.6418E+02  9.3888E+01 -8.8660E+01
0000449   3.4215E+02  1.4563E+02  2.2623E+01
0000450   2.5918E+02 -4.7511E+02  1.9725E+02
0000451   5.4386E+02  1.2447E+02  4.2365E+01
0000452   1.1893E+02 -3.1278E+02 -1.2611E+02
0000453   2.5443E+02 -2.5990E+02 -3.2935E+02
0000454   1.5660E+02  7.5178E+01  9.8076E+00
0000455   4.9196E+02  9.7526E+01 -2.4672E+02
0000456   2.8448E+02 -1.6689E+02 -7.5390E+01
0000457   3.9870E+02 -1.5838E+02  6.9778E+01
0000458   3.9350E+02  9.7592E+01  1.3840E+02
0000459   2.2956E+02  1.7788E+02 -1.9789E+02
0000460   7.0340E+01 -2.1256E+02  4.1770E+01
0000461   3.4341E+02  1.4915E+02 -2.8473E+02
0000462   4.4562E+02 -7.1940E+01  4.1598E+02
0000463   5.1464E+02 -3.3123E+02 -6.1431E+01
0000464   3.3621E+02  9.9604E+01 -2.1479E+02
0000465   3.2563E+02 -7.1131E+01  1.7703E+02
0000466   2.1401E+02  4.9405E+01 -1.8909E+01
0000467   1.5946E+02  1.8094E+02 -1.8812E+01
0000468   1.4184E+02 -1.3587E+01  1.9253E+02
0000469   7.0382E+01 -1.9375E+01  4.3911E+01
0000470   7.3371E+02 -3.6532E+02  6.5899E+01
0000471   3.8814E+02 -4.0627E+02  7.6728E+01
0000472   2.5163E+02  1.9267E+02  2.4690E+02
0000473   4.0402E+02 -7.5086E+01 -2.1383E+01
0000474   2.9117E+02 -2.0105E+02 -5.6942E+01
0000476   5.6157E+02  1.2896E+02 -3.6402E+02
0000477   3.7346E+02  3.0874E+01  1.3421E+01
0000478   2.1386E+02  4.4931E+01  2.1787E+02
0000481   3.6341E+02  2.0356E+02  1.1096E+02
0000482   1.5888E+02 -8.8130E+01  9.5076E+01
0000484   1.4732E+02 -2.3395E+02 -7.7545E+01
0000485   3.3108E+02  1.4193E+02  1.3176E+02
0000486   4.0235E+02  1.6311E+02  1.0054E+01
0000487   3.8908E+02  2.6267E+02  1.8240E+02
0000488   3.6910E+02 -9.1485E+01 -2.5042E+02
0000489   4.4238E+02 -1.3719E+02  1.9685E+02
0000490   3.9222E+02 -8.3902E+01  5.0862E+01
0000491   5.4422E+02  7.5571E+01  1.9226E+02
0000492   3.1928E+02  1.7576E+02  2.1949E+02
0000493   3.5856E+02 -6.7431E+01  4.6917E+01
0000494   1.9858E+02  1.4227E+02 -2.1515E+02
0000495   3.4844E+02  1.1191E+02 -4.7480E+01
0000496   6.1615E+02 -3.6875E+02 -2.9300E+02
0000497   1.9711E+02 -3.3977E+01 -3.3865E+01
0000498   4.0177E+02 -4.9156E+01  6.7884E+01
0000499   2.7019E+02  1.9776E+02 -2.9441E+02
0000500   3.3394E+02 -7.5076E+00  8.7339E+01
0000501   3.3972E+02 -1.5039E+02 -2.7592E+02
0000502   4.8581E+02 -4.6461E+01  2.5381E+02
0000503   2.2822E+02  7.5411E+00  7.3501E+01
0000504   4.8272E+02 -5.7448E+01  1.5713E+02
