============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000113   3.8577E+02  1.6006E+02 -1.5556E+02
0000114   3.7379E+02  1.2446E+02 -3.1110E+02
0000116   2.8337E+02 -7.9215E+01  1.8134E+02
0000117   3.8149E+02  1.7849E+02 -2.5499E+01
0000118   3.9134E+02 -1.2517E+02 -1.6900E+02
0000119   5.0190E+02 -1.6749E+02 -1.9620E+02
0000120   1.2566E+01 -3.0420E+01 -8.4211E+01
0000121   4.7876E+02  1.4007E+02  1.4859E+01
0000122   4.3989E+02  1.2232E+01  4.4105E+01
0000123   4.8123E+02  1.2857E+02 -1.4890E+02
0000124   1.0152E+02 -1.5948E+02  3.3044E+01
0000125   1.7784E+02  1.6692E+02  1.8100E+02
0000126   2.4373E+02 -4.6417E+01  4.4940E+02
0000127   4.3025E+02  3.2292E+02 -3.3830E+01
0000128   4.2585E+02 -7.4207E+01  9.3897E+01
0000129   1.3116E+02 -2.0719E+02  7.5456E+01
0000130   5.3550E+02  1.0039E+02 -1.5348E+02
0000131   2.1240E+02  2.0818E+01  1.4524E+02
0000132   5.6735E+02  7.7863E+01  5.4191E+01
0000133   4.3362E+02  2.3112E+02 -2.7609E+01
0000134   2.3317E+02 -1.5156E+02 -5.4652E+01
0000136   8.7786E+01  1.2022E+02 -1.0493E+02
0000137   1.4495E+02  2.3769E+02  3.4634E+01
0000138   5.2469E+02  1.1323E+01 -1.1838E+02
0000139   5.7425E+02  5.0879E+01  3.1097E+01
0000140   2.6713E+02 -1.2237E+02  9.2207E+01
0000141   3.5353E+02  2.2109E+02  9.8547E+01
0000142   4.8660E+01  7.3393E+01 -4.1280E+01
0000143   9.7811E+01 -2.1925E+02  1.6775E+02
0000144   3.2725E+02 -1.5979E+02 -2.2597E+02
0000145   6.8518E+02  1.5102E+02  3.6422E+02
0000146   9.2694E+01  3.1169E+02 -1.2348E+02
0000147   2.0068E+02 -4.8508E+02  8.6952E+01
0000148   2.9362E+02  3.7603E+01 -1.3275E+02
0000149   1.4263E+02  9.6782E+01  3.0263E+01
0000150   1.7928E+02  1.3438E+02  5.7935E+01
0000151   2.2288E+02 -1.0930E+02  1.4928E+02
0000152   1.0993E+02 -7.7893E+01  5.1313E+00
0000153   3.6014E+02  1.2648E+02  1.0351E+02
0000154   1.4350E+02 -8.0024E+00  2.0101E+02
0000155   3.8778E+02  6.8362E+01 -3.4342E+02
0000156   2.7210E+02  9.9502E+01 -1.8762E+02
0000157   2.1835E+02 -3.6832E+02  9.0749E+01
0000158   2.3555E+02 -2.5809E+02 -1.0179E+02
0000159   2.8777E+02 -8.7301E+01 -4.5869E+01
0000160   6.4631E+02 -2.6819E+00 -2.2837E+02
0000161   1.8144E+02  8.9111E+01 -1.4998E+02
0000162   1.4974E+02  6.0827E+01  5.1729E+01
0000163   3.5882E+02  3.7932E+01  2.1197E+02
0000164   5.5868E+02 -1.1284E+02  1.8610E+01
0000165   3.7570E+02 -9.5639E+01  3.0730E+02
0000166   2.2418E+02  3.7876E+02 -2.9177E+01
0000167   3.4486E+02  3.2597E+01  3.9104E+02
0000168   4.9415E+02 -9.1776E+01  8.8171E+01
0000169   3.6316E+02  4.2344E+01 -1.5378E+02
0000170   2.8497E+02  8.3037E+01 -7.9684E+01
0000171   3.9718E+02 -5.0980E+01 -1.7649E+02
0000172   2.9516E+02  2.4182E+01  9.0069E+00
0000173   3.4618E+02 -6.9354E+02  7.3162E+01
0000174   2.8058E+02 -2.9495E+01  2.0997E+02
0000175   2.3459E+02  1.0668E+02 -2.0813E+02
0000176   1.6372E+02  5.2904E+01 -1.7192E+02
0000177   6.4585E+02 -3.7600E+01  1.8786E+02
0000178   1.1851E+02  8.4688E+01  2.3440E+02
0000179   4.6919E+02 -1.2949E+01  3.1022E+01
0000180   3.1090E+02  8.0879E+01  1.1767E+02
0000181   3.8157E+02 -2.2316E+02 -3.6982E+02
0000182   2.5084E+02  2.2904E+02  3.3904E+02
0000183   2.3777E+02 -3.6544E+01 -8.4951E+01
0000184   6.2071E+02 -9.3801E+01 -8.5433E+01
0000185   6.7098E+02  1.5909E+02 -3.7025E+02
0000186   1.7498E+02  9.2916E+01  1.7589E+02
0000187   3.3184E+02 -5.9298E+01  5.7329E+01
0000188   1.3808E+02 -8.5771E+01  9.2714E+01
0000189   2.6753E+02  5.6756E+01  9.6853E+01
0000190   2.8456E+02  1.9223E+02  1.1237E+02
0000191   3.3255E+02 -1.4538E+02  1.3057E+02
0000192   4.5671E+02  4.0292E+01 -3.7128E+02
0000193   6.1924E+02  1.1441E+02  2.1901E+02
0000194   3.6637E+02 -1.1018E+02 -1.3445E+02
0000195   2.5198E+02  1.4760E+02  5.8709E+01
0000196   5.6623E+02 -3.1107E+01  8.8491E+01
0000197   3.6635E+02 -2.2702E+02 -1.9646E+02
0000198   2.8946E+02  3.3734E+01  9.4592E+01
0000199   1.0079E+02 -1.9221E+02  1.4598E+02
0000200   1.1964E+02  9.1321E+01  5.6052E+01
0000201   2.0613E+02 -5.0145E+01 -7.3309E+01
0000202   2.8464E+02  2.6309E+02 -5.7126E+01
0000203   3.2654E+02  2.1475E+02 -3.2121E+02
0000204   2.0477E+02  2.6180E+02  3.1919E+02
0000205   1.6037E+02 -2.1895E+02  1.1551E+02
0000206   1.8874E+02 -1.9879E+02 -3.6993E+02
0000207   1.5454E+02 -1.2365E+02  8.5189E+01
0000208   2.5734E+02  2.4666E+02 -2.0731E+02
0000209   4.2421E+02  1.4044E+02 -3.1175E+02
0000210   2.2553E+02 -2.4506E+02 -1.8443E+02
0000211   4.1896E+02 -1.7176E+02 -1.3848E+02
0000212   4.1712E+02 -7.9664E+01 -4.2629E+01
0000213   2.0984E+02 -1.9902E+02  1.0241E+02
0000214   3.0838E+02 -2.2355E+02 -1.8763E+02
0000215   3.0891E+02  1.4105E+02  2.7694E+02
0000216   5.4099E+02 -7.2994E+00 -1.6160E+02
0000217   5.8619E+02 -1.9006E+02 -2.0798E+02
0000218   8.6987E+01  4.6171E+01  2.0675E+02
0000219   2.3231E+02 -5.2317E+01  1.4800E+02
0000220   4.9679E+02 -1.2975E+02 -1.3341E+02
0000221   5.5520E+01 -9.1003E+01 -1.6998E+02
0000222   2.9487E+02 -1.2010E+02  1.0230E+02
0000223   5.4001E+02  3.7778E+01 -3.9361E+01
0000224   2.7876E+02  8.3005E+01 -7.0869E+01
0000225   2.3508E+02 -2.3410E+02  2.2019E+01
0000226   2.5939E+02  3.3463E+02  3.8148E+01
0000227   3.0229E+02 -2.0743E+02  9.4274E+01
0000228   1.4241E+02  1.1328E+00  1.6651E+02
0000229   1.0530E+02 -8.6522E+00 -6.4780E+01
0000230   2.9469E+02  5.4130E+02  1.3243E+01
0000231   6.3476E+01 -5.3689E+01 -5.5262E+01
0000232   2.3972E+02  2.6331E+02  2.7058E+02
0000233   3.8955E+02  6.8543E+01  1.0921E+02
0000234   5.6169E+02  5.3411E+01 -3.6237E+02
0000235   1.8906E+01 -2.5086E+02 -3.0352E+02
0000236   1.9002E+02 -8.0270E+01 -2.1238E+02
0000237   2.1881E+02  5.2184E+01  2.3118E+02
0000238   9.2377E+01 -2.0100E+02 -8.6741E+00
0000239   4.4202E+02 -1.4765E+01  6.7864E+01
0000240   5.9413E+02 -3.9446E+01  1.2820E+02
0000241   3.8056E+02 -4.9451E+00  1.2858E+02
0000242   1.1679E+02  1.9316E+02  4.5808E+01
0000243   2.7243E+02  1.3731E+02 -2.0946E+02
0000244   6.1074E+02 -2.1012E+02  2.8996E+02
0000245   2.5674E+02  2.0598E+00  1.9649E+02
0000246   2.7547E+02  1.9768E+02 -2.6861E+02
0000247   4.5988E+02  1.1725E+02  2.4877E+02
0000248   8.4711E+01 -4.1478E+02  1.8420E+02
0000249   3.5443E+02 -3.1336E+02  1.3461E+02
0000250   3.6458E+02 -9.8105E+01  3.6109E+01
0000251   1.1263E+02 -1.8787E+02 -2.8124E+02
0000252   2.9839E+02  5.7388E+01 -4.4865E+00
0000253   1.2142E+02  2.0748E+02 -1.2875E+02
0000254   2.4497E+02 -1.6749E+01  2.9946E+01
0000255   4.4900E+02 -9.4635E+01 -1.5756E+02
0000256   1.8478E+02 -1.5942E+02  1.7666E+02
0000257   1.6577E+02  3.5101E+01 -2.8257E+02
0000258   1.1184E+02 -1.7275E+02  6.9671E+01
0000259   4.2722E+02  1.9075E+02 -3.3820E+01
0000260   4.0726E+02  2.2216E+02 -2.7613E+02
0000261   1.5490E+02 -1.1322E+02 -3.1935E+01
0000262   5.4921E+02  5.3085E+01 -1.2719E+02
0000263   5.9605E+02  2.0830E+02  6.7073E+01
0000264   3.3320E+02  7.1664E+01  3.7377E+02
0000265   2.6739E+02 -1.8548E+02  2.3858E+02
0000266   1.5405E+02  2.1251E+02  2.4656E+02
0000267   2.9027E+02 -2.2348E+02 -1.6420E+02
0000268   3.1761E+02 -2.6112E+02  9.1588E+00
0000269   1.6631E+02 -2.3338E+02  3.7170E+02
0000270   4.7028E+02  5.7140E+02  2.0640E+02
0000271   5.4262E+02  2.3947E+02  8.2785E+01
0000272   3.0720E+02  1.4693E+02 -2.3591E+01
0000273   1.0214E+02  2.2380E+02 -2.1512E+01
0000274   7.0703E+01  4.6988E+01 -2.0226E+02
0000275   1.9165E+02  4.4582E+01 -2.3504E+01
0000276   2.0991E+02 -4.8700E+01  1.0558E+02
0000277   6.5674E+02  1.5088E+02 -1.1721E+02
0000278   5.5028E+02  5.7662E+01 -2.0789E+02
0000279   2.0921E+02 -1.4240E+02  1.9155E+01
0000280   2.5715E+02 -1.7469E+02 -5.6191E+01
0000281   1.0806E+02 -3.1760E+01 -2.9117E+02
0000282   4.1500E+02 -5.6077E+01  3.9365E+01
0000283   5.0443E+02  1.2036E+02  1.2802E+02
0000284   9.6311E+01  5.1266E+01 -4.4735E+01
0000285   4.7054E+01  3.6210E+02 -8.0437E+01
0000286   4.0098E+02 -1.3377E+01  4.5737E+01
0000287   1.6786E+02  6.5493E+01 -2.5552E+02
0000288   3.2552E+02  1.9274E+02 -2.1147E+02
0000289   3.7469E+02 -6.2776E+01  9.9186E+01
0000290   1.3517E+01  1.2033E+02  2.7175E+01
0000291   3.4989E+02 -5.5834E+01  2.0719E+02
0000292   6.9128E+02  1.5936E+02 -5.9687E+01
0000293   3.9805E+02  2.0907E+02 -8.7307E+00
0000294   5.1663E+01 -1.1843E+02  1.9701E+02
0000295   4.1000E+02  3.3233E+01  6.3828E+01
0000296   2.1533E+02 -1.0315E+02  2.2157E+02
0000297   2.4257E+02 -5.5891E+01 -2.9893E+01
0000298   6.3213E+02  2.6241E+02  2.2266E+02
0000299   4.1401E+01 -2.0690E+02  1.1135E+01
0000300   5.9792E+02  1.3777E+01 -2.0656E+02
0000301   7.6380E+01  5.3836E+01  4.4612E+01
0000302   1.8139E+02  3.5418E+02  6.5169E+01
0000303   4.8821E+02  1.6204E+02 -1.1287E+02
0000304   3.1705E+02  8.7413E+01 -1.0199E+02
0000306   3.7665E+02 -2.3117E+02 -2.4745E+02
0000307   1.7029E+02 -2.2862E+01 -1.5234E+02
0000308   3.4278E+02  5.4959E+01  3.2222E+01
0000309   3.5518E+02 -6.7374E+01 -1.8259E+01
0000310   4.8077E+02  4.1404E+01  1.2173E+02
0000311   3.0883E+02  1.2097E+02 -2.4162E+02
0000312   5.0091E+02  2.6194E+02 -3.3572E+01
0000313   2.2632E+02 -1.5546E+02 -9.5648E+01
0000314   2.2935E+02 -1.1137E+02  5.4589E+00
0000315   4.8791E+02  3.0473E+01  2.2510E+02
0000316   3.1707E+02  2.5069E+02  1.7965E+02
0000317   2.6605E+02  4.1753E+01 -4.7940E+01
0000318   3.5661E+02  6.3805E+01 -2.0701E+02
0000319   1.9652E+02  5.5719E-01 -4.1541E+01
0000320   1.8007E+02 -5.9887E+01  8.0012E-01
0000321   2.7150E+02 -3.2949E+01 -2.2323E+00
0000324   5.0289E+02  1.4951E+02 -9.1852E+01
0000325   1.4440E+02 -2.6816E+02 -1.0274E+02
0000326   3.4093E+02 -6.2614E+01  2.2281E+01
0000327   2.3577E+02  8.3051E+01  2.5221E+02
0000329   8.8954E+01  4.2652E+01  2.7787E-01
0000330   3.6920E+02  1.3723E+02 -1.4526E+02
0000331   1.8825E+02 -4.0519E+02 -2.7727E+02
0000332   3.6292E+02  1.7563E+01 -4.9740E+01
0000333   1.6208E+02  7.1578E+01  1.2560E+02
0000334   1.4094E+02  5.3112E+01 -1.7106E+00
0000335   3.2473E+02  2.4874E+02  1.3338E+02
0000336   7.5960E+01 -4.0041E+02 -4.7655E+01
0000337   3.8349E+02  3.5146E+02  7.8843E+01
0000338   3.8370E+02 -1.2117E+02  9.6571E+01
0000339   1.3390E+02  1.9156E+02 -1.4520E+02
0000340   1.2655E+02 -3.2992E+01  4.1384E+01
0000341   3.2063E+02 -1.6802E+00  3.7103E+02
0000342   1.7867E+02 -6.1064E+01 -1.8697E+02
0000343   4.0871E+02 -2.9297E+01  1.5911E+02
0000344   2.1764E+02  9.9144E+01  1.4345E+02
0000345   3.6870E+02  1.4146E+02 -1.5479E+01
0000346   6.7606E+01 -1.8617E+02  9.0288E+01
0000347   4.1239E+02 -1.1834E+02 -3.1482E+01
0000348   3.8540E+02 -7.8258E+01  4.6680E+01
0000349   2.3063E+02  1.9808E+02 -1.2050E+02
0000350   3.6435E+02 -6.2732E+01 -1.4087E+02
0000351   6.2716E+02  1.8257E+02 -8.3715E+00
0000352   5.3232E+02 -1.7012E+02  3.1936E+02
0000353   2.7967E+02  2.1404E+02 -1.2321E+02
0000354   4.8720E+02  1.8487E+01  2.6400E+00
0000355   3.8020E+02 -1.1324E+02 -1.5979E+02
0000356   2.1490E+02 -2.5081E+01  3.1419E+01
0000357   3.6759E+02 -1.9795E+02 -1.6046E+02
0000358   2.8711E+02 -1.6855E+02 -5.5838E+01
0000359   1.5222E+02 -7.6692E+01  1.0789E+02
0000360   4.3272E+02 -1.1916E+02  2.3933E+02
0000361   3.6101E+02  2.6192E+02 -1.6356E+02
0000362   3.1471E+02 -1.3032E+02  9.6462E+01
0000363   7.5651E+01 -8.4207E+01 -1.7684E+02
0000364   3.8376E+02 -1.5539E+02 -5.4094E+01
0000365   2.7870E+02  1.2762E+01  6.8584E+01
0000366   2.6420E+01  1.6949E+02 -3.4157E-03
0000367   3.6791E+02 -1.2496E+02 -2.7487E+02
0000368   2.4374E+02 -4.2432E+02 -9.5724E+01
0000370   2.5180E+02  2.6468E+02  1.9264E+02
0000371   1.5202E+02 -2.4401E+02  3.6666E+02
0000372   4.8607E+02  2.1773E+01  8.0030E+01
0000373   2.4489E+02  6.0377E+01 -1.2116E+02
0000374   2.5594E+02 -3.0023E+02  9.9042E+01
0000376   3.2800E+02  1.3482E+02  1.7269E+02
0000377   1.8249E+02 -2.7526E+02  1.1022E+02
0000378   4.4516E+02  4.6320E+01 -2.9272E+02
0000379   7.8910E+02  1.5840E+02  2.2172E+01
0000380   3.7347E+02 -1.6266E+02  2.1974E+02
0000381   2.2236E+02  1.3607E+02  2.6113E+02
0000382   1.9591E+02  8.8588E+01 -4.2649E+01
0000383   2.0061E+02 -1.3781E+02  1.5091E+02
0000384   1.2345E+02 -3.4399E+02  2.1238E+02
0000385   2.1551E+02 -1.1061E+02 -1.4180E+02
0000386   1.3408E+02 -1.7468E+02 -1.2473E+02
0000387   3.4345E+02 -2.1425E+02  2.2406E+02
0000388   3.2405E+02 -1.3191E+02 -2.0524E+02
0000389   5.0798E+02 -8.5891E+01  4.2285E+01
0000390   2.1750E+02  4.2152E+02 -1.1474E+02
0000391   2.2639E+02 -1.2180E+02 -4.9830E+01
0000392   4.6025E+02  6.7070E+01  2.6197E+02
0000393   2.1481E+02  3.0226E+01  7.4961E+01
0000394   1.5908E+02 -2.9323E+01  2.2625E+02
0000395   8.6006E+01 -7.2157E+01  5.4591E+01
0000396   4.6619E+02  1.9775E+02 -2.2848E+02
0000397   3.5414E+02  1.0784E+02  1.8901E+02
0000398   3.3650E+02 -1.3805E+02  1.9532E+02
0000399   1.1342E+02  9.3898E+01  5.3875E+01
0000400   2.9673E+02 -8.0385E+01 -5.4245E+01
0000401   3.7967E+02 -2.7624E+01 -7.4003E-01
0000402   1.7425E+02 -2.4431E+02 -3.2503E+02
0000403   3.7191E+02  2.7733E+02 -1.1093E+02
0000404   3.1609E+02  1.2448E+01 -1.5431E+02
0000405   2.3132E+02  2.1016E+02 -1.1670E+01
0000407   6.5820E+01  3.9109E+02 -3.5808E+02
0000408   1.4516E+02  1.0926E+02  4.3555E+01
0000409   4.5040E+02  2.6569E+02 -8.4554E+00
0000410   8.7796E+01  1.0256E+02  3.3873E+01
0000411   2.9736E+02 -2.5923E+02  2.2381E+02
0000412   2.0351E+02  4.6957E+01 -8.5642E+01
0000414   3.1009E+02 -2.1329E+02 -2.1764E+00
0000415   4.3118E+02 -1.2597E+02 -7.3207E+01
0000416   1.3564E+02  3.4340E+02 -1.4001E+02
0000417   4.3009E+02 -1.9413E+01  8.1724E+01
0000418   2.3060E+02  3.4351E+01 -6.0505E+01
0000419   3.5789E+02  4.3810E+01 -4.4432E+01
0000420   3.3660E+02 -1.2931E+02 -6.4545E+01
0000421   4.6853E+02 -1.1189E+02  4.0184E+01
0000422   2.6506E+02 -6.1481E+01 -7.3235E+01
0000424   3.5326E+02  1.1080E+02 -1.3908E+02
0000425   5.6221E+02  1.8418E+02  6.9263E+01
0000426   2.9457E+02 -1.6163E+02  1.0456E+02
0000427   2.0598E+02  1.0744E+02 -1.2058E+02
0000428   3.7920E+02  6.0969E+01  2.5439E+02
0000429   3.1606E+02 -1.4581E+02  1.7306E+02
0000430   3.2543E+02 -4.0255E+01 -1.4853E+02
0000431   1.6351E+02 -1.7308E+02  1.2729E+02
0000432   3.0384E+02 -1.6079E+02 -4.3968E+02
0000433   4.4662E+02 -1.1392E+02  2.8814E+02
0000434   3.0721E+02  8.9528E+01 -1.6593E+01
0000435   1.2864E+02 -2.2192E+01 -8.6426E+01
0000436   2.1864E+02 -1.8946E+02  1.8399E+02
0000437   2.5807E+02 -1.3269E+02  2.1707E+02
0000438   6.4229E+02  1.8140E+02 -4.4280E+01
0000439   3.2451E+02  6.4181E+01 -1.9819E+02
0000440   5.3455E+02  1.3553E+02  8.3899E+01
0000441   3.7775E+02 -4.8796E+01 -2.7528E+01
0000442   1.3658E+02 -2.2424E+02  1.2173E+02
0000443   1.2216E+02  2.0664E+01 -5.8816E+01
0000444   1.1476E+02 -2.1772E+02 -7.3172E+01
0000445   2.3860E+02 -1.6940E+02 -2.2311E+02
0000446   1.8873E+02 -1.8589E+02  2.3933E+01
0000447   5.0032E+02  5.5342E+01 -2.1218E+02
0000448   1.5940E+02 -1.0818E+02  1.5668E+02
0000449   1.7058E+02 -2.6968E+02  1.4145E+01
0000450   5.0862E+02  1.8298E+02 -3.4283E+02
0000451   2.0819E+02 -5.1793E+01  1.0888E+01
0000452   2.3346E+02 -3.0619E+02 -1.4971E+02
0000453   1.0268E+02 -9.5332E+01 -2.1339E+02
0000454   2.8236E+02  2.9065E+01  2.9822E+02
0000455   4.2713E+02  3.2694E+02 -1.5517E+02
0000456   4.3186E+02 -6.4167E+00 -3.0354E+02
0000457   3.2055E+02  2.0714E+00 -1.9502E+02
0000458   3.0403E+02 -5.4426E+01  7.3952E+01
0000459   6.0676E+02 -1.3163E+02 -1.4447E+02
0000460   3.3594E+02  3.3494E+01  2.1039E+02
0000461   2.1970E+02  8.6485E+01  1.1559E+02
0000462   3.2451E+02  1.4813E+02 -2.2687E+02
0000463   6.8774E+02 -2.8961E+02 -1.4497E+01
0000464   1.7945E+02 -2.2817E+02  3.9846E+01
0000465   7.4059E+01 -2.9082E+02 -5.1698E+01
0000466   3.4965E+02  5.7510E+01  8.0265E+01
0000467   5.0118E+01  7.0338E+01  1.4337E+01
0000469   4.1053E+01 -6.7662E+01 -1.6440E+02
0000470   3.7164E+02 -2.3353E+01  8.0567E+01
0000471   6.1125E+02 -7.1744E+01  6.1317E+01
0000472   4.1333E+02  1.6575E+02 -1.7262E+02
0000473   1.9188E+02  7.9163E+01  5.5204E+01
0000474   2.5160E+02  1.2263E+02  1.2907E+02
0000475   2.5814E+02  1.4923E+01 -1.7221E+01
0000476   1.5433E+02  1.6759E+01  3.9491E+01
0000477   1.0603E+02  1.3146E+01  1.1046E+02
0000478   7.2500E+01  6.6506E+01 -2.6111E+02
0000479   4.8152E+02 -6.2721E+01  4.9868E+02
0000480   5.7971E+02 -2.0308E+01  1.1613E+01
0000481   2.8702E+01 -1.2940E+02  3.0209E+01
0000482   9.3158E+01  1.3976E+02 -2.3998E+02
0000483   3.6350E+02  2.5230E+02  4.7507E+01
0000484   2.6732E+02  1.5892E+02  1.5252E+02
0000485   2.3427E+02  1.9831E+01 -1.6204E+02
0000486   2.3775E+02  2.2673E+01  1.1836E+02
