============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000110   3.9907E+02 -4.5695E+02 -3.2043E+02
0000112   3.8323E+02  1.9428E+01  1.1245E+02
0000113   2.1428E+02 -1.4766E+02 -1.9455E+02
0000114   2.1463E+02  3.9879E+01 -8.2430E+01
0000115   3.6725E+02  4.1322E+02  2.6019E+02
0000116   3.7990E+02  3.8025E+02 -1.7617E+02
0000117   3.6225E+02  1.2309E+01 -1.8296E+02
0000118   4.0817E+02  8.8912E+01  4.9207E+02
0000119   1.1525E+02  1.5521E+02 -2.1729E+02
0000120   2.9947E+01 -5.5204E+01 -2.8956E+01
0000121   3.6469E+02  3.1370E+01  1.8449E+02
0000122   2.7604E+02  9.8489E+01 -2.8269E+02
0000123   2.8925E+02  6.1986E+01  3.8422E+01
0000124   4.1414E+02 -1.9317E+02 -2.8232E+01
0000125   2.4369E+02 -6.2471E+01  3.7843E+01
0000126   2.5689E+02  2.7066E+01  2.3476E+02
0000127   3.5647E+02  4.0595E+01 -1.0010E+02
0000128   4.1109E+02  1.7197E+02  2.3362E+02
0000129   2.4479E+02 -3.5053E+01  1.6673E+02
0000130   7.7297E+02  2.0516E+02  9.1369E+00
0000131   2.8736E+02  2.7211E+02 -2.2600E+02
0000132   2.8553E+02  1.1955E+02 -1.9728E+02
0000133   2.4697E+02  2.4812E+01  3.7012E+02
0000134   2.6251E+02  8.8512E+01  8.4923E+01
0000135   2.4388E+02 -1.4120E+02  1.0239E+01
0000136   6.2764E+01  8.2183E-01  3.7968E+01
0000137   5.1516E+02  1.5142E+01  9.6698E+01
0000139   4.9012E+00 -1.6457E+01  9.8975E+01
0000140   2.5233E+02 -4.5379E+01 -6.3503E+00
0000141   2.5152E+02 -2.1660E+02 -1.5133E+01
0000142   4.0041E+02 -2.3213E+02  5.3471E+01
0000143   5.3122E+02 -1.0025E+02 -2.7145E+01
0000144   3.1634E+02 -1.2878E+02  1.2946E+02
0000145   3.4801E+02 -5.3684E+01  2.6208E+02
0000146   3.8574E+02  2.4926E+02  4.8229E+00
0000147   6.0076E+02  3.9778E+02  1.2726E+02
0000148   3.6373E+02 -1.7348E+02 -7.9839E+01
0000149   4.4495E+02 -1.7746E+02  2.2341E+02
0000150   3.4071E+02  4.2433E+01  4.3426E+01
0000151   3.8617E+02 -9.1664E+01  8.3354E+01
0000152   4.9795E+02  1.4758E+02  5.1492E+01
0000153   1.4659E+02 -4.5132E+02 -3.0451E+01
0000154   3.2372E+02 -1.6130E+02  4.2231E+02
0000155   1.4352E+02 -4.0519E+01 -3.2890E+02
0000156   1.4128E+02  8.2644E+01 -9.6854E+01
0000157   1.6936E+02 -6.6275E+01  3.4416E+02
0000158   4.3494E+02 -9.9102E+01 -2.6685E+02
0000159   5.0466E+02 -1.5698E+02  1.3662E+02
0000160   3.0391E+02 -8.3371E+01 -2.2512E+02
0000161   3.9926E+02 -2.3123E+02  6.0090E+01
0000162   2.9629E+02  1.4231E+02 -1.4869E+02
0000163   4.7359E+02  1.5005E+01 -3.6959E+02
0000164   3.8081E+02  1.2766E+02 -4.5154E+01
0000165   1.6139E+02 -1.1290E+02  4.6824E+01
0000166   4.6648E+01  1.2893E+01  1.8144E+01
0000167   4.7440E+02 -8.1957E+01 -2.6028E+02
0000168   2.9165E+02  5.0752E+01 -1.6493E+02
0000169   5.5691E+02 -1.4350E+01  9.1852E+01
0000170   6.6741E+02 -3.6710E+01 -2.8695E+01
0000171   5.2281E+02 -2.4613E+01  2.2045E+02
0000172   4.5668E+02 -2.3355E+02 -1.9511E+02
0000173   1.5980E+02  1.3128E+02 -2.4988E+01
0000174   3.3690E+02  5.3773E+01 -1.5484E+01
0000175   5.6170E+02 -7.6089E+00 -3.3882E+02
0000177   6.8831E+02  3.3756E+01  4.1703E+01
0000178   3.9509E+02 -7.3692E+01  3.0388E+02
0000179   4.4008E+02 -3.5022E+02 -5.3482E+01
0000180   3.6765E+02 -5.5123E+00 -2.7148E+01
0000181   2.1809E+02  6.6382E+01  9.7931E+01
0000182   2.1620E+02 -2.3493E+02  1.2389E+02
0000183   4.2816E+02  4.4966E+01  1.9973E+02
0000184   2.5980E+02 -4.5224E+02  6.4175E+01
0000185   8.2094E+01  8.1084E+01 -2.5754E+02
0000186   2.8350E+02 -2.3534E+02  2.3744E+02
0000187   3.9137E+02  2.4195E+01 -2.5320E+02
0000188   3.4997E+02  2.9156E+02  9.3639E+00
0000190   5.2076E+02  1.1610E+02 -2.3576E+02
0000191   3.3758E+02  2.7511E+02 -1.4053E+01
0000192   3.6722E+01 -2.8506E+02  1.9187E+02
0000193   1.6051E+02 -2.7818E+01  1.9478E+02
0000194   7.3459E+01 -2.5046E+02 -5.6841E+01
0000195   1.8964E+02 -2.7228E+02  1.2821E+02
0000196   3.4264E+02  7.9232E+01  3.3159E+02
0000198   2.8117E+02 -9.1891E+01  2.8430E+01
0000199   3.4529E+02 -3.4466E+02  2.4918E+01
0000200   4.8478E+02  6.7562E+01 -3.2940E+02
0000202   4.1687E+02 -1.6065E+02  1.4659E+02
0000203   8.7684E+01 -2.8290E+01  5.0373E+01
0000204   6.7561E+01  1.6186E+02  5.9357E+00
0000205   4.5528E+02  6.8553E+01 -1.9490E+02
0000206   2.0436E+02  3.2213E+02 -2.8741E+02
0000207   3.0857E+02  1.3947E+02 -2.9207E+00
0000208   5.4756E+02  2.5980E+02 -1.3434E+02
0000209   3.1336E+01  2.3828E+02  1.3655E+02
0000210   4.9613E+02  1.9717E+02 -1.9105E+02
0000211   3.7135E+02 -1.2753E+02 -2.0762E+02
0000212   1.3665E+02  1.5443E+02 -2.1310E+02
0000213   1.7410E+02  5.1036E+01 -9.0112E+01
0000214   3.2329E+02 -2.3633E+02 -2.1132E+01
0000215   2.0607E+02 -1.0022E+02  7.0961E+01
0000216   2.5873E+02  1.8888E+02  2.1438E+02
0000217   3.4479E+02 -2.1528E+02  4.0070E+01
0000218   1.8485E+02  2.2456E+01  1.4779E+02
0000219   2.3848E+02  3.5807E+02  6.5552E+01
0000220   3.0654E+02  6.5674E+01  1.9658E+02
0000222   3.9602E+02  7.3232E+01 -2.1930E+02
0000223   2.0516E+02 -1.5545E+01 -1.2595E+01
0000224   1.5439E+02  7.1313E+01 -1.6931E+02
0000225   3.4290E+02 -5.1537E+01  4.8922E+01
0000226   6.9269E+02 -4.1461E+01 -2.0881E+02
0000227   2.7928E+02 -4.2507E+02 -1.3089E+01
0000228   7.7241E+01 -1.5437E+02 -1.1373E+01
0000229   2.6157E+02 -5.1896E+01  5.6471E+01
0000230   2.1158E+02 -1.4013E+02  1.0496E+02
0000231   2.7604E+01  2.0499E+02 -1.9685E+02
0000232   1.9426E+02  1.1459E+02 -2.6124E+02
0000233   4.1540E+02 -1.1377E+02 -8.5453E+01
0000234   3.5242E+02  1.5698E+02  3.2455E+01
0000235   6.1107E+02  1.5200E+02  2.6448E+02
0000237   2.8192E+02  9.6976E+01  2.2098E+02
0000238   3.2693E+02  1.0235E+02  1.1152E+02
0000239   3.5235E+02  1.2338E+02  2.6625E+01
0000240   3.0942E+02 -7.2530E+01 -2.2168E+02
0000242   2.0943E+02  7.7828E+01 -1.5223E+02
0000243   1.7499E+02 -2.1380E+01  7.2314E+01
0000244   5.3832E+02 -1.3389E+02 -2.6633E+01
0000245   2.6136E+02  8.3581E+01  1.2308E+02
0000246   4.3413E+02  2.4332E+02  2.2019E+01
0000247   2.4956E+02  2.3042E+02  1.1353E+02
0000248   4.7102E+02  7.4198E+01  1.3888E+02
0000249   4.6394E+02 -1.1335E+02 -1.3122E+02
0000250   3.1113E+02 -6.5395E+00  1.5565E+02
0000251   4.3589E+02  5.3042E+01 -1.3265E+02
0000252   7.6306E+01  6.6482E+01 -8.2256E+01
0000253   4.3946E+02 -4.1450E+02 -5.1296E+01
0000254   1.4290E+02  4.3940E+00  4.6110E+01
0000255   5.4115E+02  2.5598E+01  1.9847E+02
0000256   7.7079E+01  1.8029E+02 -9.9133E+01
0000257   4.5163E+02  1.8672E+02  2.1443E+02
0000258   5.7384E+02  1.0397E+02  2.9259E+01
0000259   4.1196E+02 -2.5692E+02 -7.0867E+01
0000260   2.2772E+02 -1.4936E+02 -2.1893E+01
0000261   6.6714E+01 -1.0514E+01  3.3789E+02
0000262   2.1619E+02  1.1009E+02  1.8023E+02
0000263   2.7448E+02  2.5061E+01  8.7151E+00
0000264   3.0016E+02 -2.0054E+01 -5.6099E+01
0000265   1.6027E+02 -4.5468E+01 -7.9463E+01
0000266   4.4111E+02  1.1177E+02 -2.1091E+02
0000267   2.7298E+02 -1.1094E+02 -2.3280E+02
0000268   2.3168E+02 -1.6480E+02 -1.4402E+02
0000269   1.3397E+02 -9.9525E+01 -2.3239E+02
0000270   3.1028E+02 -6.7244E+01 -3.2859E+02
0000271   4.0539E+02 -1.5862E+01  5.0821E+01
0000272   2.7701E+02 -1.5833E+02 -3.0234E+02
0000273   3.8536E+02  1.8863E+02  8.9429E+01
0000274   4.5614E+02 -1.3484E+02 -1.0060E+02
0000275   2.3029E+02  2.3137E+01 -4.1476E+01
0000276   2.1282E+01  2.4804E+02  2.4616E+02
0000277   4.2630E+02  2.9640E+01  1.0359E+02
0000278   3.9190E+02 -5.2180E+00 -2.3594E+02
0000279   6.2082E+02  3.0236E+02  9.7979E+00
0000280   3.7366E+02 -1.2993E+02 -2.5990E+00
0000281   2.4680E+02 -3.2599E+01  1.1551E+02
0000282   3.8529E+02 -1.7543E+02  8.2852E+01
0000283   2.2975E+02 -7.1617E+01 -1.6340E+02
0000284   3.4116E+02 -1.9269E+02  1.9419E+01
0000285   4.8912E+02 -1.9827E+02 -2.1360E+02
0000286   3.6700E+02 -1.3214E+02 -7.7058E+01
0000287   3.1928E+02 -1.4349E+02  7.0107E+01
0000288   3.8245E+02  4.7337E+00  9.9229E+01
0000290   8.4927E+01 -5.5818E+01 -1.3362E+02
0000292   1.4748E+02  1.2417E+02  1.4755E+02
0000294   4.9303E+02  8.9810E+01 -9.1185E+01
0000295   3.4505E+02  2.3610E+02  8.6604E+01
0000296   2.7759E+02  1.9706E+02  9.0295E+01
0000297   6.1286E+01 -2.9083E+01 -1.5582E+02
0000298   1.9125E+02  7.7703E+01 -2.7543E+02
0000299   3.6750E+02  2.4352E+01  2.3677E+02
0000300   3.1070E+02  2.6918E+02  4.3020E+01
0000301   3.0121E+01  7.8188E+01 -4.6285E+01
0000302   3.9730E+02  8.9024E+01  5.9920E+01
0000304   2.6736E+02 -1.4940E+02  1.3586E+02
0000305   1.9298E+02 -1.0733E+02 -7.8415E+00
0000306   2.7728E+02  1.4073E+02 -3.0226E+01
0000307   3.7403E+02 -3.6328E+01 -4.2423E+01
0000309   1.9436E+02 -3.1894E+01 -1.5585E+00
0000310   2.5849E+02  2.6700E+01  7.9038E+01
0000311   7.1925E+01  1.3820E+02  1.1953E+02
0000312   2.5899E+02  2.5323E+02 -2.0308E+01
0000313   4.0660E+02 -1.6408E+02 -2.0067E+02
0000314   3.5328E+02 -1.2224E+02 -6.0073E+01
0000315   4.2158E+02 -2.0040E+02  1.2021E+02
0000317   3.0443E+02  9.1241E+01  1.5628E+02
0000318   5.2477E+02 -1.3616E+02  1.1120E+01
0000319   3.1755E+02  1.1619E+02 -8.7306E+01
0000320   2.4153E+02  2.1067E+02  8.8752E+01
0000321   2.5394E+02 -1.0773E+02 -9.9439E+01
0000322   3.8336E+02 -1.9952E+02  2.5925E+02
0000323   2.1354E+02  1.0387E+02 -2.0123E+02
0000324   2.0388E+02  1.7965E+02 -1.7562E+02
0000325   1.3389E+02 -3.8435E+00 -5.6542E+01
0000326   3.6524E+02 -8.5550E+01  1.8212E+00
0000327   2.7505E+02  1.4298E+02 -6.3444E+00
0000330   3.3303E+02  6.0415E+01  7.6600E+01
0000331   1.5338E+02 -2.0152E+01 -4.3399E+01
0000332   4.3174E+01 -1.0400E+02 -1.1398E+01
0000333   1.7316E+02  2.6612E+02  9.4644E+01
0000334   3.0586E+02 -2.2451E+01  1.4854E+02
0000335   1.9917E+01 -1.3461E+02  6.1791E+01
0000336   3.7172E+02  9.0026E+00  1.1899E+02
0000337   4.0678E+02 -1.4035E+02  2.7076E+01
0000338   1.2280E+02 -1.1320E+02  4.0516E+01
0000340   5.5492E+02  8.6264E+01  4.0799E+02
0000341   3.8924E+02 -5.1346E+01 -2.3575E+02
0000342   2.8163E+02 -8.9359E+01  3.1460E+02
0000343   2.5161E+02  1.0991E+02  1.5855E+02
0000344   2.7713E+02  3.9263E+02 -6.8579E+01
0000345   2.7401E+02  1.7005E+02  2.8122E+02
0000346   6.9111E+01  2.3897E+02 -8.7742E+01
0000347   1.8184E+02  1.5615E+02  1.0430E+02
0000348   3.2350E+02  5.1507E+02  2.0551E+02
0000349   4.2921E+02 -2.0617E+02 -2.4551E+02
0000350   1.7401E+02 -1.8774E+01  4.8288E+01
0000351   5.6507E+02  8.6058E+01  1.2815E+02
0000352   2.5835E+02 -4.4568E+01  1.0893E+02
0000353   1.3419E+02 -2.4716E+01  3.3867E+01
0000354   2.1528E+02  1.6736E+02 -6.5735E+01
0000355   5.0878E+02  1.5413E+02 -1.3514E+02
0000357   2.7266E+02 -1.1969E+02 -1.9396E+01
0000358   8.1879E+02  4.1886E+02  3.0824E+01
0000359   1.3683E+02 -2.3309E+02 -4.3046E+02
0000360   1.9783E+02 -4.5950E+01  6.8302E+01
0000361   1.7191E+02 -5.6513E+01  2.6673E+02
0000363   2.6072E+02  5.0380E+01 -4.9055E+01
0000364   2.8304E+02 -1.1035E+02  4.2589E+01
0000365   5.9704E+02  1.7460E+02 -2.0242E+02
0000366   5.0406E+02  1.0522E+02 -8.7706E+01
0000367   2.9416E+02  2.6436E+02  2.1105E+02
0000368   8.6914E+01 -2.2674E+02 -5.9392E+00
0000369   3.6500E+02 -5.8179E+01  1.6536E+02
0000370   1.4749E+02 -1.3190E+02 -1.4059E+02
0000371   1.0390E+02  6.3451E+01 -4.5845E+01
0000372   9.1330E+01  1.7397E+02 -1.0546E+02
0000373   2.8417E+02  7.5432E+01  2.3918E+02
0000374   4.9040E+02  7.6893E+00 -3.7740E+02
0000375   4.3962E+02 -3.4326E+02 -1.7376E+02
0000376   1.2992E+02 -5.9598E+01 -1.2501E+02
0000377   4.9409E+02  8.5963E+01 -1.9920E+02
0000378   1.2430E+02  3.7448E+02 -6.4904E+01
0000379   5.6640E+02 -5.7713E+01  2.3645E+02
0000380   5.6278E+02  9.4457E+01 -6.8642E+01
0000381   2.8704E+02  1.1751E+02 -2.5929E+02
0000382   4.5489E+01  4.4571E+01 -8.5456E+01
0000383   1.5785E+02 -1.0039E+02  2.0869E+02
0000384   4.3439E+02 -1.7924E+01 -6.8411E+01
0000385   2.5356E+02  6.0436E+01 -3.9574E+02
0000386   2.4016E+02  2.0909E+02 -2.7207E+02
0000387   8.9870E+01 -3.3126E+02  7.5588E+01
0000388   4.2050E+02 -3.9986E+01 -2.3903E+02
0000390   1.3262E+01 -6.5149E+01  3.6420E+01
0000391   1.4781E+02  2.3475E+02 -2.6355E+02
0000392   3.1257E+02 -1.7383E+02 -2.8442E+02
0000393   9.1818E+01 -3.5491E+02 -5.1706E+01
0000394   2.0595E+02  2.6420E+02 -1.4176E+02
0000395   3.2666E+02  1.5820E+02 -5.8360E+01
0000396   1.6866E+02  7.9571E+01  4.7965E+01
0000397   3.7190E+02 -8.6730E+01  1.2359E+02
0000398   1.6422E+02 -2.9258E+01  6.4703E+01
0000399   1.5617E+02 -1.8467E+02  1.7624E+02
0000400   3.3304E+02 -4.0873E+01  2.0637E+02
0000401   2.3128E+02 -7.4358E+01  1.8720E+02
0000402   2.5584E+02  1.5786E+02 -9.9032E+01
0000403   4.2942E+02 -1.7571E+01  1.3067E+02
0000404   5.6695E+02  3.2428E+02 -2.4003E+01
0000405   3.1780E+02  4.7170E+01  7.3811E+01
0000406   3.6355E+02  1.4439E+02 -1.2531E+02
0000407   2.6725E+02 -2.8812E+02 -5.6866E+01
0000408   4.6311E+02  1.2801E+02  1.1316E+02
0000409   3.6239E+02  6.4682E+01  1.0344E+02
0000410   2.5554E+02  8.8773E+01 -1.7808E+02
0000412   1.1828E+02  2.7472E+01 -1.2195E+02
0000413   2.8100E+02  9.2611E+01 -3.3716E+02
0000414   1.1090E+02  8.4833E+01  4.3349E+01
0000415   3.4542E+02  2.9374E+02 -1.6779E+02
0000416   3.9193E+02 -1.8594E+01  4.2744E+01
0000417   3.8068E+02 -1.8210E+02  9.4034E+01
0000419   4.6051E+02  1.0734E+02 -1.8795E+02
0000420   5.6629E+02  1.0412E+02  5.7081E+01
0000421   4.1560E+02  1.3821E+02 -7.2461E+01
0000422   2.5762E+02 -5.5147E+01 -9.8379E+01
0000423   2.8643E+02  3.0335E+02 -2.3435E+02
0000424   3.9461E+02  1.4674E+02  5.7328E+01
0000425   4.1560E+02  2.0396E+02  3.9612E+01
0000426   3.1497E+02  4.7368E+01  7.0854E+00
0000427   2.4998E+02 -2.0330E+01 -9.6615E+01
0000428   5.0998E+02  4.0728E+02 -1.0843E+02
0000429   3.2090E+02  6.6852E+01  1.9502E+02
0000430   6.4807E+02  8.0870E+01  2.0658E+02
0000432   5.0381E+02 -7.8353E+00 -2.3547E+02
0000433   4.3807E+02 -2.1125E+02  1.2112E+01
0000435   4.2652E+02  7.4108E+01 -2.3140E+02
0000436   2.4049E+02 -1.7729E+02  1.5419E+02
0000437   3.6243E+02  2.0336E+02  3.0436E+02
0000438   2.8348E+02  1.4475E+02 -2.8310E+02
0000439   1.8331E+02 -2.2321E+02  2.4551E+02
0000440   5.5015E+02  1.0735E+01 -1.5508E+02
0000441   2.2618E+02  5.6421E+01 -7.0743E+01
0000442   3.3020E+02  1.1191E+02 -2.6929E+02
0000443   4.7306E+02  1.5690E+02  1.9128E+02
0000444   2.9067E+02 -1.6385E+02  1.8911E+02
0000445   2.7992E+02  7.6819E+01 -2.4018E+02
0000446   2.8250E+02 -2.3639E+01  2.4553E+02
0000447   2.2970E+02 -7.5311E+01  6.7893E+01
0000448   2.4001E+02 -3.4083E+01  3.9284E+00
0000451   3.0635E+02 -8.4491E+01  1.1536E+02
0000452   1.3221E+01  6.9086E+01 -1.5809E+02
0000453   3.2122E+02  1.0548E+02  1.8099E+02
0000454   2.0936E+02  9.8170E+01 -8.4319E+01
0000455   4.2838E+02  3.7066E+02  9.8346E+01
0000456   1.0888E+02 -8.0147E+01 -1.3430E+02
0000457   3.2129E+02  1.2695E+02  1.0353E+02
0000458   3.6633E+02 -2.0156E+02  9.1732E+01
0000459   7.6529E+01 -4.0339E+02 -1.4908E+02
0000460   5.4869E+02  3.2816E+01 -3.6497E+01
0000461   3.3059E+02 -3.2650E+02  2.1599E+01
0000462   2.1875E+02 -8.9882E+01 -1.8480E+02
0000463   2.8797E+02 -3.6462E+01  3.4007E+01
0000464   3.7616E+02 -1.3298E+02  9.7944E+01
0000465   3.3556E+02 -1.9817E+02  2.4839E+01
0000466   7.5539E+01 -7.5186E+01 -2.3553E+02
0000467   3.0027E+02 -1.2554E+02 -1.1174E+02
0000468   2.9545E+02 -4.2917E+01 -9.0842E+01
0000469   3.3097E+02  5.6332E+01  3.0143E+00
0000470   5.8624E+02  1.6013E+02 -2.0984E+02
0000471   1.3780E+02  6.8301E+01  4.5584E+02
0000472   6.1658E+01  1.2297E+02 -1.6439E+01
0000473   4.3651E+02  4.6452E+01 -6.9394E+01
0000474   2.4791E+02  2.7286E+02  3.1313E+02
0000475   2.1769E+02  2.7335E+02  2.9865E+01
0000476   6.1978E+02 -7.5303E+01  3.3437E+00
0000477   3.7298E+02  9.2276E+00 -1.8409E+02
0000478   2.6462E+02 -3.6289E+02 -2.7074E+02
0000479   5.0283E+02  9.3963E+01  9.1344E+01
0000481   1.2505E+02  4.6792E+01 -9.7947E+01
0000482   1.6637E+02 -4.9764E+01 -1.7382E+02
0000483   1.3248E+01 -4.0779E+01 -1.3934E+02
0000484   4.0192E+02 -1.3111E+01  1.1906E+02
0000485   5.9844E+02 -3.6312E+02 -1.9564E+02
0000486   1.9523E+02  4.6580E+01  8.7755E+01
0000487   1.9320E+02 -1.0292E+02 -4.2907E+02
0000488   5.2894E+02 -3.2299E+02 -1.9281E+02
0000489   2.4146E+02  1.4492E+02  2.5600E+02
0000490   1.5187E+02 -1.2851E+02 -1.5526E+02
0000491   3.7185E+02 -7.9754E+01  7.9690E+01
0000492   3.3579E+02 -2.9149E+01 -1.0161E+02
0000493   3.2324E+02  1.6819E+02 -4.9307E+02
0000494   4.2698E+02  2.3338E+02 -3.0976E+01
0000495   3.3680E+02  1.2028E+02 -1.5508E+02
0000496   1.4575E+02  2.4665E+01  1.1467E+02
0000497   3.4135E+02 -1.5308E+02 -6.9235E+01
0000498   9.8603E+01 -8.1349E+01 -3.0855E+02
0000499   2.8486E+02  4.1413E+01  4.1280E+01
