============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000115   3.2241E+02 -9.5258E+01 -1.4055E+02
0000116   6.9601E+01 -2.3541E+01 -2.5986E+02
0000117   3.1940E+02 -1.1224E+02  2.3105E+02
0000118   3.5411E+02  3.0842E+02  1.2665E+02
0000119   3.8930E+02 -3.0561E+02  2.5938E+02
0000120   2.8215E+02 -1.3322E+02  1.1129E+02
0000121   1.0564E+02 -7.5340E+01 -7.9635E+01
0000122   6.0346E+02  1.7143E+02  3.8129E+01
0000123   4.7083E+02 -2.0613E+02  7.1254E+01
0000124   1.6287E+02 -1.0588E+02  1.7327E+02
0000125   6.9417E+02 -1.0696E+02 -1.2644E+00
0000126   3.8084E+02  2.0789E+02 -1.7576E+01
0000127   4.9407E+02 -2.1974E+02 -1.8723E+02
0000128   3.8511E+02  2.2779E+02  1.0634E+02
0000129   2.5044E+02  6.3467E+01 -2.6291E+02
0000130   3.9224E+02  2.1832E+02  3.2433E+01
0000131   4.0909E+02 -1.5031E+02 -2.4535E+02
0000132   3.3615E+02  4.0558E+01  2.9800E+02
0000133   1.2266E+02 -6.4931E+01  3.1801E+02
0000134   9.7346E+01  5.2832E+01  1.4285E+00
0000135   3.0912E+02 -2.2725E+02 -5.6677E+01
0000136   4.9406E+02  1.2257E+02 -1.4809E+02
0000137   1.5628E+02 -7.6243E+01 -1.2726E+02
0000138   2.3083E+02  2.2218E+02  2.8439E+00
0000139   7.2459E+02  1.7095E+02  9.0636E+01
0000140   6.9788E+01 -3.5126E+02  6.8284E+01
0000141   2.1823E+02  3.2439E+01  3.6063E+02
0000142   5.3343E+02  3.0480E+00  3.3653E+02
0000144   6.0306E+02  1.6191E+02  8.5272E+01
0000145   1.3680E+02 -3.2822E+01  1.3212E+02
0000146   6.1539E+02 -2.3300E+02  5.8901E+01
0000147   3.9771E+02  1.2705E+02 -9.0327E+01
0000148   1.7808E+02  1.6330E+02 -4.3409E+01
0000149   4.5844E+02  4.5413E+01 -3.8777E+01
0000150   2.4745E+02  3.6742E+01 -3.7359E+00
0000152   6.7690E+02  2.4488E+02 -4.7807E+01
0000153   2.8482E+02 -3.1563E+02 -8.3491E+00
0000154   7.6332E+01  3.2314E+02 -1.7650E+01
0000155   3.8333E+02 -2.0813E+01 -1.1281E+01
0000156   4.0148E+01  1.1522E+02  1.2894E+02
0000157   4.3586E+02 -1.7296E+02  1.2135E+02
0000158   7.3978E+01 -2.4809E+02 -2.7753E+02
0000159   5.1827E+02  1.8909E+02 -1.5792E+02
0000160   2.6749E+02  5.8311E+01  1.5153E+02
0000161   5.9947E+02 -2.8867E+02 -1.5261E+02
0000162   3.0875E+02 -4.3272E+01  7.7765E+01
0000163   2.7793E+02  3.9289E+02 -4.7111E+00
0000164   2.7151E+02  1.4721E+02  2.1237E+02
0000165   3.0747E+02  6.6778E+00  2.5360E+02
0000166   3.2818E+02 -6.1769E+00  2.6501E+01
0000167   2.1962E+02 -1.3074E+02  1.2430E+02
0000168   3.3716E+02 -2.0081E+02  6.7373E+01
0000169   2.3823E+02  4.7702E+01 -2.3089E+02
0000170   4.9749E+02  7.4227E+00 -1.3723E+02
0000171   3.3868E+02  1.5710E+02 -1.7910E+02
0000172   1.6979E+02 -3.9387E+02 -1.4918E+02
0000173   3.6128E+02 -2.1694E+02  1.6455E+02
0000174   3.8216E+02  8.8754E+01  3.1661E+02
0000175   3.2022E+02 -3.7541E+02 -1.8814E+02
0000176   2.4969E+02 -1.4413E+02 -1.7851E+02
0000177   2.8283E+02  5.9177E+01 -1.0459E+02
0000178   2.9111E+02  1.0711E+02 -9.8428E+01
0000179   1.5053E+02  2.6407E+02 -2.5504E+02
0000180   1.5701E+02  2.7833E+02  2.9330E+02
0000181   3.0263E+02  4.5710E+01  5.0940E+01
0000182   2.4920E+02  4.6549E+01 -1.6005E+02
0000183   2.3017E+02  2.7757E+01 -3.2145E+02
0000184   1.7721E+01  2.2032E+01  8.2070E+01
0000185   2.1757E+02  3.4590E+02  4.9235E+01
0000186   2.8961E+02 -9.6501E+01 -7.7438E+01
0000187   1.7308E+02  2.9778E+01 -8.1215E+01
0000188   2.3748E+02  3.8193E+02  1.7798E+01
0000189   3.4193E+02  2.1084E+02  1.2796E+02
0000190   5.2158E+02 -1.0220E+02 -2.1185E+01
0000191   2.3086E+02 -1.3094E+02  2.0466E+02
0000192   1.6581E+02  8.8648E+01 -2.4224E+02
0000193   3.2715E+02  1.1533E+02  1.7956E+01
0000194   2.9443E+02  2.0875E+02 -1.3802E+02
0000195   5.1813E+02  2.1207E+02  3.9028E+02
0000196   4.7589E+02 -4.8019E+01  1.4097E+02
0000197   2.2191E+02 -1.5739E+02 -3.5427E+01
0000198   5.6775E+02  1.5299E+02  6.4099E+01
0000199   5.0258E+02  7.5631E+01 -8.1495E+01
0000200   1.0666E+02  1.8527E+02  1.9948E+02
0000201   2.3681E+02 -1.5401E+02  2.2567E+00
0000202   5.1874E+02 -5.3403E+01 -3.6859E+02
0000203   3.8767E+02 -3.8035E+01  2.0282E+02
0000204   2.0938E+02 -3.1209E+02  3.6030E+02
0000205   1.1534E+02  2.5130E+02 -1.8622E+02
0000206   4.2662E+02 -2.1438E+02  4.4486E+00
0000207   1.4690E+02 -1.8017E+02 -1.6389E+02
0000208   2.0737E+02 -6.3523E+00  6.5448E+01
0000209   5.0983E+02  1.0280E+02 -7.1447E+01
0000210   1.5718E+02 -8.2137E+01  4.2181E+01
0000211   1.9507E+02 -1.6640E+00 -5.1923E+00
0000212   2.0135E+02  3.0441E+02  5.9543E+01
0000213   1.5190E+02  1.4716E+02 -4.0600E+01
0000214   7.5642E+01  7.6621E+01 -1.1055E+01
0000215   4.3386E+02  2.0582E+02  9.5118E+01
0000216   3.7017E+02 -4.7620E+01  1.6658E+02
0000217   5.2092E+01  5.5398E+01  3.5649E+02
0000218   4.7674E+02 -3.0836E+02 -1.6935E+02
0000219   8.7900E+01 -2.7632E+02 -1.0844E+02
0000220   2.7123E+02  2.1428E+01 -1.8998E+02
0000221   2.8646E+02  1.6088E+02 -2.8497E+02
0000222   9.2648E+01 -6.7792E+01 -1.2848E+01
0000223   3.2394E+02  9.6356E+01  7.9026E+01
0000224   1.8790E+02  1.5892E+02  3.3721E+01
0000225   1.4215E+02 -1.9683E+02  2.4198E+02
0000226   2.7292E+02 -3.1321E+02 -3.0388E+00
0000227   4.1114E+02  8.4870E+01 -1.4426E+02
0000228   9.7318E+01  5.5884E+00 -7.6063E+01
0000229   4.0923E+02  8.2062E+01 -4.4793E+01
0000231   2.6022E+02  5.0114E+01  9.5736E+01
0000232   5.4430E+02  3.6126E+01  8.3116E+01
0000233   2.5346E+02  4.8418E+01  1.0671E+02
0000234   4.1797E+02  1.3037E+02  1.6960E+02
0000235   4.4951E+02  1.4958E+02 -3.9607E+01
0000236   2.4523E+01 -7.9516E+01  1.0418E+02
0000237   1.1383E+02  8.5610E+01  1.8242E+02
0000238   5.1922E+02  1.2539E+02  1.9631E+02
0000239   3.8279E+02 -1.5267E+02  3.7601E+00
0000240   9.7782E+01 -3.6537E+02  5.3068E+01
0000241   3.9246E+02 -1.2283E+02  2.1077E+02
0000242   6.0730E+02 -3.1631E+01  1.4582E+02
0000243   4.3753E+02  1.1151E+02  7.1918E+01
0000244   1.9950E+02  9.2909E+01 -2.0225E+02
0000245   3.9028E+02  5.1496E+01 -4.0451E+02
0000246   1.3806E+02 -3.7677E+01 -2.6020E+02
0000247   2.1999E+02  7.5485E+01 -1.7900E+02
0000248   1.2039E+02  1.8835E+02 -2.9393E+02
0000249   5.6271E+02 -2.8091E+02  3.5731E+01
0000250   2.0558E+02  2.5524E+02 -1.7462E+01
0000251   9.5767E+00  8.5153E+01 -2.0060E+02
0000252   3.8764E+02 -3.1259E+02  7.4686E+01
0000253   5.1385E+02 -1.3768E+02  5.3858E+01
0000255   4.5323E+02 -1.1266E+00 -3.5526E+02
0000256   2.6919E+02 -2.5001E+02 -1.3918E+02
0000257   4.8530E+02  4.0359E+00 -6.1853E+01
0000258   3.1356E+02  2.0797E+01  8.3912E+01
0000259   5.7279E+01 -3.0795E+02  1.0136E+02
0000260   2.1956E+02 -5.7580E+01  9.4092E+01
0000261   2.3314E+02  1.7639E+02 -6.7480E+01
0000262   2.5023E+02 -1.3839E+02 -2.3827E+01
0000263   3.0885E+02 -2.2006E+02 -1.9295E+02
0000264   1.5148E+02 -5.1761E+01  5.9922E+01
0000265   1.8376E+02 -7.8287E+01  5.4987E+01
0000266   2.7865E+02  3.9532E+02  4.1972E+00
0000267   1.4405E+02 -9.0408E+01 -1.6585E+02
0000268   1.5541E+02 -1.4111E+02  4.4934E+02
0000269   9.0721E+01  8.7562E+01  4.2422E+01
0000270   4.1770E+02  2.0227E+02 -1.0890E+02
0000271   3.4701E+02 -3.0138E+02  7.8189E+00
0000272   1.3720E+02 -1.4831E+02 -6.0037E+01
0000273   2.5361E+02 -1.7966E+01 -1.3506E+02
0000274   5.1946E+02 -1.4587E+02 -4.4247E+01
0000275   3.6535E+02 -3.6069E+02  3.7179E+02
0000276   3.2211E+02  2.0301E+02 -2.9554E+02
0000277   3.6631E+02 -5.0114E+01 -1.5915E+02
0000278   5.3707E+02  1.5794E+00 -2.9642E+01
0000279   3.4326E+02  1.5435E+02 -5.8490E+01
0000280   3.8399E+02  2.9165E+00  1.7650E+02
0000281   2.8978E+02  1.4109E+02 -1.8123E+01
0000282   2.5768E+02  2.5438E+00 -3.7571E+02
0000283   4.7326E+02 -1.2633E+02 -2.6350E+02
0000284   2.2351E+02 -1.5110E+02  1.2245E+02
0000285   2.5537E+02  6.8253E+01 -8.4769E+00
0000286   3.0887E+02  8.9280E+01  2.4953E+02
0000287   2.0824E+02 -1.6667E+02 -3.1889E+01
0000288   4.6238E+02 -3.4870E+01  6.9509E+01
0000290   2.5653E+02 -1.7335E+02 -5.9957E+01
0000291   1.8106E+02  5.0334E+01  4.1459E+01
0000292   5.5868E+02 -1.1677E+02 -4.4910E+00
0000293   1.6284E+02 -4.7664E+02 -1.0879E+02
0000294   1.2842E+02 -8.4189E+01  2.7648E+02
0000295   3.8720E+02  2.2169E+02  2.0264E+02
0000296   1.1864E+02 -1.0739E+02 -1.9299E+01
0000297   3.9939E+02  5.3406E+01 -3.5256E+01
0000298   1.8934E+02 -1.2760E+02  4.3745E+01
0000299   3.0892E+02 -1.7846E+02 -9.5315E+00
0000300   2.9832E+02 -3.7640E+02 -2.3322E+02
0000301   6.0354E+02 -7.1779E+01  2.1550E+02
0000302   3.3412E+02 -2.9303E+02  1.1429E+02
0000303   2.2570E+02  2.4746E+02 -4.3054E+01
0000304   1.8726E+02  1.0000E+02 -1.7770E+02
0000305   5.4460E+02  1.6941E+02 -4.2785E+01
0000306   2.6475E+02 -1.7213E+02  2.5141E+02
0000307   8.5658E+01 -1.3930E+02 -2.5812E+02
0000308   5.6024E+02  3.5816E+01 -2.4286E+02
0000309   3.0331E+02  2.5415E+02 -5.6764E+01
0000310   9.9906E+01 -2.3725E+01  1.4017E+01
0000311   1.3257E+02 -1.5391E+02 -1.5577E+02
0000312   4.1453E+02 -1.1482E+02 -5.4578E+01
0000313   6.3289E+02 -9.8235E+01 -1.7863E+01
0000314   3.5578E+02  3.1304E+02 -2.1182E+02
0000315   3.6253E+02 -3.6847E+02 -1.1529E+02
0000316   5.1580E+02  1.1132E+02 -7.0378E+01
0000317   1.7489E+02  1.4327E+02 -5.0397E+01
0000318   4.4544E+02  1.4541E+02  2.6484E+01
0000319   2.2367E+02  8.5752E+01  1.2036E+02
0000322   8.3281E+01  6.3630E+01 -1.8152E+02
0000323   6.5007E+02 -1.4078E+02 -1.8390E+02
0000324   1.7558E+02  1.1733E+01 -3.9184E+01
0000325   1.3406E+02 -2.5903E+02  2.2882E+00
0000326   5.5153E+02  1.4776E+01 -1.8150E+01
0000327   3.1308E+01 -4.8153E+01 -1.1730E+02
0000328   3.3346E+02 -5.5409E+01  3.5660E+01
0000329   3.0592E+01  9.1787E+01 -8.0843E+01
0000331   3.3496E+02  2.2154E+02  2.3617E+01
0000332   1.7317E+02 -2.6955E+02  1.3985E+02
0000333   2.0231E+02 -2.8754E+02 -1.0256E+02
0000334   5.4693E+02  3.1583E+01 -3.1875E+02
0000335   2.0633E+02 -9.3852E+01 -5.5122E+01
0000336   2.9916E+02 -4.3930E+01  2.2932E+02
0000337   5.5522E+02  2.0058E+02  4.1227E+01
0000338   2.1116E+02 -3.5105E+02 -3.3724E+02
0000339   3.9669E+02 -6.2278E+01  2.5586E+02
0000340   3.1134E+02 -1.4139E+02  9.2785E+01
0000341   2.7214E+02 -2.3590E+02  1.7547E+02
0000342   2.8737E+02 -4.7867E+01 -5.7173E+01
0000343   1.3682E+02  3.7802E+00 -3.9785E+01
0000344   3.1281E+02  2.5226E+02 -1.8278E+02
0000345   3.6721E+02  1.0922E+02 -2.0031E+02
0000346   4.7159E+02  3.2059E+02 -8.6999E+01
0000347   4.5123E+02  6.3806E+01  2.0442E+01
0000348   1.7899E+02  1.0787E+02  1.4281E+02
0000349   7.1730E+01 -5.4932E+01  3.7552E+01
0000350   5.6551E+02  5.5751E+01  1.2158E+02
0000351   3.0421E+02 -1.4644E+01  5.9681E+01
0000352   3.8569E+02  3.2853E+00 -5.6279E+01
0000353   1.4362E+02 -1.8965E+02 -1.6138E+02
0000354   6.2761E+02 -2.3974E+01 -1.3225E+02
0000355   3.1867E+02 -1.0530E+02 -2.1150E+02
0000356   4.0756E+02 -2.1070E+02  8.1355E+00
0000357   3.0379E+02 -1.0849E+02 -4.6728E+02
0000358   1.7054E+02  9.7358E+01 -3.8836E+02
0000359   4.7649E+02  4.5885E+01  5.5414E+01
0000360   2.7013E+02 -1.1586E+02  7.9805E+01
0000361   1.7328E+02  8.6391E+01  8.2526E+01
0000363   3.7386E+01 -2.0521E+01  9.2154E+01
0000364   3.1889E+02 -1.7813E+02 -1.6244E+02
0000365   3.8778E+02 -6.1720E+01 -1.6242E+02
0000366   4.3082E+02  1.8826E+02 -3.5720E+01
0000367   2.1269E+02 -1.2303E+02 -9.5679E+01
0000369   4.8925E+02  1.2652E+02  1.1747E+02
0000370   5.0704E+02  1.5189E+02 -1.6048E+02
0000371   2.8606E+02 -1.5585E+01 -7.2164E+01
0000372   1.3378E+02  3.0833E+02 -9.7368E+01
0000373   5.6947E+02 -2.2283E+02 -1.0081E+02
0000375   1.3222E+02 -3.0473E+02 -4.2646E+00
0000376   2.3142E+02 -1.0701E+02 -2.5321E+02
0000378   1.6655E+02  1.8818E+02  2.1084E+01
0000379   9.2541E+01  1.5100E+02  4.8669E+01
0000380   2.3750E+02 -1.6381E+01  1.5610E+02
0000381   4.2142E+02  4.6221E+01  2.0282E+02
0000382   2.9731E+02  2.2737E+01  1.2288E+02
0000384   4.0860E+02  1.7475E+02  1.0789E+02
0000385   3.2483E+02  5.9838E+01  1.1290E+02
0000386   4.2257E+02  6.0777E+01  1.3522E+01
0000387   4.3125E+02  5.3651E+01 -2.0275E+02
0000388   3.4333E+01  4.9822E+01  5.9043E+01
0000389   7.9218E+01  2.4451E+02  1.8569E+01
0000390   4.4895E+02 -1.5728E+01 -1.7767E+02
0000391   2.0291E+02 -2.3492E+01  1.1611E+01
0000392   5.2457E+02 -1.6256E+02  2.7657E+02
0000393   4.1310E+02 -2.2154E+02  8.0751E+01
0000394   4.7629E+02  1.1374E+02 -6.7417E+01
0000395   6.0462E+02  2.0853E+02 -3.9149E+02
0000396   3.8525E+02 -1.8531E+02 -9.6801E+01
0000397   1.5791E+02  6.4114E+01 -2.8978E+02
0000398   1.0594E+02  6.0670E+01 -1.3671E+02
0000399   1.6766E+02 -2.8326E+02  2.6204E+02
0000400   3.4250E+02 -2.2895E+01 -4.7709E+02
0000401   4.4217E+02  1.3973E+02  4.0638E+01
0000402   4.9619E+02  1.0291E+02 -2.9166E+01
0000403   5.6982E+02  1.0253E+02  9.8229E+01
0000404   6.6920E+00  1.7713E+02 -1.1009E+02
0000405   4.3657E+02  1.9637E+02 -1.5188E+02
0000406   2.8843E+02 -6.0548E+01 -1.3041E+02
0000407   1.5445E+02  2.6590E+02  1.6975E+02
0000408   1.5920E+02  1.5233E+02  1.7172E+02
0000409   2.0812E+02  2.6790E+01 -1.5022E+02
0000410   3.3627E+02  1.2657E+02 -8.2647E+01
0000411   5.0986E+02 -3.0664E+01  4.5177E+01
0000412   2.4165E+02 -1.4818E+02  1.2212E+02
0000413   1.4540E+02 -9.0341E+01  7.2557E+01
0000414   1.0277E+02 -1.7343E+02 -2.3260E+02
0000415   3.5765E+02  6.8058E+01  4.0663E+02
0000416   4.5890E+02 -2.5446E+02  1.3411E+01
0000417   1.1637E+02  6.2749E+01  7.7322E+01
0000419   4.8596E+02 -1.5291E+02  5.3166E+01
0000420   2.9883E+02 -3.5892E+02  3.0139E+02
0000422   5.0729E+02  4.1104E+02 -4.6980E+01
0000423   5.0933E+02 -2.2005E+02 -5.9594E+01
0000425   1.1211E+02  1.4950E+01 -1.5822E+02
0000426   4.5589E+02 -4.7081E+01  2.1535E+02
0000427   4.4051E+02  1.6862E+02  1.0062E+02
0000428   2.1140E+02  1.2512E+02  1.5975E+02
0000429   1.6378E+02 -1.0189E+02  1.2900E+02
0000431   2.1813E+02  8.0932E+01  1.7373E+01
0000432   2.6240E+02 -6.3403E+01 -1.2417E+02
0000433   6.9060E+02 -1.1232E+02  2.3678E+02
0000434   3.9972E+02  9.2668E+01  1.2317E+02
0000435   4.5074E+02 -2.7792E+02  2.4607E+02
0000436   2.3314E+02 -1.2760E+02  1.6418E+02
0000438   2.2020E+02  1.0603E+01  1.3856E+02
0000439   2.3591E+02  1.8987E+02 -3.9646E+01
0000440   4.8391E+02 -2.5163E+01  7.7302E+01
0000442   5.5406E+01  1.9746E+02  1.2930E+02
0000443   3.5068E+02  1.3862E+02 -1.1009E+02
0000444   3.8797E+02 -3.5720E+01 -6.4692E+01
0000445   8.0518E+02  1.3126E+02 -1.8092E+02
0000446   1.8578E+02 -2.5371E+01 -1.9473E+00
0000447   2.0329E+02 -3.1430E+02  1.8949E+02
0000448   2.9254E+02 -6.2233E+01 -7.6406E+01
0000449   4.5257E+02 -2.3398E+01  1.4740E+02
0000450   6.7626E+02 -1.4586E+02 -1.6397E+02
0000451   2.2980E+02  1.8117E+02 -1.5959E+02
0000452   2.5049E+02 -9.6766E+00  1.2395E+02
0000453   5.9665E+02 -3.3618E+01 -1.6543E+02
0000454   2.3962E+02 -1.0890E+02  2.0130E+02
0000455   1.2084E+02  4.8422E+01 -3.1807E+01
0000457   1.9609E+02  2.8949E+02  1.1305E+02
0000458   1.7078E+02 -2.9749E+02  1.5759E+02
0000459   5.7326E+01  3.5532E+02  4.2529E+00
0000460   2.4371E+02  1.1987E+02  1.1721E+02
0000461   4.4222E+02  1.5238E+02 -2.4027E+02
0000462   4.6030E+02  3.2891E+02  1.3201E+01
0000463   1.3603E+02 -3.4745E+02  1.2025E+02
0000464   4.5305E+02 -2.0403E+02 -1.2304E+02
0000465   4.6201E+02  1.6997E+02 -2.5349E+02
0000466   4.2155E+02 -1.3817E+01  2.1623E+02
0000468   5.8388E+02 -1.2628E+02 -4.1881E+00
0000469   5.4040E+01 -1.6597E+02  1.5887E+00
0000470   1.7994E+02 -3.4135E+02  3.0865E+02
0000471   3.0258E+02 -7.5957E+00  1.2720E+02
0000472   2.6216E+02 -9.6474E+01 -6.9707E+01
0000473   3.4401E+02  7.9395E+01  1.4906E+01
0000474   2.0558E+02 -9.8547E+01  4.2938E+01
0000475   7.4619E+01  5.3061E+01 -2.6331E+02
0000476   3.7795E+02  7.7793E+01  1.6009E+00
0000477   2.6778E+02 -5.2871E+01  1.8197E+01
0000478   5.9441E+02 -8.0373E+01 -5.0025E+01
0000479   3.6248E+02 -4.2870E+01  5.7546E+01
0000480   2.9796E+02 -8.5842E+01  1.0055E+01
0000481   4.2991E+02  1.7697E+02 -2.5934E+02
0000482   2.1347E+02 -1.7187E+02  5.4350E+01
0000483   7.8808E+01 -2.4487E+01  3.4553E+02
0000484   1.6105E+02  1.8071E+02  2.5018E+01
0000485   3.0047E+02 -1.4009E+02 -6.3498E+01
0000486   2.0045E+02 -1.6428E+02 -1.6215E+02
0000487   3.6286E+02 -2.2379E+02 -1.4339E+02
0000488   1.5455E+02 -3.5761E+01  1.2031E+01
0000490   3.8891E+02  9.9477E+01 -9.7789E+01
0000491   1.9562E+02 -1.5840E+02 -4.9009E+01
0000492   4.9990E+02 -5.2651E+01  3.8745E+01
0000494   4.0113E+02 -2.5253E+02  9.7156E+00
0000495   2.6934E+02  2.2666E+02 -7.7185E+01
0000496   3.4279E+02  1.1331E+02 -1.6117E+02
0000497   1.1855E+02  9.7559E+01  1.8220E+02
0000498   5.2386E+02  1.9354E+02 -4.6941E+01
