============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000112   1.9043E+02 -1.1731E+01  4.9264E+01
0000113   1.3031E+02 -1.2517E+02  8.0303E+01
0000114   4.8927E+02  3.3398E+02 -1.8593E+02
0000115   2.2410E+02  5.8958E+02  2.7773E+02
0000116   3.4964E+02  1.4799E+02  3.6179E+02
0000117   1.1682E+02 -1.9067E+01 -5.8393E+01
0000118   3.1066E+02  1.8877E+02  3.9471E+02
0000119   2.5669E+02  4.1343E+02 -2.8729E+02
0000120   1.4283E+02 -1.9092E+02 -1.8370E+02
0000121   2.1710E+02  3.3765E+02  8.7774E+01
0000123   1.6530E+02 -8.2483E+01  3.1041E+02
0000124   3.5312E+02  1.0057E+02  1.0049E+02
0000125   2.0140E+02 -2.0937E+02 -4.6993E+01
0000126   2.8657E+02 -3.9092E+02 -1.4178E+02
0000127   3.3598E+02 -9.3112E+01  2.1104E+00
0000128   5.4907E+02  8.2106E+01 -1.0512E+02
0000129   1.7559E+02 -2.6447E+02 -3.3260E+02
0000130   3.2885E+02 -2.0929E+02  4.1016E+02
0000131   3.3692E+02  2.0641E+02  2.5907E+02
0000132   2.6389E+02  6.0004E+01 -1.6292E+01
0000133   3.6295E+02 -3.9267E+01 -3.9553E+01
0000134   3.2211E+01 -3.8964E+02 -5.0844E+01
0000136   3.9589E+02  1.9272E+02  1.1166E+02
0000138   3.0203E+02 -1.4139E+02  1.7537E+02
0000139   2.8712E+02  1.5153E+02 -1.0356E+02
0000140   3.0628E+02 -2.4809E+02 -4.6646E+02
0000141   4.5333E+02 -2.2350E+02 -8.8350E+01
0000142   7.2251E+01 -3.6697E+02  1.1897E+02
0000143   4.4069E+02 -6.3759E+01  4.0650E+00
0000144   1.2229E+02 -1.5401E+01 -2.8089E+01
0000145   2.5709E+02 -2.6135E+01  5.8423E+01
0000147   3.0125E+02 -2.0522E+02  8.3000E+01
0000148   3.3244E+02  1.4148E+02  4.3739E+01
0000149   4.7670E+02  3.1194E+02  8.2712E+01
0000150   3.5604E+02 -7.0453E+01 -2.4859E+02
0000151   4.3789E+02 -1.0084E+02 -9.7553E+01
0000152   1.3638E+02 -1.0557E+02  4.4962E+01
0000153   2.5099E+02 -1.1092E+02 -1.5527E+02
0000154   6.8776E+02 -2.4298E+02  2.9066E+02
0000155   1.4945E+02 -9.9027E+01  4.6322E+01
0000157   9.4238E+01 -4.1753E+01  8.5840E+01
0000158   9.8605E+01  6.5757E+01  3.8257E+01
0000159   2.1762E+02 -1.6802E+02  5.4217E+01
0000160   2.8498E+02  2.2329E+00 -1.0977E+02
0000161   8.5321E+01 -2.1131E+02  1.5616E+02
0000162   3.1664E+02  4.8336E+01  8.4793E+01
0000163   3.8129E+02  1.6208E+02  1.9743E+01
0000164   5.4085E+02  3.3467E+02  1.9021E+01
0000165   4.2923E+02  8.6734E+01  2.8126E+02
0000166   3.3513E+02 -3.2230E+01 -6.8168E+01
0000167   9.1296E+00 -4.3892E+01  2.6349E+01
0000168   2.6436E+02 -2.1527E+01 -8.9849E+01
0000169   1.7289E+02  3.1613E+01  2.0807E+02
0000170   5.3842E+02  4.2712E+01 -3.5216E+02
0000171   5.2511E+02 -8.5180E+01 -8.5291E+01
0000172   2.5649E+02  9.7097E+01  1.9812E+02
0000173   3.9127E+02 -2.5571E+02  3.4146E+02
0000175   2.9554E+01  1.5378E+02 -5.2827E+01
0000176   2.0973E+02 -2.8871E+01 -9.3387E+01
0000177   4.2087E+02  6.1618E+00  2.2505E+02
0000178   1.5580E+02 -1.9763E+02  6.1103E+01
0000179   6.5706E+01 -1.2525E+02 -3.6848E+01
0000181   2.4869E+02 -1.7467E+02  8.3659E+01
0000182   2.0848E+02 -4.7887E+01  9.8178E+01
0000183   3.4689E+01  4.7634E+01  3.4897E+01
0000184   6.7107E+02  7.8243E+01  1.3707E+02
0000185   1.9606E+02 -1.1258E+02 -7.2765E+01
0000186   2.7882E+02  3.5969E+01  3.1110E+02
0000187   3.6198E+02  1.8062E+00 -9.8319E+01
0000188   5.3367E+02  7.6582E+00 -7.6562E+01
0000189   2.4802E+02 -1.4955E+02  1.5073E+02
0000190   4.2546E+02 -1.9350E+02 -9.5789E+01
0000191   3.6388E+02  8.8140E+01  1.0904E+02
0000192   2.5592E+02  9.3970E+01 -2.3793E+02
0000193   3.4299E+02 -1.0515E+02  7.8155E+01
0000194   1.9212E+02  6.0759E+01  1.6688E+02
0000195   2.6030E+02  3.2751E+01  1.1944E+02
0000196   5.8082E+02  7.1785E+01  2.1330E+02
0000197   1.4590E+02 -3.7473E+01 -1.2422E+02
0000198   5.4854E+02 -1.1015E+02 -2.2076E+02
0000199   3.5793E+02 -1.3301E+02 -9.6656E+01
0000200   6.1708E+02 -1.3107E+02 -1.1650E+02
0000201   2.7506E+02  1.4144E+02 -1.7757E+01
0000202   3.6918E+02 -4.9067E+01  1.0193E+02
0000203   3.2763E+02  2.6929E+01  3.6183E+02
0000204   3.4457E+02  2.6796E+02  7.4363E+01
0000205   3.7100E+02 -4.0621E+01 -1.1541E+02
0000206   1.6902E+02  2.1919E+02  9.4282E+01
0000207   2.6312E+02 -1.0548E+02 -9.3562E+01
0000208   3.1840E+02  9.6984E+00 -4.2734E+01
0000209   4.1043E+02 -2.4033E+02  6.2104E+01
0000210   1.1979E+02 -3.0958E+02 -9.2211E+01
0000211   9.9886E+01  1.7290E+02 -9.8859E+01
0000212   2.4103E+02 -1.6650E+01 -2.6418E+02
0000213   2.9008E+02 -7.2077E+01 -6.9294E+00
0000214   5.4209E+02 -1.0615E+02 -3.5900E+01
0000215   4.8650E+02 -2.1549E+02 -2.6691E+02
0000216   2.7211E+02 -4.0702E+02 -4.3456E+02
0000217   2.2284E+02 -1.9104E+02 -1.0286E+02
0000218   5.7539E+02 -6.1567E+01  1.3408E+02
0000219   4.0178E+01  2.2104E+02 -2.3476E+02
0000220   8.5968E+02  5.7229E+01  3.1248E+02
0000221   2.6811E+02 -7.8550E+01 -4.3615E+01
0000222   4.0819E+02 -3.6840E+01  2.5283E+02
0000223   2.1345E+02  9.2989E+01 -9.9641E+01
0000224   2.5423E+02 -1.2414E+02 -2.1170E+02
0000225   7.2602E+01  5.8052E+01 -1.2039E+01
0000226   3.0295E+02 -1.5163E+02 -1.1401E+02
0000227   1.4301E+02 -3.0873E+01  4.6459E+01
0000228   3.4239E+02 -1.0798E+02  1.6677E+02
0000229   1.8043E+02 -5.7234E+01 -4.2395E+01
0000230   3.8053E+02 -1.1611E+02  2.3713E+02
0000231   7.7954E+01 -7.2426E+01  8.3910E+01
0000232   2.4250E+02  4.6287E+01  1.2341E+02
0000233   2.0477E+02 -1.6148E+02 -9.1300E+01
0000234   3.6472E+02  8.7627E+01 -1.0722E+02
0000235   3.3080E+02  2.7566E+02 -2.4713E+02
0000236   5.5647E+02  8.0247E+01  1.5584E+02
0000237   4.4590E+02  1.4918E+02  8.4860E+01
0000238   2.2708E+02  2.5084E+02  1.6411E+02
0000239   4.3969E+02  1.0014E+02 -2.0920E+00
0000240   6.3758E+02 -7.4739E+01  8.5243E+01
0000241   9.9019E+01 -1.4138E+01 -3.2033E+00
0000242   3.1729E+02  5.0426E+01 -2.5608E+02
0000243   3.8188E+02 -2.8064E+02 -8.3373E+01
0000244   4.3007E+02 -4.3612E+00 -2.3557E+02
0000245   1.2271E+02 -4.9000E+01 -1.4262E+02
0000246   5.8866E+01 -1.2302E+02  2.2750E+01
0000247   8.7684E+01 -1.0381E+02 -1.2799E+02
0000248   3.2810E+02 -1.3648E+02  1.1029E+02
0000249   3.4873E+01  2.2223E+02 -1.0978E+02
0000251   2.7747E+02  4.4741E+01  1.8500E+02
0000252   1.4715E+02 -2.3089E+02  2.5795E+02
0000253   4.5229E+02  1.6000E+01  4.2675E+00
0000254   3.5255E+02 -1.2912E+02  8.4365E+00
0000255   2.7769E+02 -1.4726E+02 -4.7671E+01
0000256   2.6310E+02 -9.1690E+01  2.1378E+02
0000257   4.1495E+02 -6.7189E+01  4.2955E+01
0000258   1.9469E+02  5.2127E+01  1.2309E+02
0000259   2.8478E+02 -3.1718E+02  2.9704E+02
0000260   3.7046E+02  5.5979E+01  1.2975E+02
0000261   2.5367E+02  6.2809E+01  3.7212E+02
0000262   1.8108E+02  3.3361E+02 -3.2114E+01
0000263   3.3661E+02 -4.5073E+01  9.8593E+01
0000264   4.3795E+02  1.9823E+02  1.0819E+02
0000265   1.6785E+02  5.4784E+01  7.7717E+01
0000266   3.0188E+02 -1.2471E+02 -2.3946E+02
0000267   1.6845E+02 -1.5715E+01  9.6754E+01
0000268   6.5662E+02  9.0960E+01 -2.1670E+02
0000269   1.8966E+02 -1.5592E+02 -3.3026E+02
0000270   3.0787E+02 -3.5865E+01 -2.1843E+02
0000271   7.5322E+01 -1.5320E+02 -1.6051E+02
0000272   4.8240E+02  3.8760E+01  6.7152E+00
0000273   3.1536E+02  1.3967E+00  3.6892E+02
0000274   2.4308E+02  1.3096E+01  2.7537E+01
0000275   2.6175E+02  2.5063E+01 -1.1331E+02
0000276   1.9167E+02  6.9049E+01  4.2163E+01
0000277   4.0615E+02  2.0294E+02  2.0268E+02
0000278   4.9732E+02 -1.7940E+02 -4.8841E+01
0000279   4.0136E+02 -1.3438E+02 -1.4179E+01
0000280   2.3191E+02 -1.4689E+00  1.2966E+01
0000281   3.8496E+02  1.9643E+02  1.1700E+02
0000282   3.7511E+02  4.4179E+01 -2.2482E+02
0000283   7.0035E+01 -6.2382E+01  5.3554E+01
0000284   2.2665E+02 -1.1757E+02  2.3629E+01
0000285   1.6354E+02  2.1276E+02  9.6221E+01
0000286   2.7706E+02 -9.0444E+01 -1.1129E+02
0000288   2.9041E+02 -1.9761E+01 -2.2888E+02
0000289   6.1444E+02 -1.5592E+02 -1.4934E+02
0000290   1.9003E+02  2.3523E+01  2.0695E+01
0000291   6.9693E+02  6.0462E+01 -1.0762E+02
0000292   2.2381E+02  1.4670E+01  1.8302E+02
0000293   3.4966E+02  1.2596E+02  4.0946E+01
0000294   3.3031E+02  2.9859E+02 -1.5736E+02
0000295   2.0826E+02  1.5532E+02  1.1152E+02
0000296   5.6780E+02 -1.6862E+02  1.4676E+02
0000297   2.2307E+02  7.6869E+01  9.0952E+01
0000298   1.4756E+02  2.3434E+01  5.3554E+01
0000299   2.2079E+02 -6.2998E+01  2.5497E+01
0000300   2.9307E+02  7.4192E+01  1.1289E+02
0000301   1.6510E+02 -9.0724E+01 -1.7332E+02
0000302   2.5781E+02  3.4386E+00 -2.0382E+02
0000303   9.6173E+00 -5.3312E+01 -2.0650E+02
0000304   1.5461E+02 -1.1990E+02 -2.3816E+02
0000305   2.3160E+02 -1.9985E+02  8.5720E+01
0000306   6.8632E+02 -1.9758E+02  1.0544E+02
0000307   4.8785E+02  3.5392E+02 -1.4618E+01
0000308   2.4229E+02 -1.4813E+02  6.9408E+01
0000309   4.6965E+02  1.6534E+02 -9.2184E+01
0000310   1.8000E+02 -8.0712E+01 -3.1242E+02
0000311   2.1137E+02  1.5876E+02 -7.5648E+01
0000312   3.0186E+01  2.1680E+02 -2.4729E+02
0000313   4.4074E+02  2.1378E+01 -2.4859E+02
0000314   9.6492E+01 -6.2385E+00 -1.8000E+02
0000315   3.5102E+02  1.3555E+02  7.3276E+01
0000316   2.4060E+02 -9.0716E+01  6.3691E+02
0000317   2.6314E+02 -9.9951E+00 -7.5781E+01
0000318   5.3476E+02  1.6395E+02 -3.8678E+01
0000319   1.6033E+02 -6.9780E+01  2.6852E+02
0000320   4.4202E+02 -1.6350E+02 -1.2003E+02
0000321   2.3937E+02  1.2526E+02  1.0410E+02
0000322   3.4346E+02 -1.1702E+01  1.1961E+02
0000323   1.5137E+02 -2.6927E+01 -2.2903E+02
0000324   3.4605E+02 -1.0192E+02  1.7771E+02
0000325   1.7671E+02  4.3110E+01  1.8818E+01
0000326   2.2741E+02  3.9338E+01  1.7354E+02
0000327   5.0864E+02 -3.3767E+02  9.6740E+01
0000328   1.6066E+02  3.5850E+02 -8.8207E+01
0000329   2.8878E+01  2.8328E+01  1.6282E+02
0000330   3.9694E+02 -7.0289E+01 -1.6792E+01
0000331   3.9264E+02 -2.9680E+02  2.7398E+02
0000332   4.4670E+02  4.9295E+00 -2.3930E+00
0000333   3.2858E+02  3.9118E+02  1.1272E+02
0000334   4.1715E+02  1.7688E+02  1.9514E+02
0000335   2.2551E+02  2.3683E+02  1.6285E+02
0000336   2.4950E+02 -6.2231E+01 -3.0712E+01
0000337   5.5832E+02  3.7378E+01 -7.3223E+01
0000338   3.9218E+02 -1.1737E+02 -3.0554E+02
0000339   1.9957E+02 -2.1064E+01  2.4994E+01
0000341   2.4353E+02 -2.0090E+02 -4.7891E+01
0000342   3.2306E+02  2.8523E+02  1.8118E+02
0000343   7.6173E+01 -1.6334E+02 -2.0652E+02
0000344   2.2115E+02 -1.0973E+02  1.8138E+02
0000345   2.0869E+02  1.5767E+02  5.0381E+01
0000346   1.9475E+02 -1.2941E+02  5.9496E+01
0000347   1.8010E+02 -4.0019E+02 -8.1193E+01
0000349   1.4164E+02 -6.5130E+01  7.6989E+01
0000350   1.4534E+02  6.5680E+00  2.1796E+01
0000351   2.6288E+02 -2.2500E+02  3.0940E+01
0000352   3.2008E+02  1.9691E+02 -7.5291E+01
0000353   7.7821E+01  2.0980E+02  7.6210E+01
0000354   3.6300E+02 -1.6825E+02  3.3373E+01
0000355   5.4212E+02  2.9894E+02  1.7817E+02
0000356   3.9187E+02 -2.0489E+02 -2.3713E+01
0000357   4.4096E+02  1.2021E+02  1.6944E+02
0000358   2.9264E+02  4.1510E+00  2.3066E+02
0000359   2.2769E+02  3.9389E+01  1.9608E+02
0000360   4.4236E+02 -1.2724E+02 -2.3785E+02
0000361   3.0005E+02 -2.1302E+02  6.8699E+01
0000362   2.6449E+02 -5.3177E+01  2.5934E+01
0000363   1.3621E+02  1.4565E+02 -9.2641E+00
0000364   6.3614E+02 -6.9729E+01  1.0309E+02
0000365   1.8218E+02 -1.9361E+02 -2.5506E+02
0000366   3.2198E+02  3.3873E+02  5.0737E+00
0000367   1.5156E+02  1.2726E+02  2.9925E+02
0000368   3.2610E+02 -1.1402E+02 -2.1853E+02
0000369   4.7834E+02  5.3659E+01 -1.2180E+02
0000370   2.1091E+02 -1.1865E+02  1.5665E+02
0000371   1.1401E+02 -1.0790E+02  9.3745E+01
0000372   3.3870E+02 -2.2316E+02  3.1058E+01
0000373   4.7656E+02 -1.5115E+02  1.6888E+02
0000375   4.0700E+02  2.1669E+02 -5.1423E+01
0000377   4.8522E+02  3.1359E+02 -2.3682E+02
0000378   4.1956E+02  5.8353E+01 -1.5202E+02
0000379   3.7035E+02 -1.2780E+02  2.8456E+01
0000380   8.9578E+01 -1.3821E+02 -4.0577E+01
0000381   9.7180E+01 -2.2035E+02 -1.6468E+02
0000382   2.8160E+02 -1.1499E+02 -3.8341E+01
0000383   1.7993E+02  2.2589E+01 -1.7999E+02
0000384   7.3872E+01 -1.4441E+02 -2.3759E+02
0000385   1.5756E+02  5.0412E+01  7.1408E+01
0000386   2.1872E+02  2.7938E+02  1.0422E+02
0000387   2.9910E+02  2.6562E+02  1.4322E+02
0000388   9.7504E+01 -3.6981E+02 -8.2562E+01
0000389   4.4325E+02 -7.4944E+01 -1.4296E+02
0000390   4.8946E+02 -1.6883E+01 -1.2490E+02
0000391   2.9941E+02 -1.4187E+02 -1.4844E+02
0000392   4.0577E+02  2.9446E+02 -1.4225E+01
0000393   3.8670E+02 -1.3862E+02  1.1820E+02
0000394   4.0816E+02  1.6543E+02  9.8505E+01
0000395   6.8182E+02 -1.4885E+02  1.3097E+01
0000396   7.8365E+01  2.0926E+01  1.7396E+02
0000397   2.2174E+02 -4.6143E+01 -1.9991E+02
0000398   4.5263E+02  1.7447E+02  2.1975E+01
0000399   4.0573E+02  1.6816E+02 -1.8827E+02
0000400   9.0060E+01 -9.6243E+01  2.7280E+02
0000401   4.6058E+02 -9.3563E+01  1.7339E+02
0000402   5.1832E+02  1.9455E+02 -1.1192E+01
0000403   4.9252E+01 -9.0414E+01  8.7321E+01
0000404   2.1767E+02  1.6980E+02 -8.1114E+00
0000405   5.3307E+01  6.3555E+01  1.2602E+02
0000406   4.0539E+02 -1.1904E+02 -6.6597E+01
0000407   6.3749E+02  1.9032E+02 -1.0649E+01
0000408   4.9478E+02  1.4261E+02  6.5582E+01
0000409   5.4159E+02  1.1988E+02  1.1303E+02
0000410   4.0910E+02  1.0251E+02  8.4505E+01
0000411   5.2037E+02  1.3589E+02 -2.0383E+02
0000412   6.5238E+02 -2.4244E+02  9.9287E+01
0000413   3.7180E+02 -7.4148E+01  6.7638E+01
0000414   4.6962E+02  2.7643E+01 -1.2357E+02
0000415   1.0302E+02  6.0371E+01  2.0020E+02
0000416   2.0353E+02  1.8534E+02  1.9306E+00
0000417   3.5623E+02  4.6998E+02  1.5785E+02
0000418   3.4737E+02  7.6900E+00 -2.2873E+02
0000420   2.5487E+02  5.5769E+01  2.0661E+02
0000421   5.6788E+02 -1.8177E+01  2.8212E+02
0000422   3.2713E+02  1.8683E+01  4.0307E+02
0000423   2.0540E+02  1.0108E+02  2.6035E+02
0000424   1.9967E+02  3.1043E+01 -1.3392E+01
0000425   1.8164E+02  2.9380E+02 -7.7296E+01
0000426   2.9484E+02 -9.3394E+01  1.4576E+02
0000427   3.8005E+02 -3.7124E+01 -2.0360E+02
0000428   1.8007E+02  1.1977E+02 -1.5937E+02
0000429   4.8814E+02  1.3162E+02 -1.5267E+02
0000430   2.4997E+02  4.3671E+01 -1.1161E+02
0000431   2.1478E+02  8.3609E+01 -1.1924E+02
0000432   7.2187E+01  2.6104E+02  2.0005E+02
0000433   6.1501E+02 -1.4990E+02  3.4624E+02
0000434   4.9215E+02 -1.1037E+02 -3.1086E+02
0000435   2.3929E+02 -1.9160E+02 -2.3011E+01
0000436   2.7249E+02  1.1986E+02 -1.4732E+02
0000437   8.8942E+01  2.9201E+02  8.7264E+01
0000438   1.3358E+02  1.3558E+02  2.0710E+02
0000439   2.2405E+02 -6.6133E+01  1.3580E+02
0000440   3.9708E+02 -1.1280E+02  5.3615E+00
0000441   2.7570E+02  8.4424E+01 -1.0803E+02
0000442   1.5774E+02  3.8382E+02  1.3172E+02
0000443   1.8370E+02 -3.1920E+01 -1.5036E+02
0000444   6.0289E+01  6.4488E+01  9.8006E+01
0000445   2.3703E+02 -1.3873E+02 -1.1454E+02
0000446   1.1119E+02  1.5597E+02  3.0787E+00
0000447   4.3329E+02  1.8778E+02  4.3256E+01
0000449   3.4112E+02  5.7363E+01  1.8741E+02
0000450   4.5920E+02 -1.9507E+02 -9.1328E+01
0000451   3.8104E+02  4.3078E+02  1.0166E+01
0000452   2.2329E+02 -1.9019E+01 -1.4103E+01
0000454   1.0795E+02  3.8560E+01  2.4129E+01
0000455   5.1999E+02 -2.1490E+02 -2.4036E+02
0000456   2.4128E+02 -1.6341E+02  5.6964E+01
0000457   5.4916E+02 -2.6652E+02 -2.4354E+02
0000458   3.6896E+02 -4.8326E+01  3.8112E+02
0000459   2.5904E+01 -8.6465E+01 -1.6281E+02
0000460   3.1668E+02  5.1569E+01  1.8806E+01
0000461   2.3216E+02  2.2600E+02  8.1085E+00
0000462   2.5420E+02 -2.3690E+02  8.8328E+01
0000463   5.1537E+02  1.8918E+02 -1.8760E+02
0000464   4.1193E+02 -2.6734E+02  1.9067E+02
0000465   2.7159E+02 -6.7233E+01  3.2576E+02
0000466   4.5091E+02 -6.6204E+01  2.2348E+02
0000467   3.6976E+02  2.2628E+02 -2.1992E+02
0000468   2.7749E+02  3.7869E+01 -1.0285E+01
0000470   1.6990E+02 -3.5924E+02 -5.6431E+01
0000471   1.2592E+02 -2.5281E+01 -6.1674E+01
0000472   3.3708E+02 -1.7017E+02  2.5259E+01
0000473   1.1290E+02 -2.4013E+01  9.2897E+01
0000474   2.1734E+02 -1.8231E+02  1.0226E+02
0000475   1.1676E+02 -1.3561E+02  1.9448E+02
0000477   2.7555E+02 -9.3335E+01 -2.7224E+02
0000478   1.0050E+02 -2.2396E+01 -3.0244E+01
0000479   1.7887E+02  2.2531E+02  1.5110E+02
0000480   3.5496E+02  1.4584E+02  6.0477E+01
0000481   3.6136E+02  7.2471E+01  6.0502E+01
0000482   1.7232E+02  4.3215E+01 -3.6186E+02
0000483   4.5967E+02  1.7461E+02 -2.6857E+02
0000484   8.8482E+01 -3.4241E+02 -1.7782E+02
0000485   6.1127E+01 -1.4342E+02  1.0646E+02
0000486   8.2932E+01  1.8283E+02  9.2415E+01
0000487   1.4329E+02  1.5027E+02 -4.2470E+02
0000488   2.4661E+02  2.0041E+02 -5.4873E+01
0000489   6.2209E+02 -2.3841E+02 -1.4158E+02
0000490   5.1160E+02  3.5275E+01  2.3770E+02
0000491   3.0538E+02  1.8921E+02 -1.0803E+02
