============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000115   2.9993E+02 -1.8584E+02  5.0734E+00
0000116   4.4873E+02  3.2567E+02  2.2538E+02
0000117   2.2560E+02 -3.6152E+02 -2.1636E+02
0000118   1.9659E+02  1.1338E+02  7.0453E+00
0000119   1.8070E+02  2.1177E+02  1.5180E+02
0000120   3.7457E+02 -2.6979E+01  1.1219E+02
0000121   4.6174E+02 -1.5347E+02 -5.5154E+00
0000122   2.1082E+02 -9.1151E+01 -6.9799E+01
0000123   2.4870E+02  3.7692E+01  1.9299E+02
0000124   1.8018E+02 -9.8293E+01 -6.8696E+01
0000125   5.9435E+02 -1.0908E+02  3.7217E+02
0000126   6.2118E+01 -3.7954E+01  6.3467E+01
0000127   1.8149E+02 -2.0948E+02  3.5153E+02
0000128   3.1189E+01  3.1719E+02 -4.2804E+01
0000129   2.6802E+02 -4.1567E+02  1.1506E+02
0000130   4.8607E+02 -8.4044E+01  5.6571E+01
0000131   3.8157E+02  2.2043E+02  1.5456E+02
0000132   2.6923E+02 -1.0863E+02  4.1352E+01
0000133   2.2667E+02 -1.7244E+01 -1.7271E+02
0000134   2.1484E+02 -6.0718E+01 -4.7252E+01
0000135   4.3547E+02 -1.1855E+02 -1.2572E+02
0000136   2.7962E+02  2.1546E+02  6.7138E+01
0000137   9.8331E+00  3.0399E+01  5.6612E+01
0000138   5.0455E+02  2.7632E+02 -1.8999E+02
0000139   1.3645E+02  3.1057E+01  5.5317E+01
0000140   5.4774E+02 -5.3575E+01  1.3640E+02
0000141   1.9694E+02 -1.4371E+02  8.5519E+00
0000143   3.6459E+02  1.7600E+02  7.6903E+01
0000144   4.8703E+01 -3.0957E+01  1.7315E+02
0000145   3.5344E+02 -1.7533E+02  2.9011E+02
0000146   1.6097E+02 -1.5992E+02 -1.5097E+02
0000147   2.6406E+02 -2.6765E+02 -6.8634E+01
0000148   5.7667E+01 -3.5495E+02 -3.0271E+02
0000149   3.8423E+02 -3.5670E+02  2.7633E+02
0000150   1.5924E+02 -4.8081E+01 -2.1517E+02
0000151   2.7095E+02 -4.5662E+02  3.3292E+02
0000152   2.0048E+02  2.5214E+01 -1.9429E+02
0000153   1.3527E+02  1.8205E+02 -1.6589E+02
0000154   4.7027E+02 -2.6210E+02  2.5803E+02
0000155   2.0767E+02 -9.0992E+01 -2.7172E+02
0000156   4.5772E+02  8.8381E+01 -2.5846E+02
0000157   1.2363E+02  3.2339E+02  7.4053E+01
0000158   2.5989E+02  7.4228E+01  2.3066E+02
0000159   2.1101E+02  1.0410E+02  1.4677E+02
0000160   1.6603E+02 -2.9430E+01 -7.0708E+01
0000161   6.2220E+01  4.3956E+01 -1.8817E+02
0000162   4.1784E+02  7.5190E+01 -1.3066E+02
0000163   4.7205E+02 -1.2831E+02  1.0032E+01
0000164   3.5267E+02  2.1697E+02  2.8470E+02
0000165   1.3835E+02  4.8442E+01 -4.2148E+02
0000166   4.1495E+02  2.7096E+02 -2.6232E+01
0000167   2.2352E+02  9.4586E+01 -2.4546E+01
0000169   5.9500E+01  1.1001E+02 -2.4678E+02
0000170   3.0967E+02  3.8336E+00  6.4994E+01
0000171   2.5852E+02  3.5869E+01 -1.5282E+02
0000172   3.4431E+02 -1.9287E+01  9.9670E+01
0000173   2.1510E+02 -7.7397E+01 -3.2948E+01
0000174   3.9033E+02  1.2710E+02  2.0291E+02
0000175   4.8629E+02  1.3093E+01  7.5813E+01
0000176   3.8113E+02 -1.5807E+02  1.6173E+02
0000177   2.3925E+02 -2.5345E+02 -5.2474E+00
0000180   9.0593E+01 -2.1914E+02  1.0745E+02
0000182   4.4835E+02  3.5389E+02 -1.5848E+02
0000183   5.8370E+02  2.6575E+00  3.8397E+01
0000184   4.0632E+02  5.8520E+01  1.1223E+02
0000185   1.0836E+02  4.9381E+01 -1.7576E+01
0000186   2.9021E+02  5.9968E+01 -2.3727E+02
0000187   2.8280E+02 -5.0685E+00  2.5280E+02
0000188   1.6526E+02 -2.8465E+02 -1.2476E+02
0000189   1.2777E+02 -2.3773E+01  1.0641E+02
0000191   1.3964E+02  7.9669E+01  2.1760E+02
0000192   2.1951E+02 -7.1767E+01  5.9493E+01
0000193   3.8861E+02  1.6873E+02 -7.4218E+01
0000194   4.6599E+02  3.8723E+02 -3.4808E+02
0000195   2.6261E+02  5.3108E+00  3.7640E+01
0000196   5.7183E+02  3.9069E+02  2.8480E+02
0000197   4.6260E+02 -2.0347E+02 -2.3287E+02
0000198   1.0074E+02  1.2291E+02  3.0366E+02
0000199   9.8803E+01 -2.1357E+02  6.3137E+01
0000200   5.2893E+02  1.6920E+01 -7.2742E+01
0000201   9.9155E+01 -4.3171E+01  5.1222E+00
0000202   3.0601E+02  9.4875E+01 -3.8819E+01
0000204   2.6175E+02  2.4494E+02  9.6906E+01
0000205   5.2676E+02 -3.0279E+02 -1.0713E+02
0000206   5.9752E+01  7.0148E+01  4.5090E+01
0000208   5.1170E+02  6.8910E+01 -2.4585E+02
0000209   2.5058E+02 -1.3459E+02  1.9192E+02
0000210   4.2288E+02  2.8306E+02 -3.0293E+02
0000211   2.6925E+02  1.6278E+02  1.5741E+02
0000212   2.3194E+02 -1.5044E+01  3.4053E+02
0000213   3.2244E+02  3.5651E+02  1.8466E+02
0000214   1.1331E+02 -2.9235E+02  2.0649E+01
0000215   2.2387E+02 -2.2329E+02  4.8688E+01
0000216   3.1271E+02  4.0116E+00  2.8949E+02
0000217   4.3782E+02  4.7634E+02  1.1330E+02
0000218   5.0581E+02 -4.0587E+01 -1.9933E+02
0000219   3.4879E+02 -7.7033E+01 -4.8600E+01
0000220   4.9971E+02 -1.1292E+02  3.1492E+01
0000221   3.9402E+01 -4.3647E+02 -6.2874E+01
0000222   5.0040E+02  1.2442E+02 -1.5246E+02
0000223   4.6381E+02 -1.0242E+02  4.4411E+01
0000224   3.9481E+02  3.7636E+02 -2.2343E+02
0000225   2.6211E+02 -1.2868E+01  1.4288E+02
0000226   7.9586E+01  1.3150E+02  3.8349E+01
0000227   1.7721E+02  2.6907E+01  3.8829E+02
0000228   5.8098E+02 -6.2929E+01  5.8440E+01
0000229   5.7628E+01  1.4230E+02  4.0452E+01
0000230   3.7255E+02 -2.5182E+02 -1.8634E+02
0000231   2.5722E+02 -2.7222E+02  2.4608E+02
0000232   2.4131E+02 -2.0162E+02  9.8904E+01
0000233   2.6654E+02 -6.6502E+01  9.0116E+01
0000234   3.4120E+02  5.9095E+01  2.7432E+02
0000235   3.7403E+02 -1.3446E+02  4.9654E+00
0000236   1.3117E+02 -2.8638E+01 -2.1540E+02
0000237   2.8692E+01 -2.3049E+02 -2.2583E+02
0000238   3.1857E+02  1.6953E+02  6.5511E+01
0000239   2.9424E+02  2.8299E+02 -5.3651E+01
0000240   2.0234E+02 -1.9803E+02 -2.9714E+02
0000241   1.8052E+02 -2.6504E+02 -5.8741E+01
0000242   4.5718E+02 -5.9056E+01  2.2693E+01
0000243   1.3881E+02  1.2519E+01 -2.3203E+02
0000244   2.5387E+02 -8.0382E+01 -3.3629E+02
0000245   2.0770E+02 -4.0333E+01 -3.3007E+01
0000246   4.0822E+02 -9.1900E+01  1.0750E+02
0000248   7.6965E+01  3.4016E+02  2.5755E+02
0000249   1.9254E+02  1.6564E+02 -3.2590E+01
0000250   3.3272E+02 -2.8137E+00 -2.6791E+02
0000251   1.7009E+02  2.8887E+02  1.0513E+02
0000252   5.2261E+02  4.2383E+01  3.9702E+01
0000253   4.9412E+02 -1.9871E+02  3.7138E+02
0000254   2.5712E+02  7.2449E+01  8.3790E+01
0000255   4.2649E+01  4.0773E+01  6.1415E+01
0000256   2.0120E+02  2.7847E+01 -1.0219E+02
0000257   4.0865E+02  4.1187E+02 -1.0624E+02
0000258   2.6362E+02 -6.8410E+01  3.0522E+02
0000259   1.4167E+02 -7.6313E+00  1.1971E+02
0000260   1.4994E+02  3.9502E+01  2.3241E+00
0000261   1.3057E+02 -1.8250E+02  3.1901E+01
0000262   5.5250E+01 -1.3142E+01  1.6050E+02
0000263   1.5636E+02  2.5720E+00 -9.8629E+01
0000264   3.4229E+02 -4.1323E+01  2.7011E+02
0000265   4.8273E+02  2.9696E+02 -1.8591E+02
0000266   1.9942E+02 -1.9862E+02  1.2540E+02
0000267   5.7791E+02 -1.3416E+02 -1.3132E+02
0000268   3.5747E+02  3.4107E+01  1.5479E+02
0000269   2.2454E+02 -1.7175E+02  9.5101E+00
0000270   5.0023E+02  1.1888E+02 -9.0227E+00
0000272   3.0011E+02  9.3709E+00  8.3059E+01
0000273   3.5358E+02  5.8496E+01 -5.9364E+01
0000274   3.8216E+02 -1.6523E+02 -7.3139E+01
0000275   5.6364E+02 -1.3875E+02  7.5325E+01
0000277   1.7800E+02 -2.3015E+02  1.0247E+02
0000278   4.3632E+02 -1.3415E+02 -1.4611E+02
0000279   3.6235E+02  1.7159E+02 -2.2595E+02
0000280   5.6955E+02  4.3713E+00 -1.1969E+02
0000281   3.1261E+02  7.8152E+01 -1.0602E+02
0000282   5.6238E+02 -2.2395E+02  1.6329E+02
0000283   2.8562E+02  4.2248E+01 -2.0289E+02
0000284   2.3961E+02 -1.1985E+02  1.4967E+02
0000285   5.9727E+02 -2.1988E+02 -2.6370E+01
0000286   6.1098E+02  1.8606E+02  7.7737E+01
0000287   2.3855E+02 -2.9423E+02  2.6061E+02
0000288   1.3725E+02  6.9503E+01  3.2921E+01
0000289   4.3564E+02 -9.1925E+00 -4.6608E+02
0000290   2.1260E+02 -7.8268E+01 -1.0567E+02
0000291   2.6385E+02 -7.1483E+01  3.0232E+02
0000292   1.2602E+02 -5.1714E+01  2.6800E+01
0000293   7.4790E+02 -1.0522E+02 -2.5765E+02
0000294   2.2219E+02  1.5961E+02  1.4617E+02
0000295   6.1650E+02 -2.2190E+02  2.3789E+02
0000296   4.3011E+02 -4.3180E+01  2.8244E+01
0000297   5.5407E+02 -1.2757E+02 -1.2149E+02
0000298   2.4597E+02  4.5403E+01 -3.5872E+02
0000299   1.5304E+02 -7.9436E+01  3.1271E+02
0000300   2.7328E+02 -9.0646E+01 -1.1009E+02
0000301   1.4442E+02 -4.5893E+01 -2.8473E+02
0000302   7.0871E+01  2.8457E+01 -1.8538E+02
0000303   4.6979E+02 -9.4550E+01 -6.6783E+01
0000304   4.4427E+02 -1.1553E+02 -1.0834E+02
0000306   3.9835E+02 -1.3303E+02 -3.1435E+01
0000308   2.5532E+02  2.9819E+02 -3.6031E+01
0000309   7.6484E+01 -1.2094E+02 -3.3114E+02
0000310   4.3049E+02  4.2573E+01 -1.1808E+02
0000311   5.4801E+02 -1.6323E+02 -2.8519E+01
0000312   3.0443E+02  2.3121E+02 -4.3472E+02
0000313   2.2491E+02 -2.0825E+02 -1.5204E+02
0000314   9.3406E+01 -2.8302E+01 -2.2417E+02
0000315   3.1568E+02  6.6363E+01  1.0205E+02
0000316   2.3305E+02 -3.9255E+01  2.8405E+02
0000317   5.5359E+02 -1.3260E+02 -1.1516E+01
0000318   4.6867E+02 -3.4149E+02 -1.7429E+01
0000319   4.0726E+02  1.7059E+02 -5.4773E+01
0000320   1.2816E+02  3.6745E+01 -1.3402E+02
0000321   4.4881E+02  3.3533E+02  2.7615E+02
0000322   5.0629E+02  6.6792E+01 -2.2266E+02
0000323   2.3252E+02 -9.3635E+01  1.7639E+02
0000324   3.0850E+02  6.3957E+01  3.4125E+02
0000325   3.0144E+02  1.2468E+02 -1.3487E+02
0000326   1.1297E+02 -4.7118E+01  1.1372E+02
0000327   4.6439E+02 -1.4983E+02  1.1609E+02
0000328   2.9334E+02  2.8160E+01 -6.1973E+00
0000329   3.6909E+02  1.5105E+02 -1.0511E+02
0000330   1.3101E+02 -1.5842E+02  1.0381E+02
0000331   2.5063E+02 -1.9273E+01  9.4376E+01
0000332   4.2054E+02 -2.1837E+02  5.2325E+01
0000333   3.7292E+02 -9.1798E+01  1.9461E+02
0000334   4.2280E+02  2.0646E+02  4.3640E+01
0000335   3.1877E+02 -3.7115E+02 -1.6584E+02
0000336   4.2384E+02 -1.7750E+02 -1.0436E+02
0000337   5.7251E+02 -1.9680E+02 -1.2655E+02
0000338   2.9318E+02 -2.6049E+02  4.1251E+01
0000339   1.3316E+02 -7.1884E+01 -2.1395E+02
0000340   4.2963E+01 -7.8939E-01  5.8270E+01
0000341   3.4971E+02  3.5378E+00 -1.7692E+02
0000342   1.6931E+02  1.8593E+02  4.6731E+01
0000344   3.5714E+02 -1.0284E+02  1.9685E+02
0000345   1.8537E+01 -3.4507E+02 -5.0738E+00
0000346   1.0396E+02  6.3240E+01  1.8783E+02
0000347   5.0797E+02 -1.1375E+02  5.3172E+01
0000348   2.3916E+02  3.3438E+02  7.1820E+01
0000349   2.2347E+02  1.6339E+01  8.3164E-01
0000350   7.6002E+01 -2.3924E+02 -1.0752E+02
0000351   1.1002E+02 -1.9913E+02 -1.4116E+02
0000352   3.0774E+02 -3.3024E+02  3.3172E+02
0000353   6.3801E+02  1.4508E+02 -2.9063E+01
0000354   1.8673E+02 -1.7262E+02 -1.9191E+01
0000355   1.9582E+02 -3.5788E+02  8.7226E+01
0000356   3.5508E+02  8.5382E+01 -6.9890E+01
0000357   1.1338E+02 -2.4580E+02 -1.4383E+02
0000358   6.5653E+02 -2.7279E+01  4.5574E+01
0000359   3.0242E+02  5.0794E+01 -1.6171E+02
0000360   3.6087E+02 -2.5227E+02 -1.0167E+02
0000361   5.2088E+02  2.5041E+01  1.9442E+02
0000362   2.9364E+02 -1.7882E+02  1.6494E+02
0000363   2.5652E+02  2.2503E+01 -1.1785E+02
0000364   2.4367E+02  2.5751E+01 -2.9735E+01
0000365   3.0947E+02 -1.3846E+02 -9.9240E+01
0000366   2.4730E+02  7.7313E+01  1.2739E+02
0000367   1.5847E+02 -1.0533E+01  1.7805E+02
0000368   1.6118E+02  4.4939E+01 -2.8540E+01
0000369   5.7902E+02  1.9021E+02  1.6302E+02
0000370   3.2392E+02  1.7810E+02 -1.0660E+02
0000371   3.5229E+02 -1.4647E+02 -5.2435E+01
0000372   3.2867E+02 -1.9496E+02  4.2316E+01
0000373   1.7887E+02  1.8945E+01 -1.1950E+02
0000374   2.7605E+02 -3.3222E+01  4.9366E+01
0000375   3.4418E+02 -2.1099E+02  1.5243E+02
0000376   3.4349E+02 -9.0921E+01  3.9711E+02
0000378   7.9893E+01  4.9656E+01  1.7369E+02
0000379   2.6236E+02 -1.0143E+02  2.7930E+02
0000380   3.0434E+02 -2.4225E+01  3.5799E+02
0000381   2.3497E+02  1.6816E+01 -2.8528E+02
0000382   3.0551E+02 -2.5313E+01  2.0514E+02
0000383   3.4691E+02  1.2827E+02  2.5154E+02
0000385   3.5009E+02  8.1495E+01  2.1214E+02
0000386   2.4387E+02  9.0817E+01 -8.4565E+01
0000387   5.9548E+01  1.3418E+02  1.4885E+02
0000388   1.3745E+02 -1.3166E+02 -9.6024E+01
0000389   4.0516E+02  3.1004E+02  1.9604E+02
0000390   3.3005E+02  6.6478E-01 -6.6099E+01
0000391   4.0684E+02  2.7686E+02 -2.9473E+02
0000392   4.7964E+02  2.2706E+01  9.0643E+01
0000393   3.3822E+01 -1.9161E+02  2.3042E+02
0000394   2.7395E+02  3.2429E+02  3.8161E+02
0000395   1.7606E+02 -2.1097E+01 -1.5395E+02
0000396   2.1821E+02 -2.6869E+01 -3.9285E+01
0000397   3.0074E+02 -1.7808E+02 -3.3146E+01
0000398   4.7931E+01  9.0562E+01  5.2374E+01
0000399   1.4036E+02  2.3638E+02 -5.2764E+01
0000400   2.1466E+02  1.4831E+02  2.0847E+02
0000401   4.1967E+02 -3.3118E+01 -2.6385E+02
0000402   6.2095E+02  1.0456E+02 -7.1831E+01
0000403   3.7806E+02 -1.6319E+02 -2.8316E+02
0000405   3.7524E+02 -2.1296E+02  1.2674E+02
0000406   5.1016E+02 -1.7590E+01  2.1785E+01
0000407   4.2208E+02 -4.3117E+02  1.0834E+02
0000408   1.5941E+02 -1.2072E+02  1.3067E+02
0000409   1.9103E+02 -3.0222E+02  2.5725E+02
0000410   3.3383E+02 -3.4735E+01  1.7056E+02
0000411   1.8466E+02 -3.4377E+01  3.2457E+02
0000412   3.3349E+02 -1.4301E+02 -1.5300E+02
0000413   1.0059E+02 -3.6902E+01 -5.6760E+01
0000414   1.3361E+02 -2.1820E+01  5.6178E+01
0000415   4.3232E+02  3.4559E+01 -2.2978E+02
0000416   1.0474E+02 -1.4549E+02 -7.9942E+01
0000417   5.0586E+02 -6.4011E+01  1.1370E+02
0000418   2.4396E+02  1.7712E+02  1.9662E+02
0000419   2.8426E+01  1.1290E+02  1.7388E+02
0000420   5.1691E+02 -5.4429E+01  2.3174E+02
0000421   3.1545E+02 -4.9214E+01  2.9530E+01
0000422   4.0725E+02 -1.3041E+02  1.0521E+02
0000423   7.4670E+01 -3.0642E+01  2.0675E+01
0000424   1.0871E+02  1.8093E+02  2.6189E+02
0000425   3.9249E+02 -2.4511E+02 -2.5548E+02
0000426   1.2837E+02 -8.4453E+01  3.8877E+02
0000427   2.5088E+02  9.3748E+01  1.5877E+02
0000428   4.5854E+02 -1.7127E+02  1.3598E+02
0000429   2.5366E+02 -5.0546E+01  8.3190E+01
0000430   1.3015E+02  6.1444E+01  1.8553E+02
0000431   5.1388E+02 -2.4593E+01 -1.3355E+02
0000432   1.6603E+02  1.6318E+02  2.3842E+02
0000434   3.1219E+02  2.7384E+01 -1.1754E+02
0000435   9.2990E+01 -3.1429E+02  1.2137E+02
0000436   3.2926E+02 -1.0795E+00  4.8707E+01
0000437   3.9220E+02 -3.0460E+01  1.7018E+02
0000438   1.0935E+02 -2.1713E+02  9.0560E+01
0000439   1.5477E+02  1.5374E+02 -8.0422E+01
0000440   1.5500E+01 -3.4891E+02  2.2718E+02
0000441   2.7360E+02  1.6493E+02 -7.8884E+01
0000442   3.1954E+02 -1.2694E+01  1.9885E+02
0000443   4.4360E+02 -3.2637E+02  1.8195E+01
0000444   5.6193E+02  5.0695E+01  2.8652E+02
0000445   3.6680E+02 -7.4583E+01  1.1704E+02
0000449   4.6582E+02 -1.3495E+02  1.6460E+02
0000450   4.4479E+02 -6.9958E+01  5.8858E+00
0000451   3.8183E+02  7.6980E+01  3.6311E+02
0000453   7.3163E+01  2.6511E+02 -5.7481E+02
0000454   4.0888E+02 -2.9758E+02 -3.6310E+01
0000455   1.6809E+02  2.0953E+00  1.6160E+02
0000456   2.9731E+02 -3.9945E+01 -6.8070E+01
0000457   1.2642E+02 -7.6268E+01 -1.8024E+01
0000458   3.5066E+02  3.2385E+02  2.0677E+02
0000459   1.9672E+02  4.4539E+01 -6.4613E+00
0000460   6.0762E+02 -7.7024E+01 -1.8622E+02
0000461   1.0440E+02 -1.1065E+02  1.6982E+01
0000462   1.5299E+02  8.8816E+01 -1.1525E+02
0000463   3.1293E+02 -2.0174E+02  2.1647E+02
0000464   4.2175E+02  9.0344E+01  2.1924E+02
0000465   3.3220E+02 -1.8436E+02  3.4036E+02
0000466   3.5835E+02  2.0893E+02  2.0270E+02
0000467   3.2263E+02  1.8944E+02 -3.0645E+01
0000468   4.9710E+02  8.8709E+01 -2.8717E+01
0000469   4.3865E+02  3.0821E+01 -1.1213E+02
0000471   1.0862E+02 -3.8082E+00  1.9375E+02
0000472   2.7812E+02 -1.3309E+02  6.0327E+01
0000473   1.6690E+02  2.3689E+02  3.6952E+01
0000474   1.7302E+02  2.1476E+02  1.6175E+02
0000475   6.7450E+01  1.1095E+02  3.8821E+00
0000477   4.3340E+01 -4.4476E+02  3.3569E+02
0000478   1.8008E+02 -1.8329E+02  1.4060E+02
0000479   5.4289E+02  4.5206E+01 -4.7525E+01
0000480   3.0540E+02  7.6146E+01  1.9308E+02
0000481   2.4022E+02  2.9251E+02  1.6597E+02
0000482   2.6225E+02 -1.8274E+02  2.1874E+02
0000483   5.1898E+02  3.5002E+02  3.4275E+02
0000484   2.6476E+02  2.7551E+02  1.6391E+02
0000485   1.6889E+02 -1.0947E+02  2.6053E+01
0000486   2.3016E+02  1.3532E+02 -2.2922E+02
0000487   2.6071E+01 -2.9130E+02  1.3776E+02
0000488   9.8092E+01 -2.1974E+00 -7.9856E+01
0000489   1.5354E+02  4.7076E+00  3.3264E+01
0000490   2.0805E+02 -3.1127E+02 -2.2700E+02
0000491   6.1756E+02 -2.8239E+01 -7.9191E+01
0000492   2.3496E+01  4.0662E+02 -1.5045E+02
0000493   3.3980E+02 -1.3135E+02  9.6140E+01
0000494   3.0428E+02 -1.0338E+02  1.1391E+02
0000495   4.8297E+02 -4.3909E+01 -1.6683E+02
0000496   6.1232E+02 -1.1980E+02  2.6550E+02
0000497   1.2031E+02  9.4157E+01 -1.7782E+02
0000498   1.0148E+02  1.0686E+01 -1.3141E+02
0000499   3.2768E+02  2.6687E+02  1.4994E+02
0000500   3.5421E+02  7.0135E+01  1.5909E+02
