============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000115   3.4726E+02 -2.9287E+02  2.5262E+01
0000117   1.7828E+02  7.4393E+01 -2.3113E+02
0000118   2.1252E+02  1.3337E+02  1.5226E+02
0000119   8.3344E+02  3.2885E+02 -1.8394E+02
0000120   1.4354E+01  7.6700E+01 -1.8132E+02
0000121   2.1822E+02 -1.1876E+02 -3.1680E+01
0000122   3.2268E+02 -4.0084E+01  5.5696E+01
0000123   3.7407E+02 -6.4783E+01  1.7486E+02
0000124   6.0884E+02  2.7071E+02  2.8088E+02
0000125   3.9705E+02  1.9124E+02  2.0290E+02
0000126   2.1407E+02  1.7494E+02  1.3173E+02
0000127   3.0507E+02  8.4525E+01 -2.3106E+02
0000128   5.0672E+02 -6.3767E+01 -2.6430E+01
0000129   5.0116E+02  1.0050E+02 -3.7758E+01
0000130   4.6673E+02 -2.2768E+02  3.3696E+01
0000131   1.8159E+02  1.2962E+02  1.6582E+02
0000132   3.7256E+02  9.0711E+01 -7.1806E+01
0000133   2.0930E+02 -1.9834E+02 -1.3897E+02
0000134   3.9766E+02  2.5162E+02 -3.3879E+02
0000135   1.6530E+02  7.7478E+01 -1.0601E+02
0000136   2.3113E+02 -7.8957E+01  1.4509E+02
0000137   1.9455E+02  1.4568E+02  9.0410E+01
0000138   3.4469E+02 -4.5588E+02  2.5364E+01
0000139   4.0170E+02 -1.6209E+02 -1.7392E+02
0000140   3.6631E+02  3.3476E+01 -8.6696E+01
0000141   3.5697E+01 -2.6019E+02 -2.6796E+02
0000142   3.2063E+02  1.0041E+02  1.5543E+02
0000143   2.5297E+02 -9.1238E+00  2.4869E+02
0000144   2.3643E+02 -4.6319E+01 -1.2416E+02
0000145   4.6208E+02 -2.2778E+01  1.2306E+02
0000146   2.5695E+02  2.2171E+02  1.5529E+02
0000147   4.9215E+02 -1.1314E+02  7.1982E+01
0000148   2.6630E+02 -2.8587E+02 -1.3108E+02
0000150   3.3759E+02  2.1451E+02 -1.1996E+02
0000151   3.6433E+02 -2.2162E+02 -5.9519E+01
0000152   2.6180E+02  8.5354E-01  3.3280E+02
0000153   1.7309E+02 -7.9652E+01  5.6123E+01
0000154   1.8550E+02  2.0031E+00  9.3997E+00
0000155   4.8864E+02  2.4987E+02 -9.0894E-02
0000156   2.0015E+02 -2.9321E+01 -7.7400E+00
0000158   1.7369E+02  2.9069E+01  1.6040E+02
0000159   5.0301E+02 -2.1533E+02 -8.7554E+01
0000160   3.3659E+02  2.7276E+02 -2.6381E+01
0000161   8.3992E+01  3.0813E+02 -8.3413E+01
0000162   1.1777E+02  1.3229E+02  1.0939E+02
0000163   2.4604E+02  2.6927E+02 -2.9807E+02
0000164   1.0200E+02 -2.9777E+02  2.3618E+02
0000165   2.3294E+02 -6.1360E+01  2.1013E+01
0000166   2.2200E+02 -2.3147E+02 -3.8488E+01
0000167   2.1534E+02 -1.1872E+02  8.5626E+01
0000168   4.2674E+02 -7.4385E+01  9.1314E+01
0000169   5.1596E+02 -3.4987E+01 -1.0613E+02
0000170   3.7092E+02  7.1951E+01 -7.5989E+01
0000171   3.2035E+02 -1.6158E+02 -2.6619E+02
0000172   3.7428E+02  3.4204E+02  2.2380E+02
0000173   2.9356E+02 -8.7196E+01  7.5226E+01
0000174   1.4288E+02  7.6204E+01 -6.3899E+01
0000175   3.1468E+02  1.7271E+01  2.4926E+02
0000176   4.7539E+02 -3.9944E+01  1.1925E+02
0000177   2.7930E+02 -3.9447E+00  6.1583E+00
0000178   1.7912E+02  2.7850E+02 -1.8112E+02
0000179   6.2731E+02  1.6906E+00 -3.9075E+02
0000181   4.3969E+02  3.6898E+02 -1.2312E+02
0000182   1.9897E+02 -1.4817E+02  1.0337E+01
0000183   2.5418E+02  1.5593E+01 -3.5418E+02
0000184   1.9288E+02  2.7088E+01 -1.4075E+02
0000185   2.0165E+02  2.1338E+02  4.4042E+01
0000186   2.1482E+02 -1.1845E+02  3.7291E+01
0000187   4.6403E+02  4.9048E+01  7.6324E+00
0000188   2.5888E+01  1.1372E+02  9.6479E+01
0000189   4.1165E+02  3.6499E+02  3.5937E+01
0000190   1.5725E+02 -1.7082E+02  7.0463E+01
0000191   1.7031E+02  7.9695E+01  1.0877E+02
0000192   2.2027E+02 -5.1473E+01  1.6924E+02
0000193   2.7068E+02 -1.9554E+02 -3.8416E+01
0000194   2.1768E+02 -9.9600E+01  2.2302E+01
0000195   1.5596E+02  6.7997E+01 -2.8970E+01
0000196   1.2385E+02 -5.7856E+01 -9.2825E+01
0000197   3.8119E+02 -4.9059E+01 -1.6502E+02
0000198   2.0558E+02  2.0789E+02  1.4263E+02
0000199   2.2621E+02 -2.1249E+02 -3.4573E+02
0000200   2.9202E+02  2.7095E+01  1.0525E+02
0000201   4.4499E+02 -1.7976E+02  6.5273E+01
0000202   2.4967E+02  2.4246E+02  2.1548E+02
0000203   3.8934E+02 -8.9765E+01 -2.4560E+02
0000204   2.5265E+02  2.1862E+01 -2.1666E+01
0000205   2.1496E+02 -1.0583E+02 -2.0797E+02
0000206   3.1517E+02  8.9650E+01  1.6122E+01
0000207   3.9195E+02 -6.3431E+01  1.5635E+02
0000208   5.2389E+02 -6.5386E+01  1.6422E+02
0000209   4.7671E+02  4.3701E+01  5.0779E+01
0000210   6.5100E+02 -1.0116E+02  2.4657E+02
0000211   4.9024E+02 -4.9363E+01 -1.3499E+02
0000212   2.8497E+02 -2.7133E+01 -1.9688E+02
0000213   4.5624E+02  1.4710E+02 -1.4540E+02
0000214   4.2814E+01  6.2800E+01 -2.7973E+02
0000215   1.6371E+01  7.2089E+01 -7.0879E+01
0000216   4.2603E+02 -2.0376E+02  2.9986E+02
0000217   2.8331E+02 -9.4224E+01 -1.4557E+02
0000219   2.4228E+02  4.4389E+01 -3.2803E+02
0000220   5.6125E+01 -7.6581E+01 -4.8568E+01
0000221   1.4468E+02 -1.2577E+02 -1.4349E+02
0000222   3.5074E+01 -1.5347E+02  1.5325E+02
0000223   3.0582E+02 -1.4289E+02 -3.8526E+02
0000224   4.7870E+01 -1.0505E+02 -1.2327E+02
0000225   2.4013E+02 -1.2216E+02 -2.7234E+02
0000226   3.1104E+02 -1.0817E+01 -7.5576E+01
0000227   1.3551E+02 -3.1015E+02  4.0700E+02
0000228   4.5393E+02 -8.8385E+01 -4.7950E+01
0000229   1.1548E+02  2.6261E+02  2.3080E+02
0000230   4.6229E+02  6.8316E+01  4.5857E+01
0000231   1.3869E+02 -3.6030E+02  2.2363E+02
0000232   4.5569E+02 -4.1215E+00  3.9715E+02
0000234   1.5741E+02 -1.6606E+02 -2.2831E+02
0000235   4.5058E+02  1.1826E+02 -1.6323E+02
0000236   5.0488E+02  2.9536E+02  2.9375E+02
0000237   9.5374E+01 -2.4427E+01 -1.3339E+02
0000238   3.7804E+02  3.7779E+01  1.9051E+02
0000239   2.8926E+01 -1.4717E+02 -9.9894E+01
0000240   6.0861E+02  5.0608E+01  8.7988E+01
0000241   5.6983E+02 -1.8917E+02  4.3921E+01
0000242   3.0883E+02  3.0386E+02  1.8039E+02
0000243   4.9587E+02 -1.6196E+02 -3.9291E+01
0000244   1.8398E+02  2.0562E+01  1.6083E+02
0000245   2.6475E+02 -3.0994E+02  2.6722E+01
0000246   3.2979E+02  8.1732E+01  9.3731E+01
0000247   1.8647E+02  2.6643E+01  1.2168E+02
0000248   2.9385E+02 -7.1761E+01  2.8288E+02
0000249   1.4101E+02 -1.2594E+02 -1.8259E+02
0000250   1.8181E+02  4.3964E+01  1.9476E+02
0000251   5.4363E+02 -4.8949E+01  4.9831E+01
0000252   5.8168E+02 -2.9150E+01 -1.6466E+02
0000253   2.9765E+02  1.1881E+02  1.4576E+02
0000254   1.5514E+02 -2.1333E+02  7.0307E+01
0000255   6.4654E+01  4.6925E+01 -6.7644E+00
0000256   3.8040E+02  9.0207E+01  2.6358E+02
0000257   5.9771E+02 -6.7418E+01  3.1404E+02
0000258   4.1574E+02  4.5439E+01 -1.0395E+02
0000259   1.2092E+02  2.8959E+02  9.3786E+01
0000260   2.0861E+02  2.0379E+02  1.1550E+02
0000261   3.7604E+02  4.7316E+01  1.6314E+00
0000262   2.8528E+02  1.1996E+02  3.7060E+01
0000263   2.5940E+02 -2.4167E+01 -1.2551E+02
0000264   3.8579E+02 -1.0932E+02 -4.1450E+01
0000266   5.1331E+02 -2.1568E+02  1.9216E+02
0000267   2.7119E+02 -1.7680E+02  2.5033E+02
0000268   3.6583E+02 -9.3471E-01 -6.7794E+00
0000269   1.5867E+02  2.8314E+01  6.0979E+01
0000270   2.3744E+02  2.7680E+00  1.7238E+02
0000271   4.1028E+02  2.7013E+00 -1.4799E+02
0000272   2.7651E+02 -1.5079E+02  2.2658E+02
0000273   2.6745E+02 -1.4546E+02  1.1630E+02
0000274   3.0378E+02 -6.9170E+01  1.2008E+02
0000275   5.0783E+02  1.3645E+02  7.5545E+01
0000276   3.3231E+02  2.9230E+00 -9.4860E+01
0000277   5.1591E+02 -9.2658E+01 -2.7975E+02
0000278   9.2122E+01  3.0781E+02 -1.0553E+02
0000279   3.1803E+02  1.3911E+02  1.1293E+02
0000280   3.6792E+02 -5.2962E+00  1.8135E+02
0000281   9.7310E+01 -6.4457E+00  2.7330E+02
0000282   4.3473E+02 -7.5733E+01  2.2607E+00
0000283   1.6734E+02  2.2483E+02 -7.6856E+01
0000284   3.1779E+02  5.2815E+01  3.2410E+01
0000285   5.1275E+02 -7.1400E+01  4.2351E+01
0000286   4.0255E+02  8.9200E+01 -6.2766E+01
0000287   3.9970E+02 -5.2075E+01 -5.0923E+00
0000288   5.3446E+02 -8.1055E+01 -1.5551E+02
0000289   2.9902E+02 -1.7377E+02 -1.1261E+02
0000290   2.9910E+02  3.8680E+00  2.7848E+02
0000291   2.0579E+02 -6.4950E+01 -2.7428E+00
0000292   1.6837E+02  2.2566E+02  1.2611E+02
0000293   3.2221E+02  4.2424E+00 -3.2140E+02
0000294   5.7653E+02 -1.8895E+01 -4.1259E+01
0000295   2.9539E+02 -7.1965E+01  9.9441E+01
0000296   3.2476E+02  1.1425E+02  8.6632E+01
0000297   2.0076E+02  1.0949E+02  8.5915E+00
0000298   4.5411E+02 -1.2633E+02 -6.8605E+01
0000299   1.0776E+02  3.3705E+02  6.8163E+00
0000300   3.8241E+02  1.8932E+02 -3.6610E+01
0000301   4.1934E+02 -1.3619E+02  9.8816E+01
0000303   3.0805E+02 -5.4838E+01  1.0422E+02
0000304   4.6970E+02 -2.5608E+02 -2.3612E+02
0000305   3.0611E+02 -2.4241E+02 -6.5373E+01
0000306   1.9989E+02 -1.0062E+02 -2.4807E+02
0000307   4.2198E+02 -2.6877E+02 -1.9085E+02
0000309   3.1563E+02 -3.7189E+02  1.5225E+02
0000310   3.4781E+02 -2.6761E+01 -4.9359E+01
0000311   1.9271E+02 -6.8032E+01  1.9600E+02
0000312   4.3167E+02 -2.5423E+02  2.5215E+02
0000313   4.0735E+02 -3.9047E+01 -1.6683E+02
0000314   3.6287E+01  3.4561E+02  2.4345E+02
0000315   2.2578E+02 -1.3163E+02  3.6849E+02
0000316   3.2726E+02 -1.0388E+02  5.5539E+01
0000317   2.6630E+02 -3.0958E+01  4.5311E+01
0000318   4.2234E+02  1.2309E+02  7.7041E+01
0000319   2.1975E+02 -1.9044E+02 -8.6958E+00
0000320   1.4299E+02 -2.2666E+01 -1.3089E+01
0000321   1.4830E+02  8.7009E+01 -9.7992E+01
0000322   2.2436E+02  6.8372E+01 -6.8105E+01
0000323   8.9789E+01  5.6354E+01  1.6729E+02
0000324   4.6973E+02 -2.4893E+02 -1.7928E+02
0000325   6.3092E+02  3.5762E+01 -6.6862E+01
0000326   5.4429E+02 -5.0457E+01  1.8349E+02
0000327   2.6900E+02  4.7967E+01 -1.1561E+02
0000328   4.6737E+02  5.4795E+01  1.3367E+02
0000329   6.0588E+01 -1.3232E+02 -1.3183E+02
0000330   1.2050E+02 -5.4819E+01 -3.1121E+02
0000331   6.8741E+01  4.2043E+02  2.3604E+02
0000332   2.9340E+02 -2.1354E+02  4.7260E+02
0000333   3.5847E+02 -7.5234E+01  1.1106E+02
0000334   1.4111E+02 -6.3070E+01  1.1770E+02
0000335   5.2370E+02 -5.6197E+01  6.8847E+01
0000336   2.1116E+02 -1.0146E+01  1.1980E+02
0000337   1.9590E+02  9.6824E+01  6.9799E+01
0000338   3.4130E+02  4.9850E+01 -2.1631E+02
0000339   2.1476E+02  7.9583E+00  1.1696E+01
0000340   1.3297E+02  2.4087E+02  1.2712E+02
0000341   3.5719E+02  2.6903E+02  2.2095E+02
0000342   1.8720E+02 -1.3739E+02  2.9949E+01
0000343   2.6935E+02  1.9065E+02  1.0998E+02
0000344   3.2294E+02  2.2391E+02  2.0672E+02
0000345   4.0270E+02  3.8311E+02  1.7063E+02
0000346   1.9900E+02  1.3185E+02 -2.2318E+02
0000348   4.7653E+02 -6.6377E+01  6.6611E+01
0000349   2.4062E+02  7.5123E+01  4.9655E+01
0000350   3.0288E+02 -3.0757E+01  1.7790E+02
0000351   3.2340E+02  2.4701E+02 -2.0560E+02
0000352   1.6910E+02  2.1216E+02  6.4817E+01
0000354   9.8147E+01  1.3056E+02 -2.7756E+02
0000356   4.0161E+02  1.0921E+02 -2.3442E+02
0000357   3.7471E+01  1.5456E+02 -3.6726E+02
0000358   3.6001E+02  3.0688E+02  7.2436E+01
0000359   2.5671E+02 -1.3548E+02  2.5205E+01
0000360   6.1526E+02 -3.4965E+02 -7.9288E+01
0000361   4.8053E+02  7.8381E+01 -9.9174E+01
0000362   1.4765E+02 -2.6826E+02 -1.6872E+01
0000363   3.5871E+02 -2.0725E+02  1.2823E+02
0000364   3.5907E+02 -1.4550E+02 -2.6851E+01
0000365   3.9484E+02  1.0068E+02 -4.7910E+01
0000366   8.4707E+01 -6.6194E+01 -7.1311E+01
0000367   1.7026E+02  2.4994E+02 -8.0140E+00
0000368   4.2965E+02 -2.8239E+01 -1.7355E+01
0000369   1.1185E+02 -1.5639E+02 -2.7088E+02
0000370   2.2297E+02  1.8843E+02  5.7722E+01
0000371   2.4314E+02 -2.1910E+02 -3.3762E+01
0000372   2.7024E+02 -2.4562E+01  6.8349E+01
0000374   3.9030E+02 -8.8196E+01 -1.1825E+02
0000375   3.8821E+02  2.2072E+01  7.4953E+00
0000376   1.6028E+02 -3.3763E+02  1.7374E+02
0000377   4.7823E+02 -1.5823E+02  1.0179E+02
0000378   5.5497E+02  6.8858E+01  1.3662E+02
0000379   4.7141E+02 -1.1059E+02 -2.0410E+01
0000380   4.0391E+02  8.0314E+01 -1.0654E+02
0000381   3.2761E+02 -3.2559E+01 -1.5865E+02
0000382   4.1059E+02  2.5149E+01  4.6338E+01
0000383   5.0290E+02  1.3113E+02 -2.5995E+02
0000384   3.5766E+02  4.0179E+01 -3.6681E+02
0000385   2.9398E+02 -1.1731E+02 -6.2369E+01
0000386   4.9145E+02  3.9568E+01 -2.1386E+01
0000387   4.0033E+02 -2.4168E+02 -2.2305E+02
0000388   2.8894E+02  1.1599E+02 -5.8936E+01
0000389   2.4756E+02 -6.6687E+01 -2.6144E+02
0000390   4.9405E+02  1.8309E+02  1.5968E+02
0000391   2.9915E+02 -1.2141E+02 -9.0235E+01
0000392   5.6658E+02  4.1231E+01 -2.2420E+02
0000393   4.2880E+02  1.4694E+02  2.5767E+02
0000394   7.1200E+02  3.5512E+01  2.5913E+02
0000395   5.9736E+02 -1.6849E+02 -7.7825E+01
0000396   3.1524E+02  3.7721E+01 -1.4814E+01
0000397   4.4970E+02 -2.6028E+01 -4.1124E+01
0000398   3.4563E+02  1.6771E+02  1.8255E+02
0000399   2.1222E+02  1.1517E+02  8.9180E+01
0000400   2.1031E+02 -8.7939E+01 -3.4116E+02
0000401   2.7661E+02  5.8774E+01  2.4974E+02
0000402   1.1118E+02  7.9743E+01  9.9907E+01
0000403   2.9050E+02 -5.3210E+01  1.9349E+02
0000404   2.1964E+02 -3.8818E+02 -2.1565E+02
0000405   2.2149E+02  1.1147E+01  1.4895E+02
0000406   4.1030E+02 -8.3332E+01  1.2662E+02
0000407   3.9281E+02 -4.1632E+02  1.0589E+02
0000408   3.1108E+02 -5.6849E+01  3.7800E+02
0000409   3.6061E+02 -4.7194E+01  2.3319E+02
0000410   4.2683E+02 -1.6657E+02 -2.8944E+02
0000411   5.1453E+02 -8.5512E+01 -1.4113E+02
0000412   4.1132E+02 -1.3355E+02 -1.3773E+02
0000413   1.5936E+02 -3.4100E+02 -9.2000E+01
0000414   3.9836E+02 -2.1875E+01 -1.9456E+02
0000415   1.1734E+02  5.2908E+01 -2.5674E+02
0000416   2.0849E+02  2.3455E+01 -3.7600E+01
0000417   2.1179E+01 -3.9051E+02 -1.1396E+02
0000418   1.6860E+02  2.5566E+02  9.3836E+01
0000419   2.3349E+01 -3.2666E+01 -1.0023E+02
0000420   1.1183E+02  3.8302E+02  3.0578E+02
0000421   2.4971E+02  1.9188E+02  2.9295E+02
0000422   4.2865E+02  5.4925E+01 -1.5458E+01
0000423   3.5814E+02  1.8415E+01 -2.5249E+02
0000424   2.8311E+02 -3.1900E+02  1.8161E+02
0000425   4.6913E+02  3.2881E+01 -1.7207E+02
0000427   3.3743E+02 -2.0440E+02  1.4678E+02
0000428   4.6155E+02 -1.1570E+02 -4.4685E+01
0000429   7.4660E+01 -1.6625E+02  2.3490E+01
0000430   3.5762E+02  1.0694E+02  3.7064E+02
0000431   3.7124E+02 -1.8106E+01 -5.6502E+01
0000432   5.3410E+02  3.7070E+01 -1.9468E+02
0000433   1.0528E+02  6.2651E+00 -8.0007E+01
0000434   4.3468E+02 -3.3622E+01 -9.4086E+01
0000435   2.8407E+02  2.5212E+02 -1.5457E+02
0000436   1.9875E+02  3.1216E+02  1.5747E+01
0000437   6.4565E+02  3.2786E+02 -2.2796E+02
0000438   2.5435E+02  1.4863E+02 -3.7763E+02
0000439   1.9072E+02 -1.4081E+02  4.6646E+01
0000440   3.5972E+02  1.7922E+02 -4.8025E+00
0000441   4.2711E+02 -5.6008E+01 -1.8148E+02
0000442   2.4400E+02 -8.2084E+01 -2.1301E+02
0000445   5.4649E+02 -8.7579E+01 -1.0010E+02
0000446   1.1289E+01  5.5596E+00 -1.7520E+00
0000447   9.8366E+01  7.9923E+01  1.3169E+02
0000448   1.6133E+02  4.1368E+01 -1.6614E+02
0000449   2.6807E+02  3.6788E+02  1.6552E+02
0000450   6.8050E+01 -6.1228E+01  2.6824E+02
0000451   3.5550E+02 -3.0681E+00  9.5136E+01
0000452   6.5795E+02 -1.4849E+02 -7.0141E+01
0000453   5.7579E+02 -6.4809E+00 -4.6146E+01
0000454   1.7749E+02  2.3890E+02 -1.3915E+02
0000455   3.7729E+02  1.0611E+02  2.8210E+01
0000456   2.8933E+02  9.6421E+01  9.3857E+01
0000457   3.2152E+02 -1.3016E+02  1.6540E+02
0000459   9.0257E+01 -9.7457E+00  5.1309E+01
0000460   2.4242E+01  1.3735E+02  9.1794E+01
0000461   1.5367E+02 -1.3642E+01  1.8308E+02
0000463   3.9603E+02  5.2449E+01  1.6577E+02
0000465   3.2352E+01 -1.3275E+02  2.9375E+02
0000466   4.3988E+02 -1.4200E+02 -1.0878E+02
0000467   1.3382E+01  6.4876E+01  1.1015E+02
0000468   5.4186E+02  5.4823E+01  1.6911E+02
0000469   2.9041E+02  8.5489E+01 -7.3460E+01
0000470   3.4796E+02 -1.9757E+02  8.1713E+01
0000471   8.6037E-01 -9.7902E+00 -4.8824E+01
0000472   5.7618E+02  8.7785E+01 -3.0783E+01
0000473   3.2225E+02 -1.3948E+00 -4.1993E+01
0000474   6.9810E+02  3.3714E+02  2.8013E+02
0000475   1.7156E+02  1.9675E+01  1.6550E+02
0000476   2.3177E+02 -3.8493E+02 -1.4174E+02
0000477   3.2604E+02 -2.8778E+02 -5.8791E+01
0000479   3.2223E+02  3.7990E+02  3.6916E+02
0000480   6.1678E+02 -1.2278E+02 -1.2357E+02
0000481   3.0140E+02  3.2025E+01  2.1343E+01
0000482   5.4245E+02 -1.3595E+02  7.8154E+01
0000483   8.8122E+01  7.4746E+01  2.2465E+02
0000484   4.3235E+02 -3.4852E+01  1.0417E+02
0000485   5.6193E+02  7.5545E+01 -6.0235E+01
0000486   5.1889E+02  1.2916E+02 -3.0821E+02
0000487   2.1818E+02  4.4423E+01  1.6343E+02
0000488   6.8961E+02  1.6660E+02 -1.8924E+02
0000489   3.4655E+02  1.5993E+02  3.3018E+02
0000490   9.4376E+01  1.6622E+02  1.1361E+02
0000491   3.3779E+02  1.0655E+02 -9.2761E+01
0000492   6.0240E+02 -1.2877E+02  8.1985E+01
0000493   3.3907E+02 -1.6229E+02 -2.5021E+02
0000494   2.4058E+02  7.0132E+01 -1.6131E+02
0000495   2.2062E+02  1.6981E+02 -1.0564E+02
