============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.6196E+02  4.1676E+01 -2.0079E+01
0000002   1.8311E+02 -3.3314E+01  2.1073E+02
0000004   3.0304E+02  3.7888E+02 -1.9428E+02
0000005   3.8822E+02 -6.9474E+01 -6.0554E+01
0000006   3.3467E+02 -7.8775E+01  3.0574E+02
0000008   5.2387E+02  2.6516E+01  6.5872E+01
0000009   3.9551E+02 -9.0282E+01 -1.8163E+02
0000010   6.7036E+01  2.0654E+01 -2.6377E+02
0000011   6.7414E+02 -1.3994E+02 -1.0003E+01
0000012   9.9177E+01  1.0540E+02  1.7604E+02
0000013   3.6269E+01 -1.6335E+02  1.2899E+02
0000015   3.6399E+02 -4.2169E+02 -3.0412E+01
0000016   3.8936E+02 -3.7887E+02 -1.1844E+01
0000017   2.2569E+02  1.5266E+02  4.8004E+01
0000018   3.7929E+02  1.4307E+02  1.8741E+02
0000019   3.4089E+02 -4.9714E+01  6.1249E+01
0000020   6.2176E+01 -8.6289E+01 -9.5762E+01
0000021   2.9142E+02  2.1853E+02 -3.7766E+02
0000022   1.3065E+02 -2.3020E+02 -3.3734E+01
0000023   1.8737E+02  8.8273E+01 -8.8017E+01
0000024   2.9384E+02  3.1620E+01 -1.1757E+02
0000025   3.3385E+02  2.0668E+02  1.4166E+02
0000026   6.6709E+02  4.4572E+01 -7.4015E+01
0000027   5.8261E+01 -3.1236E+01  7.2011E-01
0000028   1.5124E+01  1.0902E+02 -9.1711E+01
0000029   3.4237E+02 -2.9984E+02  1.1960E+02
0000030   9.0472E+01 -6.8886E+01  8.3792E+01
0000031   4.3696E+02 -9.1293E+01 -1.6402E+02
0000032   4.2971E+02 -7.7724E+01  1.7126E+01
0000033   1.6497E+02 -3.3027E+02 -1.9138E+02
0000034   4.2026E+02  9.8143E+01 -2.8054E+02
0000035   5.1386E+01 -3.8661E+01  1.1373E+02
0000036   4.8228E+02 -2.2869E+02  1.2696E+02
0000037   3.4466E+02 -9.9913E+01 -1.1003E+02
0000038   3.4895E+02  1.8937E+02 -9.0052E+01
0000039   2.9622E+02 -3.0342E+01  1.0398E+01
0000040   1.0314E+02  1.9757E+02 -7.6193E+01
0000041   2.5405E+02 -2.9859E+02  1.1186E+01
0000042   2.4365E+02  3.2112E-01  2.1704E+02
0000043   3.2816E+02 -2.1062E+02 -9.1201E+01
0000045   1.3349E+02 -1.8844E+02  4.1621E+01
0000046   4.4993E+02  3.5401E+02 -4.3103E+01
0000047   4.4910E+02  2.1784E+02  1.3942E+02
0000048   4.6478E+02  7.3678E+01 -3.8812E+01
0000049   3.9648E+02 -3.5461E+00 -5.8762E+01
0000050   1.0434E+02  1.2355E+02 -3.0853E+02
0000051   1.9830E+01  3.9433E+01  1.8010E+02
0000052   2.3446E+02 -1.0969E+02 -1.8387E+02
0000053   7.1619E+02  2.3877E+02  6.7766E+01
0000054   1.9169E+02 -4.3353E+01 -2.7844E+02
0000055   4.2249E+02  2.4020E+02 -2.0160E+02
0000056   5.6546E+02  2.3647E+02 -1.0259E+02
0000057   2.4622E+02 -1.1958E+02  1.3896E+02
0000059   5.5357E+02 -2.7225E+01 -7.4672E+01
0000060   9.9624E+01 -1.7975E+02 -2.3389E+02
0000062   4.7164E+02  1.5415E+02  8.8849E+01
0000063   1.0642E+02  1.7397E+02  8.4841E+01
0000064   3.6692E+02  1.8380E+02 -7.0700E+01
0000065   2.6802E+02 -1.0437E+02 -1.0401E+02
0000066   4.4773E+02  1.3316E+02 -1.0168E+02
0000067   1.7853E+02  1.9662E+02 -6.3493E+01
0000068   2.8344E+02 -9.1597E+01 -1.0863E+02
0000069   3.5340E+02  1.7029E+02 -8.9839E+01
0000070   3.8316E+02 -1.8496E+02 -2.7834E+01
0000071   2.4524E+02 -3.7588E+02  5.6157E+01
0000072   1.2421E+02  1.1611E+02 -9.9873E+01
0000073   3.9104E+02  1.9685E+02  4.5374E+01
0000074   2.0029E+02 -1.5079E+02 -4.0789E+02
0000075   8.4375E+01 -3.4265E+01 -4.5660E+01
0000076   2.9032E+02 -2.3991E+02  8.0960E+00
0000077   3.6519E+02 -9.1211E+01  1.2219E+02
0000078   3.7327E+02 -2.9238E+01 -1.1759E+02
0000079   1.6266E+02 -7.9150E+00 -2.2518E+02
0000080   9.0341E+01  8.2193E+01 -1.4551E+00
0000081   3.8475E+02  7.5683E+01 -3.8320E+01
0000082   3.6221E+02 -2.1356E+02 -2.0169E+02
0000083   4.5731E+02 -2.7691E+02  7.8087E+01
0000084   6.2550E+02  2.7306E+01  1.9516E+01
0000085   2.9679E+02 -9.6637E+01 -4.3673E+01
0000086   4.3776E+02  2.7875E+02 -1.6689E+02
0000087   4.7529E+02 -3.0607E+02  2.0171E+02
0000088   2.4548E+02 -2.8316E+01 -2.7940E+00
0000089   3.7994E+02 -1.6877E+02 -2.8654E+02
0000090   2.0820E+02  1.7543E+02  1.5438E+02
0000091   3.7578E+02 -9.8097E+01  2.1493E+01
0000092   4.0636E+02  1.1919E+02 -4.0695E+02
0000093   3.0091E+02 -2.5710E+02 -3.0800E+01
0000094   1.1566E+02  7.4238E+01  1.5367E+02
0000095   2.2443E+02 -2.8842E+02 -9.2356E+01
0000096   2.6859E+02 -6.2857E+01  9.8089E+00
0000097   3.9848E+02  1.2042E+02  3.8164E+02
0000098   1.9866E+02  4.6978E+02 -3.8627E+01
0000099   1.4699E+02  4.6235E+01  1.6506E+02
0000100   3.2322E+02  2.4174E+02 -1.6199E+02
0000101   7.0641E+01 -3.5729E+02 -3.8366E+01
0000102   1.1932E+02  7.0834E+01  1.1034E+02
0000104   3.3151E+02  9.2329E+01  7.1259E+01
0000105   1.3784E+02  2.1054E+02  2.5780E+02
0000106   3.0785E+02  3.2735E+02  1.1602E+02
0000107   4.2436E+02  3.5091E+01  1.0913E+02
0000108   3.7963E+02  4.0477E+01 -2.7788E+02
0000109   3.8522E+02 -1.3125E+02 -2.5514E+00
0000110   2.0187E+02 -2.6920E+02 -3.3744E+01
0000111   6.5299E+01 -1.8700E+02  1.8070E+01
0000112   4.9384E+02  4.5564E+01 -1.4329E+02
0000113   4.0522E+02 -2.1332E+02 -8.9092E+01
