============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000119   3.7630E+02  4.2282E+01  2.5501E+02
0000120   1.0117E+02  3.8573E+01  1.2541E+01
0000121   1.2555E+02  6.0311E+01  1.6854E+02
0000122   1.8060E+02  9.4398E+01 -8.9922E+01
0000123   3.1855E+02  7.2896E+01 -1.7537E+01
0000124   1.1801E+02  2.0408E+01  1.1686E+02
0000126   2.9984E+02  2.5825E+02  2.2125E+02
0000127   2.9625E+01 -4.6713E+01 -3.8197E+01
0000128   5.4743E+02 -3.3154E+02 -3.0393E+01
0000129   1.9802E+02 -6.3166E+01 -1.4314E+02
0000130   3.6204E+02  1.1087E+02 -1.9663E+01
0000131   2.7724E+02 -2.1464E+02 -2.0675E+02
0000132   4.1775E+02 -7.8674E+01  1.9055E+02
0000133   1.0823E+02  1.6724E+02 -3.8745E+02
0000134   9.8427E+00  1.3363E+02  2.4559E+02
0000135   1.9394E+02 -1.9434E+01  1.4935E+02
0000136   1.5214E+02  1.1697E+02  8.5853E+01
0000137   2.9494E+02 -8.2845E+00  1.8257E+02
0000138   5.3557E+02 -1.5400E+02  2.3250E+02
0000139   4.4375E+02 -6.9630E+01  1.0710E+01
0000140   2.7389E+01  2.0528E+02  1.4466E+02
0000142   2.6797E+02 -4.5879E-01 -1.3345E+02
0000143   3.9801E+02 -4.8474E+01 -3.5212E+01
0000144   1.4609E+02 -5.3463E+01  8.7615E+01
0000145   4.3096E+02 -1.3192E+02 -9.9234E+01
0000146   3.7694E+02  3.7885E+02  1.6011E+02
0000147   2.8817E+02 -2.4007E+02 -1.6557E+02
0000148   2.0715E+02 -2.6602E+02  1.2616E+02
0000149   3.5506E+02  3.8670E+01  8.4657E+01
0000150   2.4888E+02 -2.2859E+02  1.8358E+02
0000151   5.0234E+01  2.5409E+01  1.2153E+02
0000152   3.8779E+02  1.6416E+02 -5.3271E+01
0000153   3.7518E+02  5.2804E+01 -1.8334E+02
0000154   4.7658E+02 -1.6939E+02 -7.3352E+01
0000155   2.4487E+02 -8.2998E+00  3.2476E+01
0000156   2.8717E+02  1.8436E+02  1.2961E+02
0000157   9.1886E+01  2.6264E+02  2.8649E+01
0000158   1.9841E+02  1.9656E+02 -2.8167E+01
0000159   1.5324E+02  1.6467E+01 -1.8747E+02
0000160   3.3534E+02  3.2635E+01 -2.7326E+02
0000161   1.4093E+02  1.3556E+01 -3.2830E+01
0000162   3.3762E+02 -2.3799E+02  2.7877E+02
0000163   7.2979E+01  1.6114E+02  3.0739E+01
0000164   3.5508E+02  7.9207E+01  1.0882E+01
0000165   2.8634E+02  1.5784E+02 -3.5034E+01
0000166   5.1263E+02  1.1750E+01  6.2120E+01
0000167   2.6855E+02  4.8459E+02  1.4874E+02
0000168   2.8948E+02  1.2978E+01  7.6483E+00
0000169   1.5274E+02 -8.7365E+01  3.2479E+01
0000170   1.2275E+02  2.5258E+01  7.9889E+01
0000171   5.4080E+02  1.4769E+02 -2.3032E+02
0000173   2.2834E+02  1.0299E+01 -2.5120E+02
0000174   5.1738E+02  1.6307E+02  2.0499E+01
0000175   2.1936E+02  2.1394E+02 -2.5664E+01
0000176   3.0438E+02 -6.6535E+01  7.8568E+01
0000177   2.5394E+02  3.9480E+02  8.1597E+01
0000178   2.2719E+02  5.2884E+01 -2.0633E+02
0000179   1.8803E+02  1.4530E+02 -1.4492E+02
0000180   4.9820E+02 -7.8955E+01  2.3105E+02
0000181   3.4610E+02  4.9819E+01  1.1289E+02
0000182   3.6406E+02  6.7621E+01  2.2810E+02
0000183   5.9377E+02 -1.6196E+02  3.1932E+01
0000184   3.9932E+02  4.4071E+01  1.7506E+02
0000185   1.0302E+02  2.3979E+02  3.2072E+02
0000186   2.1629E+02  1.9032E+02  3.8228E+02
0000187   9.4188E+01 -5.7623E+01 -2.4126E+01
0000188   2.6936E+02  3.2235E+02 -1.9292E+02
0000189   3.7920E+02  6.8545E+01 -3.4750E+02
0000190   2.7949E+02  8.0765E+01 -3.0152E+02
0000191   2.0465E+02 -1.0749E+02  8.7736E+01
0000192   2.4838E+02  2.4486E+02  1.5758E+02
0000193   2.0277E+02  1.0342E+02  3.8262E+01
0000195   5.4302E+02  2.2804E+02  1.2467E+02
0000196   1.7552E+02 -2.2458E+02 -1.3050E+02
0000197   3.1222E+02 -1.5937E+02 -2.4623E+02
0000199   1.7838E+02  1.4905E+02 -2.6321E+01
0000200   2.9063E+02  1.6701E+01  3.2407E+02
0000201   3.4571E+02  8.2083E+01 -1.4529E+02
0000202   1.3562E+02 -1.5393E+02  8.0450E+00
0000203   1.0033E+02 -2.4667E+02  1.1174E+02
0000204   2.4127E+02 -7.6438E+01 -5.8534E+01
0000205   4.9187E+02 -5.3658E+00 -2.1421E+02
0000206   5.4219E+02  1.5605E+02 -3.4841E+00
0000207   2.2447E+02  5.5529E+01  3.5802E+01
0000208   3.8684E+02  1.4480E+02  1.7873E+02
0000209   1.5336E+02 -5.9045E+01 -7.5563E+01
0000210   2.2789E+02 -2.5173E+02 -9.8418E+01
0000211   4.6583E+02  1.2226E+02 -2.0658E+01
0000212   7.0931E+02 -1.8647E+02 -7.4135E+01
0000213   1.4434E+01 -1.5640E+02 -1.5258E+02
0000214   4.7045E+02 -2.8406E+02  1.3381E+02
0000215   3.5530E+02 -2.8223E+01  9.4947E+00
0000216   9.0159E+01 -5.0416E+01 -8.8771E+01
0000217   1.4144E+02  7.1691E+01  2.2588E+02
0000218   1.7248E+02 -1.4346E+02  1.3856E+02
0000219   4.2875E+02  1.3959E+02  6.0196E+02
0000220   3.2761E+02 -1.7232E+02 -3.8829E+00
0000221   2.1563E+02  4.9163E+01 -4.2713E+00
0000222   2.6142E+02  4.1793E+01 -1.7294E+02
0000223   1.7572E+02 -9.9504E+01  3.3664E+02
0000224   5.7803E+02  2.0181E+02 -1.1255E+00
0000225   1.3206E+02 -5.7339E+01 -9.7191E+00
0000226   1.2914E+02 -1.2689E+02  1.5336E+02
0000227   8.7652E+02 -1.0247E+02 -6.0163E+01
0000228   1.6322E+02  8.9282E+01  2.2385E+02
0000229   1.5794E+02  9.2580E+01 -3.0871E+00
0000230   6.1554E+02  1.1202E+02  1.9509E+02
0000231   3.2861E+02  1.4590E+01  6.6336E+01
0000232   2.5905E+02 -1.3889E+02  2.4195E+02
0000233   4.9822E+02  7.4524E+01  2.7215E+02
0000234   5.2000E+02  1.7689E+02 -9.5454E+01
0000235   7.3871E+01  1.2483E+02  5.2864E+01
0000236   2.5580E+02 -1.5188E+02  2.2891E+01
0000237   8.4874E+01 -5.5744E+00  6.9057E+00
0000238   1.5690E+02  1.7422E+01  4.5307E+02
0000239   6.0337E+01 -6.9820E+01  2.7204E+02
0000240   1.4291E+02 -8.9202E+01 -2.5471E+02
0000241   4.9723E+02 -2.0448E+02  1.5996E+02
0000242   1.6494E+02 -7.2810E+01 -1.9102E+02
0000243   3.1887E+02  2.2214E+02  2.7283E+02
0000245   3.1290E+02 -3.3357E+02  2.9590E+02
0000246   4.2606E+02 -1.0603E+02 -2.0246E+02
0000247   4.8600E+01 -9.7696E+01  3.1488E+02
0000248   3.1673E+02  1.6502E+02 -1.3196E+02
0000249   5.5198E+02 -5.9836E+01  2.2243E+02
0000250   2.7566E+02 -1.2943E+02 -7.0663E+01
0000251   4.0642E+02 -2.8788E+02  2.2630E+02
0000252   3.6128E+02 -2.8510E+01 -1.4363E+02
0000253   5.2646E+02  1.4182E+02  3.5027E+02
0000254   1.6566E+02 -3.4370E+01  2.0560E+02
0000255   5.2849E+02 -9.5441E+01  1.2248E+02
0000256   4.6004E+02  3.8775E+02 -2.5234E+02
0000257   2.8956E+02 -1.3134E+02  3.5911E+01
0000258   2.8602E+02  5.6319E+00  3.9207E+02
0000259   4.3486E+02  9.4789E+01  2.9490E+01
0000260   4.9249E+02  3.6449E+02  2.5101E+02
0000261   3.4078E+02  1.9702E+02  4.5363E+02
0000262   6.4277E+02 -2.7347E+02 -4.6444E+01
0000263   2.0572E+02 -3.1147E+01  2.5504E+02
0000264   2.2164E+02  8.7380E+01 -1.7807E+02
0000265   1.4338E+02  2.2479E+02  1.9894E+02
0000266   3.0512E+02 -1.0900E+02  1.5013E+02
0000267   2.6796E+02 -6.7004E+01  8.3994E+01
0000268   2.3007E+02  8.0868E+00  1.2556E+02
0000269   5.3179E+01  3.9485E+02 -3.2768E+02
0000270   3.3553E+02  2.0940E+02  3.5616E+01
0000271   2.9669E+02 -6.8501E+01  3.0254E+01
0000273   2.0748E+02 -5.1612E+00 -1.2144E+02
0000274   2.6252E+02  1.7374E+02  3.4251E+02
0000276   3.5780E+02 -1.3964E+02  7.1069E+01
0000277   5.1422E+02 -2.8626E+02 -2.1506E+02
0000278   4.0368E+02 -1.4589E+02 -3.0574E+01
0000280   4.3613E+02  3.9264E+01  6.9805E+01
0000281   3.4645E+02 -2.5155E+02  7.9251E+01
0000282   2.2393E+02  2.2579E+01 -1.7985E+01
0000283   2.2548E+02 -2.0906E+02 -3.3899E+02
0000284   2.0693E+02 -2.6282E+01 -1.0231E+02
0000286   1.1183E+02 -1.1467E+01 -9.1586E+01
0000287   4.3939E+02 -3.1029E+02 -5.6095E+00
0000288   2.2491E+02  1.1667E+02 -4.3401E+01
0000289   1.2596E+02 -4.4240E+01 -1.1818E+02
0000290   2.7343E+02 -4.0944E+01 -1.0606E+02
0000291   4.1049E+02  1.2693E+01  9.7414E+01
0000292   1.5408E+02  1.3652E+02  7.8692E+01
0000293   2.6156E+02  8.4153E+00 -2.0338E+02
0000294   3.8140E+02 -2.5430E+01  7.8084E+01
0000295   2.9329E+02 -2.6945E+02 -4.7998E+01
0000296   1.9278E+02  4.0052E+01  3.5769E+01
0000297   5.9468E+02 -2.3495E+01  1.2743E+02
0000298   8.6795E+01 -1.4028E+02 -3.5166E+01
0000299   3.9523E+02  1.3617E+02  1.6401E+02
0000300   3.3364E+02  4.6988E+01 -9.1007E+01
0000301   4.0358E+02 -1.0188E+02  3.6102E+01
0000302   7.8673E+01  1.5824E+02 -1.8483E+02
0000303   1.3018E+02  1.6480E+02  1.0634E+02
0000304   3.7138E+02 -3.9887E+01  2.5405E+02
0000305   3.6029E+02 -1.0056E+02  1.3608E+01
0000306   1.5091E+01 -5.9371E+01 -9.2190E+00
0000307   2.7645E+02  9.3426E+00  5.1018E+02
0000308   1.3891E+02 -2.9973E+00  1.3251E+02
0000309   3.3922E+02  1.7358E+02 -3.3468E+01
0000310   4.2314E+02 -4.4975E+01  9.2988E+01
0000311   3.4164E+02  1.2745E+02 -3.0236E+02
0000312   5.0738E+02 -1.8114E+02  7.8052E+01
0000313   4.1046E+02 -4.0127E+01  1.7313E+02
0000314   1.3794E+02  1.2090E+02 -2.6516E+00
0000315   1.6700E+02 -2.4278E+02 -2.7425E+02
0000316   3.1425E+02 -3.1162E+02  1.6605E+02
0000318   4.3711E+02 -3.6566E+01  8.8631E+01
0000320   4.3507E+02  9.2711E+01  9.2661E+01
0000321   1.6130E+02 -6.6419E+01  2.7291E+02
0000322   4.3118E+02 -6.7077E+01 -3.7511E+01
0000323   4.3890E+02  2.7878E+01 -1.3561E+02
0000324   3.6941E+02  1.0342E+02 -3.7476E+02
0000325   4.7011E+02  7.6799E+01 -3.1014E+02
0000326   4.1891E+02 -2.7736E+02  5.4753E+01
0000327   1.9208E+02 -1.3870E+02 -5.6179E+01
0000328   3.3431E+02 -6.2536E+01  1.9297E+02
0000329   6.6147E+02 -3.8200E+01 -7.4554E+01
0000330   2.0099E+02 -4.1805E+02  1.9238E+02
0000331   3.9231E+02 -9.3584E+00 -5.6247E+01
0000332   3.4997E+02 -4.6582E+02 -4.2499E+01
0000333   3.4422E+02 -5.9151E+01 -8.1729E+00
0000334   6.0591E+02  2.1984E+01 -3.4014E+02
0000335   3.4391E+02 -8.3636E+01  1.1246E+02
0000336   3.2678E+02 -3.9319E+01  1.2373E+01
0000337   2.0188E+02 -3.3568E+02  8.2949E+01
0000338   4.2698E+02 -1.2387E+02  2.2996E+02
0000339   1.9171E+02 -1.5057E+02 -3.0489E+02
0000340   3.1128E+02 -1.2432E+02 -2.5767E+02
0000341   5.7486E+02 -2.5749E+02  2.5259E+01
0000342   2.6066E+02 -2.0039E+02  4.1905E+02
0000343   2.2445E+02 -2.4559E+01 -8.7259E+00
0000344   5.1529E+02 -9.3645E+01 -2.8990E+02
0000345   5.6929E+02  1.8269E+02 -1.0327E+01
0000346   5.8829E+02  2.6475E+02  3.2021E+01
0000347   2.4126E+02  1.1880E+02 -1.8271E+01
0000348   2.2400E+02 -5.2563E+01 -1.3216E+01
0000349   4.0602E+02 -2.3893E+02  2.9311E+02
0000350   2.4643E+01 -3.3831E+00 -2.4340E+01
0000351   1.8525E+02 -1.7779E+02  6.9253E+01
0000352   3.1433E+02 -1.2486E+02  3.4352E+01
0000354   3.3035E+02  5.7568E+00 -7.5684E+01
0000355   2.3459E+02 -5.8505E+01 -7.6795E+01
0000356   2.2192E+02 -2.5656E+02 -2.9854E+02
0000357   1.1442E+01 -9.5079E+01  9.7193E+01
0000358   3.7187E+02 -1.9793E+01  3.5850E+02
0000359   4.6785E+02  2.3324E+01 -1.5023E+02
0000360   4.5565E+02  2.0924E+02  5.0031E+01
0000361   3.0223E+02  1.8715E+02  1.0315E+02
0000362   1.1025E+02  1.9189E+01 -1.8616E+02
0000363   2.3458E+02 -1.8709E+02 -2.5662E+02
0000364   2.0180E+02  2.7134E+01  7.2705E+01
0000365   4.6297E+02 -1.3397E+02 -9.2073E+01
0000366   3.5723E+02 -8.4225E+01  1.0676E+02
0000367   6.0852E+02  6.0075E+00  1.2451E+00
0000368   3.1872E+02 -4.9788E+01 -1.9912E+02
0000369   1.9158E+02  1.9972E+02 -2.8716E+01
0000370   1.7857E+02  5.0216E+01 -3.4893E+02
0000371   2.6903E+02  3.5650E+01  1.6990E+02
0000372   2.4856E+02 -1.0619E+02  6.4582E+01
0000373   4.1705E+02  1.3077E+02  3.1938E+02
0000374   3.6380E+02  5.3956E+01  9.3873E+01
0000375   3.2639E+02 -2.7875E+01  9.4689E+00
0000377   1.9406E+02 -3.0754E+02  1.3864E+01
0000378   1.9545E+01 -6.2788E+01 -3.6568E+02
0000379   1.2445E+02  4.9910E+01  2.0291E+02
0000380   2.7597E+02 -3.2087E+02 -1.4970E+02
0000381   4.8614E+02 -1.6496E+02 -1.9358E+02
0000382   1.0851E+02  2.2770E+02 -3.4383E+02
0000383   1.8645E+02 -1.4540E+02  1.2530E+02
0000384   1.9384E+02  6.5146E+00  2.1898E+02
0000385   1.0233E+02  2.1360E+00  2.8129E+02
0000386   4.9701E+02  7.1574E+01 -7.1211E+01
0000387   2.1736E+02 -2.2226E+02 -2.2524E+01
0000388   2.8445E+02 -1.3448E+02 -4.2690E+00
0000389   2.5395E+02 -1.5194E+02 -2.0733E+01
0000390   1.7321E+02 -2.9468E+02  1.9973E+02
0000391   2.4140E+02  4.0771E+02 -1.9118E+01
0000392   3.7325E+02 -2.7135E+02  3.7821E+02
0000393   3.0810E+02 -1.5597E+02 -2.0061E+02
0000394   6.5350E+02 -4.7058E+01 -1.1138E+02
0000395   3.6452E+02  1.6044E+01 -1.5109E+02
0000396   6.0826E+02  1.6999E+02  1.3496E+02
0000397   2.7728E+02 -1.7034E+01 -8.9377E+01
0000398   3.9599E+02 -3.0421E+02  3.8468E+01
0000399   3.5676E+02  3.7004E+01 -9.8772E+01
0000400   2.8602E+02 -3.1334E+02  2.3625E+02
0000401   3.7774E+02  1.0007E+02  3.0032E+01
0000402   6.2369E+02  1.3775E+02 -1.6638E+02
0000403   4.8859E+02  3.0298E+01  1.5119E+01
0000404   2.1864E+02 -1.2957E+02  2.6586E+02
0000405   3.8984E+01 -3.9750E+02  5.4014E+01
0000406   1.4654E+02  5.9874E+01  1.0005E+02
0000408   3.5403E+02  5.7520E+01 -2.2627E+02
0000409   2.9535E+02 -4.9344E+01  5.0079E+01
0000410   4.0695E+02 -1.3701E+02  6.8532E+01
0000411   2.6866E+02 -3.7018E+02  1.0834E+02
0000412   6.1007E+02 -2.9244E+02  2.3365E+02
0000413   5.2319E+02  1.7252E+02 -1.3660E+02
0000414   5.9238E+01 -1.3378E+02  2.0848E+02
0000415   2.8982E+02 -1.1476E+02 -8.3206E+01
0000416   3.5633E+02 -8.2638E+01 -9.3685E+01
0000417   3.2058E+02 -1.1048E+02  8.3806E+01
0000418   1.5339E+02 -2.1099E+02 -2.2261E+02
0000419   4.7266E+02  1.9333E+02 -1.2211E+02
0000420   2.9791E+02  5.1123E+01 -9.3323E+01
0000421   3.2196E+02  3.7679E+01 -2.5262E+02
0000422   3.3577E+02  7.0895E+01 -2.2026E+02
0000423   2.0113E+02 -1.2786E+02  1.8271E+02
0000424   5.2699E+02  4.3001E+01 -1.4457E+02
0000425   3.8776E+02 -2.6656E+02 -4.6973E+01
0000426   3.1849E+02 -2.2856E+01  1.9976E+02
0000427   3.9295E+02  3.7202E+01 -1.4368E+02
0000428   2.4471E+02 -6.1155E+01  4.7809E+01
0000429   2.4082E+02 -6.0060E+01 -3.8392E+00
0000430   5.1061E+02 -1.6392E+02  7.1235E+01
0000431   2.0068E+02 -6.2946E+00 -3.7552E+02
0000434   1.7004E+02  1.3307E+02 -5.2284E+01
0000436   1.5429E+02  1.2454E+02  1.7423E+01
0000437   3.2628E+02 -3.5388E+02 -6.5686E+00
0000438   1.5479E+02 -8.6619E+00  9.6567E+01
0000439   1.2341E+02  3.3849E+02 -2.0113E+02
0000440   4.9247E+02  4.5591E+01  4.1685E+01
0000441   2.5581E+02 -3.6108E+01 -8.8192E+01
0000442   3.1474E+02  4.2674E+00  3.8356E+02
0000443   2.1464E+02  8.3883E+01  3.4088E+01
0000444   1.3785E+02 -9.9630E+01 -6.6404E+01
0000445   3.6878E+02  5.8016E+01 -2.6391E+01
0000446   3.2056E+02 -1.9807E+02  1.7796E+02
0000447   2.8218E+02 -3.2379E+02  3.9284E+01
0000448   3.1234E+02 -8.9765E+00 -1.6751E+02
0000449   7.3294E+01 -1.0867E+02  3.5134E+02
0000450   1.7101E+02 -5.6391E+01  1.4789E+02
0000451   2.5709E+02  1.3962E+02  1.8998E+02
0000452   3.5714E+01 -3.3765E+01 -9.1565E+01
0000453   3.3659E+02 -9.3890E+00  3.8110E+02
0000454   1.6465E+02 -8.3954E+01  1.7464E+02
0000455   4.9523E+02 -5.6664E+01  1.7364E+02
0000456   1.2981E+02 -1.4116E+02 -4.7957E+01
0000457   6.6197E+01  4.8418E+01  1.4446E+02
0000458   3.8001E+02 -9.6180E+01 -2.3379E+02
0000459   3.9778E+02  2.1843E+01 -2.2075E+01
0000460   7.0312E+01  1.1119E+01  6.0287E+01
0000461   1.8717E+02 -2.3274E+02 -3.8903E-01
0000462   3.2371E+02 -3.4291E+01 -2.0635E+02
0000463   4.6524E+02 -4.1379E+01 -1.2296E+02
0000464   1.7106E+02  9.4257E+01  1.4548E+02
0000465   3.5344E+02 -3.2876E+02 -2.7803E+02
0000466   2.0062E+02 -2.3920E+02 -2.9781E+02
0000467   1.9632E+02 -4.1573E+01  1.0385E+01
0000468   4.0288E+02 -1.7115E+02 -8.1597E+01
0000469   5.4323E+02  2.0575E+02 -9.2765E+00
0000470   2.8280E+02  9.6779E+01 -2.4353E+02
0000472   3.8071E+02 -2.6217E+01 -9.2493E+01
0000473   5.1203E+02  4.5472E+02  1.2306E+02
0000474   1.0505E+02  5.9159E+01 -1.3019E+02
0000475   1.6405E+02 -1.9066E+02  1.3269E+02
0000476   1.4982E+02 -2.0083E+01 -3.9782E+01
0000477   4.1364E+02 -4.5619E+01 -1.6011E+02
0000478   1.7505E+02 -1.1723E+02  4.7167E+01
0000479   5.9774E+02 -4.0562E+01  1.7741E+02
0000480   3.5016E+02  3.5635E+02 -1.2105E+02
0000481   2.2558E+01 -1.0471E+02 -1.7704E+02
0000482   6.3482E+02  8.0011E+01 -1.3444E+02
0000483   2.8588E+02 -1.5218E+02 -1.9213E+02
0000484   2.5815E+02  6.8075E+01  1.0125E+02
0000485   1.1585E+02  4.4071E+02 -1.5564E+01
0000486   3.5766E+02  1.7609E+02  7.4288E+01
0000487   4.1680E+02 -1.5640E+02  1.8851E+02
0000488   3.4188E+02 -4.9171E+01 -8.3450E+01
0000489   2.1709E+02  2.5203E+02  3.5724E+01
0000490   4.6549E+01 -4.7356E+01 -3.5847E+00
0000491   1.6329E+02  3.1161E+02 -9.5273E+00
0000493   6.7980E+02  1.0077E+01 -3.9231E+01
0000495   1.7368E+02 -1.7972E+01  5.7522E+01
0000496   2.7085E+02  3.3644E+02 -5.8344E+01
0000497   5.9882E+02 -2.7817E+01  5.5142E+01
0000498   5.3533E+01  4.0656E+01  8.6350E+01
0000499   4.7106E+02  2.5776E+01  1.9678E+02
0000500   4.7611E+02 -2.0917E+01  1.7886E+02
0000501   4.0815E+02 -2.2702E+02  7.3057E+01
