============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000114   4.0507E+02 -2.7837E+02 -3.0883E+02
0000115   4.5261E+02 -1.7015E+02  5.1686E+00
0000116   4.6333E+02  1.4757E+00 -1.5427E+02
0000117   1.8112E+02 -9.2141E+01  2.6962E+02
0000118   1.9154E+02 -1.1540E+02 -6.6206E+01
0000119   2.5472E+02 -2.1723E+02 -3.2328E+01
0000120   5.5534E+02  5.8526E+01 -1.6449E+02
0000121   5.3938E+01  1.3328E+02 -1.5338E+02
0000122   3.1008E+02 -8.6962E+01  2.0470E+02
0000124   3.2695E+02 -8.1179E+01  2.7914E+02
0000126   2.9161E+02 -1.0392E+02 -5.3991E+01
0000127   1.8018E+02 -1.2324E+02 -5.5039E+01
0000128   5.2620E+02  4.0452E+02  1.6574E+01
0000129   4.9482E+02 -2.9349E+01 -5.8035E+01
0000130   8.7956E+01 -1.6490E+02 -2.3636E+02
0000132   3.9656E+02 -4.6098E+02  1.1668E+02
0000133   4.3121E+02  6.0439E+00 -7.8106E+01
0000134   3.4005E+02  7.5081E+01  5.9752E+01
0000135   4.4034E+02 -2.0320E+02 -8.5683E+01
0000136   3.7936E+02 -2.8175E+02 -2.2370E+02
0000137   3.8573E+02 -8.8170E+01  5.1671E+01
0000138   2.0586E+02 -3.7045E+01 -1.3973E+02
0000139   1.3824E+02 -2.5285E+02  2.8029E+02
0000140   5.1088E+02  9.2073E+01  3.6061E+02
0000142   2.4547E+02 -2.8705E+02  2.2468E+02
0000143   3.9082E+02  7.4067E+01  3.7412E+02
0000144   4.9123E+02  1.8684E+01 -1.1832E+02
0000145   1.2550E+01 -1.5704E+02  1.1064E+01
0000146   4.7027E+02  2.4807E+01  9.0994E+01
0000147   3.5505E+02 -1.0461E+02 -1.9520E+01
0000148   1.0967E+02 -1.1077E+02 -5.8786E+01
0000149   3.0573E+02  2.1824E+02  1.5530E+02
0000150   1.8745E+02  4.3414E+01  5.5859E+01
0000151   2.7005E+02 -7.5780E+00 -1.4753E+02
0000152   2.4811E+02 -5.0379E+01  2.4024E+01
0000153   2.3795E+02 -1.8767E+01  3.4523E+01
0000154   4.2501E+02  2.3398E+02  3.6378E+01
0000155   2.0347E+02 -1.6379E+01  4.7097E+00
0000157   5.6875E+02  6.8071E+01  3.7069E+00
0000158   2.9964E+02  1.1838E+02  1.7097E+02
0000159   3.3791E+02 -2.6645E+02  4.7112E+02
0000160   5.8003E+02 -2.4036E+01 -3.1142E+01
0000161   5.8797E+02 -4.2218E+02  1.3462E+02
0000162   3.4537E+02 -5.2515E+01 -2.1274E+02
0000163   6.6010E+02  2.3400E+02 -1.7491E+02
0000164   1.0249E+02 -2.6417E+00  9.7995E+01
0000165   1.4410E+02  5.8574E+01 -1.1012E+01
0000166   2.4518E+02  5.6654E+01 -1.2959E+02
0000167   5.5185E+02  2.6723E+02  2.7626E+01
0000168   2.2010E+02 -2.3686E+01 -1.4169E+02
0000169   5.9316E+02 -2.4088E+01 -4.0384E+02
0000170   4.0419E+02  6.4090E+01 -1.3986E+01
0000171   3.3270E+02  1.6739E+02 -6.1109E+01
0000172   1.5649E+02  5.8295E+01 -1.8977E+02
0000173   5.7518E+02 -1.8735E+01 -1.7522E+02
0000174   4.1300E+02 -1.4330E+02  1.0063E+02
0000175   3.0749E+02 -1.5795E+02 -2.1146E+01
0000176   3.3885E+02  5.7595E+01  1.2262E+02
0000177   3.6118E+02 -6.1929E+01  1.8181E+02
0000178   4.0669E+02  1.7295E+02 -1.5934E+02
0000180   3.2614E+02  6.6738E+01  2.6788E+01
0000181   8.9947E+01 -7.5555E+01 -1.1395E+02
0000183   4.1733E+02  1.2658E+02 -3.4742E+01
0000184   4.8191E+02  2.4078E+02  2.6984E+02
0000185   2.8853E+02  8.4387E+01 -9.6560E+01
0000186   3.7678E+02  2.1655E+01  2.8131E+01
0000187   4.0432E+02 -3.0717E+01 -3.1376E+02
0000188   6.6133E+02  4.8379E+01  2.5738E+02
0000189   4.9677E+02  3.5333E+01  2.1296E+02
0000190   1.6622E+02  1.2909E+02  1.1226E+02
0000191   7.5976E+01 -4.1856E+01 -2.4723E+01
0000192   3.5523E+02 -2.8207E+02  5.6377E+01
0000193   9.7647E+01  1.8608E+02 -3.5524E+02
0000194   3.4472E+02 -1.0461E+02  3.5620E+01
0000195   1.9934E+02  1.1698E+02  1.8651E+02
0000196   2.3526E+02  9.5577E+01  9.3033E+01
0000197   1.7535E+02  3.4530E+02  1.7750E+01
0000198   4.6798E+02 -3.7469E+02  4.1275E+01
0000199   6.5673E+01 -2.2694E+02  2.5329E+02
0000200   2.2146E+02  2.4693E+02 -1.7000E+01
0000201   3.4167E+02 -1.3373E+02  4.3027E+01
0000202   3.4550E+02  7.8815E+01 -3.1569E+02
0000203   4.3265E+02 -9.7071E+01  1.4719E+02
0000204   3.0248E+02 -3.0791E+02 -7.4384E+01
0000205   2.6921E+02 -2.2544E+02  2.8923E+02
0000206   3.4891E+02  2.6884E+02  1.2025E+01
0000207   8.0608E+01  1.4503E+02 -2.1413E+02
0000208   4.2375E+02  1.5299E+01  1.7076E+02
0000209   1.9651E+02 -8.8385E+01 -1.5759E+02
0000210   3.2279E+02 -1.5326E+02  1.1419E+02
0000211   2.5288E+02  5.6821E+01 -3.7370E+02
0000212   1.4114E+02  3.9771E+02 -3.8661E+00
0000213   3.6804E+02 -9.2128E+01 -3.9961E+02
0000214   3.1640E+02  1.5055E+02  8.6619E+01
0000215   3.8741E+01 -5.1824E+02 -1.6036E+02
0000216   1.7081E+02  1.5347E+01  3.1480E+00
0000217   2.2494E+02  2.2044E+02  4.2614E+02
0000218   2.6155E+02  2.7828E+02  5.4948E+01
0000219   4.8051E+02 -1.4524E+02 -1.5796E+01
0000220   2.1398E+02 -7.8654E+00 -4.6308E+01
0000221   1.3730E+02  2.7285E+02  2.2681E+02
0000223   3.6696E+02  3.2156E+02  9.1077E+01
0000224   4.3427E+02 -1.5610E+02 -1.9802E+00
0000225   4.7198E+02 -4.3963E+02 -2.3212E+02
0000226   3.0516E+02  2.1488E+02  9.8380E+00
0000227   3.5362E+02  3.1351E+02  1.2754E+02
0000228   5.2012E+02 -4.3362E+01 -2.3017E+02
0000229   7.5596E+01 -1.5554E+02 -3.2508E+02
0000230   3.6229E+02 -2.8403E+02 -5.6580E+01
0000231   2.6381E+02 -6.1407E+01 -1.2926E+02
0000232   1.7287E+02  1.7909E+02 -1.5241E+02
0000233   3.2131E+02 -4.0671E+01  1.7340E+02
0000234   4.6784E+02 -3.3416E+02 -2.0453E+00
0000235   3.6120E+02  3.5647E+02  1.0160E+01
0000236   4.6150E+02 -1.3654E+01  7.6119E+00
0000237   4.2845E+02 -1.6111E+02  5.4849E+01
0000238   2.3686E+02  4.2408E+01 -1.9510E+02
0000239   1.4661E+02  9.6691E+01 -3.1342E+02
0000240   3.7873E+02  1.0446E+02  3.5140E+02
0000242   1.3530E+02  2.3144E+02 -9.3978E+01
0000243   2.1066E+02  6.2255E+01  5.3897E+01
0000244   4.7056E+02 -1.3206E+02  1.9395E+02
0000245   3.8057E+01  1.0109E+02 -1.5874E+02
0000246   7.0913E+02 -1.2020E+01 -2.6299E+02
0000248   2.1088E+02 -3.4800E+01 -9.7523E+01
0000249   4.7657E+02  2.2269E+02 -2.2360E+02
0000250   4.2345E+02 -2.8027E+01  2.2909E+02
0000251   3.8451E+02 -1.8515E+02  6.9911E+01
0000252   1.0814E+02 -3.0803E+02 -1.1309E+01
0000253   8.1188E+01 -3.0081E+02 -2.1936E+02
0000254   2.3865E+02  4.7465E+01  3.8575E+02
0000255   4.4330E+02  3.3626E+02  1.3827E+02
0000256   2.4935E+02  2.7438E+02 -1.4497E+02
0000257   5.0916E+02 -1.9675E+02  2.1183E+02
0000258   4.1041E+02  7.5357E+01  1.8416E+02
0000259   3.1229E+02  4.8574E+01  5.6218E+02
0000260   7.5383E+01 -2.4455E+02  2.3369E+02
0000261   4.9006E+02 -2.1577E+02  2.0192E+01
0000262   1.7839E+02  9.3117E+00  2.9295E+01
0000263   2.1719E+02 -6.2819E+01 -1.0956E+02
0000264   1.8311E+02 -4.3842E+01 -3.7333E+01
0000265   1.6010E+02 -3.4772E+02 -4.2806E+02
0000266   1.9790E+02 -1.8575E+02  9.6353E+00
0000267   2.9640E+02  2.6648E+02 -3.8324E+02
0000268   1.9703E+02  3.2540E+02 -1.3169E+02
0000269   8.1920E+01  1.6103E+02 -2.1008E+02
0000270   1.6151E+02  9.3847E+01 -5.0149E+02
0000271   1.2482E+02 -2.1610E+02  8.6140E+01
0000272   2.6263E+02 -3.8288E+02  1.0941E+02
0000273   2.8763E+02  1.1702E+01 -1.2158E+02
0000274   4.8052E+02  3.3036E+01 -2.5224E+02
0000275   8.9266E+01 -7.5525E+01  8.7000E+00
0000276   2.2207E+02 -1.3673E+02 -1.2819E+02
0000277   3.1086E+02  1.7089E+02  1.5759E+02
0000278   2.6104E+02 -3.4066E+01  1.8246E+01
0000279   3.2246E+02  1.0884E+02  4.0114E+02
0000280   3.1477E+02  6.0237E+01  6.8913E+01
0000281   2.0230E+02 -5.8339E+00  1.7731E+02
0000282   3.3215E+02  3.7656E+02  3.2224E+02
0000283   3.9621E+02  2.4779E+02 -2.8411E+01
0000284   3.9295E+02  3.6261E+02 -2.6988E+02
0000285   4.4733E+02  9.5601E+01 -1.7914E+02
0000286   4.4469E+02 -1.0828E+02  5.8966E+01
0000287   2.3884E+02  1.0679E+02 -3.4307E+02
0000288   3.5789E+02 -1.2381E+02  2.3436E+02
0000289   5.7581E+02 -8.2134E+00 -1.5641E+02
0000290   5.8090E+02  3.1573E+02  2.5717E+02
0000291   2.8038E+02  7.6642E+01  8.8338E+01
0000292   2.5697E+02  1.0601E+02 -4.9355E+01
0000293   3.8083E+02 -5.6011E+01 -1.3483E+02
0000294   6.1251E+01 -1.2708E+01 -1.3197E+02
0000295   3.8965E+02  2.0241E+01 -1.5758E+02
0000296   2.5908E+02 -1.0328E+01  1.0036E+02
0000297   1.5532E+02  3.9700E+02 -1.6677E+02
0000298   1.4877E+02 -1.0064E+02 -7.5961E+01
0000299   1.0877E+02 -1.5609E+02 -5.2370E+02
0000300   3.4309E+02  6.4272E+01 -1.1280E+02
0000301   2.2502E+02  1.7216E+02 -2.7548E+02
0000302   4.4194E+02 -1.0971E+01  1.2251E+02
0000303   4.6023E+02 -3.1015E+02  3.3207E+02
0000304   5.0478E+02  7.6457E+01 -9.0325E+01
0000305   2.9975E+02  7.7320E+01  5.1932E+01
0000306   3.6163E+02  6.6768E+01 -1.8402E+02
0000307   9.2616E+01 -6.5507E+01 -2.1006E+02
0000308   3.9094E+02  4.6273E+01 -8.3762E+01
0000309   2.1698E+02  4.9255E+02 -4.6215E+01
0000310   1.0136E+02 -3.1950E+01 -1.3446E+02
0000311   2.7879E+02  3.5168E+01  9.5537E+01
0000312   1.1762E+02  4.4592E+01 -3.1849E+02
0000313   3.6001E+02  6.5701E+01  4.9966E+01
0000314   2.2781E+02 -1.2543E+02  8.7814E+00
0000315   1.6018E+01 -1.7760E+02  2.7099E+02
0000316   2.0392E+02  1.0313E+02 -4.3645E+01
0000317   1.9570E+02 -9.5949E+01  3.8013E+01
0000319   2.4111E+02  1.6059E+02 -3.5981E+02
0000320   3.8132E+02 -2.7734E+02  6.7521E+01
0000321   1.1473E+02 -1.0539E+02 -1.2107E+01
0000322   3.7480E+02  2.1388E+02 -2.2490E+00
0000323   3.8835E+02 -6.7376E+01  5.9846E+01
0000324   1.2797E+02  4.5432E+01 -3.1351E+01
0000325   6.6815E+02 -1.9091E+00 -5.7298E+01
0000326   3.2341E+02 -3.1395E+02  1.2668E+02
0000327   3.7366E+02 -2.6543E+02 -2.0751E+02
0000328   1.7631E+02  4.8695E+00 -1.6632E+02
0000329   5.3429E+02  8.4782E+01  1.1649E+02
0000330   3.4649E+02  7.8860E+01 -3.3079E+02
0000331   8.2076E+01 -3.5414E+02 -2.9028E+00
0000332   4.4515E+02 -3.6257E+02 -1.3060E+02
0000333   1.8344E+02  1.7537E+02 -1.9826E+02
0000334   2.2840E+02  1.4657E+02 -2.2923E+01
0000335   2.6720E+02 -8.1774E+01 -8.0847E+01
0000336   4.4624E+02 -1.7479E+02 -5.0698E+00
0000337   5.3902E+02  1.9123E+01  1.5053E+01
0000338   1.8850E+02  7.3099E+01  1.3896E+01
0000339   5.8333E+02  4.7302E+01  6.6348E+01
0000340   2.0870E+02  1.2488E+02  3.0936E+01
0000341   2.6800E+02 -8.1957E+01  1.2026E+01
0000342   2.3475E+02  2.4144E+02 -1.0313E+02
0000343   5.8827E+01  3.2177E+02  3.4651E+02
0000344   2.4635E+02  2.9384E+02  5.2041E+01
0000345   5.9378E+02 -1.7064E+02 -1.9942E+02
0000346   2.5403E+02 -4.9041E+01  1.4525E+01
0000347   3.9432E+02  1.1235E+02  2.1845E+02
0000348   6.2403E+02  2.7052E+02 -7.2766E+00
0000349   3.9826E+02 -5.0297E+01  1.7845E+02
0000350   3.4929E+02 -4.1134E+02 -3.3289E+02
0000351   3.9861E+02 -2.7824E+01 -1.9811E+02
0000352   4.0538E+02  5.1721E+01  2.7247E+02
0000353   1.9313E+02 -1.8809E+02 -2.7961E+02
0000354   3.3941E+02 -3.7133E+02 -1.4788E+02
0000355   6.6780E+01 -4.6909E+01 -2.1771E+01
0000356   2.6125E+02  2.1043E+02 -4.8753E+01
0000357   3.1606E+02 -3.1755E+02 -2.5862E+01
0000358   2.1984E+02 -4.0496E+01 -2.3941E+02
0000359   4.5679E+02 -1.8173E+02 -1.2561E+02
0000360   3.4799E+02  8.4896E+01  1.6943E+02
0000361   2.3942E+02  2.0671E+02 -4.3383E+02
0000362   3.9805E+02  4.8763E+01 -2.2913E+02
0000363   4.1757E+02 -1.7747E+02  6.1112E+01
0000364   1.6773E+02 -5.1133E+01 -2.9400E+02
0000365   4.2177E+02  1.6304E+02 -5.6713E+01
0000366   4.9297E+02 -2.8449E+01 -1.6953E+02
0000367   3.3658E+02  6.3902E+01 -3.3743E+02
0000368   3.3586E+02  9.0950E+01  6.8442E-01
0000370   5.6056E+02  3.1137E+02  1.7580E+02
0000371   3.9541E+02  2.9539E+02  2.9653E+02
0000372   1.7871E+02 -1.4819E+02 -1.4862E+02
0000373   1.9832E+02 -5.7444E-01 -9.0510E+01
0000375   3.3167E+02 -2.2271E+02  1.7805E+02
0000376   4.2427E+02 -2.5464E+02  6.3763E+01
0000377   2.6385E+02 -9.8696E+01  1.8946E+01
0000378   1.2779E+02 -2.7148E+02 -2.5848E+01
0000379   9.0022E+01 -1.7698E+01  2.3882E+00
0000380   4.4428E+02  7.2632E+01  3.1802E+00
0000381   2.6762E+02 -8.1968E+00  1.6373E+01
0000382   6.0121E+02  3.6947E+02 -1.0946E+02
0000383   2.3234E+02  3.3767E+02 -1.6236E+02
0000384   5.4417E+02 -1.8578E+02  2.3384E+00
0000385   1.3036E+02 -1.8687E+02 -2.3110E+02
0000386   2.6650E+02 -2.0599E+02  1.1255E+02
0000387   3.1515E+02 -9.0530E+01 -2.1325E+01
0000388   4.3409E+01  1.2541E+02  6.3200E+01
0000389   4.4546E+02 -3.4488E+02  6.9003E+01
0000390   1.0711E+02 -1.4757E+01 -2.3534E+01
0000391   1.5233E+02 -2.0118E+02 -5.3502E+02
0000392   4.8844E+02 -1.8000E+02 -2.1693E+02
0000393   2.7963E+02  4.4513E+01 -1.9808E+02
0000394   9.8918E+01 -7.8120E+01 -2.2372E+01
0000395   1.1975E+02 -4.3003E+00 -6.8332E+01
0000396   2.7478E+02 -1.5972E+02  7.0622E+01
0000397   5.4698E+01 -3.8422E+02  1.2106E+02
0000398   4.5647E+02  1.9149E+02  2.6431E+02
0000399   5.0312E+02  2.1650E+01 -2.0904E+01
0000400   2.2532E+02 -2.9525E+02 -1.2901E+02
0000401   5.4638E+02 -2.6602E+02 -3.6591E+01
0000402   9.9320E+01  7.3205E+01 -1.5225E+02
0000403   4.0620E+02 -5.1695E+01 -6.6984E+01
0000404   5.0333E+02  2.6718E+02 -8.0092E+01
0000405   3.1860E+02 -9.2546E+01  4.0804E+01
0000406   1.1021E+01 -5.1989E+01 -1.8581E+01
0000407   3.0527E+02 -2.6891E+01 -4.5434E+01
0000408   3.2237E+02  1.4518E+02 -4.1799E+00
0000409   2.9870E+02 -4.7000E-01 -3.5284E+02
0000410   5.7111E+02  1.0775E+02 -7.6126E+01
0000411   1.4172E+02  5.2157E+01  1.4584E+02
0000412   2.8942E+02  1.1728E+02  1.3200E+02
0000413   3.7495E+02  2.9404E+01  6.3517E+01
0000414   5.5391E+02  6.2884E+01 -2.3856E+01
0000415   3.1032E+02 -2.1901E+02 -2.4724E+02
0000416   1.0929E+02 -2.2518E+02  1.4405E+02
0000417   2.3273E+02  2.6608E+02 -2.6470E+02
0000418   4.7071E+01 -4.1791E+02  4.1989E+01
0000419   3.9428E+02 -1.8286E+02 -1.5660E+02
0000420   1.9100E+02 -7.7020E+01  1.6297E+02
0000421   2.6185E+02  2.3515E+02  9.4215E+01
0000422   2.7152E+02  2.5540E+02 -6.4267E+01
0000423   1.5152E+02  2.0229E+02 -2.1619E+02
0000424   2.2883E+02  3.0834E+02  1.7806E+02
0000425   4.5326E+02 -1.0894E+02  4.7129E+01
0000426   5.7153E+02  1.4358E+01 -4.0471E+02
0000428   4.9874E+01  5.9039E+01  2.3672E+02
0000429   2.7209E+02  5.7156E+01 -1.3165E+02
0000430   3.0507E+02 -5.1190E+01 -2.0411E+02
0000431   7.6532E+01  2.8731E+02 -2.7282E+01
0000432   1.2703E+02  2.4736E+02  2.7228E+02
0000433   4.2323E+02 -1.4832E+01 -1.4329E+02
0000434   3.4627E+00  3.5605E+02 -7.8114E+01
0000435   4.8836E+02 -6.4519E+01  2.1461E+02
0000436   6.9291E+01 -3.0564E+01 -1.6884E+02
0000437   1.4711E+02  1.4977E+02 -1.6971E+02
0000438   4.3512E+02 -2.2092E+01  1.7766E+02
0000439   4.7455E+02 -1.6034E+01 -1.8677E+02
0000440   2.0179E+02 -4.6505E+01  2.3121E+02
0000441   6.1412E+02 -3.7339E+02  1.7172E+01
0000442   3.9473E+02  4.6226E+01  1.9515E+02
0000443   2.2908E+02 -1.8037E+02 -3.1608E+00
0000444   4.5977E+02 -7.8789E+00 -1.1352E+02
0000445   3.3674E+02  7.7763E+01  3.7916E+00
0000446   2.0897E+02  3.5792E+02  3.7860E+02
0000447   5.0782E+02 -2.3912E+01 -1.3977E+01
0000448   3.9186E+02  1.3939E+02  1.7767E+02
0000449   4.4993E+02 -7.8923E+01  1.1500E+02
0000450   6.9291E+00 -1.3721E+02  1.2852E+02
0000451   3.7241E+02 -2.6198E+01  1.7551E+01
0000452   4.0593E+02  1.1950E+01  5.8950E+01
0000453   5.1636E+02  8.4321E+01  1.4759E+02
0000455   3.6963E+02  1.8193E+02 -1.1368E+02
0000456   3.8974E+02 -3.5001E+02  1.4802E+02
0000457   2.8465E+02  1.9156E+02  3.5532E+02
0000458   3.6741E+02 -6.2988E+01 -1.7587E+02
0000459   2.3111E+02  5.5218E+01  1.2646E+02
0000460   5.2959E+01  2.2100E+02  7.3684E+00
0000461   4.5024E+02 -3.4315E+02 -1.1715E+01
0000462   7.1449E+01  1.4708E+02  2.8929E+01
0000463   1.4814E+02 -1.0408E+01 -1.0302E+02
0000464   1.4230E+02  1.3668E+02 -3.6698E+02
0000465   3.2536E+02  7.9536E+00 -8.0674E+01
0000466   5.0264E+02 -2.8836E+02  5.4998E+01
0000467   1.7993E+02  2.5172E+01  1.6367E+02
0000468   1.7948E+02 -1.4337E+02 -5.4219E+01
0000469   2.1253E+02  2.7307E+02  2.7560E+02
0000470   1.0477E+02  8.5972E+00 -3.5976E+00
0000471   2.1905E+02 -1.3212E+02 -8.5897E+01
0000472   3.9972E+02 -1.6421E+02  1.5949E+02
0000473   5.7683E+02  7.5328E+01  1.3633E+02
0000474   3.3709E+02  5.0328E+01  4.0826E+01
0000475   2.5452E+01 -2.1574E+02  3.1121E+01
0000476   3.7135E+02  1.5075E+02 -2.2111E+02
0000477   3.6069E+02 -2.9070E+02  1.4935E+02
0000478   5.2434E+02 -1.6294E+02 -3.1780E+02
0000479   1.3886E+02 -9.3042E+01  3.9444E+01
0000480   3.8478E+02  1.2937E+02 -1.2158E+02
0000481   1.1578E+02 -4.1105E+02 -1.2610E+02
0000482   3.3039E+02 -1.1142E+02  2.8026E+02
0000483   1.7290E+02 -2.8490E+02  2.4642E+01
0000484   5.7283E+02  2.6669E+01  4.4411E+01
0000485   3.4311E+02  1.3068E+02 -3.3957E+01
0000486   4.8518E+02  1.2529E+02 -1.2217E+02
0000487   2.2126E+02  1.4361E+02  7.7004E+01
0000488   5.1839E+02  8.1756E+01  1.2775E+02
0000489   5.5199E+02  3.0059E+02  9.3289E+01
0000490   1.7112E+02 -1.5163E+01  2.6849E+02
