============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000117   4.7520E+02 -3.1168E-01  7.5730E+00
0000118   2.1175E+02  3.6859E+02 -1.1844E+02
0000120   2.8093E+02 -4.0812E+02 -1.6508E+02
0000121   2.0709E+02  3.2371E+01 -2.1617E+02
0000122   3.4068E+02  9.4609E+01  2.5794E+02
0000123   7.2335E+02  3.2718E+01 -2.3383E+02
0000124   3.5373E+02  5.1396E+01 -1.5747E+02
0000125   1.3285E+02  4.1896E+01 -4.4560E+01
0000126   4.5114E+02  1.8635E+02  1.4084E+02
0000127   2.3906E+02 -2.2001E+02 -1.2756E+02
0000129   7.7386E+02 -9.1244E+01 -1.1167E+02
0000130   2.7214E+02 -8.3382E+01 -5.5543E+01
0000131   3.1410E+01  2.6434E+01  8.7662E+01
0000132   4.1440E+02  9.7116E+01  3.9186E+01
0000133   4.5048E+01  1.0091E+02  1.8536E+02
0000135   2.5529E+02  5.2141E+01  1.1081E+02
0000136   1.6479E+02 -1.5838E+02  2.2195E+02
0000138   1.5853E+02  1.3339E+02  7.4958E+01
0000139   2.7849E+02  7.2224E+01  1.5137E+02
0000140   1.9870E+02 -8.4636E+01 -5.8306E+01
0000141   1.5123E+02 -1.8777E+02  7.9875E+01
0000142   3.4510E+02  3.0381E+02  9.9495E+00
0000143   2.7863E+02 -7.3563E+01 -1.1121E+02
0000144   4.1167E+02 -2.1006E+02 -7.9201E+01
0000145   1.9726E+02  1.6370E+02 -5.6364E+01
0000146   2.9607E+02 -5.1177E+01 -1.3549E+02
0000147   1.7983E+02  1.1048E+01  2.1494E+02
0000148   3.3313E+02  2.4346E+02  1.3545E+02
0000149   1.2925E+02 -2.6439E+01  6.6991E+01
0000150   6.1271E+01 -2.4206E+02 -1.4926E+02
0000151   1.0234E+02 -9.1354E+00 -3.4828E+00
0000152   3.4598E+02 -2.6889E+02 -4.6943E+01
0000153   4.9245E+02  1.5696E+01  1.7112E+02
0000154   5.3618E+02 -4.2817E+00 -1.8882E+02
0000155   2.7821E+02  3.5962E+02 -3.4227E+02
0000156   1.9699E+02  3.2500E+00 -2.3446E+01
0000157   3.7184E+02  2.0364E+02  2.5936E+02
0000158   1.9449E+02  5.1614E+01  5.0478E+00
0000159   2.1859E+02 -1.4616E+02  2.4646E+02
0000160   2.0997E+02 -1.3619E+02  1.1177E+02
0000161   4.6537E+02  3.2176E+02  1.5751E+02
0000162   4.0650E+02 -4.0530E+01 -2.8451E+02
0000163   4.2261E+02  4.5835E+01  1.1385E+02
0000164   2.4647E+02 -1.2023E+02  1.4436E+02
0000165   8.9884E+01 -1.3191E+02 -3.3235E+02
0000166   2.1984E+02 -1.1494E+01  3.2413E+02
0000167   1.8142E+02  2.7988E+01  3.8474E+02
0000168   1.3548E+01 -9.2692E+00 -1.9326E+01
0000169   2.9695E+02  1.3383E+02 -5.4033E+01
0000170   5.2879E+02 -4.9603E+01 -1.5389E+02
0000171   3.6503E+02  3.0239E+02  7.3408E+01
0000172   4.9665E+02  8.8921E+01 -3.5196E+02
0000173   2.5069E+02  1.7988E+02  7.7608E+01
0000174   1.1427E+02  4.6971E+01 -1.0014E+02
0000175   2.7113E+02 -9.6804E+01 -1.8576E+02
0000176   6.1935E+02  1.1063E+02 -3.4376E+01
0000177   3.2123E+02  6.3866E+01  3.0922E+01
0000178   3.6755E+02  2.5184E+02 -4.9624E+01
0000179   3.7131E+02  3.1545E+02 -2.8144E+02
0000181   2.0142E+02 -1.4820E+02  2.0571E+02
0000183   2.1926E+02 -2.8510E+01 -4.4597E+01
0000184   2.5576E+02 -2.5498E+02 -1.3569E+02
0000185   4.7817E+02 -1.6149E+02 -2.1704E+02
0000186   1.4225E+02 -2.3590E+00  7.7825E+01
0000187   4.4310E+02 -4.0525E+01 -1.6096E+01
0000188   4.2232E+02  6.4536E+01  2.4212E+01
0000189   1.2165E+02 -2.6856E+02 -4.3844E+02
0000190   3.3564E+02  5.4055E+01 -1.4989E+02
0000191   3.7022E+02 -2.2677E+02  1.8207E+02
0000192   3.8071E+02 -9.6132E+01  9.9335E+01
0000193   3.5222E+02  1.3559E+02 -7.6931E+01
0000194   3.4909E+02 -9.5940E+01 -8.9426E+01
0000195   2.5733E+02  1.7038E+02  7.8798E+01
0000196   2.1486E+01 -1.2311E+02 -2.6308E+02
0000197   4.4522E+02  1.2547E+02 -9.5280E+01
0000198   3.6681E+02  2.6420E+01  2.2086E+02
0000199   4.8967E+02 -3.0974E+01 -1.0296E+02
0000200   2.1275E+02 -1.4656E+02 -1.5970E+02
0000201   2.3333E+01 -1.0652E+02 -1.7048E+02
0000202   4.5825E+02 -9.5528E+01 -2.4149E+02
0000203   2.3479E+02  4.0046E+02 -2.5775E+02
0000204   1.7573E+02  8.7297E+00 -2.3728E+02
0000205   3.1506E+02  8.1370E+01  6.1539E+01
0000206   6.5680E+02 -1.6072E+02 -1.7543E+02
0000208   5.0512E+02 -1.7228E+02 -3.8406E+00
0000209   3.0671E+02 -5.8452E+01  3.4162E+02
0000210   2.4949E+02  2.9673E+02  6.1864E+01
0000211   4.6545E+02  2.1539E+02 -1.2474E+02
0000212   3.6011E+02 -4.1244E+02 -2.5857E+01
0000213   2.0876E+01 -6.3164E+01 -8.0584E+01
0000214   1.1160E+02 -3.1091E+02 -3.5271E+02
0000215   6.1403E+02 -6.3239E+01  2.4621E+02
0000216   7.0803E+02 -5.7226E+01 -1.7817E+02
0000217   3.9359E+02 -6.1198E+01 -1.4049E+02
0000218   3.3146E+02 -1.3180E+02 -1.2564E+02
0000219   3.7909E+02 -5.6868E+01 -1.3347E+02
0000220   7.7293E+01 -2.4988E+02 -2.2429E+02
0000221   2.5835E+02 -6.8704E+01  3.5462E+01
0000222   5.7569E+02  1.1590E+02 -8.8779E+00
0000223   5.6584E+02  9.7064E+01 -1.9856E+01
0000224   4.6201E+02 -2.9075E+02  3.6354E+01
0000225   1.2323E+02 -3.6828E+01  3.4460E+00
0000226   2.6074E+02  4.1598E+01 -2.2602E+02
0000227   2.8181E+02 -8.1056E+01 -5.2576E+01
0000228   1.1718E+02 -2.8228E+02  1.7883E+01
0000229   1.5350E+02  1.0440E+02  3.8009E+01
0000230   2.3342E+02 -1.2518E+02  6.2865E+01
0000231   1.1926E+01  1.6416E+02 -1.2785E+02
0000232   3.9834E+02  2.2644E+02 -3.7061E+01
0000233   3.7224E+02  8.9100E+01 -3.3328E+01
0000234   5.8981E+02 -4.2243E+01  7.5295E+01
0000235   2.7506E+02  1.5615E+01 -2.0948E+02
0000236   5.6913E+02 -1.7226E+02 -2.0105E+02
0000237   5.1163E+02 -2.8482E+02 -3.1383E+02
0000238   2.0681E+02 -9.7575E+01  1.1921E+02
0000239   9.3884E+01 -8.6448E+00  8.6752E+01
0000240   3.9577E+02 -1.0785E+02  1.7280E+02
0000241   1.8502E+02 -1.5069E+02  2.8464E+02
0000242   1.6655E+02  6.5444E+01  3.0190E+01
0000243   3.5179E+02 -2.4758E+02  1.2003E+02
0000244   2.6535E+02 -6.8858E+01 -2.2276E+02
0000245   4.2510E+02  1.8317E+02 -8.6332E+01
0000246   3.8893E+02 -1.0374E+02 -3.8377E+02
0000248   4.2268E+02 -3.8726E+01  3.7517E+01
0000249   2.2666E+02 -1.6348E+02 -1.9045E+02
0000250   9.0255E+01 -1.0928E+02 -1.4380E+01
0000251   1.6265E+02 -1.8757E+02  3.2245E+01
0000252   3.9885E+02 -1.1811E+02  1.1741E+02
0000253   2.3154E+02 -1.2213E+02  1.6510E+02
0000254   6.6921E+02 -9.7476E+01  5.0773E+01
0000255   2.3318E+02 -3.7111E+00 -2.4339E+01
0000256   3.7449E+02 -1.9485E+02  5.0501E+01
0000257   6.3287E+02  2.5352E+02 -3.1665E+02
0000258   2.0537E+02 -2.0529E+02 -3.5583E+01
0000260   6.3829E+02 -3.1310E+02 -1.2274E+02
0000261   7.0580E+01 -1.8559E+02 -2.4584E+02
0000262   5.8913E+02  3.0865E+02  3.6499E+01
0000263   3.1218E+02 -1.3053E+02 -2.8559E+02
0000264   6.5176E+02 -5.5006E+01 -1.4744E+02
0000265   4.5018E+02 -1.4429E+02 -2.4289E+01
0000266   9.7234E+01  2.2288E+02 -3.1614E+01
0000267   3.9828E+02  1.7083E+02  2.5822E+02
0000268   5.7543E+01  3.7125E+02  1.6709E+01
0000269   4.9526E+02 -4.0513E+02  1.0389E+02
0000270   5.7759E+02  3.3045E+02  6.2389E+01
0000272   8.8369E+01 -3.4739E+02  2.0119E+02
0000273   1.5333E+02  1.5334E+02 -3.2180E+01
0000274   5.2193E+02 -6.3471E+00 -7.1171E+01
0000275   4.6447E+02  4.8328E+01 -2.4573E+02
0000276   8.0229E+00  2.2073E+01 -2.9500E+01
0000277   2.3613E+02  2.4696E+02  1.7585E+02
0000278   5.5846E+01  2.1802E+02 -1.5198E+02
0000279   2.4204E+02  6.5896E+01  2.3024E+02
0000280   1.3677E+02  6.2897E+01 -1.2576E+02
0000282   2.1366E+02  2.2169E+02 -1.5919E+02
0000283   1.3641E+02  2.3261E+02 -9.7089E+01
0000284   3.6952E+02  6.8570E+01  2.1862E+02
0000285   1.1437E+02  1.2940E+02 -2.8923E+01
0000286   1.5095E+02  3.7983E+01 -3.9833E+02
0000287   1.9436E+02  2.8803E+02  9.9615E+01
0000288   1.8465E+02  9.6416E-01 -8.3441E+01
0000289   3.5167E+02  8.9696E+01  3.8329E+01
0000291   3.1335E+02 -1.1640E+02  1.2179E+02
0000292   3.5839E+02  1.6112E+02  2.3647E+02
0000293   1.4602E+02  1.9429E+02 -1.1186E+02
0000294   2.3743E+02 -1.0272E+01 -1.6788E+02
0000295   3.8421E+02 -2.3132E+02 -1.9593E+02
0000296   2.8920E+02  1.7435E+02  1.4325E+02
0000297   1.4504E+02  5.3475E+01  3.6593E+02
0000298   3.3437E+02 -1.4452E+02 -1.1304E+02
0000299   4.2715E+02  1.9362E+02  7.9898E+01
0000301   1.8603E+02 -3.5896E+01 -2.5437E+02
0000302   2.5468E+02  5.7669E+01 -5.5542E+01
0000303   1.6301E+02  5.8529E+01 -1.4326E+01
0000304   3.1881E+02  7.8591E+01 -1.2981E+02
0000305   5.4713E+02 -1.6887E+01 -9.1885E+01
0000306   6.5446E+01 -7.7546E+01 -1.4163E+02
0000307   6.0284E+02  2.1341E+02 -1.0655E+02
0000308   1.4324E+02 -6.0112E+01 -1.3704E+02
0000309   2.0397E+02  6.2085E+01  1.0253E+02
0000310   1.4539E+02  1.8688E+02 -1.1542E+02
0000311   2.0495E+02  3.8821E+01  6.4276E+01
0000312   1.9505E+02 -1.7625E+01 -1.4431E+02
0000313   4.7866E+02 -3.1303E+01 -5.3162E+01
0000314   1.8973E+02  7.6217E+01  5.9659E+01
0000315   4.4463E+02 -1.8697E+02 -2.3607E+02
0000316   3.1440E+02 -1.3806E+02  1.6989E+02
0000317   3.3307E+02  3.1249E+02 -3.2928E+01
0000318   1.1071E+02 -1.1853E+02 -1.4852E+02
0000319   2.6575E+02  3.4119E+01  3.6119E+01
0000320   3.6009E+02  7.5100E+01 -1.2118E+02
0000321   2.9868E+02 -8.5980E+01 -3.3569E+01
0000322   4.6321E+01  1.6820E+02  2.0052E+02
0000323   3.2156E+02 -2.6788E+02 -1.4861E+02
0000324   5.7262E+01 -3.2796E+01  5.3454E+01
0000325   2.3183E+02  3.0768E+02 -1.1122E+01
0000326   4.1427E+02  5.8381E+01 -3.6928E+01
0000327   2.6564E+02 -1.7329E+02 -5.9236E+01
0000328   5.8346E+01 -7.2614E+01 -1.0269E+02
0000329   3.3924E+02 -3.0321E+02  5.2846E+00
0000330   2.5948E+02 -1.5706E+02 -5.8121E+01
0000331   3.2831E+02  4.0960E+02 -5.2364E+01
0000332   1.7280E+02 -3.5174E+01  2.0505E+01
0000333   1.0908E+02 -2.3230E+02  1.7937E+01
0000334   9.0192E+01  5.1957E+01 -3.8764E+01
0000335   5.3257E+02 -1.9195E+02 -8.5431E+01
0000336   6.0121E+02 -3.0999E+01  2.3195E+02
0000337   1.2644E+02  9.5640E+01 -5.0612E+01
0000338   1.4427E+02  6.8071E+01 -4.5293E+01
0000339   4.8833E+02 -1.3544E+01  1.8763E+01
0000340   3.1000E+02 -8.7346E+01  1.1949E+02
0000341   1.8921E+02 -2.0262E+02  4.3204E+01
0000342   3.7710E+02  9.6864E-01  6.7412E+01
0000343   4.6913E+02 -2.2316E+01 -3.7226E+01
0000344   6.2785E+02 -1.9563E+02 -2.9832E+02
0000346   5.7833E+02  1.7083E+02 -3.0860E+01
0000347   5.2282E+02 -7.3634E+01  9.6753E+01
0000348   4.1350E+02  1.3408E+02 -2.5374E+01
0000349   4.7333E+02 -1.5035E+02 -5.6238E+01
0000350   4.1191E+02 -4.1157E+02 -1.1446E+02
0000351   5.5256E+02  1.6142E+01 -3.4551E+02
0000352   2.2758E+02  9.0185E+01  8.8723E+01
0000353   2.2321E+02 -7.3376E+01 -8.8371E+01
0000354   2.5792E+02 -3.2218E+02 -1.1524E+02
0000355   6.6079E+01 -3.2213E+02 -1.5550E+02
0000356   9.7646E+01 -1.6293E+02  6.8126E+01
0000357   3.2666E+02  1.9066E+01 -1.6139E+02
0000358   2.5947E+02  2.8373E+01 -1.3357E+02
0000359   2.6089E+02 -2.9125E+02 -7.7924E+01
0000360   5.2709E+02  2.0614E+02 -1.5391E+02
0000361   5.2608E+02 -2.3032E+02  3.3159E+02
0000362   4.6708E+02  9.7734E+01  3.4470E+01
0000363   2.9566E+02  3.0465E+02  2.4998E+01
0000364   3.3651E+02  9.7256E+01  2.4555E+02
0000365   1.0597E+02  8.4032E+01 -7.4014E+01
0000366   5.5171E+01 -1.5467E+02  2.1462E+02
0000367   5.7472E+02  1.7310E+02 -1.8001E+01
0000368   4.2480E+02 -2.1722E+02  1.0254E+02
0000369   4.2673E+02 -7.4351E+01 -4.1720E+02
0000370   2.3829E+02 -6.7019E+01 -1.4647E+01
0000371   2.5573E+02  8.6978E+01  1.4736E+02
0000372   2.2256E+02  1.4057E+02  8.0522E+01
0000373   4.0969E+02 -1.7114E+02  1.3804E+01
0000374   3.9506E+02  2.7039E+01  2.1589E+02
0000375   2.5817E+01  1.2118E+02  1.4221E+02
0000376   3.2986E+02 -1.2376E+02 -1.4799E+02
0000377   1.1347E+02  8.7122E+00 -7.5158E+01
0000378   6.3615E+01  1.2379E+02 -2.6515E+02
0000379   2.5618E+02  1.5698E+02 -4.0953E+01
0000380   2.9971E+02 -1.9380E+02  3.4159E+01
0000381   1.9889E+02  2.0703E+01 -2.4725E+02
0000382   4.3605E+02 -7.0949E+01 -1.3883E+02
0000384   3.8982E+02 -7.1591E+01  6.3810E+01
0000385   4.4409E+02 -1.6551E+01  1.0904E+02
0000386   2.2605E+02 -1.8676E+02 -1.8828E+02
0000387   4.4310E+01 -1.5087E+02  2.7778E+02
0000388   4.6783E+02  1.4683E+02  1.2618E+02
0000390   2.9751E+02 -1.0346E+02 -1.9524E+02
0000391   1.2403E+02 -2.0826E+02 -6.6393E+01
0000392   2.0196E+02  9.3093E+01  6.5350E+01
0000394   2.5624E+02 -2.0237E+02  1.3611E+02
0000395   3.6363E+02 -1.6862E+02  7.0575E+01
0000396   1.3744E+02 -8.6928E+01 -1.1132E+02
0000397   3.0670E+02  3.5517E+01 -3.1583E+02
0000398   2.5656E+02  9.3446E+01  1.0304E+02
0000399   1.3242E+02 -5.4280E+01  1.0605E+02
0000400   4.1145E+02 -1.2268E+02  2.1774E+01
0000401   1.0714E+02 -2.5603E+02  7.9463E+01
0000402   4.5156E+01 -1.9749E+01 -1.5796E+02
0000403   2.0722E+02  5.9353E+01  1.2503E+02
0000404   3.5329E+02 -1.8175E+01 -1.1976E+02
0000405   2.2920E+01 -1.2420E+02 -8.3624E+01
0000407   4.8917E+02 -3.6038E+01  3.4214E+02
0000408   5.9614E+02 -1.7800E+01 -4.9025E+01
0000409   1.9299E+02  8.6817E+01 -1.3770E+02
0000410   1.3620E+02  1.2257E+02  6.1235E+01
0000411   6.4121E+01  1.0410E+02 -9.0093E+01
0000412   3.3827E+02  2.2005E+02  2.7251E+02
0000413   1.5229E+02  1.3135E+02 -5.3766E+01
0000414   2.4176E+02 -2.1963E+02 -8.1537E+01
0000415   1.6890E+02 -1.6080E+02 -5.6538E+00
0000416   4.3060E+02  5.0200E+01  5.3703E+01
0000417   2.5909E+02 -1.9300E+02  2.1159E+02
0000418   4.8295E+02  1.5602E+02 -3.6951E+02
0000419   4.3868E+01  4.0322E+00 -1.8676E+02
0000420   3.9298E+02 -3.3124E+02 -1.1198E+02
0000421   6.6751E+02 -2.5076E+02 -9.8028E+01
0000422   2.7204E+02  6.2090E+01  2.6551E-01
0000423   1.7917E+02  1.8693E+02  1.0074E+02
0000424   2.8668E+02 -1.1068E-01  2.2107E+02
0000425   2.6107E+02  1.0493E+02 -2.0574E+01
0000426   1.1494E+02  1.5217E+02  2.6024E+02
0000427   3.0283E+02 -1.0782E+01  2.0830E+02
0000428   2.5630E+02 -3.0671E+02 -3.0394E+01
0000430   2.1113E+02  1.4290E+02 -3.8360E+01
0000431   4.7664E+02 -2.5664E+02 -1.7818E+02
0000432   1.2939E+02 -1.8994E+01  1.1900E+02
0000433   1.0635E+02  1.2853E+02  8.2348E+01
0000434   1.3847E+02  2.2985E+02  1.0064E+01
0000435   1.2378E+01  1.8992E+01 -1.9875E+01
0000436   2.0565E+02 -5.0077E+01 -1.5033E+02
0000437   3.6949E+02 -3.5652E+02  7.4652E+01
0000438   3.6967E+02 -1.2878E+02  1.6635E+01
0000439   2.4926E+02  2.2344E+02 -3.3228E+01
0000440   1.2922E+02 -1.9891E+02 -2.0769E+02
0000441   1.2043E+01  2.8839E+02 -1.8895E+02
0000442   3.4207E+02 -2.9407E+01  1.1618E+02
0000443   4.3484E+02 -1.2227E+02  1.0148E+01
0000444   5.1615E+02 -1.2282E+02  1.8250E+01
0000445   3.4857E+02  2.5583E+02  1.2353E+02
0000446   2.4984E+01  1.0874E+02 -9.7354E+01
0000447   6.0350E+02  2.5928E+02  2.5857E+02
0000448   1.9902E+02 -1.9040E+02 -9.1613E+01
0000449   1.2876E+02  1.1977E+02 -6.1999E+01
0000450   4.7340E+02  3.9202E+01 -1.0817E+02
0000451   2.7780E+02  9.5087E+01 -2.4272E+02
0000452   2.4919E+02 -3.6471E+02 -1.1846E+01
0000453   3.2350E+02  5.2282E+01 -8.1780E+01
0000454   1.7594E+01  2.2747E+02 -1.7644E+01
0000455   3.9536E+02  1.8113E+02  5.2306E+01
0000456   1.7038E+02 -2.5830E+01 -2.4093E+02
0000457   2.5442E+02  1.9600E+02 -1.9038E+02
0000458   5.3362E+02 -8.0371E+01 -5.3250E+01
0000459   3.5847E+01  3.7092E+02  1.0423E+02
0000460   3.7248E+02 -3.4644E+01  2.2081E+02
0000461   3.6700E+02 -2.6946E+01  3.0233E+00
0000462   2.7752E+02  5.4391E+01  1.2497E+02
0000463   4.1377E+01 -1.2576E+02  1.6943E+02
0000464   6.4934E+02  2.0130E+02  3.3319E+02
0000465   5.6438E+02 -1.8474E+02  7.4159E+01
0000466   5.1418E+02 -4.2443E+02 -2.0938E+02
0000467   3.4376E+02 -3.7112E+02  8.1042E+01
0000468   1.8200E+02 -1.9999E+02  1.3986E+01
0000469   2.2860E+02 -1.7274E+02  6.9329E+01
0000470   5.4959E+02  3.1063E+00 -3.3263E+01
0000471   3.5614E+02 -9.7040E+01 -2.8189E+01
0000472   2.6746E+02 -5.8205E+01 -2.7182E+02
0000473   2.1709E+02 -1.3610E+02 -1.1433E+01
0000474   1.1189E+02 -3.3427E+02 -1.2736E+01
0000475   5.0051E+02 -1.1295E+02  1.7421E+02
0000476   3.4800E+02  1.9307E+02 -6.6063E+01
0000477   3.3044E+02 -2.6699E+02 -8.9923E+01
0000478   2.1881E+02 -5.0299E+01 -1.6745E+02
0000479   3.3900E+02 -9.2232E+00 -2.1461E+02
0000480   5.0443E+02  1.9912E+02  4.2885E+02
0000481   1.3370E+02  1.2557E+02 -3.7220E+01
0000482   2.1094E+02  8.2017E+01  1.2789E+02
0000483   1.8142E+02 -1.8254E+02 -7.3891E+01
0000485   4.4071E+02 -2.0531E+02  8.2117E+01
0000486   3.0110E+02  9.8003E+01 -5.5687E+01
0000487   2.7826E+02 -6.0385E+01  8.2675E+01
0000488   2.0698E+02 -9.1091E+01 -1.6327E+02
0000489   3.7178E+01  6.2180E+00  1.9775E+01
0000490   1.0320E+02 -4.5410E+01  1.0422E+01
0000491   4.5697E+02 -9.4403E+01 -2.8955E+02
0000492   1.6260E+02 -5.9308E+01  9.9790E+01
0000493   2.0123E+02  4.5369E+02 -1.3314E+02
0000494   1.8619E+02 -2.8970E+02 -1.0530E+02
0000495   4.6315E+02 -1.1997E+02 -4.0222E+01
0000496   1.7793E+02  5.1436E+01  2.3813E+02
0000497   1.6703E+02  3.3729E+01 -1.7023E+02
