============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
0000114   2.7345E+02 -9.9539E+01  1.2303E+02
0000115   4.5178E+02 -3.5926E+01  1.8950E+02
0000116   5.8094E+02 -3.0218E+02 -5.0299E+01
0000117   3.0719E+02 -1.5867E+01 -7.1965E+01
0000118   4.5061E+02 -1.6013E+02 -1.8620E+02
0000120   3.0129E+02 -1.3430E+02  1.3548E+01
0000121   7.4181E+01  5.9425E+01 -1.9182E+02
0000122   1.6188E+02  3.3765E+02  2.2207E+02
0000123   4.2927E+02 -1.3574E+02 -2.0431E+02
0000125   2.4216E+02 -2.4049E+02 -1.9825E+02
0000126   2.3978E+02 -4.1973E+01 -1.0397E+02
0000127   2.9351E+02 -2.5870E+02  5.0149E+01
0000128   3.9639E+02  1.4798E+02  3.8521E+02
0000130   1.6204E+02 -8.7276E+01 -1.1920E+02
0000131   3.3397E+02 -1.0507E+02  1.7979E+02
0000132   5.6357E+00 -3.7774E+01 -1.7303E+02
0000133   4.5408E+02 -2.3134E+00  2.2553E+01
0000135   2.7296E+02  2.0906E+01  9.3277E+01
0000136   6.9353E+02  1.3766E+02 -1.6235E+02
0000137   4.5963E+02 -2.5072E+02 -3.9866E+02
0000138   6.9837E+02  2.4738E+02  3.4986E+01
0000139   1.3521E+02 -2.9518E+02  6.5709E+01
0000140   1.5843E+02  5.8066E+00 -1.0278E+02
0000141   3.8852E+02 -1.4020E+01  2.1456E+02
0000142   1.3439E+02 -2.8114E+01  1.8098E+01
0000143   4.3024E+02  1.8129E+02 -5.0521E+01
0000145   6.4440E+02 -5.6729E+00 -1.1714E+02
0000146   2.7253E+02  4.0247E+02 -1.9858E+02
0000147   3.8058E+02 -1.6578E+01  6.0760E+01
0000148   2.7493E+02  9.8422E+00  1.6800E+02
0000149   2.4439E+02 -2.8905E+01 -1.7085E+02
0000150   1.4043E+02  2.0631E+01  8.5916E+01
0000151   2.3577E+02 -9.1582E+01 -1.1940E+02
0000152   1.3101E+02 -9.5875E+01 -1.7515E+02
0000153   2.9538E+02 -5.3119E+01 -1.4491E+02
0000154   3.5558E+02 -9.9788E-01 -6.0766E+01
0000155   6.4704E+02  3.6788E+01  9.5329E+00
0000156   1.7495E+02 -6.0016E+01  1.4068E+02
0000157   4.7029E+02 -2.2404E+01 -2.1395E+02
0000158   5.7333E+01  1.5166E+01 -1.4267E+02
0000159   3.1844E+02 -1.5137E+02  9.8771E+01
0000160   2.3209E+02 -1.1844E+02  1.3533E+02
0000161   1.2842E+02  2.1349E+01 -3.5484E+02
0000163   2.3979E+02  4.5225E+01  2.1717E+02
0000164   9.5997E+01  1.2374E+02 -1.7826E+01
0000165   3.3981E+02  1.1186E+02  1.9934E+02
0000166   2.2989E+02 -1.8151E+02  1.1835E+02
0000167   2.3220E+02 -1.3993E+02  9.9558E+00
0000168   2.0817E+01 -3.3862E+01  2.7431E+02
0000169   1.6672E+02 -2.0707E+02  1.1300E+02
0000170   2.0940E+02  2.4992E+02  2.4272E+01
0000171   2.3509E+02 -3.4394E+01 -2.7836E+02
0000172   1.2678E+02 -7.7778E+01  4.5162E+01
0000173   1.4243E+02 -2.3671E+02 -1.2943E+02
0000174   2.1168E+02  4.5467E+01  1.3373E+02
0000175   2.6315E+01  4.1296E+02 -2.8106E+01
0000176   2.4639E+02  1.0067E+02 -1.2248E+02
0000177   3.8307E+02  2.2443E+01  3.6947E+01
0000178   3.3931E+02 -1.5086E+02 -1.2307E+01
0000179   9.3085E+01  4.1871E+02 -4.3860E+02
0000180   3.3255E+02  5.0258E+01 -1.9523E+02
0000181   2.1558E+02 -1.8210E+02  1.0769E+02
0000182   2.2057E+02 -3.5078E+01  1.5025E+02
0000183   4.0073E+02 -1.5230E+01  3.7571E+02
0000184   5.8391E+02 -7.1083E+01  1.5159E+02
0000185   2.5367E+02 -1.3378E+02  1.9427E+02
0000186   2.0439E+02 -5.1405E+01 -9.9686E+01
0000187   6.3071E+01 -1.0354E+02  1.7349E+02
0000188   1.8579E+02  7.3597E+01  2.6020E+02
0000189   2.4624E+02  1.9295E+02  1.3327E+02
0000190   1.4194E+02  1.8323E+02  2.4093E+02
0000191   1.6804E+02 -2.7380E+02  1.2200E+02
0000192   5.7140E+02  8.3987E+01 -1.1760E+02
0000193   3.3564E+02  1.9576E+02 -8.5484E+01
0000194   1.4736E+02 -3.7731E+01 -1.6530E+02
0000195   3.5760E+02  3.4425E+02 -5.7082E+01
0000196   4.6295E+02 -2.1797E+01  3.0839E+02
0000197   5.3056E+02  2.2438E+02 -7.4508E+01
0000198   4.2714E+02  3.2888E+02  1.1907E+02
0000199   2.8915E+02  2.2646E+02 -1.6547E+02
0000200   2.6195E+02 -3.1869E+01 -2.2154E+01
0000201   1.7693E+02  1.4763E+02 -2.5277E+01
0000202   4.6304E+02  5.2189E+01 -7.5484E+01
0000203   2.3836E+02 -9.7130E+01 -1.0981E+02
0000204   4.1161E+02 -1.0637E+02 -9.6243E+00
0000205   9.3045E+00 -8.3814E+01  1.0047E+02
0000206   1.9379E+02  2.2606E+02 -2.5276E+02
0000207   2.4965E+02 -9.4037E+00  1.8637E+02
0000208   2.0261E+02 -5.7647E+01 -1.4618E+01
0000209   3.3756E+02  2.6328E+02 -2.7054E+02
0000210   4.4472E+02  6.4318E+01  3.1316E+02
0000211   4.0029E+02 -2.2843E+02  4.0506E+01
0000212   2.2536E+02 -7.8635E+01  1.5044E+02
0000213   2.1858E+02  1.8056E+02  1.7368E+02
0000214   1.6590E+02  2.3117E+02 -3.9963E+01
0000215   3.4980E+02 -8.2664E-01 -4.5857E+01
0000216   3.6239E+02 -2.0334E+02  9.6920E+00
0000217   6.1472E+02 -2.2677E+01 -3.1137E+02
0000218   3.2805E+02  1.2417E+02 -1.1179E+02
0000219   3.5312E+02 -1.5863E+02  2.6731E+02
0000220   2.2793E+02  1.0948E+02  1.8618E+02
0000221   3.9419E+02  9.0114E+01 -2.0284E+02
0000222   4.7635E+02 -5.0915E+01 -2.1067E+02
0000223   7.7624E+01 -4.2151E+00 -7.7218E+01
0000224   1.7134E+02 -1.3643E+02  9.7953E+01
0000225   3.0289E+02 -3.3284E+02 -2.3222E+02
0000226   1.9146E+02  3.0541E+02  1.4220E+02
0000227   2.6681E+02  5.6437E+00  1.1824E+02
0000228   6.6022E+01  3.8288E+02 -5.5290E+01
0000229   2.6634E+02 -2.4214E+02  1.2725E+02
0000230   5.3326E+02 -9.1725E+01 -2.0064E+02
0000231   4.2244E+02 -2.3850E+01  3.7322E+02
0000232   3.6115E+02 -2.7357E+01  1.4815E+02
0000233   4.2295E+02  2.6036E+02 -1.2658E+02
0000234   4.4005E+02 -4.1257E+02  3.2256E+01
0000235   2.6044E+02  2.7866E+02  2.1587E+01
0000236   2.6692E+02 -5.1278E+01 -1.7008E+02
0000237   4.5598E+02  3.2028E+02 -3.2732E+01
0000238   4.2720E+02 -6.6410E+01  7.8690E+01
0000239   1.1533E+02  2.1798E+02 -2.2226E+02
0000241   5.8361E+02  6.7375E+01  3.6443E+01
0000242   2.4490E+02  3.0634E+02 -1.6272E+02
0000243   5.6117E+02  1.0917E+02 -9.9321E+00
0000244   1.7184E+02  1.3197E+02 -2.8888E+02
0000245   1.4535E+02  1.4234E+02  3.8467E+02
0000246   8.6030E+01  1.2910E+02  2.7417E+02
0000247   4.0389E+02 -5.7388E+01 -2.6863E+02
0000248   3.1152E+02  1.2473E+02  1.1877E+02
0000249   5.3416E+02  1.0005E+02  1.7745E+02
0000250   2.4590E+02  1.0627E+02 -3.9170E+01
0000251   3.4371E+02  3.7067E+01 -2.3015E+02
0000252   2.2817E+02 -8.0149E+01  2.4637E+02
0000253   1.5479E+02 -2.0585E+02  7.1095E-01
0000254   2.1050E+02  1.4617E+01  1.3690E+02
0000255   4.0063E+02 -4.6405E+01 -6.5754E+01
0000257   2.1265E+02  3.4939E+02 -1.6178E+02
0000258   2.0273E+02 -7.4803E+01  9.8143E+01
0000259   3.6189E+02  2.0763E+02 -4.5984E+02
0000260   1.1501E+02 -3.6105E+01 -1.7680E+02
0000261   3.6878E+02  1.1337E+02  5.0598E+01
0000262   1.4550E+02  1.3140E+02  4.2664E+01
0000263   2.7743E+02 -1.3388E+02  2.2595E+02
0000264   9.3051E+01  1.0022E+02 -1.0341E+02
0000265   2.3042E+02 -8.4359E+01  1.1850E+02
0000266   2.6483E+02  2.4383E+02  2.1745E+02
0000267   2.4462E+02 -2.4430E+02 -2.5481E+02
0000268   2.8041E+02 -1.6648E+02  1.5522E+02
0000269   2.5461E+02 -1.9939E+02 -1.0923E+02
0000270   1.8492E+02  2.1180E+02  1.3273E+02
0000271   2.8070E+01  3.3094E+02  1.5176E+01
0000272   1.4251E+02 -5.1208E+00 -3.6168E+02
0000273   6.6522E+01  2.5764E+02  3.3870E+02
0000274   4.5110E+01  1.1211E+02  8.0884E+01
0000275   1.8104E+02  9.2919E+01 -2.2149E+02
0000278   2.6142E+02  2.0699E+02  1.5254E+02
0000279   3.7427E+02 -5.3016E+01  9.4937E+01
0000280   3.5432E+02 -6.6735E+01 -7.4542E+01
0000281   5.4826E+02 -1.1486E+02  2.5801E+02
0000282   1.8738E+02  1.4511E+02  2.1208E+02
0000283   8.2981E+01 -3.5839E+01 -9.8463E+01
0000284   3.2909E+02  2.9025E+02  2.0479E+02
0000285   2.0445E+02  9.5466E+00  1.6945E+02
0000286   2.0937E+02 -4.1573E+01 -2.2022E+02
0000287   4.4835E+02 -1.4153E+00  6.3957E+01
0000288   4.1693E+02  9.8264E+01 -1.8505E+02
0000289   2.5288E+02  2.3162E+01 -1.4482E+02
0000291   2.6730E+02  2.0342E+02  1.6574E+02
0000292   2.7021E+02  3.6749E+01  2.1154E+02
0000293   3.0576E+02  7.0186E+00  2.1987E+02
0000294   2.0512E+02 -8.5589E+01  3.0287E+01
0000296   2.3332E+02 -1.3533E+02  9.5394E+01
0000297   2.9454E+02  5.5786E+01 -2.3001E+02
0000298   4.3644E+02 -1.2752E+02 -1.2622E+02
0000299   6.5539E+02  9.6235E+01  1.2497E+02
0000300   3.6822E+02 -1.5590E+02  2.4494E+02
0000301   3.8971E+02  3.4071E+02 -5.2305E+01
0000302   3.9473E+02 -1.0303E+02 -2.3976E+01
0000303   1.2397E+02  1.6342E+01 -3.1314E+01
0000304   3.4108E+01 -1.8048E+02  6.3497E+01
0000305   2.1696E+02  1.7218E+02 -3.3936E+02
0000306   3.1891E+02  1.4944E+02 -7.0593E+01
0000307   1.6810E+02  1.1573E+02  1.5640E+01
0000308   4.3549E+02  2.1116E+01 -3.2202E+01
0000309   6.0382E+02 -6.6959E+01 -1.7090E+02
0000310   2.7566E+02  6.5219E+01  6.1194E+01
0000311   4.6447E+02  1.0887E+01 -7.1766E+01
0000312   3.1005E+02 -1.0676E+02 -3.5517E-01
0000313   3.0768E+02 -2.8184E+02  3.2989E+02
0000314   2.8527E+02  3.5487E+02  1.5570E+02
0000315   2.2678E+02 -2.5575E+02 -1.0297E+02
0000316   1.4784E+02  7.3807E+01 -1.0467E+02
0000317   5.0083E+02 -1.4250E+02 -1.3135E+01
0000318   2.8888E+02 -2.5975E+02 -2.4773E+02
0000319   4.8620E+02  7.2577E+01 -1.0748E+02
0000320   1.7928E+02 -1.5826E+02 -1.3776E+02
0000321   6.1567E+01  1.7992E+02 -4.0966E+01
0000322   1.8997E+02  1.7458E+02 -1.3354E+02
0000323   2.2432E+02  7.4322E+01  3.0176E+01
0000324   2.5513E+02  2.1847E+01  1.5902E+02
0000325   1.8248E+02  6.8637E+01 -3.0488E+02
0000326   1.3726E+02  4.2030E+02 -4.7142E+01
0000327   2.8202E+02 -1.3514E+02  1.0162E+02
0000328   3.2882E+02 -1.0995E+02  5.2479E+01
0000329   1.3306E+02 -4.8138E+01  3.3230E+01
0000330   1.2152E+02  2.6868E+01 -3.7822E+02
0000331   4.0155E+02 -1.7283E+02  3.8340E+02
0000332   1.8555E+02 -1.5610E+02 -2.9404E+01
0000334   3.0021E+02  1.2557E+02  4.1233E+02
0000336   2.6030E+02  3.7979E+01  3.1962E+02
0000337   7.6307E+01 -1.4108E+02  1.0253E+02
0000338   1.7105E+02  3.6289E+01  1.1404E+02
0000339   2.4162E+02  4.9311E+01  1.7451E+02
0000340   1.2400E+02  2.9303E+02 -1.7222E+02
0000341   4.6318E+02 -2.3675E+02  3.2729E+02
0000342   1.0173E+02 -3.8420E+02 -2.0538E+02
0000343   2.3298E+02 -3.1166E+02  1.5649E+02
0000344   3.0800E+02  2.8489E+01 -2.8778E+02
0000345   5.0283E+02  2.4684E+02  9.4940E+01
0000346   5.4476E+02 -2.7553E+02 -1.2660E+02
0000347   3.7082E+02  5.2908E+02 -2.0682E+02
0000348   1.6281E+02 -1.1912E+02 -1.1484E+01
0000349   1.9946E+02 -3.5368E+01 -6.6884E+00
0000350   2.0964E+02  1.6934E+01  2.0124E+02
0000351   3.6340E+02  4.9069E+01 -1.6318E+02
0000352   4.3673E+02  2.7684E+02  1.5757E+02
0000353   2.7085E+01 -1.6592E+02  5.3461E+01
0000354   1.2308E+02 -3.0739E+00 -3.2864E+02
0000355   4.8198E+02 -1.3454E+02  9.1903E+01
0000356   4.3094E+02 -1.1938E+02  7.8016E+01
0000357   4.0178E+02 -3.5146E+02 -1.1757E+02
0000358   3.0349E+02  1.4161E+02  1.3118E+01
0000359   1.2566E+02 -2.4894E+02 -1.0109E+02
0000360   2.0319E+02  3.9915E+02  2.1776E+02
0000361   3.8198E+02  1.2526E+02  1.3282E+02
0000362   2.6209E+02  8.3836E+01  2.8762E+02
0000363   3.5023E+02  2.1207E+01  7.9522E+01
0000364   5.2599E+02 -2.5433E+01  6.4207E+01
0000365   2.8055E+02  1.4186E+02 -1.0577E+02
0000366   6.7879E+01 -1.1633E+02 -2.0280E+02
0000367   2.9256E+02 -2.9518E+02  8.2991E+01
0000368   2.6818E+02 -1.7083E+02 -4.9921E+01
0000369   1.6718E+02 -1.5917E+02  8.9482E+01
0000370   2.4001E+01  2.9790E+02 -1.6283E+02
0000371   2.4172E+02 -8.4943E+01 -3.2699E+02
0000372   2.2355E+02  1.0742E+02  3.5987E+02
0000373   4.4515E+02  1.3565E+02 -1.2133E+02
0000374   2.3914E+02  4.0977E+02 -2.6587E+00
0000375   1.7908E+02  1.7371E+02 -7.7855E+01
0000376   2.1135E+02 -2.3666E+02  1.9896E+02
0000377   3.4195E+02  2.4535E+01 -3.1629E+02
0000378   3.1953E+02 -7.6280E+01 -6.2460E+01
0000379   3.5514E+02  1.2983E+02 -4.2357E+02
0000380   1.7293E+02  3.6238E+01 -5.0290E+01
0000381   1.0804E+02 -1.6684E+02 -2.6985E+02
0000382   3.7183E+02 -2.0455E+02  8.1913E+01
0000383   2.2575E+02 -1.2930E+02  1.1721E+02
0000384   1.7183E+02 -1.1721E+02  1.3285E+02
0000385   3.3198E+02  2.1471E+02  3.0884E+01
0000386   3.1570E+02  2.5195E+02 -1.0186E+01
0000387   1.6589E+02 -7.1350E+01 -2.6034E+02
0000388   6.1537E+02  7.1688E+01  3.7615E+02
0000389   2.9135E+02  1.6400E+02  4.5338E+01
0000390   4.1217E+02 -2.0828E+02 -1.7443E+01
0000391   3.7422E+02  1.2314E+02  3.0645E+02
0000392   1.2609E+02 -1.5677E+02  2.4020E+02
0000393   2.2177E+02 -1.4536E+01 -1.8900E+02
0000394   1.7765E+02 -2.1227E+02 -1.5115E+02
0000395   4.3925E+02 -7.9598E+01  1.5938E+02
0000396   2.9961E+02 -4.6924E+01  2.0680E+02
0000397   2.5505E+02 -8.6564E+01 -2.6305E+02
0000398   3.4115E+02  2.3046E+02  2.9179E+01
0000399   2.4586E+02  1.1743E+02  4.5975E+00
0000400   1.3312E+02  4.7434E+01 -6.1382E+01
0000401   1.9205E+02 -1.3939E+02  1.6221E+02
0000402   3.0092E+02  9.1209E+01 -4.6065E+01
0000403   6.5867E+01  6.5533E+01  2.2910E+02
0000404   3.9238E+02  4.1704E+01  1.4523E+02
0000405   2.1996E+02  1.8146E+02  1.2181E+02
0000406   3.4914E+02 -9.4106E+01  1.7143E+02
0000407   2.1004E+02  1.2718E+02 -1.9179E+02
0000408   2.8522E+02  2.6095E+02  4.1140E+01
0000409   3.1249E+02 -1.7693E+02 -1.5014E+02
0000410   4.1796E+02 -1.9953E+02 -1.7707E+02
0000411   2.3861E+02 -1.3909E+02  6.0349E+01
0000412   4.8236E+02  3.1528E+02 -1.2960E+02
0000413   3.3116E+02  2.4087E+01  1.2195E+02
0000414   3.1829E+02  1.3512E+01  1.1265E+02
0000415   2.9796E+02 -3.1403E+02  3.4716E+02
0000416   3.0682E+02  3.3232E+01 -1.0749E+02
0000417   2.9664E+02  2.1964E+02  1.2366E+02
0000418   3.2460E+02  1.0286E+02  7.2855E+01
0000420   4.7950E+02  1.9834E+02 -2.1571E+02
0000421   6.6538E+02  1.2603E+02 -6.2223E+01
0000423   2.2225E+02  1.8566E+01  1.1651E+01
0000424   7.4537E+01  2.9555E+02  1.4934E+02
0000425   4.1789E+02 -2.4237E+02  5.6600E+01
0000426   4.2419E+02  1.8502E+02  2.9405E+02
0000427   1.7356E+02  2.2982E+02 -2.9601E+02
0000428   1.2768E+00  4.1320E+02  3.4945E+02
0000429   1.8246E+02 -5.4746E+00 -5.0350E+01
0000430   3.9715E+02  1.1501E+02 -2.2167E+02
0000431   2.4715E+02 -4.4038E+01 -1.0279E+02
0000432   2.9655E+02 -1.4982E+02  2.5404E+02
0000433   3.1639E+02 -4.5582E+01  9.8975E+01
0000434   5.3321E+02  1.0033E+02  3.1688E+02
0000435   4.9336E+02 -1.5637E+02  8.1054E+01
0000436   2.6167E+02 -1.0957E+02  1.0124E+01
0000437   1.8757E+02 -1.1404E+01  3.2245E+02
0000438   4.8860E+02  6.3650E+01  2.7030E+01
0000439   2.2897E+02  2.6038E+02 -3.1493E+02
0000440   2.6393E+02 -6.6272E+01  2.5154E+02
0000441   4.6268E+02 -9.8303E+01  2.5444E+00
0000442   9.3887E+01  6.6852E+01  6.8522E+01
0000443   4.1392E+02 -1.4554E+02  1.3537E+02
0000444   5.4964E+02  1.0754E+02 -6.6775E+01
0000445   1.8189E+02  9.5736E+01  3.6298E+02
0000447   1.2846E+02 -2.0340E+02  2.9877E+02
0000448   3.3395E+02 -4.4119E+01  1.4803E+01
0000449   2.0600E+02 -3.8844E+02  1.5368E+01
0000450   3.6968E+01 -1.1346E+02 -1.9908E+01
0000451   2.9011E+02 -5.6420E+01  9.4208E+01
0000452   2.8187E+02  1.5328E+02  2.5391E+01
0000453   1.4825E+02  1.4329E+02  6.5525E+01
0000454   3.0398E+02  5.3377E+01 -2.4762E+02
0000455   4.6389E+02  1.1435E+01 -1.1420E+02
0000457   2.1599E+02 -1.8842E+02  2.5755E+02
0000458   7.1627E+01  2.6498E+02  2.7602E+01
0000459   3.5283E+02 -8.2027E+01  1.0010E+01
0000460   2.7794E+02  6.8435E+01  3.2048E+01
0000461   3.9127E+02  2.8553E+02 -2.7410E+02
0000462   2.2466E+02 -3.0079E+02 -6.1891E+00
0000463   5.3078E+02  1.5981E+01  9.9651E+01
0000464   6.1685E+02  1.3599E+02  6.4479E+01
0000465   5.8415E+02  9.1284E+01 -1.7480E+02
0000466   6.5701E+01  1.1363E+02 -6.7956E+01
0000467   2.6873E+01 -6.5525E+01 -8.8963E+01
0000468   2.6654E+02  1.7091E+02 -1.1185E+02
0000469   9.8868E+01  1.3651E+02  6.9612E+01
0000470   1.9120E+02 -1.5190E+01  2.5948E+01
0000471   1.7885E+02 -1.5574E+02 -6.1550E+01
0000472   3.8600E+02  3.3831E+01 -7.7161E+01
0000475   5.4916E+02  4.4354E+01  3.0661E+01
0000476   4.1368E+02  7.3025E+01 -1.6072E+02
0000477   4.7244E+02 -3.7528E+02  6.8653E+00
0000478   1.8902E+02  4.1227E+02  3.4683E+02
0000479   3.6147E+02 -1.6518E+02 -2.0636E+02
0000480   1.9848E+02  1.0911E+02 -2.3010E+02
0000481   1.4686E+02 -2.4405E+02 -1.7591E+01
0000483   6.9880E+01  7.5690E+01 -1.3308E+02
0000484   2.9556E+02  7.5123E+01 -8.4434E+01
0000485   1.4103E+02  1.0646E+02  3.5459E+02
0000487   4.0756E+02  1.4426E+00  4.2745E+02
0000488   2.8689E+02 -3.2804E+02  3.8529E+01
0000489   2.0458E+02 -3.6032E+02 -4.4878E+02
0000490   3.0819E+02  1.1933E+02 -1.2880E+02
0000491   4.1511E+01  1.7276E+02 -5.5811E+01
0000492   3.0035E+01  8.3205E+01  7.2538E+01
0000493   2.8769E+02 -1.9927E+02  1.6513E+02
0000494   2.0059E+02  7.8745E+01  1.2237E+02
0000495   1.7257E+02  6.3289E+01  1.4696E+02
0000496   3.1901E+02  1.5565E+02 -2.8762E+02
0000497   2.0987E+02  6.6853E+01 -2.5966E+00
