============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 3000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.7869E+02 -4.1084E+01 -2.9839E+01
0000002   5.7174E+02 -9.7637E+01  6.6758E+00
0000003   3.6985E+02 -1.0486E+02 -7.0739E+01
0000005   4.8344E+02 -3.2343E+02  2.8121E+01
0000006   2.1459E+02 -5.8735E+01  1.3790E+02
0000007   1.3474E+02 -2.0975E+02  7.8006E+01
0000008   2.4802E+02  3.1470E+01  6.0898E+01
0000009   6.2186E+02 -2.4449E+02  2.3545E+01
0000010   1.3957E+02  1.9041E+02  2.7597E+02
0000011   3.1963E+02  2.0047E+02 -1.2642E+02
0000012   1.0750E+02  1.1741E+02  1.1420E+02
0000013   3.5693E+02  2.4903E+02  1.0027E+02
0000014   4.9245E+02 -8.8702E+01  2.2510E+02
0000015   7.0101E+02 -5.1236E+01 -1.0784E+01
0000016   5.8745E+02  5.9051E+01 -1.7795E+02
0000017   5.1303E+01 -2.1303E+02 -2.4479E+02
0000018   3.5437E+02  1.2413E+02 -1.1745E+02
0000019   1.5584E+02  8.2614E+01 -2.2501E+02
0000020   5.4090E+02  4.5855E+01 -1.9432E+02
0000021   3.0062E+02  1.8670E+02  3.2664E+02
0000022   4.0165E+02  5.3267E+01 -1.6193E+02
0000023   3.1702E+02  3.1185E+02 -5.3682E+01
0000024   1.9156E+02 -1.4161E+02 -2.2320E+02
0000025   2.3836E+02  2.0574E+02  2.8945E+01
0000026   3.4404E+02  2.5690E+02  1.2531E+02
0000027   3.4293E+01 -1.4584E+02 -4.1567E+01
0000028   2.6976E+02  1.8599E+02  3.4289E+01
0000029   4.6302E+01 -7.8176E+01 -3.1451E+01
0000030   2.5692E+02 -8.8216E+01 -6.8537E+01
0000031   2.3370E+02 -3.1737E+00  9.9559E+00
0000033   2.4413E+02 -2.8165E+02 -2.5359E+02
0000035   4.7009E+02  2.7403E+02 -1.4233E+02
0000037   4.5040E+02 -1.8969E+02 -1.2128E+02
0000038   2.6574E+02 -1.3822E+02  1.8362E+02
0000039   2.4067E+02  4.9239E+01  3.0866E+01
0000040   2.4286E+02 -2.7410E-02 -1.0928E+02
0000041   9.4340E+01  7.4929E+01  8.2518E+01
0000043   2.9827E+02 -8.1784E+01  7.7491E+01
0000044   3.1224E+02  2.1643E+02  1.2458E+02
0000045   1.8585E+02  1.2761E+02  1.3829E+01
0000046   6.3502E+02 -1.6095E+02 -1.7094E+02
0000047   1.1966E+02  1.2541E+02 -3.0904E+01
0000048   2.6487E+02 -1.4058E+02 -5.5784E+01
0000049   2.7132E+02  2.7175E+01  1.4792E+02
0000050   2.0425E+02 -4.3769E+01  2.4227E+02
0000051   2.6305E+02 -3.0053E+02  5.4072E+01
0000052   7.6714E+01  7.4849E+01  4.0773E+00
0000053   3.6541E+02  1.1388E+02  2.3036E+02
0000054   6.6670E+02 -2.5999E+02 -2.9400E+02
0000055   1.3617E+02  9.1185E+01  1.1983E+02
0000056   3.5301E+02 -2.2009E+01 -3.4216E+02
0000057   3.6687E+00  1.7109E+02  4.3617E+01
0000058   4.6404E+02  1.6305E+02  2.4356E+02
0000059   4.8846E+01 -6.7448E+01 -2.4996E+02
0000060   1.2749E+02  2.3406E+02  2.3336E+02
0000061   2.4411E+02  1.4744E+01 -9.4188E+01
0000063   7.4194E+02  1.2830E+02 -1.9199E+02
0000064   2.9044E+02  1.8977E+02 -1.9935E+01
0000065   3.1144E+02 -1.9750E+02  7.5434E+01
0000066   3.8449E+02 -2.5947E+02 -1.0164E+02
0000067   3.2661E+02 -3.9223E+01 -4.4040E+01
0000068   4.4533E+02 -4.0870E+01  3.3094E+01
0000069   2.3830E+02 -2.9699E+02 -5.3781E+01
0000070   3.8674E+02 -1.6671E+02 -2.6661E+02
0000071   3.1973E+02 -1.2263E+02  1.3559E+02
0000072   1.9801E+02 -3.5245E+01 -1.0833E+02
0000073   4.6533E+02  1.0846E+00  8.8489E+01
0000074   1.3750E+02  7.6379E+01  1.5244E+02
0000076   1.2770E+02 -1.5639E+02  4.0434E+00
0000077   3.4918E+02  1.9146E+02 -3.8411E+02
0000079   1.5045E+02  3.3100E+02 -9.7602E+01
0000080   3.4525E+02  1.5011E+02  6.0557E+01
0000081   3.6933E+02 -2.2770E+02 -2.2995E+02
0000082   7.1753E+01 -3.7251E+01  2.3303E+02
0000083   4.6126E+02 -2.6442E+02 -3.0141E+02
0000084   3.0510E+02 -9.3555E+00  1.8095E+02
0000085   2.6569E+02 -2.2258E+02  1.1804E+02
0000086   2.9768E+02  1.2377E+02  7.6583E+01
0000087   3.0586E+02  1.9730E+02  3.5923E+01
0000088   2.5145E+02 -8.2050E+01 -2.0283E+01
0000089   2.0745E+02 -2.5940E+02  7.5855E+01
0000090   4.6693E+02 -1.7305E+02 -5.6862E+01
0000091   5.5005E+02 -1.9753E+02 -3.6481E+01
0000092   3.7157E+02  2.8025E+00 -4.5459E+01
0000093   4.3819E+02 -1.5950E+02  3.7145E+01
0000094   7.1226E+01 -2.6184E+02  2.2745E+02
0000095   1.3493E+02 -6.4626E+01  2.7515E+02
0000096   2.5327E+02  3.2024E+02 -1.2610E+02
0000097   5.2832E+02 -9.9783E+01 -2.1106E+01
0000098   3.5694E+02 -7.2584E+01  1.8725E+01
0000099   4.1163E+02 -7.8762E+01  6.9098E+01
0000100   3.2668E+02  4.8144E+01  1.5295E+02
0000101   3.9986E+02 -9.1776E+01 -3.6878E+02
0000102   1.6515E+02  4.3354E+01 -4.6566E+01
0000103   1.0133E+02 -8.3904E+01  2.1089E+02
0000104   1.8990E+02  6.0133E+01  3.3953E+01
0000105   4.7720E+02  4.3593E+01  1.7919E+02
0000106   3.5441E+02  1.4387E+01  1.4984E+02
0000107   2.0143E+02  8.7495E+00  6.9494E+01
0000108   1.4597E+02 -1.6508E+02 -3.0274E+01
0000109   3.7166E+02  6.0858E+01  1.0357E+02
0000110   4.3462E+02 -2.8709E+02  3.9700E+01
0000111   2.6068E+02  8.8944E+01  1.0359E+02
0000112   2.4270E+02  1.5599E+02  1.9613E+02
0000113   2.9909E+02  1.6025E+02 -2.9075E+02
0000114   8.3346E+01 -8.7190E+01 -7.0831E+01
