Run,BGO,Energy,Channel
2324,BGO5,511,801.75
2324,BGO5,5617,9189.22
2324,BGO5,6128,9840.44
2324,BGO5,7115,11079.46
2324,BGO6,511,939.44
2324,BGO6,5617,9822.70
2324,BGO6,6128,10307.23
2324,BGO6,7115,11161.96
2353,BGO1,511,1039.08
2353,BGO1,5617,10493.73
2353,BGO1,6128,10975.91
2353,BGO1,7115,11844.44
2353,BGO2,511,822.65
2353,BGO2,5617,9263.03
2353,BGO2,6128,9873.36
2353,BGO2,7115,10998.83
2353,BGO3,511,853.25
2353,BGO3,5617,9856.37
2353,BGO3,6128,10367.91
2353,BGO3,7115,11417.49
2353,BGO4,511,813.85
2353,BGO4,5617,9171.36
2353,BGO4,6128,9823.70
2353,BGO4,7115,10916.10
2353,BGO5,511,799.16
2353,BGO5,5617,9118.01
2353,BGO5,6128,9797.42
2353,BGO5,7115,11031.18
2353,BGO6,511,1016.75
2353,BGO6,5617,9801.51
2353,BGO6,6128,10282.82
2353,BGO6,7115,11143.12
2372,BGO1,511,1011.76
2372,BGO1,5617,10487.80
2372,BGO1,6128,10956.20
2372,BGO1,7115,11809.43
2372,BGO2,511,821.24
2372,BGO2,5617,9232.70
2372,BGO2,6128,9846.78
2372,BGO2,7115,11000.69
2372,BGO3,511,853.63
2372,BGO3,5617,9859.69
2372,BGO3,6128,10364.64
2372,BGO3,7115,11411.90
2372,BGO4,511,814.38
2372,BGO4,5617,9160.89
2372,BGO4,6128,9808.99
2372,BGO4,7115,10911.01
2372,BGO5,511,799.70
2372,BGO5,5617,9143.27
2372,BGO5,6128,9798.84
2372,BGO5,7115,11014.72
2372,BGO6,511,936.35
2372,BGO6,5617,9808.28
2372,BGO6,6128,10279.55
2372,BGO6,7115,11152.86
2397,BGO1,511,1009.40
2397,BGO1,5617,10507.49
2397,BGO1,6128,10923.28
2397,BGO1,7115,11806.57
2397,BGO2,511,816.41
2397,BGO2,5617,9206.44
2397,BGO2,6128,9816.07
2397,BGO2,7115,10977.56
2397,BGO3,511,851.13
2397,BGO3,5617,9780.56
2397,BGO3,6128,10347.41
2397,BGO3,7115,11396.27
2397,BGO4,511,812.64
2397,BGO4,5617,9079.08
2397,BGO4,6128,9772.20
2397,BGO4,7115,10880.74
2397,BGO5,511,796.34
2397,BGO5,5617,9096.27
2397,BGO5,6128,9766.15
2397,BGO5,7115,10977.29
2397,BGO6,511,933.39
2397,BGO6,5617,9780.92
2397,BGO6,6128,10256.45
2397,BGO6,7115,11127.71
2423,BGO1,511,973.40
2423,BGO1,5617,10260.04
2423,BGO1,6128,10767.23
2423,BGO1,7115,11676.28
2423,BGO2,511,803.33
2423,BGO2,5617,9214.56
2423,BGO2,6128,9836.74
2423,BGO2,7115,10989.21
2423,BGO3,511,803.59
2423,BGO3,5617,9368.16
2423,BGO3,6128,10068.93
2423,BGO3,7115,11127.83
2423,BGO4,511,783.12
2423,BGO4,5617,9054.73
2423,BGO4,6128,9719.37
2423,BGO4,7115,10861.85
2423,BGO5,511,765.96
2423,BGO5,5617,8924.62
2423,BGO5,6128,9654.97
2423,BGO5,7115,10955.55
2423,BGO6,511,869.85
2423,BGO6,5617,9640.44
2423,BGO6,6128,10133.01
2423,BGO6,7115,11058.11
2446,BGO1,511,973.40
2446,BGO1,5617,10394.56
2446,BGO1,6128,10933.09
2446,BGO1,7115,11725.27
2446,BGO2,511,818.36
2446,BGO2,5617,9251.48
2446,BGO2,6128,9823.04
2446,BGO2,7115,10810.30
2446,BGO3,511,848.11
2446,BGO3,5617,9725.66
2446,BGO3,6128,10344.30
2446,BGO3,7115,11135.37
2446,BGO4,511,803.95
2446,BGO4,5617,9120.04
2446,BGO4,6128,9784.23
2446,BGO4,7115,10618.59
2446,BGO5,511,783.94
2446,BGO5,5617,9054.10
2446,BGO5,6128,9761.08
2446,BGO5,7115,10574.71
2446,BGO6,511,921.19
2446,BGO6,5617,9821.57
2446,BGO6,6128,10285.56
2446,BGO6,7115,10960.17
2472,BGO1,511,973.40
2472,BGO1,5617,10222.82
2472,BGO1,6128,10775.04
2472,BGO1,7115,11706.67
2472,BGO2,511,804.28
2472,BGO2,5617,9213.99
2472,BGO2,6128,9864.20
2472,BGO2,7115,11053.56
2472,BGO3,511,806.81
2472,BGO3,5617,9360.39
2472,BGO3,6128,10094.87
2472,BGO3,7115,11134.61
2472,BGO4,511,786.89
2472,BGO4,5617,9074.20
2472,BGO4,6128,9741.19
2472,BGO4,7115,10843.12
2472,BGO5,511,750.38
2472,BGO5,5617,8934.62
2472,BGO5,6128,9691.05
2472,BGO5,7115,10977.65
2472,BGO6,511,874.19
2472,BGO6,5617,9617.51
2472,BGO6,6128,10162.61
2472,BGO6,7115,11080.55
2500,BGO1,511,973.40
2500,BGO1,5617,10296.85
2500,BGO1,6128,10788.23
2500,BGO1,7115,11718.83
2500,BGO2,511,800.97
2500,BGO2,5617,9241.18
2500,BGO2,6128,9858.91
2500,BGO2,7115,11028.71
2500,BGO3,511,806.80
2500,BGO3,5617,9431.02
2500,BGO3,6128,10096.19
2500,BGO3,7115,11192.19
2500,BGO4,511,784.89
2500,BGO4,5617,9066.88
2500,BGO4,6128,9737.57
2500,BGO4,7115,10863.18
2500,BGO5,511,754.78
2500,BGO5,5617,8967.68
2500,BGO5,6128,9683.19
2500,BGO5,7115,10953.14
2500,BGO6,511,876.25
2500,BGO6,5617,9619.95
2500,BGO6,6128,10152.66
2500,BGO6,7115,11081.28
2525,BGO1,511,973.40
2525,BGO1,5617,10311.90
2525,BGO1,6128,10850.85
2525,BGO1,7115,11773.44
2525,BGO2,511,807.66
2525,BGO2,5617,9303.32
2525,BGO2,6128,9922.22
2525,BGO2,7115,11082.12
2525,BGO3,511,810.08
2525,BGO3,5617,9418.35
2525,BGO3,6128,10157.73
2525,BGO3,7115,11240.50
2525,BGO4,511,791.49
2525,BGO4,5617,9115.73
2525,BGO4,6128,9793.82
2525,BGO4,7115,10913.77
2525,BGO5,511,758.52
2525,BGO5,5617,8980.33
2525,BGO5,6128,9747.16
2525,BGO5,7115,11010.94
2525,BGO6,511,894.67
2525,BGO6,5617,9765.41
2525,BGO6,6128,10216.24
2525,BGO6,7115,11116.58
2551,BGO1,511,973.40
2551,BGO1,5617,10294.38
2551,BGO1,6128,10830.04
2551,BGO1,7115,11741.05
2551,BGO2,511,805.67
2551,BGO2,5617,9271.57
2551,BGO2,6128,9897.32
2551,BGO2,7115,11088.43
2551,BGO3,511,808.66
2551,BGO3,5617,9449.21
2551,BGO3,6128,10122.50
2551,BGO3,7115,11240.50
2551,BGO4,511,784.76
2551,BGO4,5617,9086.53
2551,BGO4,6128,9732.66
2551,BGO4,7115,10884.52
2551,BGO5,511,754.59
2551,BGO5,5617,9030.84
2551,BGO5,6128,9700.70
2551,BGO5,7115,11002.54
2551,BGO6,511,880.37
2551,BGO6,5617,9657.88
2551,BGO6,6128,10178.56
2551,BGO6,7115,11096.76
2576,BGO1,511,973.40
2576,BGO1,5617,10329.42
2576,BGO1,6128,10831.28
2576,BGO1,7115,11774.09
2576,BGO2,511,804.53
2576,BGO2,5617,9267.28
2576,BGO2,6128,9900.85
2576,BGO2,7115,11063.47
2576,BGO3,511,807.68
2576,BGO3,5617,9365.79
2576,BGO3,6128,10113.58
2576,BGO3,7115,11231.08
2576,BGO4,511,785.54
2576,BGO4,5617,9094.56
2576,BGO4,6128,9751.10
2576,BGO4,7115,10868.07
2576,BGO5,511,754.84
2576,BGO5,5617,9015.37
2576,BGO5,6128,9696.31
2576,BGO5,7115,10960.13
2576,BGO6,511,882.56
2576,BGO6,5617,9648.65
2576,BGO6,6128,10180.51
2576,BGO6,7115,11106.64
2603,BGO1,511,973.40
2603,BGO1,5617,10243.44
2603,BGO1,6128,10782.22
2603,BGO1,7115,11651.16
2603,BGO2,511,801.43
2603,BGO2,5617,9287.95
2603,BGO2,6128,9849.72
2603,BGO2,7115,11020.92
2603,BGO3,511,802.35
2603,BGO3,5617,9399.92
2603,BGO3,6128,10094.90
2603,BGO3,7115,11089.77
2603,BGO4,511,784.32
2603,BGO4,5617,9057.72
2603,BGO4,6128,9700.73
2603,BGO4,7115,10859.17
2603,BGO5,511,751.56
2603,BGO5,5617,8979.95
2603,BGO5,6128,9677.36
2603,BGO5,7115,10915.61
2603,BGO6,511,873.89
2603,BGO6,5617,9592.57
2603,BGO6,6128,10154.52
2603,BGO6,7115,11084.46
2628,BGO1,511,973.40
2628,BGO1,5617,10240.35
2628,BGO1,6128,10736.41
2628,BGO1,7115,11625.77
2628,BGO2,511,798.97
2628,BGO2,5617,9196.92
2628,BGO2,6128,9797.73
2628,BGO2,7115,10947.13
2628,BGO3,511,803.87
2628,BGO3,5617,9342.53
2628,BGO3,6128,10049.75
2628,BGO3,7115,11120.19
2628,BGO4,511,784.79
2628,BGO4,5617,9026.77
2628,BGO4,6128,9696.99
2628,BGO4,7115,10809.61
2628,BGO5,511,752.64
2628,BGO5,5617,8918.26
2628,BGO5,6128,9637.47
2628,BGO5,7115,10912.13
2628,BGO6,511,874.48
2628,BGO6,5617,9581.73
2628,BGO6,6128,10129.04
2628,BGO6,7115,11033.40
2653,BGO1,511,973.40
2653,BGO1,5617,10180.98
2653,BGO1,6128,10743.42
2653,BGO1,7115,11688.15
2653,BGO2,511,801.98
2653,BGO2,5617,9211.33
2653,BGO2,6128,9814.87
2653,BGO2,7115,10964.68
2653,BGO3,511,807.62
2653,BGO3,5617,9347.82
2653,BGO3,6128,10087.17
2653,BGO3,7115,11209.46
2653,BGO4,511,781.51
2653,BGO4,5617,9063.12
2653,BGO4,6128,9738.81
2653,BGO4,7115,10802.48
2653,BGO5,511,752.05
2653,BGO5,5617,8955.74
2653,BGO5,6128,9644.67
2653,BGO5,7115,10982.96
2653,BGO6,511,871.47
2653,BGO6,5617,9643.89
2653,BGO6,6128,10140.11
2653,BGO6,7115,11108.47
2700,BGO1,511,973.40
2700,BGO1,5617,10241.64
2700,BGO1,6128,10759.21
2700,BGO1,7115,11665.09
2700,BGO2,511,799.32
2700,BGO2,5617,9213.58
2700,BGO2,6128,9829.90
2700,BGO2,7115,10982.83
2700,BGO3,511,807.58
2700,BGO3,5617,9330.75
2700,BGO3,6128,10096.89
2700,BGO3,7115,11197.03
2700,BGO4,511,784.09
2700,BGO4,5617,9061.32
2700,BGO4,6128,9720.75
2700,BGO4,7115,10862.63
2700,BGO5,511,754.10
2700,BGO5,5617,9015.37
2700,BGO5,6128,9683.14
2700,BGO5,7115,10939.85
2700,BGO6,511,880.63
2700,BGO6,5617,9682.88
2700,BGO6,6128,10166.49
2700,BGO6,7115,11080.10
2724,BGO1,511,955.88
2724,BGO1,5617,10219.53
2724,BGO1,6128,10751.73
2724,BGO1,7115,11720.99
2724,BGO2,511,798.88
2724,BGO2,5617,9221.70
2724,BGO2,6128,9841.07
2724,BGO2,7115,11016.49
2724,BGO3,511,809.02
2724,BGO3,5617,9435.87
2724,BGO3,6128,10101.77
2724,BGO3,7115,11147.01
2724,BGO4,511,781.76
2724,BGO4,5617,9005.60
2724,BGO4,6128,9712.22
2724,BGO4,7115,10823.66
2724,BGO5,511,753.44
2724,BGO5,5617,9021.67
2724,BGO5,6128,9664.93
2724,BGO5,7115,10969.36
2724,BGO6,511,878.89
2724,BGO6,5617,9659.67
2724,BGO6,6128,10143.37
2724,BGO6,7115,11066.03
2749,BGO1,511,938.35
2749,BGO1,5617,10226.09
2749,BGO1,6128,10741.48
2749,BGO1,7115,11671.60
2749,BGO2,511,797.27
2749,BGO2,5617,9197.71
2749,BGO2,6128,9816.25
2749,BGO2,7115,11005.56
2749,BGO3,511,803.49
2749,BGO3,5617,9366.88
2749,BGO3,6128,10082.29
2749,BGO3,7115,11150.73
2749,BGO4,511,781.64
2749,BGO4,5617,9013.09
2749,BGO4,6128,9694.91
2749,BGO4,7115,10829.53
2749,BGO5,511,750.99
2749,BGO5,5617,9042.00
2749,BGO5,6128,9662.41
2749,BGO5,7115,10945.62
2749,BGO6,511,879.27
2749,BGO6,5617,9642.30
2749,BGO6,6128,10153.73
2749,BGO6,7115,11062.58
2773,BGO1,511,973.40
2773,BGO1,5617,10343.74
2773,BGO1,6128,10832.29
2773,BGO1,7115,11759.16
2773,BGO2,511,807.94
2773,BGO2,5617,9279.48
2773,BGO2,6128,9938.03
2773,BGO2,7115,11078.83
2773,BGO3,511,818.44
2773,BGO3,5617,9418.35
2773,BGO3,6128,10213.91
2773,BGO3,7115,11198.82
2773,BGO4,511,791.55
2773,BGO4,5617,9154.37
2773,BGO4,6128,9809.47
2773,BGO4,7115,10934.67
2773,BGO5,511,760.85
2773,BGO5,5617,9045.11
2773,BGO5,6128,9740.93
2773,BGO5,7115,10986.43
2773,BGO6,511,908.44
2773,BGO6,5617,9628.60
2773,BGO6,6128,10241.66
2773,BGO6,7115,11161.22
2848,BGO1,511.0,1005.40
2848,BGO1,5617.0,10526.13
2848,BGO1,6128.0,11089.18
2848,BGO1,7050.0,12066.84
2848,BGO2,511.0,809.16
2848,BGO2,5617.0,9294.45
2848,BGO2,6128.0,9953.54
2848,BGO2,7050.0,11082.85
2848,BGO3,511.0,889.55
2848,BGO3,5617.0,9744.11
2848,BGO3,6128.0,10229.24
2848,BGO3,7050.0,11151.35
2848,BGO4,511.0,764.40
2848,BGO4,5617.0,8987.85
2848,BGO4,6128.0,9524.93
2848,BGO4,7050.0,10810.67
2848,BGO5,511.0,745.72
2848,BGO5,5617.0,8954.46
2848,BGO5,6128.0,9631.33
2848,BGO5,7050.0,10911.13
2848,BGO6,511.0,788.75
2848,BGO6,5617.0,9182.45
2848,BGO6,6128.0,9852.59
2848,BGO6,7050.0,11004.08
2866,BGO1,511.0,1062.21
2866,BGO1,5617.0,10718.07
2866,BGO1,6128.0,11217.37
2866,BGO1,11660.1,16272.41
2866,BGO1,13000.0,17684.72
2866,BGO2,511.0,821.26
2866,BGO2,5617.0,9286.03
2866,BGO2,6128.0,9915.74
2866,BGO2,11660.1,15695.07
2866,BGO2,13000.0,16937.90
2866,BGO3,511.0,927.85
2866,BGO3,5617.0,9843.74
2866,BGO3,6128.0,10349.39
2866,BGO3,11660.1,15417.74
2866,BGO3,13000.0,16769.62
2866,BGO4,511.0,798.57
2866,BGO4,5617.0,9049.27
2866,BGO4,6128.0,9695.83
2866,BGO4,11660.1,15305.03
2866,BGO4,13000.0,16576.81
2866,BGO5,511.0,788.96
2866,BGO5,5617.0,9153.37
2866,BGO5,6128.0,9749.34
2866,BGO5,11660.1,15532.14
2866,BGO5,13000.0,16671.45
2866,BGO6,511.0,823.90
2866,BGO6,5617.0,9560.43
2866,BGO6,6128.0,10111.02
2866,BGO6,11660.1,15398.86
2866,BGO6,13000.0,16354.17
2899,BGO1,511.0,1019.94
2899,BGO1,5617.0,10618.01
2899,BGO1,6128.0,11099.97
2899,BGO1,7050.0,11998.61
2899,BGO2,511.0,808.98
2899,BGO2,5617.0,9249.60
2899,BGO2,6128.0,9928.89
2899,BGO2,7050.0,11151.88
2899,BGO3,511.0,893.19
2899,BGO3,5617.0,9725.17
2899,BGO3,6128.0,10242.82
2899,BGO3,7050.0,11109.46
2899,BGO4,511.0,767.71
2899,BGO4,5617.0,8998.48
2899,BGO4,6128.0,9647.37
2899,BGO4,7050.0,10836.98
2899,BGO5,511.0,736.96
2899,BGO5,5617.0,8992.21
2899,BGO5,6128.0,9618.26
2899,BGO5,7050.0,10888.03
2899,BGO6,511.0,785.62
2899,BGO6,5617.0,9160.06
2899,BGO6,6128.0,9859.04
2899,BGO6,7050.0,10929.52
2928,BGO1,511.0,1005.10
2928,BGO1,5617.0,10587.76
2928,BGO1,6128.0,11081.30
2928,BGO1,7050.0,11943.33
2928,BGO2,511.0,804.99
2928,BGO2,5617.0,9329.60
2928,BGO2,6128.0,9919.83
2928,BGO2,7050.0,11176.91
2928,BGO3,511.0,889.13
2928,BGO3,5617.0,9742.83
2928,BGO3,6128.0,10253.56
2928,BGO3,7050.0,11191.76
2928,BGO4,511.0,765.46
2928,BGO4,5617.0,9013.27
2928,BGO4,6128.0,9651.62
2928,BGO4,7050.0,10775.10
2928,BGO5,511.0,745.45
2928,BGO5,5617.0,9026.55
2928,BGO5,6128.0,9620.14
2928,BGO5,7050.0,10876.55
2928,BGO6,511.0,784.24
2928,BGO6,5617.0,9174.51
2928,BGO6,6128.0,9863.57
2928,BGO6,7050.0,10989.61
2962,BGO1,511.0,1020.31
2962,BGO1,5617.0,10631.93
2962,BGO1,6128.0,11108.68
2962,BGO1,7050.0,11976.48
2962,BGO2,511.0,805.28
2962,BGO2,5617.0,9307.19
2962,BGO2,6128.0,9954.85
2962,BGO2,7050.0,11136.21
2962,BGO3,511.0,901.21
2962,BGO3,5617.0,9766.65
2962,BGO3,6128.0,10287.64
2962,BGO3,7050.0,11198.08
2962,BGO4,511.0,766.19
2962,BGO4,5617.0,9015.05
2962,BGO4,6128.0,9678.09
2962,BGO4,7050.0,10817.43
2962,BGO5,511.0,748.59
2962,BGO5,5617.0,8968.38
2962,BGO5,6128.0,9669.99
2962,BGO5,7050.0,10889.32
2962,BGO6,511.0,788.38
2962,BGO6,5617.0,9239.03
2962,BGO6,6128.0,9889.17
2962,BGO6,7050.0,11040.93
2990,BGO1,511.0,974.15
2990,BGO1,5617.0,10595.32
2990,BGO1,6128.0,10989.67
2990,BGO1,7050.0,11921.77
2990,BGO2,511.0,795.93
2990,BGO2,5617.0,9221.68
2990,BGO2,6128.0,9791.98
2990,BGO2,7050.0,10997.28
2990,BGO3,511.0,878.13
2990,BGO3,5617.0,9698.68
2990,BGO3,6128.0,10209.61
2990,BGO3,7050.0,11121.09
2990,BGO4,511.0,765.80
2990,BGO4,5617.0,8956.04
2990,BGO4,6128.0,9614.72
2990,BGO4,7050.0,10781.82
2990,BGO5,511.0,801.50
2990,BGO5,5617.0,9010.46
2990,BGO5,6128.0,9559.56
2990,BGO5,7050.0,10848.97
2990,BGO6,511.0,782.79
2990,BGO6,5617.0,9167.28
2990,BGO6,6128.0,9807.27
2990,BGO6,7050.0,10936.78
3028,BGO1,511.0,981.23
3028,BGO1,5617.0,10601.87
3028,BGO1,6128.0,11023.69
3028,BGO1,7050.0,11896.57
3028,BGO2,511.0,798.03
3028,BGO2,5617.0,9239.39
3028,BGO2,6128.0,9837.63
3028,BGO2,7050.0,11012.79
3028,BGO3,511.0,889.19
3028,BGO3,5617.0,9715.95
3028,BGO3,6128.0,10233.26
3028,BGO3,7050.0,11111.93
3028,BGO4,511.0,766.62
3028,BGO4,5617.0,8992.76
3028,BGO4,6128.0,9671.57
3028,BGO4,7050.0,10834.60
3028,BGO5,511.0,804.69
3028,BGO5,5617.0,8987.56
3028,BGO5,6128.0,9612.95
3028,BGO5,7050.0,10887.71
3028,BGO6,511.0,787.85
3028,BGO6,5617.0,9195.69
3028,BGO6,6128.0,9861.88
3028,BGO6,7050.0,10993.86
3056,BGO1,511.0,980.28
3056,BGO1,5617.0,10563.11
3056,BGO1,6128.0,11027.37
3056,BGO1,7050.0,11897.43
3056,BGO2,511.0,800.84
3056,BGO2,5617.0,9225.64
3056,BGO2,6128.0,9851.53
3056,BGO2,7050.0,11033.41
3056,BGO3,511.0,895.35
3056,BGO3,5617.0,9774.49
3056,BGO3,6128.0,10270.58
3056,BGO3,7050.0,11196.84
3056,BGO4,511.0,769.97
3056,BGO4,5617.0,9014.16
3056,BGO4,6128.0,9695.33
3056,BGO4,7050.0,10806.27
3056,BGO5,511.0,804.93
3056,BGO5,5617.0,9013.93
3056,BGO5,6128.0,9653.59
3056,BGO5,7050.0,10961.66
3056,BGO6,511.0,786.66
3056,BGO6,5617.0,9220.89
3056,BGO6,6128.0,9888.53
3056,BGO6,7050.0,10993.98
3081,BGO1,511.0,988.73
3081,BGO1,5617.0,10572.69
3081,BGO1,6128.0,11039.17
3081,BGO1,7050.0,11941.54
3081,BGO2,511.0,802.68
3081,BGO2,5617.0,9230.05
3081,BGO2,6128.0,9865.97
3081,BGO2,7050.0,11030.81
3081,BGO3,511.0,902.56
3081,BGO3,5617.0,9778.02
3081,BGO3,6128.0,10277.07
3081,BGO3,7050.0,11196.01
3081,BGO4,511.0,769.68
3081,BGO4,5617.0,9035.88
3081,BGO4,6128.0,9704.77
3081,BGO4,7050.0,10795.87
3081,BGO5,511.0,806.92
3081,BGO5,5617.0,8991.13
3081,BGO5,6128.0,9672.96
3081,BGO5,7050.0,10970.90
3081,BGO6,511.0,788.86
3081,BGO6,5617.0,9214.35
3081,BGO6,6128.0,9884.03
3081,BGO6,7050.0,11030.66
3106,BGO1,511.0,979.20
3106,BGO1,5617.0,10544.59
3106,BGO1,6128.0,11038.39
3106,BGO1,7050.0,11956.77
3106,BGO2,511.0,799.17
3106,BGO2,5617.0,9235.20
3106,BGO2,6128.0,9871.02
3106,BGO2,7050.0,11078.54
3106,BGO3,511.0,893.73
3106,BGO3,5617.0,9791.47
3106,BGO3,6128.0,10271.22
3106,BGO3,7050.0,11211.49
3106,BGO4,511.0,769.92
3106,BGO4,5617.0,9036.14
3106,BGO4,6128.0,9704.50
3106,BGO4,7050.0,10859.11
3106,BGO5,511.0,807.15
3106,BGO5,5617.0,8969.56
3106,BGO5,6128.0,9662.07
3106,BGO5,7050.0,10954.23
3106,BGO6,511.0,786.88
3106,BGO6,5617.0,9318.71
3106,BGO6,6128.0,9894.47
3106,BGO6,7050.0,11056.22
3128,BGO1,511.0,979.00
3128,BGO1,5617.0,10599.23
3128,BGO1,6128.0,11029.05
3128,BGO1,7050.0,11948.52
3128,BGO2,511.0,797.55
3128,BGO2,5617.0,9238.99
3128,BGO2,6128.0,9860.50
3128,BGO2,7050.0,10971.22
3128,BGO3,511.0,883.54
3128,BGO3,5617.0,9765.85
3128,BGO3,6128.0,10256.88
3128,BGO3,7050.0,11211.29
3128,BGO4,511.0,763.82
3128,BGO4,5617.0,9001.63
3128,BGO4,6128.0,9658.48
3128,BGO4,7050.0,10831.91
3128,BGO5,511.0,804.13
3128,BGO5,5617.0,8957.16
3128,BGO5,6128.0,9621.03
3128,BGO5,7050.0,10815.06
3128,BGO6,511.0,788.90
3128,BGO6,5617.0,9242.41
3128,BGO6,6128.0,9871.62
3128,BGO6,7050.0,11014.72
3170,BGO1,511.0,986.11
3170,BGO1,5617.0,10573.58
3170,BGO1,6128.0,11024.07
3170,BGO1,7050.0,11957.39
3170,BGO2,511.0,802.45
3170,BGO2,5617.0,9241.07
3170,BGO2,6128.0,9858.49
3170,BGO2,7050.0,10976.22
3170,BGO3,511.0,898.24
3170,BGO3,5617.0,9750.26
3170,BGO3,6128.0,10263.40
3170,BGO3,7050.0,11191.52
3170,BGO4,511.0,768.00
3170,BGO4,5617.0,9024.97
3170,BGO4,6128.0,9688.68
3170,BGO4,7050.0,10847.72
3170,BGO5,511.0,806.96
3170,BGO5,5617.0,8958.37
3170,BGO5,6128.0,9665.01
3170,BGO5,7050.0,10970.41
3170,BGO6,511.0,790.67
3170,BGO6,5617.0,9232.02
3170,BGO6,6128.0,9883.38
3170,BGO6,7050.0,10995.86
3211,BGO1,511.0,972.50
3211,BGO1,5617.0,10601.32
3211,BGO1,6128.0,11018.90
3211,BGO1,7050.0,11834.41
3211,BGO2,511.0,794.77
3211,BGO2,5617.0,9223.47
3211,BGO2,6128.0,9815.14
3211,BGO2,7050.0,10975.99
3211,BGO3,511.0,890.82
3211,BGO3,5617.0,9787.86
3211,BGO3,6128.0,10238.82
3211,BGO3,7050.0,11128.32
3211,BGO4,511.0,763.77
3211,BGO4,5617.0,8983.58
3211,BGO4,6128.0,9663.30
3211,BGO4,7050.0,10814.24
3211,BGO5,511.0,803.05
3211,BGO5,5617.0,8998.92
3211,BGO5,6128.0,9611.05
3211,BGO5,7050.0,10880.60
3211,BGO6,511.0,787.44
3211,BGO6,5617.0,9230.86
3211,BGO6,6128.0,9870.51
3211,BGO6,7050.0,10944.53
3235,BGO1,511.0,972.76
3235,BGO1,5617.0,10564.04
3235,BGO1,6128.0,10981.61
3235,BGO1,7050.0,11816.40
3235,BGO2,511.0,792.34
3235,BGO2,5617.0,9255.18
3235,BGO2,6128.0,9807.42
3235,BGO2,7050.0,11022.84
3235,BGO3,511.0,870.54
3235,BGO3,5617.0,9668.24
3235,BGO3,6128.0,10218.87
3235,BGO3,7050.0,11028.41
3235,BGO4,511.0,761.11
3235,BGO4,5617.0,8927.04
3235,BGO4,6128.0,9636.91
3235,BGO4,7050.0,10793.90
3235,BGO5,511.0,799.06
3235,BGO5,5617.0,9068.96
3235,BGO5,6128.0,9550.22
3235,BGO5,7050.0,10835.89
3235,BGO6,511.0,777.82
3235,BGO6,5617.0,9175.77
3235,BGO6,6128.0,9846.70
3235,BGO6,7050.0,10936.46
3260,BGO1,511.0,1030.46
3260,BGO1,5617.0,10645.21
3260,BGO1,6128.0,11114.33
3260,BGO1,7050.0,11969.96
3260,BGO2,511.0,817.80
3260,BGO2,5617.0,9275.51
3260,BGO2,6128.0,9836.77
3260,BGO2,7050.0,10948.96
3260,BGO3,511.0,918.29
3260,BGO3,5617.0,9775.23
3260,BGO3,6128.0,10352.12
3260,BGO3,7050.0,11201.23
3260,BGO4,511.0,805.33
3260,BGO4,5617.0,9098.00
3260,BGO4,6128.0,9781.91
3260,BGO4,7050.0,10845.58
3260,BGO5,511.0,820.29
3260,BGO5,5617.0,9153.44
3260,BGO5,6128.0,9782.20
3260,BGO5,7050.0,10988.07
3260,BGO6,511.0,829.71
3260,BGO6,5617.0,9584.51
3260,BGO6,6128.0,10112.38
3260,BGO6,7050.0,11192.31
3261,BGO1,511.0,1041.57
3261,BGO1,5617.0,10694.51
3261,BGO1,6128.0,11162.26
3261,BGO1,7050.0,12010.98
3261,BGO2,511.0,818.83
3261,BGO2,5617.0,9281.15
3261,BGO2,6128.0,9862.70
3261,BGO2,7050.0,10988.33
3261,BGO3,511.0,917.15
3261,BGO3,5617.0,9775.23
3261,BGO3,6128.0,10365.89
3261,BGO3,7050.0,11239.18
3261,BGO4,511.0,804.76
3261,BGO4,5617.0,9096.27
3261,BGO4,6128.0,9783.97
3261,BGO4,7050.0,10847.71
3261,BGO5,511.0,814.48
3261,BGO5,5617.0,9138.27
3261,BGO5,6128.0,9767.17
3261,BGO5,7050.0,10996.05
3261,BGO6,511.0,828.79
3261,BGO6,5617.0,9656.66
3261,BGO6,6128.0,10134.76
3261,BGO6,7050.0,11252.00
3276,BGO1,511.0,1019.95
3276,BGO1,5617.0,10624.55
3276,BGO1,6128.0,11106.90
3276,BGO1,7050.0,11967.47
3276,BGO2,511.0,816.91
3276,BGO2,5617.0,9227.57
3276,BGO2,6128.0,9808.22
3276,BGO2,7050.0,10968.45
3276,BGO3,511.0,927.39
3276,BGO3,5617.0,9750.20
3276,BGO3,6128.0,10341.11
3276,BGO3,7050.0,11233.30
3276,BGO4,511.0,801.86
3276,BGO4,5617.0,9069.79
3276,BGO4,6128.0,9758.04
3276,BGO4,7050.0,10826.15
3276,BGO5,511.0,809.50
3276,BGO5,5617.0,9059.72
3276,BGO5,6128.0,9711.38
3276,BGO5,7050.0,10991.70
3276,BGO6,511.0,823.96
3276,BGO6,5617.0,9565.79
3276,BGO6,6128.0,10087.99
3276,BGO6,7050.0,11146.80
3303,BGO1,511.0,1026.84
3303,BGO1,5617.0,10656.64
3303,BGO1,6128.0,11131.69
3303,BGO1,7050.0,12076.87
3303,BGO2,511.0,816.18
3303,BGO2,5617.0,9234.09
3303,BGO2,6128.0,9847.74
3303,BGO2,7050.0,10982.24
3303,BGO3,511.0,940.31
3303,BGO3,5617.0,9775.23
3303,BGO3,6128.0,10376.03
3303,BGO3,7050.0,11199.26
3303,BGO4,511.0,804.74
3303,BGO4,5617.0,9101.84
3303,BGO4,6128.0,9815.22
