### Start time: 2026-02-21 10:52:44.751287 ###
# Time(s)	Ch0(uA)	Ch1(uA)	Ch2(uA)	Ch3(uA)
7.88844161e+01	-1.107e-02	2.583e+01	3.032e-04	-7.128e-03	
7.93891280e+01	-1.137e-02	2.580e+01	-4.079e-04	-5.320e-03	
7.98945529e+01	-1.189e-02	2.582e+01	-1.468e-03	-5.610e-03	
8.03994911e+01	-1.188e-02	2.586e+01	-1.703e-03	-5.566e-03	
8.09042370e+01	-1.196e-02	2.588e+01	-2.008e-03	-5.798e-03	
8.14094939e+01	-1.210e-02	2.590e+01	-2.259e-04	-6.653e-03	
8.19153180e+01	-1.200e-02	2.594e+01	-3.540e-04	-6.298e-03	
8.24203150e+01	-1.242e-02	2.598e+01	-9.308e-04	-5.648e-03	
8.29254041e+01	-1.139e-02	2.589e+01	-1.579e-04	-4.940e-03	
8.34309020e+01	-1.185e-02	2.581e+01	-9.724e-04	-4.291e-03	
8.39354091e+01	-1.099e-02	2.580e+01	-9.683e-04	-4.727e-03	
8.44399650e+01	-1.202e-02	2.582e+01	-4.239e-05	-4.930e-03	
8.49518099e+01	-1.114e-02	2.561e+01	-7.678e-04	-5.362e-03	
8.54619780e+01	-1.284e-02	2.583e+01	-6.851e-04	-6.434e-03	
8.59668109e+01	-1.353e-02	2.581e+01	-2.958e-04	-5.790e-03	
8.64717100e+01	-1.259e-02	2.585e+01	-2.869e-04	-4.984e-03	
8.69853179e+01	-1.311e-02	2.583e+01	-6.152e-04	-5.530e-03	
8.75002501e+01	-1.335e-02	2.580e+01	-9.833e-04	-6.058e-03	
8.80049260e+01	-1.157e-02	2.580e+01	-6.811e-05	-5.568e-03	
8.85099380e+01	-1.202e-02	2.581e+01	4.150e-05	-5.707e-03	
8.90153091e+01	-1.183e-02	2.581e+01	1.410e-04	-5.471e-03	
8.95205050e+01	-1.214e-02	2.575e+01	7.959e-05	-6.667e-03	
9.00256269e+01	-1.213e-02	2.578e+01	-7.252e-04	-6.139e-03	
9.05306110e+01	-1.339e-02	2.583e+01	-9.217e-04	-5.201e-03	
9.10352621e+01	-1.262e-02	2.584e+01	-8.400e-04	-3.702e-03	
9.15402451e+01	-1.294e-02	2.580e+01	-1.088e-03	-4.639e-03	
9.20456450e+01	-1.358e-02	2.586e+01	-3.989e-04	-5.193e-03	
9.25497899e+01	-1.275e-02	2.580e+01	-6.011e-05	-5.016e-03	
9.30546279e+01	-1.353e-02	2.579e+01	-1.052e-03	-4.821e-03	
9.35601299e+01	-1.285e-02	2.588e+01	-8.418e-04	-5.015e-03	
9.40659771e+01	-1.256e-02	2.583e+01	-1.227e-03	-5.708e-03	
9.45705659e+01	-1.297e-02	2.584e+01	-1.249e-03	-5.346e-03	
9.50750470e+01	-1.306e-02	2.592e+01	-4.124e-05	-5.853e-03	
9.55804639e+01	-1.203e-02	2.581e+01	-7.327e-04	-4.901e-03	
9.60894761e+01	-1.228e-02	2.576e+01	-6.198e-04	-5.575e-03	
9.65937469e+01	-1.220e-02	-2.406e-02	-1.655e-03	-5.296e-03	
9.70984571e+01	-1.132e-02	-2.407e-02	-1.041e-03	-6.039e-03	
9.76036069e+01	-1.229e-02	-2.276e-02	-1.165e-03	-6.917e-03	
9.81083579e+01	-1.275e-02	-2.352e-02	-1.239e-03	-7.149e-03	
9.86140571e+01	-1.311e-02	-2.288e-02	-1.560e-03	-5.614e-03	
9.91194260e+01	-1.297e-02	-2.306e-02	-1.392e-03	-6.768e-03	
9.96256011e+01	-1.224e-02	-2.456e-02	-1.372e-03	-6.140e-03	
1.00131170e+02	-1.090e-02	-2.378e-02	-1.048e-03	-4.663e-03	
1.00643230e+02	-1.212e-02	-2.497e-02	-6.340e-04	-4.225e-03	
1.01151380e+02	-1.258e-02	-2.450e-02	-8.845e-04	-4.563e-03	
1.01658377e+02	-1.221e-02	-2.381e-02	-1.445e-03	-5.739e-03	
1.02165189e+02	-1.287e-02	-2.475e-02	-2.106e-03	-5.493e-03	
1.02673910e+02	-1.200e-02	-2.364e-02	-6.920e-04	-4.864e-03	
1.03181461e+02	-1.299e-02	-2.252e-02	1.580e-04	-6.250e-03	
1.03689588e+02	-1.323e-02	-2.354e-02	1.100e-03	-5.606e-03	
1.04198138e+02	-1.251e-02	-2.284e-02	7.366e-04	-5.801e-03	
1.04744033e+02	-1.277e-02	-2.415e-02	-4.456e-04	-5.340e-03	
1.05253033e+02	-1.218e-02	-2.539e-02	-7.997e-04	-6.001e-03	
1.05761446e+02	-1.147e-02	-2.382e-02	-1.067e-03	-6.456e-03	
1.06279971e+02	-1.280e-02	-2.329e-02	-6.500e-04	-6.186e-03	
