Run Number,Scan,Charge,Energy,Yield,Yield Error
2454,Scan 1,5029.429516165899,246.4598155,3.867237812456189,0.027729438569830282
2456,Scan 1,6513.535041282,250.447915,2.4237222798286795,0.01929003655292897
2457,Scan 1,5438.5216715439,252.4355083,1.958436619960433,0.018976421964970756
2458,Scan 1,7846.1439080625,254.4231016,1.6905119451569386,0.014678476681106821
2459,Scan 1,5159.3195365777,258.404248,1.357737188080152,0.01622227067762141
2461,Scan 2,3437.3569045141994,332.5689925,1.9989195742160142,0.024114893403400346
2462,Scan 2,2726.4880356948,334.5635389,2.95801774825862,0.03293810347846345
2463,Scan 2,2917.9808216520005,336.5501389,4.743691218698079,0.04031967188878142
2464,Scan 2,2086.0075128036997,338.5307791,8.730074023330575,0.06469206719448141
2465,Scan 2,1215.6051811928999,339.5379853,13.086485847641034,0.10375648455171062
2466,Scan 2,1397.536024223,340.5322786,22.720702328695953,0.12750563257593284
2467,Scan 2,1627.3482114688002,341.5186255,40.75341683642579,0.15824928913811345
2468,Scan 2,2447.2947820383006,342.5188786,67.25671186325604,0.16577715166716747
2469,Scan 2,1409.0890119334001,343.5191317,78.54294445752939,0.2360936872898418
2471,Scan 2,1637.0230938997001,345.5206312,103.43226105420736,0.25136256892435743
2472,Scan 2,738.6486240984599,346.5010183,112.56367004200497,0.39037336261400263
2473,Scan 2,2402.6153278541,347.5002781,108.82307998655925,0.21282291385881372
2474,Scan 2,1756.5609762509,348.4876183,102.72629441258063,0.24182945440155876
2475,Scan 2,986.4962197140999,349.4819116,98.11897710875388,0.3153761109167023
2477,Scan 2,1137.370915794152,351.4685116,83.51189456403398,0.2709711839368808
2478,Scan 2,1714.7943879327,352.469758,72.77723841308601,0.20601163989991558
2479,Scan 2,1754.209990505707,353.463058,62.155044487329455,0.18823370944664095
2480,Scan 2,1342.9081866968002,354.456358,51.64612196653403,0.1961081747482716
2481,Scan 2,1958.1619262148001,356.4509044,34.10749596643608,0.13197771873050246
2482,Scan 2,1612.6097989143,358.4384977,21.659300361138513,0.11589309596494067
2483,Scan 2,2378.6908669601,360.4390039,13.88536882146865,0.07640287610074996
2484,Scan 2,2229.7653398065,362.412691,9.642718727462984,0.06576126657835844
2485,Scan 2,957.4076600306,350.4821647,94.78094210892328,0.3146386439624355
2486,Scan 2,1521.1525376655,344.513425,97.4083770897821,0.2530531633594613
2488,Scan 3,7294.511707240299,332.3981449,2.047703890196517,0.01675465404627463
2489,Scan 3,2942.1021078466,334.4642089,2.8992875458844374,0.031391840162797655
2490,Scan 3,2000.6729880818,336.3912109,4.730408245814259,0.0486251839434266
2491,Scan 3,2228.8201417284,338.3678779,8.535457681770282,0.061883646245934246
2492,Scan 3,1370.6429591596,339.3611779,12.911458729449711,0.09705669218909169
2493,Scan 3,2838.5313204938,340.3544779,21.797892294961958,0.0876315323339925
2494,Scan 3,3319.9387628488,341.3477779,40.60647187489696,0.11059426126209847
2495,Scan 3,2838.8169729438996,342.3510109,66.78133948290525,0.15337651526147597
2496,Scan 3,2924.0284865732,343.3343779,88.34866048201643,0.17382377801443225
2497,Scan 3,2840.1306960472,344.3376109,102.2600827504923,0.18975092735317592
2498,Scan 3,4055.0564602065006,345.3309109,114.11333098342003,0.16775278485869935
2499,Scan 3,2630.35150738323,346.3341439,120.54282445141062,0.2140739324464222
2500,Scan 3,2818.4606493518995,347.3274439,122.25467830435501,0.2082700185731237
2501,Scan 3,2419.6267770196,348.3108109,119.19317588113458,0.22194813742476965
2502,Scan 3,2593.7318029400003,349.3140439,109.80703543719027,0.20575601957920292
2503,Scan 3,2712.8447055659,350.3073439,100.69135156891289,0.19265647878969885
2504,Scan 3,3905.9973341651,351.3006439,91.78475286303059,0.15329193282160936
2505,Scan 3,3050.8919814360997,352.2939439,79.53313374463768,0.16145839523688138
2506,Scan 3,3225.76106076,353.2971769,68.80174812070881,0.14604397296383895
2507,Scan 3,1808.9231527265997,354.2904769,56.926685826749306,0.17739766193959808
2508,Scan 3,1652.5339020650003,356.2770769,38.75744995002272,0.15314485412122963
2509,Scan 3,2629.4225586534003,358.2736099,24.318647373569156,0.09616997771673504
2510,Scan 3,2528.4963634926,360.2900089,15.627865070534696,0.07861739689529855
2511,Scan 3,2527.086992158,362.2368769,10.205030566825696,0.06354729353818325
2514,Scan 4,6698.389336257,332.3981449,2.033026047961795,0.01742152939809238
2515,Scan 4,4789.7403315137,334.4642089,2.878652921805175,0.024515382174711053
2516,Scan 4,2973.7145387387,336.3912109,4.4869807865483375,0.03884431496153
2517,Scan 4,1799.6719317948998,338.3678779,8.48265716117186,0.06865454380474283
2518,Scan 4,5249.309588517101,339.3611779,12.559746932096044,0.0489146951204892
2519,Scan 4,3541.0165214041,340.3544779,20.758445930902653,0.07656555625668085
2520,Scan 4,1966.5383545398001,341.3477779,37.96620585997777,0.13894642864998488
2521,Scan 4,1074.9246002206003,342.3510109,66.22324950549195,0.2482082671741821
2522,Scan 4,1999.6449500350184,343.3343779,91.78479409396445,0.21424412603505755
2523,Scan 4,985.3721513411999,344.3376109,107.55225815520656,0.33037686257703597
2524,Scan 4,654.399402679024,345.3309109,116.37693996697337,0.42170817460073035
2525,Scan 4,1231.0899755852,346.3341439,120.3535102538457,0.3126687542184116
2527,Scan 4,2290.1673065160003,348.3108109,111.63070893231873,0.22077924107333827
