Run Number,Scan,Dead Time,Charge,Energy,Yield,Yield Error
2911,Scan 1,0.0008903345283600705,4477.519172940444,330.7,1.8450742589476328,0.0202996335407446
2912,Scan 1,0.0013215594401393416,2274.7942506062514,332.7,2.607197531515917,0.03385446126685382
2913,Scan 1,0.0012215729788057628,1710.9246807965,334.6,3.9184598434857123,0.04785664561454665
2914,Scan 1,0.0016002064782552061,1125.4177046788,336.6,6.634824233326794,0.07678172053030477
2915,Scan 1,0.0026221346834708337,1465.317762925554,338.6,14.363566112171817,0.09900684737552327
2916,Scan 1,0.003923674568872215,1279.9888739814,339.6,25.408508457791008,0.14089205008733519
2917,Scan 1,0.006463186389746967,954.5403057130602,340.6,48.93233053233967,0.22641271612242633
2918,Scan 1,0.008787087343988143,800.3691496365801,341.6,67.80983592842522,0.29107250039671273
2919,Scan 1,0.009827652240520846,1063.5530949930799,342.6,76.19213188780833,0.2676550703316115
2920,Scan 1,0.010730884344913205,2446.49322850147,343.6,78.56616900262533,0.17920320779403637
2921,Scan 1,0.011156034251899039,1152.7985301573185,344.6,82.2536056090894,0.26711653052184214
2922,Scan 1,0.011405649306970522,1528.74930517572,345.6,82.05845249331483,0.2316826568838633
2923,Scan 1,0.011272969231774677,1261.3896342477983,346.6,82.71205826624512,0.256070639017334
2924,Scan 1,0.01112889385738336,1690.5709452619683,347.6,84.53741795829903,0.22361853044724295
2925,Scan 1,0.011640532051223285,1192.981516155,348.6,84.7658890009709,0.26655921646648695
2926,Scan 1,0.01134866541138535,1209.4425050678599,350.6,84.73410055442758,0.2646893687070102
2927,Scan 1,0.011142963905788394,1249.0420396430768,352.6,85.27564779630875,0.26129072003551007
2928,Scan 1,0.011269937283117426,1143.69252423554,355.5,85.57368922142778,0.2735366265554547
2929,Scan 1,0.010877087645562389,1183.4873185519998,358.5,83.06407136959166,0.2649261344597784
2930,Scan 1,0.011155465450468527,1125.83858416908,361.5,82.94055000426184,0.2714222155691183
2931,Scan 1,0.010858556118242824,1129.8174960079352,364.5,81.31095356763558,0.26826893133141333
2932,Scan 1,0.011029635181396436,1145.5131322206703,367.5,79.55574829582417,0.2635334492748075
2933,Scan 1,0.01039038767350664,1175.7929393085,372.4,75.46219618571027,0.25333739251124543
2934,Scan 1,0.00984529712649973,1391.8726275788,377.4,71.3896363387237,0.22647373251523642
2935,Scan 1,0.00892199951496997,1081.3840404350601,382.4,67.2152512686098,0.24931243208964254
2936,Scan 1,0.008456801516854906,1178.8105378687997,387.3,61.358187261451796,0.22814673369713903
2937,Scan 1,0.007191029623265566,1807.0817497961,392.3,53.96338167728962,0.17280674058335474
2947,Scan 2,0.3485130590287232,3401.4839082317,329.7,2.321276231247098,0.02612337001427132
2948,Scan 2,0.32909795175773227,3445.1254041017005,331.7,3.087384280168705,0.029935934971426943
2949,Scan 2,0.3059147979948772,3042.5433657901003,333.7,4.387758675471589,0.03797545432281953
2950,Scan 2,0.2912170493101617,2262.4226333224997,335.7,6.710042519439149,0.05445976558807787
2951,Scan 2,0.27373950103431943,2353.0637646472,337.7,12.115716848393935,0.07175591545239857
2952,Scan 2,0.24804869771782467,2114.1615752496,338.7,17.509709333531642,0.09100607429345571
2953,Scan 2,0.18246242621961573,2134.2941177192397,339.7,30.09572711769722,0.1187477218396019
2954,Scan 2,0.12133174897663235,2192.3612821636,340.7,51.594764278170935,0.15340755720458188
2955,Scan 2,0.10399892551409207,2270.9566623210003,341.7,71.65051159137748,0.1776254636623985
2956,Scan 2,0.1059875976350898,2038.3544572199999,342.7,84.06728264973383,0.20308303781983333
2957,Scan 2,0.09812310587319772,2020.3162337719,343.7,87.6949992841534,0.2083424359655499
2958,Scan 2,0.09140731927618839,2282.6890903878902,344.7,90.29068271547773,0.1988831943877058
2959,Scan 2,0.06499841223529867,2105.488264525706,345.7,90.27829521696367,0.20706908391218212
2960,Scan 2,0.07337744108417121,2160.7528548078008,346.6,92.21545513002,0.20658524963818398
2961,Scan 2,0.08135964319502631,2464.5416893359998,347.6,91.9661991597385,0.19317282655057877
2962,Scan 2,0.07670473523553478,2412.5323090934003,349.6,93.51331193449329,0.19687934243137886
2963,Scan 2,0.09582497262122969,2193.7440421899996,351.6,94.95804696502294,0.20805248609521626
2964,Scan 2,0.09375928215195994,2233.3331169351004,353.6,94.77170555202757,0.20599780617753802
2965,Scan 2,0.10044162669769718,2931.0974216541,356.6,95.09031891883012,0.18011630343342347
2966,Scan 2,0.10516447422223607,2137.2246880668,359.6,93.8631764041418,0.20956682432807475
2967,Scan 2,0.10385445190065656,2205.4522687153,362.5,92.66920788866123,0.20498349511157002
2968,Scan 2,0.09949876040158079,3404.72843774392,365.5,89.19157643273387,0.1618529729123277
2969,Scan 2,0.09808668316795321,2333.3271775083003,370.5,86.83895133398109,0.1929165405417274
2970,Scan 2,0.10630030081483477,2212.158070802,375.4,82.76357409274814,0.1934245255874465
2971,Scan 2,0.10485026298883116,2229.432862734,380.4,76.71134068403244,0.18549516208649955
2972,Scan 2,0.11208822132718932,2373.9706273713,385.4,69.70901816885463,0.1713589578768366
2973,Scan 2,0.12657658895435797,2359.2680990612,390.3,61.60755909612232,0.16159516168737575
2974,Scan 2,0.14028399071925757,2560.316773181,393.4,59.02518061585437,0.15183497128327963
