Run Number,Scan,Dead Time,Charge,Energy,Yield,Yield Error
556,Scan 1,0.014629840069674271,24568.350676338,347.9571961,84.75016774476579,0.05873301318239768
557,Scan 1,0.016378161443676653,10874.536151044713,345.9805291,87.30210841760197,0.08959979077040399
558,Scan 1,0.01432054180946385,7714.2979883721,344.016775,76.47558896960824,0.0995664928609808
559,Scan 1,0.009727855697815424,7746.745073593991,342.0420946,50.92248093941361,0.08107652847091892
560,Scan 1,0.004033370161057426,25273.585794451697,340.0604611,18.12980217956336,0.026783239254873466
561,Scan 1,0.012621827118009521,7641.538768225247,343.0294348,65.25688788463417,0.09241080826354853
562,Scan 1,0.01644819245040785,4898.5071082077075,345.010075,83.10364434940524,0.13025012938399658
563,Scan 1,0.012193167407084649,4312.437906194,342.5357647,59.030169542773464,0.11699723222755604
564,Scan 1,0.010312118960830952,5710.87648233425,342.2496943,53.66609905530473,0.0969390212200662
565,Scan 1,0.009445454244442097,4361.050517668198,342.1354648,51.729704669844466,0.10891167586437246
566,Scan 1,0.009786352678419874,4078.489143382096,342.0420946,51.3889103559926,0.11224966388198065
567,Scan 1,0.008427279524270026,5057.460883424628,341.5494178,42.47353644667885,0.09164165953745963
569,Scan 1,0.00375015671076373,7689.264767483659,340.0554946,17.79952574598194,0.04811293025239126
570,Scan 1,0.0019782019782019766,7520.285281633196,338.0877673,6.800295954411349,0.03007092234064374
571,Scan 1,0.014976096318137788,5619.927925426804,347.9909683,86.78243092938881,0.1242654888765461
572,Scan 1,0.013061460985126283,2499.3485053441536,350.5000441,77.32790367546222,0.1758954921703934
573,Scan 1,0.010999241778666513,3703.9998489378504,351.9462889,63.872093613121876,0.13131674094325338
574,Scan 1,0.00888238073188563,3557.3064089925797,353.9269291,46.80675496312536,0.11470797928258002
575,Scan 1,0.005979898271592843,3906.0187770069597,355.9075693,32.31340416188396,0.09095450045676017
576,Scan 1,0.004056914105841414,3667.0271898557594,357.8812564,20.745859893339013,0.07521572659682328
577,Scan 1,0.002507556555566115,4642.71996000089,360.8492368,11.126135025548352,0.048953744717355974
578,Scan 1,0.0012186603088791825,16302.951518675738,365.7978574,4.331059217338755,0.016299111936718326
582,Scan 2,0.0016206380195993297,5473.467914537177,338.0877673,6.14244701235766,0.0334995845476113
583,Scan 2,0.0034897075713402614,6693.940891810952,340.0684075,16.335758470199018,0.04940020091163024
584,Scan 2,0.004842146039124584,5501.558567923018,340.5620776,22.42699757079223,0.06384732371220916
585,Scan 2,0.0063585251166342616,4198.10200060697,341.0557477,30.11620825907,0.08469809699566591
586,Scan 2,0.007880286127788017,4395.789822345116,341.5553776,38.63660044141865,0.0937520976879431
587,Scan 2,0.009392923661634356,5321.291574894826,342.0490477,47.265868075039634,0.09424651305195726
