Run Number,Scan,Dead Time,Charge,Energy,Yield,Yield Error
1470,Scan 1,0.009278310648721644,876.99351781395,349.9984276,285.1955416541723,0.5702603474734235
1471,Scan 1,0.006713921109893217,1580.4017725880199,352.0048936,200.9675071202735,0.3565982180449508
1472,Scan 1,0.003855004288055408,638.7720346164999,354.0014266,112.57885133787073,0.4198125905603471
1473,Scan 1,0.0022386531554217104,1774.8677146303,355.9979596,54.319444413421806,0.17494223268475534
1474,Scan 1,0.0014567839651732362,1352.4491081352521,358.0044256,27.776813470444644,0.1433114021997078
1475,Scan 1,0.0014732265626022922,1544.1793619730179,360.0009586,17.589287227016765,0.10672723261415672
1476,Scan 1,0.0011682050775786434,1620.778244050272,364.0039576,9.55719615882343,0.07678978483720714
1477,Scan 1,0.0009191991678828559,1470.9188405733398,367.9970236,8.290878796529244,0.07507683014268682
1478,Scan 1,0.01145839161372686,823.6054829331,348.0018946,402.19571864302765,0.6988099934259131
1479,Scan 1,0.011644963144963105,661.2918369096,345.9954286,416.238826651707,0.7933680620322121
1480,Scan 1,0.011258146634638422,701.87821550185,343.9988956,400.6361210089581,0.7555168758645548
1481,Scan 1,0.00990436406332762,852.38108963483,342.0023626,338.3160023145509,0.6300055379994293
1482,Scan 1,0.00460358639131242,1130.42625940901,339.9958966,146.42796195196655,0.3599074944072918
1483,Scan 1,0.0016685650955884368,885.1523434867801,337.9993636,44.92486674121821,0.22528609488792647
1484,Scan 1,0.0012840100929165654,1724.18119768712,336.0028306,21.388907514984272,0.11137888064193925
1485,Scan 1,0.0010960760477490838,1236.36170627321,331.9998316,8.253397456836648,0.08170405425619164
1486,Scan 1,0.0029062221012176037,1217.85606446545,339.0025966,72.33944793167238,0.2437191268146805
1487,Scan 1,0.007572934679533683,1210.9799826294502,340.9991296,244.1335721731095,0.4489988934706325
1488,Scan 1,0.011119866638903853,1495.0046037455,348.9951946,362.5778706414779,0.4924695492427056
