Run Number,Scan,Dead Time,Charge,Energy,Yield,Yield Error
3117,Scan 1,0.001159265204209059,3212.6834755170994,329.9,1.0327336287594988,0.01792917019406382
3118,Scan 1,0.0011939923333124103,2665.2900650915,331.8,1.534874023015867,0.023997396526783257
3119,Scan 1,0.0010079784053439456,4171.0191114243,333.8,2.090325677601772,0.022386483938031353
3120,Scan 1,0.0016398997086128908,4240.9758505683985,335.8,3.593038326616971,0.029107038824771496
3121,Scan 1,0.002243031892726677,2952.5048885816004,337.8,7.20904559320074,0.0494132675498718
3122,Scan 1,0.003123485378857205,2064.9240453862,338.8,10.069108051431353,0.06983022797435504
3123,Scan 1,0.003681274056287265,2089.0842598894005,339.8,16.477420334368166,0.08881097375213547
3124,Scan 1,0.008142527723823845,2056.2316681350003,340.8,32.69839079572894,0.12610350804321938
3125,Scan 1,0.012064755895984325,2222.9045031949004,341.8,54.01792827976748,0.15588651897183528
3126,Scan 1,0.015675573467201054,2442.4598476478996,342.8,71.08432209326337,0.1705977097601053
3127,Scan 1,0.009413902344468927,983.9715832364001,343.6,84.57399726031127,0.2931751462705324
3128,Scan 1,0.008911882382948266,997.1797134626,344.6,85.04765587192124,0.29204142345646644
3129,Scan 1,0.009580879253579977,1034.1249839936997,345.6,82.25404094456859,0.2820279211474251
3130,Scan 1,0.00906191661481015,995.3287076450998,346.6,83.58130140970042,0.2897819291965141
3131,Scan 1,0.008262608127958204,1010.1349269881998,347.6,78.06237935111893,0.27799129608625867
3132,Scan 1,0.006793613912159491,1115.8051187194,349.6,62.930374700835024,0.23748489071815898
3133,Scan 1,0.005137248377973691,1023.177344443046,351.6,45.57327996056203,0.21104724416419338
3134,Scan 1,0.004505690628748615,938.6168580063201,353.5,32.652397572184256,0.18651482746592482
3135,Scan 1,0.002440635913755207,1123.2853989568002,356.5,17.37281381945595,0.12436266665276732
3136,Scan 1,0.0018704009056678128,969.4819017151,359.5,9.345141683070256,0.09818001453132809
