Run Number,Scan,Charge,Energy,Yield,Yield Error
2210,Scan 2,1350.7646207086,343.4198017,401.2542168269637,0.5450294459045208
2211,Scan 2,1049.1971328104,342.4066357,358.7619411346802,0.5847559304763582
2212,Scan 2,2781.7277119645,341.4192955,294.7934107543827,0.3255379148827879
2213,Scan 2,1323.0987894623997,340.4259955,191.65311163426637,0.3805938807314949
2214,Scan 2,967.2861339265911,339.4187893,101.41776725545925,0.32380201088573285
2215,Scan 2,1087.5086275119,338.4314491,58.04735558229789,0.23103345048405916
2216,Scan 2,1233.4203865772997,336.4508089,26.390029185690015,0.1462730691741978
2217,Scan 2,1122.8989760274999,334.4572558,14.953259695188098,0.1153978174615686
2218,Scan 2,1030.4321516363,332.4627094,9.642556265564778,0.09673561349646205
2219,Scan 2,1600.0163517316998,330.4751161,6.730556214844115,0.06485795744543993
2221,Scan 3,2031.6799003664,363.2103109,34.755475007291054,0.13079284064493973
2222,Scan 3,1283.657776764,361.2167578,44.51108467868895,0.18621277009069134
2223,Scan 3,885.6677209438001,359.2291645,56.066173380559405,0.25160255645384055
2224,Scan 3,1619.9931714022998,357.2415712,79.41021127184325,0.22140202247658156
2225,Scan 3,803.8748265385001,355.2480181,109.95617362545521,0.36984145989925427
2226,Scan 3,843.6976041173001,353.2534717,153.5194593038007,0.42656803481322103
2227,Scan 3,1811.1831303323004,351.2658784,210.86934479669543,0.3412129787364995
2228,Scan 3,1834.0037243173,350.2725784,248.96459802444954,0.3684416270255162
2229,Scan 3,849.1352965775,349.2792784,278.8189361038904,0.5730238337435566
2230,Scan 3,1003.6281631805,348.2849851,307.41265671767724,0.5534449796086
2231,Scan 3,837.5414483172998,347.2916851,341.44578823478037,0.6384953307966702
2232,Scan 3,917.4522708282,346.2973918,363.77478220062795,0.6296867497467835
2233,Scan 3,975.2477925302001,345.2971387,375.1990035790509,0.6202593935557518
2234,Scan 3,1088.2226736501998,344.3038387,371.1326824732401,0.5839904096077727
2235,Scan 3,836.5802624792001,343.3234516,340.9893979026221,0.6384349166822637
2236,Scan 3,1101.8982864248999,342.3102856,296.4057608798724,0.5186478313280337
